iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
29,0.00250297823066,88423,88423,0.79729315444,-0.00483654439449,0.0483362901927,9.08895310089e-13,2.5834196896e-12,2465,1,0,18104.6632504,12.2287077904,27116,0,0,0.369025547818,0.999468833274,0,0.1,0,0,37720.357796,1,1,0,0,0,49,34,9,24,28,0,0,17,-12,0,0,0,0,0,0,29.254220542
30,0.00250440963522,88423,88423,0.79729315444,0.00479780137539,0.0483362901927,7.73718039943e-13,2.72081850295e-12,2464,1,0,18061.1011252,12.7310838699,27973,0,0,0.367624168937,0.999433445834,0,0.1,0,0,38060.1851418,1,1,0,0,0,46,34,6,18,29,0,0,8,-11,0,0,0,0,0,0,41.6027582083
31,0.00250050615439,88423,88423,0.79729315444,-0.001235678792,0.0483362901927,1.02964517872e-12,2.38550199725e-12,2466,1,0,18370.6758752,13.3623747826,26619,0,0,0.36768861361,0.999433445834,0,0.1,0,0,36783.2493434,1,1,0,0,0,46,31,6,21,30,0,0,11,-11,0,0,0,0,0,0,29.6892104167
32,0.00250431940494,88423,88423,0.79729315444,0.0137683004141,0.0483362901927,7.41369877261e-13,2.7321492844e-12,2462,1,0,19657.2537918,12.1923332214,27560,0,0,0.369286057347,0.999433445834,0,0.1,0,0,37524.2230582,1,1,0,0,0,49,39,9,19,31,0,0,6,-3,0,0,0,0,0,0,31.5630352502
33,0.00250153729464,88424,88424,0.797302171247,-0.0105176120996,0.0483362901927,8.530248963e-13,2.44606107684e-12,2466,1,0,18160.8834591,12.3559999466,26729,0,0,0.368314376872,0.999433445834,0,0.1,0,0,36984.5383672,1,1,0,0,0,41,33,5,13,32,0,0,7,-15,0,0,0,0,0,0,29.3700428749
34,0.00250499976361,88423,88423,0.79729315444,0.0114772468805,0.0483362901927,8.07104019416e-13,2.76981992395e-12,2463,1,0,18346.1374173,12.8977079391,27565,0,0,0.369648486635,0.999433445834,0,0.1,0,0,37659.6090693,1,1,0,0,0,46,39,9,16,33,0,0,6,-1,0,0,0,0,0,0,29.507767458
35,0.00250167813936,88423,88423,0.79729315444,-0.0127132982016,0.0483362901927,8.12218404889e-13,2.46166808621e-12,2467,1,0,18265.166667,12.2689161301,26635,0,0,0.362654563248,0.999922233705,0,0.1,0,0,36954.8803466,1,1,0,0,0,45,34,5,16,34,0,0,8,-9,0,0,0,0,0,0,41.7224793332
36,0.00250284365704,88423,88423,0.79729315444,0.0186067074537,0.0483362901927,9.07998596964e-13,2.58011000693e-12,2461,1,0,17936.6627502,13.3839998245,26991,0,0,0.368243494645,0.999922233705,0,0.1,0,0,36965.2283886,1,1,0,0,0,46,37,10,19,35,0,0,8,-7,0,0,0,0,0,0,29.3172537922
37,0.00250031115671,88423,88423,0.79729315444,-0.011109188199,0.0483362901927,7.66795264118e-13,2.37141127294e-12,2467,1,0,17075.381959,12.1459999084,25982,0,0,0.366274961771,0.999922233705,0,0.1,0,0,36402.575005,1,1,0,0,0,41,33,4,12,36,0,0,5,-10,0,0,0,0,0,0,28.3183286251
38,0.00250434053322,88423,88423,0.79729315444,0.0151928514242,0.0483362901927,7.4788032884e-13,2.71133549089e-12,2466,1,0,20858.228375,12.2222499847,27143,0,0,0.369104918371,0.999922233705,0,0.1,0,0,37257.2632942,1,1,0,0,0,47,43,11,15,37,0,0,7,-1,0,0,0,0,0,0,32.4588602921
39,0.00250070373438,88424,88424,0.797302171247,-0.0154171139002,0.0483362901927,9.03728542882e-13,2.40361725594e-12,2467,1,0,18094.4402499,12.5082907677,25925,0,0,0.366464122542,0.999922233705,0,0.1,0,0,36479.8227374,1,1,0,0,0,40,32,2,10,38,0,0,5,-12,0,0,0,0,0,0,29.3578629578
40,0.0025042976614,88424,88424,0.797302171247,0.0136848539114,0.0483362901927,7.44775001643e-13,2.69746110041e-12,2466,1,0,17978.1560001,12.1405420303,27105,0,0,0.359315974396,0.999616126469,0,0.1,0,0,37291.3530283,1,1,0,0,0,47,42,11,16,39,0,0,7,0,0,0,0,0,0,0,41.9697694578
41,0.00249855694064,88423,88423,0.79729315444,-0.010646507144,0.0483362901927,8.07371836397e-13,2.23928204354e-12,2466,1,0,22921.3511248,12.7991251945,25297,0,0,0.338844952838,0.999616126469,0,0.1,0,0,35768.6901443,1,1,0,0,0,43,31,6,18,40,0,0,9,-13,0,0,0,0,0,0,34.3385197083
42,0.00250292650714,88423,88423,0.79729315444,0.0185485929251,0.0483362901927,7.40251898822e-13,2.59587095964e-12,2464,1,0,18195.1489577,12.2366671562,26477,0,0,0.363698573192,0.999616126469,0,0.1,0,0,36726.7985869,1,1,0,0,0,49,41,11,19,41,0,0,6,0,0,0,0,0,0,0,29.4020697917
43,0.00250009148734,88423,88423,0.79729315444,-0.0124413520098,0.0483362901927,7.86815137785e-13,2.35695594509e-12,2467,1,0,18234.2322502,13.4500417709,25666,0,0,0.355747405961,0.999616126469,0,0.1,0,0,36179.0787959,1,1,0,0,0,41,32,5,14,42,0,0,6,-14,0,0,0,0,0,0,29.4678346659
44,0.0025043107954,88424,88424,0.797302171247,0.0153336673975,0.0483362901927,7.36018881828e-13,2.71628567204e-12,2465,1,0,18782.717,12.6830000877,26590,0,0,0.365781604107,0.999616126469,0,0.1,0,0,36975.5659844,1,1,0,0,0,48,42,10,16,43,0,0,6,1,0,0,0,0,0,0,29.9833853343
45,0.00250031045881,88424,88424,0.797302171247,-0.0161219388247,0.0483362901927,7.64527182492e-13,2.36714358314e-12,2467,1,0,18257.5172081,13.0739169121,25683,0,0,0.309520347922,0.99955345506,0,0.1,0,0,36237.4330548,1,1,0,0,0,40,31,4,13,44,0,0,6,-14,0,0,0,0,0,0,41.5363947502
46,0.00250263874101,88423,88423,0.79729315444,0.0238511711359,0.0483362901927,7.87047387921e-13,2.56489416292e-12,2466,1,0,19844.7056251,13.2924575806,26069,0,0,0.346543431362,0.99955345506,0,0.1,0,0,36416.0170904,1,1,0,0,0,48,40,9,17,45,0,0,5,3,0,0,0,0,0,0,31.217380458
47,0.0024993015282,88423,88423,0.79729315444,-0.014990195632,0.0483362901927,7.94024316682e-13,2.29034505174e-12,2467,1,0,18152.1381669,12.6415410042,25171,0,0,0.312903772316,0.99955345506,0,0.1,0,0,35793.2353385,1,1,0,0,0,45,33,7,19,46,0,0,9,-12,0,0,0,0,0,0,29.9126050412
48,0.00250325771606,88424,88424,0.797302171247,0.0156063586473,0.0483362901927,7.81800130699e-13,2.62447614876e-12,2465,1,0,18448.6398749,12.1914577484,26145,0,0,0.350569836144,0.99955345506,0,0.1,0,0,36594.1267213,1,1,0,0,0,48,40,9,17,47,0,0,5,-2,0,0,0,0,0,0,29.7797450419
49,0.00249941072002,88423,88423,0.79729315444,-0.0168737024069,0.0483362901927,8.03357887384e-13,2.29715312589e-12,2468,1,0,18151.6960001,12.3053750992,25110,0,0,0.312044374322,0.99955345506,0,0.1,0,0,35849.9386253,1,1,0,0,0,46,34,9,21,48,0,0,10,-12,0,0,0,0,0,0,29.4040453751
