iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,iteration_wall_s
31,0.00256830517572,75415,75415,0.680002524706,0.000912254079693,0.0483362901927,4.54840932871e-11,7.83601183394e-12,2885,1,0,22301.0374589,11.7027907372,28115,0,0,0.329432719863,0.999089302795,0,0.1,0,0,20685.8120803,1,1,22536,22.4207629999
32,0.00256156406332,75414,75414,0.679993507899,-0.0022219601779,0.0483362901927,4.06202790637e-11,7.49873748837e-12,2874,1,0,22039.6980829,12.5885829926,28139,0,0,0.329803565323,0.999089302795,0,0.1,0,0,20582.3893504,1,1,22573,22.1476907921
33,0.00255610801097,75414,75414,0.679993507899,-0.000884228670818,0.0483362901927,3.6040017969e-11,7.26467526978e-12,2863,1,0,23757.2181673,13.2669577599,28143,0,0,0.330429887158,0.999089302795,0,0.1,0,0,20379.1052492,1,1,22609,23.8789532077
34,0.00255217388986,75415,75415,0.680002524706,0.00159572759789,0.0483362901927,3.1914070211e-11,7.09100711184e-12,2865,1,0,24281.4628749,12.8069167137,28145,0,0,0.331259773219,0.999089302795,0,0.1,0,0,20168.0716069,1,1,22692,24.3975455421
35,0.00254807905574,75415,75415,0.680002524706,0.000375388357986,0.0483362901927,2.80039634493e-11,6.91495169908e-12,2871,1,0,24215.883666,12.068833828,28130,0,0,0.335033002062,0.999621105942,0,0.1,0,0,19949.3330492,1,1,22729,41.5428081248
36,0.00254423601597,75414,75414,0.679993507899,0.00231651473221,0.0483362901927,2.90336171632e-11,6.85221983148e-12,2848,1,0,25778.9568748,12.4363331795,26669,0,0,0.335451468103,0.999621105942,0,0.1,0,0,19724.6517021,1,1,23107,25.8931989577
37,0.00254200778748,75414,75414,0.679993507899,0.00184828063485,0.0483362901927,2.73017254692e-11,6.66598510211e-12,2854,1,0,27462.904583,15.5392918587,26733,0,0,0.336068030447,0.999621105942,0,0.1,0,0,19774.0144368,1,1,23169,27.5881486251
38,0.00254005829337,75415,75415,0.680002524706,0.00131174043765,0.0483362901927,2.53973247956e-11,6.5636637952e-12,2849,1,0,25348.8187079,13.0930838585,26766,0,0,0.336797167088,0.999621105942,0,0.1,0,0,19658.1661771,1,1,23236,25.4809975829
39,0.00253797618985,75414,75414,0.679993507899,0.000724724541626,0.0483362901927,2.3352038167e-11,6.45186046808e-12,2845,1,0,25091.054708,12.4937086105,26858,0,0,0.337654315257,0.999621105942,0,0.1,0,0,19565.189973,1,1,23253,25.2047181251
40,0.00253521264305,75414,75414,0.679993507899,-0.00160335224206,0.0483362901927,2.12157283615e-11,6.32196698779e-12,2838,1,0,25420.8166251,12.5612077713,26886,0,0,0.340404206361,0.997970574689,0,0.1,0,0,19425.4289732,1,1,23267,42.8760207081
