iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
25,0.00256628907643,75415,75415,0.680002524706,0.000414023600676,0.0483362901927,1.24453084157e-11,8.60974660946e-12,2714,1,0,21000.6747909,11.9842920303,17560,0,0,0.387220903739,0.999913137835,0,0.1,0.410525948872,3,12241.2042032,1,1,37.6963380412
26,0.00257477920646,75415,75415,0.680002524706,-0.00482140380537,0.0483362901927,1.75757033389e-11,8.5843536829e-12,2561,1,0,19828.8994579,12.2713341713,16341,0,0,0.386696645503,0.999913137835,0,0.1,0.374365871199,3.2,11470.4328831,1,1,19.9240082079
27,0.00257405832779,75415,75415,0.680002524706,0.00118411027943,0.0483362901927,1.49543391147e-11,8.28428379652e-12,2524,1,0,19664.1311669,12.8711667061,15920,0,0,0.387122113898,0.999913137835,0,0.1,0.369727024216,3.4,11299.5994658,1,1,19.7703963751
28,0.0025733040389,75415,75415,0.680002524706,-0.00265897727298,0.0483362901927,1.50073580557e-11,8.0098653712e-12,2506,1,0,19383.241292,11.8585829735,15505,0,0,0.386462105008,0.999913137835,0,0.1,0.364781159077,3.6,11119.2154617,1,1,19.4762046668
29,0.00257394192097,75414,75414,0.679993507899,-0.00134673563307,0.0483362901927,1.6540369869e-11,7.8036827843e-12,2498,1,0,19579.701458,13.2362918854,15060,0,0,0.386622753798,0.999913137835,0,0.1,0.360020899472,3.8,10914.544585,1,1,19.690068
30,0.00257595860427,75414,75414,0.679993507899,0.000852039283104,0.0483362901927,1.81956037416e-11,7.6446638377e-12,2534,1,0,19589.0306249,11.9015831947,14677,0,0,0.39469799224,0.999816653429,0,0.1,0.35470332043,4,10698.9752631,1,1,36.3033760423
31,0.00258847591969,75414,75414,0.679993507899,-0.00541584252319,0.0483362901927,3.02291617741e-11,7.34821029322e-12,2561,1,0,19598.2189159,11.7214589119,14549,0,0,0.394583391763,0.999816653429,0,0.1,0.333280981216,4,10271.2121248,1,1,19.6885837503
32,0.00258986847851,75414,75414,0.679993507899,0.000936943955861,0.0483362901927,2.25075343123e-11,7.37801397433e-12,2567,1,0,19618.2862911,12.2008752823,14171,0,0,0.394840898119,0.999816653429,0,0.1,0.328728834918,4,10104.5557501,1,1,19.720197916
33,0.00259086029278,75415,75415,0.680002524706,7.39704327494e-05,0.0483362901927,2.13278008595e-11,7.39477454517e-12,2562,1,0,19801.9012909,11.9662919044,13921,0,0,0.395128355584,0.999816653429,0,0.1,0.323398402083,4,9958.96814916,1,1,19.9202533332
34,0.00259208368628,75415,75415,0.680002524706,0.000500626161881,0.0483362901927,2.03529360971e-11,7.41769909948e-12,2578,1,0,20037.8457923,11.8242077827,13666,0,0,0.395459603692,0.999816653429,0,0.1,0.318215961766,4,9822.61077082,1,1,20.1266420828
35,0.00259212247914,75414,75414,0.679993507899,-0.00138887975306,0.0483362901927,1.9444238947e-11,7.36498585784e-12,2588,1,0,20317.7002921,11.9094166756,13521,0,0,0.407050426146,0.999882693383,0,0.1,0.313216565089,4,9712.38473478,1,1,37.1500880839
36,0.00260591851153,75414,75414,0.679993507899,-0.00835496009774,0.0483362901927,2.50253922795e-11,7.5131305721e-12,2558,1,0,19923.1847081,12.0498337746,13286,0,0,0.406980859627,0.999882693383,0,0.1,0.29971537079,4,9460.41295791,1,1,20.0172512499
37,0.00260478463773,75415,75415,0.680002524706,-0.00149096870184,0.0483362901927,2.63173647276e-11,7.47262242121e-12,2569,1,0,19936.3841667,11.7500419617,13166,0,0,0.407102632213,0.999882693383,0,0.1,0.295738023098,4,9365.89503098,1,1,20.0371357501
38,0.00260304893442,75414,75414,0.679993507899,-0.00352515577908,0.0483362901927,2.77107915438e-11,7.41448751744e-12,2577,1,0,19842.4971671,11.7004170418,13075,0,0,0.407175895135,0.999882693383,0,0.1,0.291944709067,4,9289.59602645,1,1,19.9591064593
39,0.00260181348601,75414,75414,0.679993507899,-0.00351152612548,0.0483362901927,2.78466655625e-11,7.38154636622e-12,2587,1,0,19936.1859589,11.9550004005,13058,0,0,0.407315939513,0.999882693383,0,0.1,0.288628434141,4,9212.90838564,1,1,20.0295157079
40,0.00260234288518,75414,75414,0.679993507899,-1.65258007531e-05,0.0483362901927,2.66089722262e-11,7.41412539794e-12,2589,1,0,19850.074625,11.6808748245,13043,0,0,0.4009781779,0.999927180606,0,0.1,0.285714813701,4,9128.41926716,1,1,36.7511172919
41,0.00262092254414,75415,75415,0.680002524706,-0.00763813647314,0.0483362901927,4.88358664911e-11,7.61813335762e-12,2587,1,0,19929.3130827,13.8554172516,12548,0,0,0.400299331952,0.999927180606,0,0.1,0.279135622119,4,8955.07888833,1,1,20.031007125
42,0.00261834341333,75414,75414,0.679993507899,-0.00256377455947,0.0483362901927,3.62510725382e-11,7.47619955362e-12,2593,1,0,19967.0985422,12.1984996796,12509,0,0,0.400126577534,0.999927180606,0,0.1,0.276073555271,4,8884.30533699,1,1,20.0868479167
43,0.00261568100146,75415,75415,0.680002524706,-0.00398975229557,0.0483362901927,2.66761320988e-11,7.33341334153e-12,2601,1,0,20065.4675832,12.5626249313,12548,0,0,0.400068069922,0.999927180606,0,0.1,0.272767788478,4,8829.09470123,1,1,20.2109382497
44,0.0026154781803,75415,75415,0.680002524706,-0.000827043587632,0.0483362901927,2.23422221167e-11,7.33301051122e-12,2603,1,0,20001.765625,11.5883750916,12659,0,0,0.40020381934,0.999927180606,0,0.1,0.269900753436,4,8756.14612145,1,1,20.090146292
45,0.00261446621614,75415,75415,0.680002524706,-0.00115461575617,0.0483362901927,2.09084771842e-11,7.23067608978e-12,2604,1,0,20048.3640409,11.7220001221,12778,0,0,0.399812568066,0.999684513237,0,0.1,0.2679089763,4,8697.37026937,1,1,36.742612042
46,0.00263365246184,75415,75415,0.680002524706,-0.00976928560967,0.0483362901927,4.98583162492e-11,7.36619492403e-12,2607,1,0,20405.3842921,12.404624939,11940,0,0,0.399627827128,0.999684513237,0,0.1,0.264434872011,4,8555.69698933,1,1,20.550774666
47,0.00263124562456,75415,75415,0.680002524706,0.000319429432674,0.0483362901927,3.11586112993e-11,7.15474227193e-12,2609,1,0,20018.2597499,11.9834170341,11995,0,0,0.399749037369,0.999684513237,0,0.1,0.262455882084,4,8511.20834961,1,1,20.1087194169
48,0.00262859566529,75415,75415,0.680002524706,-0.0025226078516,0.0483362901927,2.59411036388e-11,6.97367540946e-12,2606,1,0,20156.7440839,12.1762909889,12119,0,0,0.399906774566,0.999684513237,0,0.1,0.261238837749,4,8477.15778259,1,1,20.253764458
49,0.00262553218814,75414,75414,0.679993507899,-0.00519410584802,0.0483362901927,2.32360186194e-11,6.79960682837e-12,2604,1,0,20028.0305829,11.7661247253,12293,0,0,0.400073208816,0.999684513237,0,0.1,0.25979558714,4,8450.7817594,1,1,20.1357880421
50,0.00262447057685,75415,75415,0.680002524706,-0.00137231401688,0.0483362901927,2.27935467762e-11,6.73890394228e-12,2600,1,0,20149.2472911,12.384958744,12510,0,0,0.398170042965,0.999852610063,0,0.1,0.258747188095,4,8412.44609775,1,1,37.0023399172
51,0.00264568857035,75415,75415,0.680002524706,-0.00837315246754,0.0483362901927,4.2577498072e-11,6.70801805622e-12,2611,1,0,20089.6187921,12.2832078934,11585,0,0,0.397722540392,0.999852610063,0,0.1,0.257049131902,4,8298.44206828,1,1,20.1812872081
52,0.00264392120139,75415,75415,0.680002524706,-0.000140335115268,0.0483362901927,3.49239722644e-11,6.5717293625e-12,2606,1,0,20201.8880839,12.0119581223,11703,0,0,0.397849038921,0.999852610063,0,0.1,0.255693824833,4,8251.74676476,1,1,20.2918647919
53,0.00264259020697,75415,75415,0.680002524706,0.000194554297924,0.0483362901927,2.93786497418e-11,6.5066290676e-12,2604,1,0,20091.6081247,11.8143749237,11834,0,0,0.398054624356,0.999852610063,0,0.1,0.255371981531,4,8208.63463726,1,1,20.1911845841
54,0.00264137701257,75414,75414,0.679993507899,-0.00071205197798,0.0483362901927,2.63069150422e-11,6.47716150705e-12,2604,1,0,19942.9155416,11.7804169655,12034,0,0,0.398287758503,0.999852610063,0,0.1,0.255054280534,4,8170.40340116,1,1,20.031550542
55,0.00264080356221,75414,75414,0.679993507899,0.000276130240575,0.0483362901927,2.6699538206e-11,6.50076277757e-12,2604,1,0,20354.923708,12.1779999733,12288,0,0,0.395263225848,0.999884579478,0,0.1,0.25461373249,4,8131.04830036,1,1,37.1707401252
56,0.00265847184375,75414,75414,0.679993507899,-0.0113326456668,0.0483362901927,5.1824420001e-11,6.7019870091e-12,2613,1,0,20157.045917,12.4836659431,11181,0,0,0.392749877746,0.999884579478,0,0.1,0.255315007345,4,8056.95883184,1,1,20.249528625
57,0.0026573380275,75414,75414,0.679993507899,0.000465899022071,0.0483362901927,3.95200521203e-11,6.70640221232e-12,2613,1,0,20114.1369157,12.3615422249,11301,0,0,0.392835252377,0.999884579478,0,0.1,0.253859956238,4,8001.61305496,1,1,20.2038839171
58,0.00265601697489,75415,75415,0.680002524706,0.000245254627591,0.0483362901927,3.05986268383e-11,6.73933954943e-12,2614,1,0,20301.1292911,11.9578337669,11487,0,0,0.39299698799,0.999884579478,0,0.1,0.25261746373,4,7957.35083163,1,1,20.4482913334
59,0.00265335575687,75414,75414,0.679993507899,-0.002821605138,0.0483362901927,2.7579164684e-11,6.76599989527e-12,2614,1,0,20242.0847077,12.7063751221,11744,0,0,0.392794017194,0.999884579478,0,0.1,0.251855847977,4,7929.88299642,1,1,20.3377688751
60,0.00265056764354,75415,75415,0.680002524706,-0.00243210130591,0.0483362901927,2.78129343908e-11,6.73076542337e-12,2613,1,0,20264.8091249,11.9211249352,11989,0,0,0.390216833704,0.999836431507,0,0.1,0.251297715392,4,7904.5230411,1,1,37.1155640827
