rung,iter,wall_ms,compliance,achieved_vf,plateau,cg_iters,cg_multigrid,beta,hier_built,mg_cycles_attempted,infeasible,recycle_dim,active_fraction,total_ms,tail_prev_ms,filter_ms,project_ms,solve_ms,fea_ms,sens_ms,update_ms,analysis_ms,observe_ms,residual_ms,solver_build_ms,mg_build_ms,mg_ms,cg_ms,geneo_setup_ms,geneo_apply_ms,recycle_ms,fea_solves,matvecs,geneo_dim,geneo_action,geneo_burn,geneo_threshold,rss_mb,peak_rss_mb,compressed_mb,available_mb,major_faults,swapins
0,1,1786661855021,0.003791802487,0.679999,0,935,0,0,1,300,0,0,1.000000,236294.134,0.000,0.000,0.000,234482.189,234482.189,0.000,0.000,0.000,0.000,1811.945,0.000,0.000,0.000,0.000,182320.032,2535.045,0.000,1,2858,718,3,500,0,-1.00,-1.00,-1.00,-1.00,-1,-1
1,1,1786661974783,0.00501105923,0.520000,0,204,0,0,0,0,0,16,1.000000,19030.442,0.000,0.000,0.000,17072.295,17072.295,0.000,0.000,0.000,0.000,1958.148,0.000,0.000,0.000,0.000,10685.416,1282.779,0.000,1,940,718,2,0,0,-1.00,-1.00,-1.00,-1.00,-1,-1
2,1,1786662053282,0.007523416711,0.380000,0,278,0,0,0,0,0,16,1.000000,20926.950,0.000,0.000,0.000,19477.946,19477.946,0.000,0.000,0.000,0.000,1449.004,0.000,0.000,0.000,0.000,11686.997,1624.886,0.000,1,1014,718,2,0,0,-1.00,-1.00,-1.00,-1.00,-1,-1
3,1,1786662169434,0.04299666238,0.260000,0,1144,0,0,0,0,0,16,1.000000,49554.575,0.000,0.000,0.000,47813.701,47813.701,0.000,0.000,0.000,0.000,1740.874,0.000,0.000,0.000,0.000,13515.628,7342.172,0.000,1,1880,718,2,0,0,-1.00,-1.00,-1.00,-1.00,-1,-1
