iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,iteration_wall_s
38,0.00253372658962,75415,75415,0.680002524706,0.00177109582609,0.0483362901927,1.11905485766e-11,6.19551396472e-12,2683,1,0,15206.4004583,12.1551246643,15742,0,0,0.353366830058,0.999853190691,0,0.1,0,0,21886.5032912,1,1,0,0,0,32,-107,14,153,32,0,114,2,-1,15.4698886662
39,0.00253257727862,75414,75414,0.679993507899,-0.00120593268403,0.0483362901927,1.11476862562e-11,6.12316688557e-12,2680,1,0,14939.5952086,11.7598752975,15801,0,0,0.358739627782,0.999853190691,0,0.1,0,0,21942.1694715,1,1,0,0,0,30,-123,14,167,33,0,117,2,-2,15.3220979581
40,0.00253203844004,75415,75415,0.680002524706,0.00072275424359,0.0483362901927,1.07273942244e-11,6.14195572769e-12,2698,1,0,15776.7036672,16.710916996,15769,0,0,0.31029039633,0.999857091633,0,0.1,0,0,21922.2935975,1,1,0,0,0,28,-114,13,155,34,0,122,5,-1,26.6374101252
41,0.00253320407934,75414,75414,0.679993507899,-0.00093351937055,0.0483362901927,6.7407367993e-12,6.28915172106e-12,2679,1,0,15462.7741671,12.5964169502,15433,0,0,0.311073021555,0.999857091633,0,0.1,0,0,21463.9862899,1,1,0,0,0,27,-111,13,151,35,0,129,7,-1,15.8280177088
42,0.00253190258953,75415,75415,0.680002524706,0.000886876699291,0.0483362901927,6.0180362329e-12,6.1952428485e-12,2681,1,0,14928.6844583,11.744166851,15474,0,0,0.312350388663,0.999857091633,0,0.1,0,0,21616.7208695,1,1,0,0,0,23,-114,11,148,36,0,131,2,-2,15.1931566671
43,0.00253146255224,75414,75414,0.679993507899,0.00120367272902,0.0483362901927,6.80669242205e-12,6.11005114321e-12,2674,1,0,15145.411459,11.8524999619,15535,0,0,0.316720255991,0.999857091633,0,0.1,0,0,21713.7998666,1,1,0,0,0,22,-116,11,149,37,0,139,6,0,15.5349161252
44,0.00253029411326,75415,75415,0.680002524706,-0.00113574516682,0.0483362901927,5.20328193685e-12,6.07383941531e-12,2691,1,0,14988.3895841,11.8134579659,15570,0,0,0.317303945068,0.999857091633,0,0.1,0,0,21811.5761079,1,1,0,0,0,21,-119,10,150,38,0,142,2,-1,15.3698982908
45,0.00253022821652,75415,75415,0.680002524706,0.000234479564253,0.0483362901927,5.71506479076e-12,6.0784999935e-12,2687,1,0,15046.7385421,12.9826669693,15616,0,0,0.304918431568,0.999864625784,0,0.1,0,0,21846.306044,1,1,0,0,0,22,-115,9,146,39,0,146,3,1,25.5232905
46,0.00252999414241,75414,75414,0.679993507899,-0.00156776735928,0.0483362901927,6.54323114532e-12,6.13030275422e-12,2673,1,0,14816.7642498,12.1677079201,15454,0,0,0.305973157341,0.999864625784,0,0.1,0,0,21648.638784,1,1,0,0,0,22,-101,8,131,40,0,147,1,0,15.0821877909
47,0.00252989151481,75414,75414,0.679993507899,0.00179676863077,0.0483362901927,8.82005876408e-12,6.04886157426e-12,2670,1,0,14833.0148749,12.1767086983,15505,0,0,0.305146893574,0.999864625784,0,0.1,0,0,21865.4966747,1,1,0,0,0,20,-109,8,137,41,0,151,2,-2,15.2139443331
