iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
37,0.0025324294284,75414,75414,0.679993507899,0.000493409790752,0.0483362901927,2.2016858828e-11,6.15766853004e-12,2829,1,0,24439.9115829,12.2388343811,26373,0,0,0.337547045973,0.997711391709,0,0.1,0,0,19547.0239073,1,1,24.6052960423
38,0.00252975718715,75415,75415,0.680002524706,-0.00167684081522,0.0483362901927,1.98049655697e-11,6.02810870295e-12,2838,1,0,24603.5719581,12.6828336716,26546,0,0,0.338800704864,0.997711391709,0,0.1,0,0,19465.1161744,1,1,24.7695048754
39,0.00252775113238,75414,75414,0.679993507899,-0.000451578961353,0.0483362901927,1.77037182213e-11,5.92769820047e-12,2831,1,0,24355.2906671,14.0996656418,26674,0,0,0.340414514516,0.997711391709,0,0.1,0,0,19373.2465614,1,1,24.5624786671
40,0.00252513047534,75414,75414,0.679993507899,-0.00254293034444,0.0483362901927,1.55900478572e-11,5.82004122104e-12,2838,1,0,24183.653625,11.8494591713,26809,0,0,0.345290901508,0.99949734176,0,0.1,0,0,19237.5713401,1,1,41.9087988343
41,0.00252865558048,75414,75414,0.679993507899,-0.00231283927187,0.0483362901927,3.86558267112e-12,6.01145297398e-12,2834,1,0,24550.4507918,13.1288328171,25623,0,0,0.34577194642,0.99949734176,0,0.1,0,0,19278.5757566,1,1,24.7134383749
42,0.00252683185862,75414,75414,0.679993507899,0.000423937302703,0.0483362901927,3.34524432029e-12,5.83640172909e-12,2834,1,0,24472.124083,12.2035422325,25946,0,0,0.346674770031,0.99949734176,0,0.1,0,0,19492.9431729,1,1,24.5880872919
43,0.00252470657434,75414,75414,0.679993507899,-0.00205484419124,0.0483362901927,2.89293247197e-12,5.75148974083e-12,2835,1,0,24320.2078748,12.5762500763,26166,0,0,0.347884403828,0.99949734176,0,0.1,0,0,19447.5248668,1,1,24.5833148751
44,0.00252311498761,75414,75414,0.679993507899,-0.00051826334886,0.0483362901927,2.50089392426e-12,5.68702176242e-12,2840,1,0,22599.6750002,12.6042909622,26419,0,0,0.349456805001,0.99949734176,0,0.1,0,0,19394.8969105,1,1,22.7382409591
45,0.00252118489036,75415,75415,0.680002524706,-0.00221499889751,0.0483362901927,2.16820169586e-12,5.61959700778e-12,2831,1,0,26503.5660839,12.5920410156,26622,0,0,0.348307332024,0.998244767032,0,0.1,0,0,19276.37294,1,1,45.7583902502
46,0.0025264092987,75414,75414,0.679993507899,-0.000941991708663,0.0483362901927,4.04130526457e-12,5.9130745585e-12,2833,1,0,23074.3940411,37.1406669617,25846,0,0,0.348817535207,0.998244767032,0,0.1,0,0,19522.8664334,1,1,23.3443166669
47,0.00252475591969,75415,75415,0.680002524706,0.000478674076144,0.0483362901927,3.54467937979e-12,5.73987448919e-12,2832,1,0,23083.7727079,12.8035421371,26223,0,0,0.349743514785,0.998244767032,0,0.1,0,0,19726.08273,1,1,23.256662
48,0.00252341256189,75415,75415,0.680002524706,-0.000446596007055,0.0483362901927,3.02997605067e-12,5.699244534e-12,2840,1,0,22784.5141253,12.4621248245,26390,0,0,0.351013965424,0.998244767032,0,0.1,0,0,19654.7509858,1,1,22.9557667919
49,0.00252152665391,75415,75415,0.680002524706,-0.00162230497559,0.0483362901927,2.5719079506e-12,5.61365455076e-12,2830,1,0,23589.42275,12.4957084656,26550,0,0,0.352589504473,0.998244767032,0,0.1,0,0,19611.3551737,1,1,23.7505705827
50,0.00251963203516,75415,75415,0.680002524706,-0.0026785776691,0.0483362901927,2.20540270188e-12,5.55455827415e-12,2839,1,0,24337.458292,16.1734170914,26778,0,0,0.348999274076,0.999506279723,0,0.1,0,0,19489.4799815,1,1,41.7263513752
51,0.00252487183946,75415,75415,0.680002524706,-0.0010900575485,0.0483362901927,4.19189111535e-12,5.83909882687e-12,2830,1,0,25126.8387918,13.0480003357,26136,0,0,0.349515151454,0.999506279723,0,0.1,0,0,19760.1756757,1,1,25.2969512497
52,0.00252323847675,75414,75414,0.679993507899,0.000245789101596,0.0483362901927,3.57542497479e-12,5.66422146498e-12,2831,1,0,26520.2172503,12.3418326378,26488,0,0,0.350477123801,0.999506279723,0,0.1,0,0,19968.6077695,1,1,26.688804708
53,0.00252153863298,75414,75414,0.679993507899,-0.00178716278566,0.0483362901927,2.93883254728e-12,5.61646467266e-12,2832,1,0,25550.4593329,12.4388751984,26621,0,0,0.351752696221,0.999506279723,0,0.1,0,0,19862.2356198,1,1,25.7326268749
54,0.00252048642,75415,75415,0.680002524706,0.00041337690387,0.0483362901927,2.5457946188e-12,5.56816718345e-12,2841,1,0,27156.6379166,32.0384163857,26823,0,0,0.3534414272,0.999506279723,0,0.1,0,0,19801.1983213,1,1,27.3664050838
55,0.00251786573271,75415,75415,0.680002524706,-0.00456399330786,0.0483362901927,2.10615618896e-12,5.47521980019e-12,2828,1,0,28927.4976249,12.6868329048,26944,0,0,0.346054591084,0.99946593906,0,0.1,0,0,19679.5104487,1,1,47.1859302088
56,0.00252280118668,75415,75415,0.680002524706,-0.003498957998,0.0483362901927,3.92336149967e-12,5.75357981661e-12,2832,1,0,28924.0292921,13.181292057,26321,0,0,0.346536465066,0.99946593906,0,0.1,0,0,19962.6216715,1,1,29.1024032081
57,0.00252158376457,75415,75415,0.680002524706,0.00135176482216,0.0483362901927,3.18450601584e-12,5.59316015596e-12,2827,1,0,29805.233417,13.1003332138,26645,0,0,0.34758157582,0.99946593906,0,0.1,0,0,20160.2590845,1,1,29.9814046673
58,0.0025202599082,75415,75415,0.680002524706,-0.0012058051057,0.0483362901927,2.51157748003e-12,5.56618377247e-12,2841,1,0,27482.6921659,14.5160841942,26765,0,0,0.348904673319,0.99946593906,0,0.1,0,0,20074.2083501,1,1,27.707123958
59,0.0025188806026,75415,75415,0.680002524706,-0.000300967390337,0.0483362901927,2.11458843203e-12,5.49577808075e-12,2828,1,0,30730.1124582,12.5244998932,26876,0,0,0.350501159138,0.99946593906,0,0.1,0,0,20014.4086143,1,1,30.8952684999
60,0.00251686885219,75415,75415,0.680002524706,-0.00411137059298,0.0483362901927,1.94432618859e-12,5.44411722525e-12,2840,1,0,26312.7848754,13.4364995956,27023,0,0,0.344928069993,0.998553844985,0,0.1,0,0,19878.6247963,1,1,44.4839516659
