iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
11,0.00308007968391,75415,75415,0.680002524706,0.0107053686429,0.0483362901927,9.9070018208e-11,2.89643474132e-11,2081,1,0,20576.236125,13.4296250343,61040,0,0,0.388963512665,0.999896838965,0,0.1,0.47921582228,4,36249.0769369,1,1,20.8039622498
12,0.00297916730578,75414,75414,0.679993507899,-0.0275524979502,0.0483362901927,1.0513416353e-10,2.42589253799e-11,2090,1,0,24264.0296659,15.5064172745,58921,0,0,0.383736623011,0.999896838965,0,0.1,0.4755098302,4,33165.5649252,1,1,24.5163634997
13,0.00296120376554,75414,75414,0.679993507899,0.00191169032047,0.0483362901927,1.13628392896e-10,2.40727217782e-11,2235,1,0,21495.0734158,12.7332501411,53018,0,0,0.381573923839,0.999896838965,0,0.1,0.475394412935,4,30271.2563399,1,1,21.6806773329
14,0.00299233468781,75415,75415,0.680002524706,0.0221238024923,0.0483362901927,1.3092299395e-10,2.86221744808e-11,2494,1,0,25004.5490003,13.2311248779,46753,0,0,0.380789052511,0.999896838965,0,0.1,0.478775172008,4,27449.5316428,1,1,25.1920335842
15,0.002952711216,75414,75414,0.679993507899,-0.00774590450008,0.0483362901927,1.20851702493e-10,2.61452572367e-11,2570,1,0,24395.8733749,13.6541662216,42334,0,0,0.391046952064,0.999810383154,0,0.1,0.489690332204,4,24821.4376308,1,1,42.6979329172
16,0.00299994658282,75415,75415,0.680002524706,-0.0458072227916,0.0483362901927,2.30917460291e-10,2.81386440337e-11,2969,1,0,28492.9321246,13.5110001564,29756,0,0,0.387363183938,0.999810383154,0,0.1,0.489211879322,4,16363.7049755,1,1,28.6705960422
17,0.00295585070239,75414,75414,0.679993507899,-0.00312587321089,0.0483362901927,2.15728133089e-10,2.40301053915e-11,2986,1,0,28105.5810003,13.7960839272,27586,0,0,0.386552501046,0.999810383154,0,0.1,0.488651979287,4,14854.7847754,1,1,28.334526917
18,0.00292900293376,75415,75415,0.680002524706,0.00406316423599,0.0483362901927,1.98306575765e-10,2.2587752226e-11,3001,1,0,28715.6357079,12.4444999695,24826,0,0,0.389660652036,0.999810383154,0,0.1,0.490016740292,4,13487.6928404,1,1,28.8255053749
19,0.00291031653753,75414,75414,0.679993507899,0.0079686502978,0.0483362901927,1.81751948429e-10,2.23929947206e-11,2992,1,0,26547.1972499,13.2914171219,22392,0,0,0.392944320568,0.999810383154,0,0.1,0.489225856516,4,12257.0770808,1,1,26.759853208
20,0.00287295105896,75415,75415,0.680002524706,-0.00997971117114,0.0483362901927,1.51030518268e-10,1.77904202846e-11,2915,1,0,25450.073833,11.8796672821,20948,0,0,0.389322015724,0.999805499686,0,0.1,0.487366718611,4,11225.5608198,1,1,43.5189335002
21,0.00287780161599,75414,75414,0.679993507899,-0.0115711692187,0.0483362901927,1.5996003162e-10,2.4458329616e-11,2915,1,0,25968.2476249,13.3080000877,10803,0,0,0.38828892987,0.999805499686,0,0.1,0.386336219802,4,6943.81381566,1,1,26.1299762079
22,0.00287276039958,75415,75415,0.680002524706,0.00588590212254,0.0483362901927,1.40645023254e-10,2.46734967942e-11,2967,1,0,26109.1992917,12.4687080383,10423,0,0,0.389154690619,0.999805499686,0,0.1,0.382246877946,4,6767.29901935,1,1,26.2141601671
23,0.00286493476112,75414,75414,0.679993507899,0.00272299417691,0.0483362901927,1.20036846482e-10,2.45321506272e-11,2991,1,0,28435.1029582,12.8629999161,10075,0,0,0.389625747051,0.999805499686,0,0.1,0.377945801738,4,6625.13614079,1,1,28.5852458747
24,0.00285634536774,75414,75414,0.679993507899,0.00229968236599,0.0483362901927,1.09158687652e-10,2.42460181306e-11,3000,1,0,25973.388083,11.8452920914,9774,0,0,0.390034388467,0.999805499686,0,0.1,0.373448411225,4,6506.29128729,1,1,26.0625587497
25,0.00284889022979,75415,75415,0.680002524706,0.00280984554388,0.0483362901927,1.03070081865e-10,2.40112196452e-11,3002,1,0,26610.5545831,12.670083046,9529,0,0,0.389666253189,0.999961383615,0,0.1,0.368590866807,4,6402.01949511,1,1,44.9141938332
26,0.00286641690478,75414,75414,0.679993507899,-0.00515616324385,0.0483362901927,1.13471655649e-10,2.71080320802e-11,2851,1,0,24897.0203753,12.9582090378,8965,0,0,0.389391252571,0.999961383615,0,0.1,0.334960202436,4,6075.98796455,1,1,25.0860349583
27,0.00285137886426,75414,75414,0.679993507899,-0.000478060119835,0.0483362901927,1.00593089555e-10,2.52187834003e-11,2838,1,0,24570.2128749,12.4457502365,8874,0,0,0.389461242795,0.999961383615,0,0.1,0.331786325179,4,6054.48498182,1,1,24.6719614589
28,0.00284131953638,75414,75414,0.679993507899,0.00183067286812,0.0483362901927,9.06296570745e-11,2.40862430753e-11,2825,1,0,26019.648459,11.8524999619,8807,0,0,0.389687327427,0.999961383615,0,0.1,0.328434860602,4,6022.64340175,1,1,26.1180712921
29,0.00283234709743,75414,75414,0.679993507899,0.00109247238918,0.0483362901927,8.11383256526e-11,2.31586634171e-11,2807,1,0,24682.594667,12.8199996948,8764,0,0,0.389942130751,0.999961383615,0,0.1,0.324059739905,4,5990.2692016,1,1,24.8249029578
30,0.00282556455014,75414,75414,0.679993507899,0.00275850277925,0.0483362901927,7.26596442817e-11,2.24800259061e-11,2800,1,0,23678.3622918,11.6784582138,8691,0,0,0.405604911568,0.999462011257,0,0.1,0.320450583427,4,5955.60605557,1,1,40.8405709174
31,0.00284700157417,75414,75414,0.679993507899,-0.0037391293056,0.0483362901927,8.23212400842e-11,2.52619171181e-11,2799,1,0,24317.6025,12.384209156,8487,0,0,0.405472503437,0.999462011257,0,0.1,0.305016019151,4,5765.66011822,1,1,24.4135978334
32,0.00283156502058,75415,75415,0.680002524706,-0.000633244883398,0.0483362901927,7.22189996248e-11,2.32341545666e-11,2813,1,0,25728.3555408,13.4611673355,8463,0,0,0.405467683768,0.999462011257,0,0.1,0.301558328741,4,5781.79129946,1,1,25.8806975409
33,0.00281694629478,75414,75414,0.679993507899,-0.00419124752839,0.0483362901927,6.33594270161e-11,2.16031933243e-11,2814,1,0,24474.3390841,12.6692075729,8492,0,0,0.405365294429,0.999462011257,0,0.1,0.298146508988,4,5805.14209433,1,1,24.6211852501
34,0.002808673749,75415,75415,0.680002524706,8.56597362368e-05,0.0483362901927,5.74618046753e-11,2.07957262951e-11,2801,1,0,24405.993083,12.1513338089,8506,0,0,0.405473384084,0.999462011257,0,0.1,0.293954377948,4,5800.73423843,1,1,24.5033613332
35,0.00280273672506,75415,75415,0.680002524706,0.002955572707,0.0483362901927,5.32036121645e-11,2.01099419259e-11,2790,1,0,24193.3829169,11.8865418434,8557,0,0,0.410454832023,0.999712215499,0,0.1,0.289303572428,4,5792.51339401,1,1,41.5045313751
36,0.00282069097438,75414,75414,0.679993507899,-0.00397980205605,0.0483362901927,6.5622904566e-11,2.27207692445e-11,2799,1,0,24230.6928749,11.9783329964,8049,0,0,0.41031678194,0.999712215499,0,0.1,0.271969688762,4,5627.69105871,1,1,24.3642025422
37,0.00280863174867,75414,75414,0.679993507899,-0.0008675319516,0.0483362901927,5.8583442985e-11,2.11520473587e-11,2761,1,0,24147.8293333,12.8744578362,8126,0,0,0.410293553701,0.999712215499,0,0.1,0.268805839927,4,5660.29776736,1,1,24.2392265829
38,0.0027990583454,75415,75415,0.680002524706,-0.000420457563639,0.0483362901927,5.31567802184e-11,1.99680570315e-11,2747,1,0,23452.3191667,12.3621253967,8256,0,0,0.410342286096,0.999712215499,0,0.1,0.265563043221,4,5686.15517168,1,1,23.6007418749
39,0.00279291007381,75414,75414,0.679993507899,0.00140009691387,0.0483362901927,5.1557876693e-11,1.91555984132e-11,2755,1,0,23374.9584579,11.8447499275,8378,0,0,0.41046056293,0.999712215499,0,0.1,0.262674298699,4,5693.24527822,1,1,23.4747901671
40,0.00278642322906,75415,75415,0.680002524706,-2.79502866243e-05,0.0483362901927,4.91867098221e-11,1.84191483075e-11,2762,1,0,23929.2949576,12.6387081146,8522,0,0,0.408344222489,0.999573292758,0,0.1,0.259878069978,4,5702.46629113,1,1,42.4276768751
41,0.00280205553627,75414,75414,0.679993507899,-0.00205688872905,0.0483362901927,5.19490037489e-11,1.91925292885e-11,2794,1,0,25340.5759172,13.3799996376,7883,0,0,0.407984531226,0.999573292758,0,0.1,0.252424477622,4,5590.38653086,1,1,25.5060127079
42,0.00279540456252,75414,75414,0.679993507899,0.0012522563373,0.0483362901927,4.90780233561e-11,1.84204688463e-11,2781,1,0,24205.3184581,12.5477919579,8006,0,0,0.408089255972,0.999573292758,0,0.1,0.249908508688,4,5603.0077247,1,1,24.3450382501
43,0.00278765341911,75414,75414,0.679993507899,-0.00239180843993,0.0483362901927,4.59662985381e-11,1.76998743237e-11,2784,1,0,22966.9632497,13.337749958,8176,0,0,0.40794298912,0.999573292758,0,0.1,0.248203778431,4,5624.30355864,1,1,23.0705437497
44,0.0027823795966,75415,75415,0.680002524706,-0.000213278947322,0.0483362901927,4.31493050243e-11,1.71839366327e-11,2789,1,0,24271.5058336,12.3137083054,8344,0,0,0.408070868095,0.999573292758,0,0.1,0.246621696073,4,5632.20578751,1,1,24.4103028332
45,0.00277883136213,75415,75415,0.680002524706,0.00219204012159,0.0483362901927,4.08507339535e-11,1.67720637669e-11,2785,1,0,23564.2662916,11.874625206,8504,0,0,0.402944756528,0.999862720505,0,0.1,0.244396139612,4,5635.71872871,1,1,40.8683875413
46,0.00279103396101,75414,75414,0.679993507899,-0.00298673733728,0.0483362901927,4.68228801466e-11,1.73451931388e-11,2822,1,0,24901.3710423,12.5668749809,7817,0,0,0.402712743993,0.999862720505,0,0.1,0.238452022664,4,5566.94649706,1,1,25.0446786671
47,0.00278661455095,75414,75414,0.679993507899,0.00180481473078,0.0483362901927,4.66660044746e-11,1.67590484166e-11,2794,1,0,23714.812458,11.7861247063,7945,0,0,0.402778344751,0.999862720505,0,0.1,0.236932297758,4,5578.76901153,1,1,23.809705209
48,0.00278151472609,75414,75414,0.679993507899,-0.000629076088132,0.0483362901927,4.55567232589e-11,1.61931490398e-11,2777,1,0,23685.0827918,12.4823331833,8119,0,0,0.402818976888,0.999862720505,0,0.1,0.234735715537,4,5597.75879802,1,1,23.8269742923
49,0.00277681634334,75415,75415,0.680002524706,-0.00168040948372,0.0483362901927,4.37100460221e-11,1.57029938508e-11,2777,1,0,24208.6478329,12.2544169426,8329,0,0,0.402894304184,0.999862720505,0,0.1,0.23385951028,4,5611.86768822,1,1,24.3176335827
50,0.00277325526303,75414,75414,0.679993507899,0.00109828288163,0.0483362901927,4.19126793575e-11,1.5314639222e-11,2785,1,0,24133.1705828,11.9467921257,8589,0,0,0.401534736651,0.999716491064,0,0.1,0.233223972831,4,5623.23805244,1,1,41.9057061668
51,0.00278732506354,75415,75415,0.680002524706,-0.00458517701069,0.0483362901927,5.21134067817e-11,1.56099460268e-11,2797,1,0,23368.377666,12.4656672478,7772,0,0,0.401263455835,0.999716491064,0,0.1,0.22803225972,4,5574.90379877,1,1,23.5034092912
52,0.00278233974263,75414,75414,0.679993507899,-0.00271185719977,0.0483362901927,5.01584685408e-11,1.51865177036e-11,2788,1,0,26030.2807088,12.5580410957,7939,0,0,0.401216661665,0.999716491064,0,0.1,0.226653328598,4,5586.57217815,1,1,26.1748955422
53,0.00277952857172,75415,75415,0.680002524706,0.000227382179758,0.0483362901927,4.83248204379e-11,1.49370184711e-11,2796,1,0,24267.7362504,12.2836666107,8169,0,0,0.40131250531,0.999716491064,0,0.1,0.226013173747,4,5592.96161003,1,1,24.3688971661
54,0.00277717832094,75415,75415,0.680002524706,0.00167178722275,0.0483362901927,4.64472792277e-11,1.46704704697e-11,2788,1,0,24624.2341657,13.1037502289,8380,0,0,0.401515352498,0.999716491064,0,0.1,0.225190018151,4,5604.88982243,1,1,24.773856625
55,0.0027722061423,75414,75414,0.679993507899,-0.00204052768589,0.0483362901927,4.34794496685e-11,1.42833277442e-11,2799,1,0,24327.2136674,12.5762495995,8689,0,0,0.40116962065,0.999815401921,0,0.1,0.225213846937,4,5628.70430726,1,1,41.6968405838
56,0.00278894387981,75414,75414,0.679993507899,-0.00667400809036,0.0483362901927,4.33551950061e-11,1.4573369808e-11,2835,1,0,24734.9691658,16.6445002556,7803,0,0,0.400899456505,0.999815401921,0,0.1,0.223683740471,4,5616.8007792,1,1,24.8811268341
57,0.00278621066427,75415,75415,0.680002524706,-0.000874210617789,0.0483362901927,4.1322481183e-11,1.43928988331e-11,2804,1,0,24708.7597089,12.7913331985,7942,0,0,0.400872215165,0.999815401921,0,0.1,0.222602617834,4,5615.93614339,1,1,24.8622686248
58,0.00278138603588,75414,75414,0.679993507899,-0.0050266549383,0.0483362901927,3.82323522785e-11,1.41527180301e-11,2791,1,0,24203.2234168,11.904999733,8189,0,0,0.400818974043,0.999815401921,0,0.1,0.221469704566,4,5630.42729629,1,1,24.2907779161
59,0.00277871145302,75414,75414,0.679993507899,3.76089323998e-05,0.0483362901927,3.5790644356e-11,1.40010499156e-11,2788,1,0,24208.2431254,13.8930416107,8426,0,0,0.401037601014,0.999815401921,0,0.1,0.222261906718,4,5639.75807275,1,1,24.4340954171
60,0.00277347819059,75415,75415,0.680002524706,-0.00459086503146,0.0483362901927,3.323823792e-11,1.37517643039e-11,2785,1,0,25751.8040829,12.992374897,8710,0,0,0.39797536794,0.999860100694,0,0.1,0.222755714156,4,5655.95877909,1,1,43.2644347083
