schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
aggr,1e-08,0,102,8.8172477,0.0999,0.0568859,0.00372406,0.000446429,2,4480,43,1,1,2,43,1.0000,16,0,0,0.67187,0.285921,174,0.00213232,174,0,1.00e-08
aggr,1e-08,0,103,8.8164287,0.0999,0.077071,0.0031901,0,0,4480,43,1,1,2,43,1.0000,16,0,0,0.67402,0.284582,174,0.00154853,174,0,1.00e-08
aggr,1e-08,0,104,8.8153708,0.0999,0.0604418,0.00214984,0,0,4480,43,1,1,2,43,1.0000,16,0,0,0.67283,0.285255,174,0.001392,174,0,1.00e-08
aggr,1e-08,0,105,8.8153877,0.0999,0.0671242,0.00165551,0,0,4480,43,1,1,2,43,1.0000,16,0,0,0.67268,0.285576,174,0.00134225,174,0,1.00e-08
aggr,1e-08,0,106,8.8152431,0.0999,0.0468413,0.00106932,0,0,4480,43,1,1,2,43,1.0000,16,0,0,0.67327,0.283955,174,0.00131285,174,0,1.00e-08
aggr,1e-08,0,107,8.8151264,0.0999,0.056034,0.00105338,0,0,4480,43,1,1,2,43,1.0000,16,1,0,0.67311,0.284817,174,0.00126344,174,0,1.00e-08
aggr,1e-08,0,108,8.8132483,0.04995,0.04995,0.012288,0,0,4480,44,1,1,2,44,1.0000,32,1,0,0.66037,0.307293,174,0.000797586,174,0,1.00e-08
aggr,1e-08,0,109,8.8150879,0.04995,0.04995,0.011983,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.67280,0.293899,174,0.00047805,174,0,1.00e-08
aggr,1e-08,0,110,8.8140017,0.04995,0.0479454,0.00655401,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.66674,0.296601,174,0.00034838,174,0,1.00e-08
aggr,1e-08,0,111,8.8137307,0.04995,0.0455296,0.00488242,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.67157,0.294734,174,0.000331872,174,0,1.00e-08
aggr,1e-08,0,112,8.8136894,0.04995,0.0414997,0.00292823,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.66884,0.296019,174,0.000322979,174,0,1.00e-08
