iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
73,0.00350939371017,58590,58590,0.528294741398,-0.00274299335842,0.0483362901927,6.33363087761e-11,3.04385149763e-11,2765,1,0,26353.6612921,12.4881248474,9241,0,0,0.286315366781,0.998506274661,0,0.1,0.228320136844,1,13328.716945,1,1,0,0,0,7,-3,0,10,19,0,0,1,3,0,0,0,0,0,0,26.4995195004
74,0.00350535244396,58591,58591,0.528303758205,-0.000138088071885,0.0483362901927,6.02863966112e-11,3.02796945987e-11,2766,1,0,25791.631875,12.2588338852,9473,0,0,0.287300559775,0.998506274661,0,0.1,0.22899408026,1,13366.7142356,1,1,0,0,0,2,-7,0,9,19,0,0,0,-5,0,0,0,0,0,0,25.9484315417
75,0.00350551679913,58590,58590,0.528294741398,0.000382252335711,0.0483362901927,4.95193243417e-11,3.04001893232e-11,2767,1,0,26580.2125001,11.8467087746,9762,0,0,0.282039956728,0.998769959772,0,0.1,0.231025564148,1,13383.2209117,1,1,0,0,0,6,-3,0,9,19,0,0,0,4,0,0,0,0,0,0,43.602675166
76,0.00351539447022,58590,58590,0.528294741398,0.00295522896726,0.0483362901927,6.04064206162e-11,3.07567315278e-11,2765,1,0,27111.4535842,12.1477079391,9002,0,0,0.275429214457,0.998769959772,0,0.1,0.226093530084,1,13340.3706886,1,1,0,0,0,2,-6,0,8,19,0,0,0,-4,0,0,0,0,0,0,27.2673506672
77,0.0035086263872,58590,58590,0.528294741398,-0.00290131909801,0.0483362901927,5.26631686188e-11,3.04562634794e-11,2768,1,0,31420.000917,12.5595407486,9115,0,0,0.281903742167,0.998769959772,0,0.1,0.226171669694,1,13411.0412958,1,1,0,0,0,6,-2,0,8,19,0,0,0,4,0,0,0,0,0,0,31.57785375
78,0.00350693725819,58590,58590,0.528294741398,0.000900308910963,0.0483362901927,5.15049352509e-11,3.05008826096e-11,2768,1,0,49851.4798751,12.264415741,9358,0,0,0.28034050124,0.998769959772,0,0.1,0.225964966146,1,13415.4184786,1,1,0,0,0,3,-5,0,8,19,0,0,0,-3,0,0,0,0,0,0,50.015847167
79,0.00350161914159,58591,58591,0.528303758205,-0.00276828763585,0.0483362901927,4.573958262e-11,3.02280578847e-11,2766,1,0,57260.2564173,12.6912498474,9651,0,0,0.287163150306,0.998769959772,0,0.1,0.227135017434,1,13455.3785456,1,1,0,0,0,6,-2,0,8,19,0,0,0,3,0,0,0,0,0,0,57.4286999581
80,0.00350226737726,58590,58590,0.528294741398,0.00239381206577,0.0483362901927,5.09872528205e-11,3.03960508509e-11,2768,1,0,56420.5863333,12.7010827065,9909,0,0,0.276176834453,0.999696237833,0,0.1,0.228205465074,1,13462.1185779,1,1,0,0,0,2,-5,0,7,19,0,0,0,-4,0,0,0,0,0,0,81.5558215841
81,0.00350979630649,58590,58590,0.528294741398,-0.00156581458285,0.0483362901927,5.3907923278e-11,3.05478484688e-11,2771,1,0,50259.1239171,14.2309999466,9094,0,0,0.279261030907,0.999696237833,0,0.1,0.22509931261,1,13434.5140787,1,1,0,0,0,6,-1,0,7,20,0,0,1,3,0,0,0,0,0,0,50.5308175832
82,0.00350724188432,58591,58591,0.528303758205,0.000897444002836,0.0483362901927,4.84242644063e-11,3.05066354299e-11,2768,1,0,50491.8657093,13.5302910805,9212,0,0,0.277551264024,0.999696237833,0,0.1,0.225273904483,1,13464.5689464,1,1,0,0,0,5,-3,0,8,20,0,0,0,-1,0,0,0,0,0,0,50.736879
83,0.00350212110345,58590,58590,0.528294741398,-0.00273022298233,0.0483362901927,4.71052280155e-11,3.0307084431e-11,2770,1,0,42108.0177922,12.6702079773,9446,0,0,0.283764364381,0.999696237833,0,0.1,0.225360025475,1,13494.2933291,1,1,0,0,0,6,-1,0,7,20,0,0,0,1,0,0,0,0,0,0,42.27922625
84,0.00350234750945,58590,58590,0.528294741398,0.00186867236722,0.0483362901927,4.66323704172e-11,3.04910893804e-11,2766,1,0,29600.9372497,12.509042263,9667,0,0,0.280410337396,0.999696237833,0,0.1,0.226097270703,1,13499.2156944,1,1,0,0,0,5,-3,0,8,20,0,0,0,-1,0,0,0,0,0,0,29.7559785834
85,0.00349915799722,58591,58591,0.528303758205,-0.00140165949902,0.0483362901927,4.24664908398e-11,3.02375522092e-11,2772,1,0,30063.9546251,12.7018752098,9909,0,0,0.276731219953,0.997445514758,0,0.1,0.228680075607,1,13546.8549838,1,1,0,0,0,6,-1,0,7,20,0,0,0,1,0,0,0,0,0,0,49.5470130839
86,0.0035145935114,58590,58590,0.528294741398,0.00569088037105,0.0483362901927,4.96040049316e-11,3.10609971932e-11,2768,1,0,27266.4243331,12.0304999352,9122,0,0,0.263647738966,0.997445514758,0,0.1,0.224604950127,1,13453.1105501,1,1,0,0,0,3,-5,0,8,20,0,0,0,-3,0,0,0,0,0,0,27.4138743747
87,0.00350616726922,58591,58591,0.528303758205,-0.00346308094391,0.0483362901927,3.99020996305e-11,3.05150645094e-11,2770,1,0,18476.1747499,12.3363342285,9310,0,0,0.271377648703,0.997445514758,0,0.1,0.225247901395,1,13544.1862131,1,1,0,0,0,6,-2,0,8,20,0,0,0,3,0,0,0,0,0,0,18.6246033339
88,0.00350501308806,58591,58591,0.528303758205,0.000967796870493,0.0483362901927,3.79569390199e-11,3.05754362982e-11,2772,1,0,18675.5110416,12.6912913322,9495,0,0,0.269960550694,0.997445514758,0,0.1,0.224761250605,1,13560.6264341,1,1,0,0,0,5,-2,0,7,20,0,0,0,-1,0,0,0,0,0,0,18.8200715831
89,0.00350029305121,58590,58590,0.528294741398,-0.00225817378652,0.0483362901927,3.66757700539e-11,3.02952610981e-11,2764,1,0,18990.1212907,12.4711251259,9759,0,0,0.275742873412,0.997445514758,0,0.1,0.225892152925,1,13609.9085034,1,1,0,0,0,7,-1,0,8,20,0,0,0,2,0,0,0,0,0,0,19.1406369582
90,0.00350156812181,58590,58590,0.528294741398,0.00243016075857,0.0483362901927,3.88289038206e-11,3.05166165538e-11,2767,1,0,18607.340167,12.0320410728,10002,0,0,0.270111633148,0.998966225172,0,0.1,0.228240526522,1,13611.222202,1,1,0,0,0,5,-3,0,8,20,0,0,0,-2,0,0,0,0,0,0,31.237420667
91,0.00350985320616,58591,58591,0.528303758205,-0.00059393019274,0.0483362901927,5.32916622546e-11,3.07504866043e-11,2768,1,0,17671.9447498,11.6999168396,9197,0,0,0.271586308584,0.998966225172,0,0.1,0.223966634184,1,13570.5423429,1,1,0,0,0,5,-3,0,8,20,0,0,0,0,0,0,0,0,0,0,17.81172525
92,0.00350482445966,58591,58591,0.528303758205,-0.000829646113906,0.0483362901927,4.179899607e-11,3.0591447232e-11,2774,1,0,16347.0852089,11.9112911224,9342,0,0,0.273638438996,0.998966225172,0,0.1,0.224324538463,1,13617.21043,1,1,0,0,0,4,-4,0,8,21,0,0,1,-2,0,0,0,0,0,0,16.4865733753
93,0.00350366241798,58591,58591,0.528303758205,9.14466521924e-05,0.0483362901927,4.23606248049e-11,3.05618819454e-11,2768,1,0,16177.8287091,11.6011657715,9567,0,0,0.27395830739,0.998966225172,0,0.1,0.224696777091,1,13641.5726684,1,1,0,0,0,6,-2,0,8,21,0,0,0,2,0,0,0,0,0,0,16.3151867916
94,0.00349934467813,58591,58591,0.528303758205,-0.00131429543762,0.0483362901927,3.94432712119e-11,3.04449248578e-11,2779,1,0,16566.8791251,12.093916893,9768,0,0,0.277438784982,0.998966225172,0,0.1,0.225707678135,1,13673.43301,1,1,0,0,0,4,-4,0,8,21,0,0,0,-2,0,0,0,0,0,0,16.7150169169
95,0.00350162183218,58590,58590,0.528294741398,0.0020551685497,0.0483362901927,3.35785311454e-11,3.0508087332e-11,2769,1,0,16197.0210409,11.7701668739,10031,0,0,0.270904456672,0.998669323099,0,0.1,0.227597910264,1,13691.9028531,1,1,0,0,0,6,-2,0,8,21,0,0,0,2,0,0,0,0,0,0,27.1833017082
96,0.00351006792289,58590,58590,0.528294741398,0.00127849829192,0.0483362901927,5.62646222116e-11,3.09107156214e-11,2768,1,0,16084.9128332,11.9856667519,9213,0,0,0.267990210382,0.998669323099,0,0.1,0.222195737253,1,13629.8688759,1,1,0,0,0,3,-6,0,9,21,0,0,0,-3,0,0,0,0,0,0,16.2232035422
97,0.00350574919393,58591,58591,0.528303758205,-0.00130813361638,0.0483362901927,3.86730580398e-11,3.06446424039e-11,2766,1,0,24187.091959,12.9160833359,9346,0,0,0.271122975221,0.998669323099,0,0.1,0.222853410595,1,13676.6881248,1,1,0,0,0,5,-3,0,8,21,0,0,0,2,0,0,0,0,0,0,24.4333819579
98,0.00350011303404,58590,58590,0.528294741398,-0.00171170284382,0.0483362901927,3.80187964266e-11,3.04121205575e-11,2764,1,0,16874.952292,11.7345409393,9558,0,0,0.275321545914,0.998669323099,0,0.1,0.223100911937,1,13732.3502541,1,1,0,0,0,5,-3,0,8,22,0,0,1,-1,0,0,0,0,0,0,17.0187787078
99,0.0035005955377,58590,58590,0.528294741398,0.000720792245503,0.0483362901927,3.72011432885e-11,3.04110949599e-11,2768,1,0,16277.6106253,11.8480839729,9814,0,0,0.274577956726,0.998669323099,0,0.1,0.224780881644,1,13758.1523559,1,1,0,0,0,6,-2,0,8,23,0,0,1,0,0,0,0,0,0,0,16.4150755
100,0.00349580574217,58591,58591,0.528303758205,-0.00118100238267,0.0483362901927,3.63042252804e-11,3.03195778622e-11,2777,1,0,16425.9424582,12.1283326149,10067,0,0,0.271179859814,0.998278536529,0,0.1,0.226422414201,1,13793.3206977,1,1,0,0,0,5,-3,0,8,24,0,0,1,-2,0,0,0,0,0,0,27.1446465421
101,0.00351197354316,58590,58590,0.528294741398,0.00460670445483,0.0483362901927,6.40320417292e-11,3.10253761387e-11,2768,1,0,16659.5856671,12.1375827789,9263,0,0,0.261587081192,0.998278536529,0,0.1,0.223230985415,1,13662.1423656,1,1,0,0,0,6,-2,0,8,24,0,0,0,1,0,0,0,0,0,0,16.861609167
102,0.00350280912693,58591,58591,0.528303758205,-0.00331413399872,0.0483362901927,4.23744974103e-11,3.05128777455e-11,2772,1,0,18746.2211671,12.3835830688,9412,0,0,0.268617895114,0.998278536529,0,0.1,0.222685264005,1,13750.2837056,1,1,0,0,0,5,-5,0,10,25,0,0,1,-2,0,0,0,0,0,0,18.9242860829
103,0.00350371865355,58590,58590,0.528294741398,0.00128455854969,0.0483362901927,3.74522601515e-11,3.05773433331e-11,2771,1,0,16124.7104173,11.8879170418,9656,0,0,0.266590704431,0.998278536529,0,0.1,0.223502070884,1,13773.5453061,1,1,0,0,0,6,-3,0,9,25,0,0,0,1,0,0,0,0,0,0,16.2666794998
104,0.00349813271316,58590,58590,0.528294741398,-0.00192971781691,0.0483362901927,3.77576095927e-11,3.0404188086e-11,2776,1,0,16473.3919997,11.8762083054,9852,0,0,0.271263843082,0.998278536529,0,0.1,0.225133147771,1,13827.647721,1,1,0,0,0,5,-5,0,10,26,0,0,1,-2,0,0,0,0,0,0,16.6117593748
105,0.00350285409487,58590,58590,0.528294741398,0.00335498532577,0.0483362901927,3.68001778227e-11,3.05948124943e-11,2773,1,0,16313.9887919,11.8705000877,10117,0,0,0.263500148411,0.99858666039,0,0.1,0.227286468784,1,13825.8531491,1,1,0,0,0,6,-3,0,9,26,0,0,0,1,0,0,0,0,0,0,32.1688190419
106,0.00350750221096,58591,58591,0.528303758205,-0.00188106062099,0.0483362901927,8.28571793303e-11,3.08354571487e-11,2768,1,0,17126.6019592,12.0529580116,9294,0,0,0.267596982692,0.99858666039,0,0.1,0.223135100671,1,13771.136918,1,1,0,0,0,5,-4,0,9,27,0,0,1,-2,0,0,0,0,0,0,17.2711674999
107,0.00350413473477,58591,58591,0.528303758205,-0.000960366904529,0.0483362901927,5.77232929273e-11,3.0617656319e-11,2772,1,0,16430.0574589,12.1692910194,9419,0,0,0.269542401961,0.99858666039,0,0.1,0.223466479636,1,13809.8880284,1,1,0,0,0,7,-3,0,10,28,0,0,1,1,0,0,0,0,0,0,16.5706104171
108,0.00350350103718,58591,58591,0.528303758205,0.0012804965096,0.0483362901927,4.44024263807e-11,3.06650430122e-11,2760,1,0,16707.8390827,12.1187500954,9606,0,0,0.267787127328,0.99858666039,0,0.1,0.22524200207,1,13839.4702768,1,1,0,0,0,7,-3,0,10,29,0,0,2,-2,0,0,0,0,0,0,16.8465100001
109,0.0034991565736,58591,58591,0.528303758205,-0.00217926925571,0.0483362901927,3.73946728125e-11,3.04126205611e-11,2762,1,0,17937.0845418,12.4727911949,9934,0,0,0.272784651378,0.99858666039,0,0.1,0.225880107286,1,13870.9093096,1,1,0,0,0,7,-3,0,10,29,0,0,0,0,0,0,0,0,0,0,18.1161605408
110,0.00349746274396,58591,58591,0.528303758205,0.000258411179898,0.0483362901927,3.73184423413e-11,3.04651681954e-11,2761,1,0,17957.184792,11.7108330727,10118,0,0,0.267201209367,0.999187991802,0,0.1,0.228280355278,1,13896.9966218,1,1,0,0,0,7,-5,0,12,30,0,0,2,-2,0,0,0,0,0,0,31.542108167
111,0.00350948292212,58591,58591,0.528303758205,0.00188720152548,0.0483362901927,9.09258592101e-11,3.09372293101e-11,2769,1,0,18745.2711668,11.9720411301,9336,0,0,0.263440341623,0.999187991802,0,0.1,0.223132321563,1,13789.3136673,1,1,0,0,0,7,-2,0,9,30,0,0,0,0,0,0,0,0,0,0,18.8900186671
112,0.00350321717221,58590,58590,0.528294741398,-0.00155949304203,0.0483362901927,6.98879001685e-11,3.05695894132e-11,2764,1,0,18970.0128331,12.493792057,9433,0,0,0.26661310658,0.999187991802,0,0.1,0.223179565055,1,13854.9920606,1,1,0,0,0,5,-5,0,10,31,0,0,1,-3,0,0,0,0,0,0,19.1591766668
113,0.00350283447796,58590,58590,0.528294741398,0.000524503153247,0.0483362901927,5.71697758415e-11,3.06503254378e-11,2763,1,0,18723.0280838,12.1084580421,9712,0,0,0.266289116162,0.999187991802,0,0.1,0.223963660403,1,13858.8634874,1,1,0,0,0,6,-3,0,9,31,0,0,0,1,0,0,0,0,0,0,18.8777335421
114,0.00349571072722,58591,58591,0.528303758205,-0.00284398100355,0.0483362901927,4.50409885117e-11,3.03257967082e-11,2768,1,0,21119.8224173,12.1826667786,9906,0,0,0.272677651141,0.999187991802,0,0.1,0.225043033462,1,13920.5713624,1,1,0,0,0,7,-4,0,11,32,0,0,2,-1,0,0,0,0,0,0,21.3405221249
115,0.00349861381028,58590,58590,0.528294741398,0.00193281310516,0.0483362901927,4.19402356897e-11,3.05554914971e-11,2764,1,0,27084.3912501,13.3189997673,10203,0,0,0.264303379978,0.997526800933,0,0.1,0.22736226745,1,13898.1376573,1,1,0,0,0,8,-2,0,10,32,0,0,0,1,0,0,0,0,0,0,44.571866875
116,0.00350932915051,58591,58591,0.528303758205,0.00369864334138,0.0483362901927,7.60496970377e-11,3.09699578624e-11,2766,1,0,26941.6972909,12.7565841675,9339,0,0,0.256610701062,0.997526800933,0,0.1,0.222488579443,1,13839.1281285,1,1,0,0,0,4,-7,0,11,32,0,0,0,-4,0,0,0,0,0,0,27.1181288329
117,0.00350341448622,58590,58590,0.528294741398,-0.00273260903469,0.0483362901927,6.87027757544e-11,3.06720937465e-11,2763,1,0,27436.99825,12.6547079086,9492,0,0,0.262375994884,0.997526800933,0,0.1,0.223318825219,1,13868.9942585,1,1,0,0,0,6,-3,0,9,33,0,0,1,1,0,0,0,0,0,0,27.5970225832
118,0.00350214126782,58591,58591,0.528303758205,0.000498275858984,0.0483362901927,5.56508111864e-11,3.07028297617e-11,2762,1,0,27273.24575,14.4330420494,9718,0,0,0.262190728326,0.997526800933,0,0.1,0.225181164184,1,13887.865075,1,1,0,0,0,7,-6,0,13,34,0,0,1,0,0,0,0,0,0,0,27.45662075
119,0.00349853528413,58591,58591,0.528303758205,-0.00189235040436,0.0483362901927,4.72225059432e-11,3.05123134322e-11,2763,1,0,27057.2978749,12.9064998627,9977,0,0,0.266949732895,0.997526800933,0,0.1,0.225979530463,1,13915.1589417,1,1,0,0,0,7,-5,0,12,34,0,0,0,0,0,0,0,0,0,0,27.2687950418
120,0.00349796049361,58590,58590,0.528294741398,0.00114952943148,0.0483362901927,4.06177823306e-11,3.05666508716e-11,2768,1,0,30389.5909171,12.9524579048,10176,0,0,0.262036151071,0.998222938357,0,0.1,0.228280249024,1,13929.5131535,1,1,0,0,0,7,-5,0,12,35,0,0,1,-1,0,0,0,0,0,0,47.718745417
