iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
34,0.00259490458183,75414,75414,0.679993507899,0.00149734665733,0.0483362901927,2.15611464061e-11,1.00413245598e-11,2690,1,0,20373.0914583,11.8314166069,12648,0,0,0.412154741537,1.94524180764,0,0.1,0.379632180476,4,8135.34482324,1,1,20.4616671246
35,0.00259549291391,75415,75415,0.680002524706,0.00188119021935,0.0483362901927,2.18174581213e-11,9.8154454883e-12,2686,1,0,20662.8215408,17.8701672554,12394,0,0,0.412656055148,1.98429891163,0,0.1,0.374649202163,4,8051.69083509,1,1,20.8132278747
36,0.00259460107531,75415,75415,0.680002524706,-0.00197977049294,0.0483362901927,2.03744071207e-11,9.50918395102e-12,2688,1,0,20496.6726251,12.2960000038,12070,0,0,0.413337396512,2.02575528309,0,0.1,0.366284249336,4,7995.46170381,1,1,20.5956832082
37,0.00259398260142,75414,75414,0.679993507899,-0.00246124008773,0.0483362901927,1.97928368042e-11,9.24667962548e-12,2676,1,0,20342.0810838,12.0838751793,11953,0,0,0.414053374634,2.06880598612,0,0.1,0.363317029203,4,7927.02800924,1,1,20.4400374582
38,0.00259166025764,75415,75415,0.680002524706,-0.00699898729193,0.0483362901927,1.91976583844e-11,8.89305686877e-12,2689,1,0,20478.4885001,12.4365410805,11925,0,0,0.414675250304,2.11211581576,0,0.1,0.361192246067,4,7888.23908888,1,1,20.6231614579
39,0.00258930212632,75415,75415,0.680002524706,-0.00855556582753,0.0483362901927,1.86161478805e-11,8.56546921541e-12,2671,1,0,20144.9942079,12.6252083778,11916,0,0,0.415348589715,2.14493622068,0,0.1,0.360515988888,4,7839.30908724,1,1,20.2430487499
40,0.00258584327219,75415,75415,0.680002524706,-0.0122639029023,0.0483362901927,1.77915264894e-11,8.20324366556e-12,2677,1,0,20298.0259171,12.3754997253,12028,0,0,0.41603840086,2.17226975962,0,0.1,0.362355990956,4,7806.85768934,1,1,20.3972585406
41,0.00258314034402,75414,75414,0.679993507899,-0.0116099034332,0.0483362901927,1.7467676676e-11,7.92583258226e-12,2662,1,0,20390.492209,12.4896659851,11981,0,0,0.416784905928,2.19983530846,0,0.1,0.360708384975,4,7754.07758542,1,1,20.5567471669
42,0.00257911269669,75414,75414,0.679993507899,-0.014860189601,0.0483362901927,1.69313806657e-11,7.57417929155e-12,2661,1,0,20154.5385418,12.478000164,12081,0,0,0.418200840882,2.22765682167,0,0.1,0.36119563522,4,7731.09672821,1,1,20.259423458
43,0.00257684069078,75414,75414,0.679993507899,-0.011737281443,0.0483362901927,1.6669217931e-11,7.36766283319e-12,2654,1,0,20072.273417,11.8780422211,12190,0,0,0.420323487152,2.25058025049,0,0.1,0.363143634458,4,7678.93281235,1,1,20.1703336248
44,0.00257301622467,75415,75415,0.680002524706,-0.0144382966734,0.0483362901927,1.61822394108e-11,7.07358776933e-12,2665,1,0,20306.0923328,12.500207901,12273,0,0,0.424681587297,2.27732141295,0,0.1,0.362849376745,4,7660.91925633,1,1,20.422694833
45,0.00256978201866,75414,75414,0.679993507899,-0.0139003954838,0.0483362901927,1.62999240299e-11,6.86554947115e-12,2660,1,0,20099.2245831,12.068500042,12342,0,0,0.425451257093,2.29811034823,0,0.1,0.362287852822,4,7638.1516937,1,1,20.188113125
46,0.00256719044035,75414,75414,0.679993507899,-0.0123235151738,0.0483362901927,1.5969204092e-11,6.67634357666e-12,2647,1,0,19975.9632082,11.9344587326,12399,0,0,0.426209231829,2.31441930601,0,0.1,0.361513081018,4,7606.10721629,1,1,20.074088125
47,0.00256436048874,75414,75414,0.679993507899,-0.0117887486404,0.0483362901927,1.58896904737e-11,6.48203070296e-12,2646,1,0,20167.0823746,12.234041214,12568,0,0,0.426751060962,2.32991392799,0,0.1,0.363209060485,4,7591.5472725,1,1,20.2890006662
48,0.00256166764046,75415,75415,0.680002524706,-0.0136081769927,0.0483362901927,1.69752104759e-11,6.29509556599e-12,2661,1,0,20183.0699587,11.93679142,12589,0,0,0.427243258036,2.3551085172,0,0.1,0.361511468336,4,7570.00191592,1,1,20.2773720408
49,0.00255821180604,75415,75415,0.680002524706,-0.0147189829671,0.0483362901927,1.77636270637e-11,6.06992124221e-12,2655,1,0,20555.007916,12.6915001869,12652,0,0,0.427824506407,2.38077574628,0,0.1,0.362037478791,4,7578.31311589,1,1,20.7065836671
50,0.00255642997457,75415,75415,0.680002524706,-0.013700268251,0.0483362901927,1.81895312543e-11,5.9731752087e-12,2659,1,0,20383.214541,12.7824172974,12752,0,0,0.428364414332,2.40351695139,0,0.1,0.362759587852,4,7560.50281228,1,1,20.5282134581
51,0.00255324552837,75415,75415,0.680002524706,-0.0141537353478,0.0483362901927,1.81136594131e-11,5.74576378704e-12,2662,1,0,20366.7288332,11.8415827751,12848,0,0,0.428908348394,2.42653463341,0,0.1,0.365429966962,4,7580.16422242,1,1,20.4550102502
52,0.0025522022574,75414,75414,0.679993507899,-0.0121126976158,0.0483362901927,1.78113349219e-11,5.66475916079e-12,2661,1,0,20117.7311254,12.1095838547,12833,0,0,0.429500643847,2.43772483533,0,0.1,0.364900352569,4,7552.16386331,1,1,20.2088217088
53,0.00254883731214,75414,75414,0.679993507899,-0.014760377715,0.0483362901927,1.65395693262e-11,5.40528896382e-12,2655,1,0,20183.334167,11.6812500954,12963,0,0,0.429955514444,2.47229696682,0,0.1,0.36663700617,4,7577.57678183,1,1,20.3656073329
54,0.00254851831366,75415,75415,0.680002524706,-0.0114914132343,0.0483362901927,1.62358632533e-11,5.3372994925e-12,2652,1,0,20037.4735003,11.9374170303,13065,0,0,0.430410931613,2.49689386633,0,0.1,0.36831908081,4,7544.50850286,1,1,20.1260511251
55,0.00254599729946,75414,75414,0.679993507899,-0.0120138763663,0.0483362901927,1.65169173099e-11,5.06033812401e-12,2662,1,0,20055.3499999,12.1398329735,13139,0,0,0.430978826977,2.52221004101,0,0.1,0.367628222701,4,7578.43796079,1,1,20.1460362081
56,0.00254635228064,75414,75414,0.679993507899,-0.0117534435107,0.0483362901927,1.64499073086e-11,5.06635819215e-12,2666,1,0,20742.6898341,11.9757909775,13161,0,0,0.43137811426,2.54686311053,0,0.1,0.368952526555,4,7516.24908912,1,1,20.9078926658
57,0.00254537769135,75415,75415,0.680002524706,-0.00940450942716,0.0483362901927,1.70144816587e-11,4.921722585e-12,2662,1,0,20108.7527089,12.0576658249,13243,0,0,0.431823405033,2.57251945946,0,0.1,0.36952448094,4,7518.74523118,1,1,20.2017664579
58,0.00254833389142,75415,75415,0.680002524706,-0.00275739817108,0.0483362901927,1.72692153386e-11,5.0550036238e-12,2678,1,0,20272.0402908,11.6788749695,13247,0,0,0.432314723402,2.50029683733,0,0.1,0.370029067926,4,7427.53407021,1,1,20.3608798338
59,0.00254695514157,75415,75415,0.680002524706,-0.00654121736548,0.0483362901927,1.71791097079e-11,4.89952238206e-12,2667,1,0,20263.7564158,12.466917038,13322,0,0,0.432844139603,2.53765685543,0,0.1,0.370657377177,4,7447.14487362,1,1,20.432873833
60,0.00254867873607,75414,75414,0.679993507899,-0.00245428280321,0.0483362901927,1.73357378824e-11,4.95296838921e-12,2644,1,0,20077.0099158,11.6752500534,13318,0,0,0.433448900025,2.57641921675,0,0.1,0.371011416872,4,7394.70354451,1,1,20.1668142499
