iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,iteration_wall_s
1,0.00287148916822,75414.72,75790,0.683383827454,3.5686439216,24676609387,6.91050895968e-12,1.49250423606e-11,1579,1,0,114090.303542,14.1379580498,28010,112,8.1872627817e-13,0.17123086874,0.999178122842,6,0.1,0,114.684582875
2,0.00284040288724,75414.72,75931,0.684655197288,-0.0345659496862,30167097374.8,5.65277885853e-12,1.46989797818e-11,3079,1,0,32649.9510422,13.1418328285,26848,112,8.60417045032e-13,0.169869255409,0.998935072841,6,0.1,0,33.2363347919
3,0.00280546641342,75414.72,75988,0.685169155305,-0.0226162363365,35060081127.2,4.86387722963e-12,1.43896380648e-11,2854,1,0,31261.6209159,14.451125145,26606,112,8.78305090764e-13,0.168278279346,0.998560200062,6,0.1,0,31.82063775
