i,j,k,rho
44,9,4,0.963731
45,9,4,0.911107
46,9,4,0.646083
47,9,4,0.286742
0,10,4,0.000000
1,10,4,0.000000
2,10,4,0.000000
3,10,4,0.000000
4,10,4,0.000000
5,10,4,0.000000
6,10,4,0.000000
7,10,4,0.000000
8,10,4,0.000000
9,10,4,0.000000
10,10,4,0.001152
11,10,4,0.037744
12,10,4,0.127701
13,10,4,0.155505
14,10,4,0.186987
15,10,4,0.290566
16,10,4,0.324434
17,10,4,0.253134
18,10,4,0.172555
19,10,4,0.152916
20,10,4,0.152484
21,10,4,0.152483
22,10,4,0.152483
23,10,4,0.152483
24,10,4,0.152483
25,10,4,0.152483
26,10,4,0.150305
27,10,4,0.123819
28,10,4,0.088660
29,10,4,0.090952
30,10,4,0.093185
31,10,4,0.082199
32,10,4,0.075666
33,10,4,0.072834
34,10,4,0.065985
35,10,4,0.055500
36,10,4,0.049151
37,10,4,0.046537
38,10,4,0.039922
39,10,4,0.035376
40,10,4,0.040553
41,10,4,0.031170
42,10,4,0.027864
43,10,4,0.244047
44,10,4,0.641007
45,10,4,0.865954
46,10,4,0.953921
47,10,4,0.856694
0,11,4,0.000000
1,11,4,0.000000
2,11,4,0.000000
3,11,4,0.000000
4,11,4,0.000000
5,11,4,0.000000
6,11,4,0.000000
7,11,4,0.000000
8,11,4,0.000000
9,11,4,0.000000
10,11,4,0.000000
11,11,4,0.006232
12,11,4,0.065716
13,11,4,0.142050
14,11,4,0.153057
15,11,4,0.165313
16,11,4,0.219705
17,11,4,0.233962
18,11,4,0.178671
19,11,4,0.154767
20,11,4,0.152487
21,11,4,0.152483
22,11,4,0.152483
23,11,4,0.152483
24,11,4,0.152483
25,11,4,0.152483
26,11,4,0.144639
27,11,4,0.089659
28,11,4,0.081030
29,11,4,0.084349
30,11,4,0.089302
31,11,4,0.093741
32,11,4,0.087440
33,11,4,0.073295
34,11,4,0.061133
35,11,4,0.054938
36,11,4,0.050415
37,11,4,0.045326
38,11,4,0.042162
39,11,4,0.035909
40,11,4,0.033737
41,11,4,0.035673
42,11,4,0.037849
43,11,4,0.022941
44,11,4,0.140406
45,11,4,0.403650
46,11,4,0.880965
47,11,4,1.000000
0,12,4,0.000000
1,12,4,0.000000
2,12,4,0.000000
3,12,4,0.000000
4,12,4,0.000000
5,12,4,0.000000
6,12,4,0.000000
7,12,4,0.000000
8,12,4,0.000000
9,12,4,0.000000
10,12,4,0.000000
11,12,4,0.006232
12,12,4,0.065716
13,12,4,0.142050
14,12,4,0.153057
15,12,4,0.165313
16,12,4,0.219705
17,12,4,0.233962
18,12,4,0.178671
19,12,4,0.154767
20,12,4,0.152487
21,12,4,0.152483
22,12,4,0.152483
23,12,4,0.152483
24,12,4,0.152483
25,12,4,0.152483
26,12,4,0.144639
27,12,4,0.089659
28,12,4,0.081030
29,12,4,0.084349
30,12,4,0.089302
31,12,4,0.093741
32,12,4,0.087440
33,12,4,0.073295
34,12,4,0.061133
35,12,4,0.054938
36,12,4,0.050415
37,12,4,0.045326
38,12,4,0.042162
39,12,4,0.035909
40,12,4,0.033737
41,12,4,0.035673
42,12,4,0.037849
43,12,4,0.022941
44,12,4,0.140406
45,12,4,0.403650
46,12,4,0.880965
47,12,4,1.000000
0,13,4,0.000000
1,13,4,0.000000
2,13,4,0.000000
3,13,4,0.000000
4,13,4,0.000000
5,13,4,0.000000
6,13,4,0.000000
7,13,4,0.000000
8,13,4,0.000000
9,13,4,0.000000
10,13,4,0.001152
11,13,4,0.037744
12,13,4,0.127701
13,13,4,0.155505
14,13,4,0.186987
15,13,4,0.290566
16,13,4,0.324434
17,13,4,0.253134
18,13,4,0.172555
19,13,4,0.152916
20,13,4,0.152484
21,13,4,0.152483
22,13,4,0.152483
23,13,4,0.152483
24,13,4,0.152483
25,13,4,0.152483
26,13,4,0.150305
27,13,4,0.123819
28,13,4,0.088660
29,13,4,0.090952
30,13,4,0.093185
31,13,4,0.082199
32,13,4,0.075666
33,13,4,0.072834
34,13,4,0.065985
35,13,4,0.055500
36,13,4,0.049151
37,13,4,0.046537
38,13,4,0.039922
39,13,4,0.035376
40,13,4,0.040553
41,13,4,0.031170
42,13,4,0.027864
43,13,4,0.244047
44,13,4,0.641007
45,13,4,0.865954
46,13,4,0.953921
47,13,4,0.856694
0,14,4,0.000000
1,14,4,0.000000
2,14,4,0.000000
3,14,4,0.000000
4,14,4,0.000000
5,14,4,0.000000
6,14,4,0.000000
7,14,4,0.000000
8,14,4,0.000000
9,14,4,0.000000
10,14,4,0.031470
11,14,4,0.138257
12,14,4,0.244779
13,14,4,0.288860
14,14,4,0.404675
15,14,4,0.524235
16,14,4,0.377778
17,14,4,0.206037
18,14,4,0.155608
19,14,4,0.152500
20,14,4,0.152483
21,14,4,0.152483
22,14,4,0.152483
23,14,4,0.152483
24,14,4,0.145307
25,14,4,0.150841
26,14,4,0.152483
27,14,4,0.148903
28,14,4,0.129394
29,14,4,0.091716
30,14,4,0.083157
31,14,4,0.071623
32,14,4,0.067257
33,14,4,0.067886
34,14,4,0.066399
35,14,4,0.060031
36,14,4,0.050841
37,14,4,0.042934
38,14,4,0.039146
39,14,4,0.048209
40,14,4,0.022228
41,14,4,0.042470
42,14,4,0.266104
43,14,4,0.740537
44,14,4,0.963731
45,14,4,0.911107
46,14,4,0.646083
47,14,4,0.286742
0,15,4,0.000000
1,15,4,0.000000
2,15,4,0.000000
3,15,4,0.000000
4,15,4,0.000000
5,15,4,0.000000
6,15,4,0.000000
7,15,4,0.000000
8,15,4,0.000823
9,15,4,0.049036
10,15,4,0.230388
11,15,4,0.357893
12,15,4,0.595715
13,15,4,0.702715
14,15,4,0.615636
15,15,4,0.446062
16,15,4,0.233559
17,15,4,0.158337
18,15,4,0.152547
19,15,4,0.152483
20,15,4,0.152483
21,15,4,0.152483
22,15,4,0.148796
23,15,4,0.132884
24,15,4,0.105038
25,15,4,0.135737
26,15,4,0.150841
27,15,4,0.152483
28,15,4,0.143950
29,15,4,0.092249
30,15,4,0.069817
31,15,4,0.068971
32,15,4,0.064396
33,15,4,0.061863
34,15,4,0.062558
35,15,4,0.061208
36,15,4,0.050872
37,15,4,0.048104
38,15,4,0.043829
39,15,4,0.036390
40,15,4,0.143141
41,15,4,0.375647
42,15,4,0.762045
43,15,4,0.968585
44,15,4,0.805141
45,15,4,0.482321
46,15,4,0.185044
47,15,4,0.018306
0,16,4,0.000000
1,16,4,0.000000
2,16,4,0.000000
3,16,4,0.000000
4,16,4,0.000000
5,16,4,0.000000
6,16,4,0.000000
7,16,4,0.031424
8,16,4,0.141762
9,16,4,0.341204
10,16,4,0.638570
11,16,4,0.741713
12,16,4,0.805196
13,16,4,0.682257
14,16,4,0.415193
15,16,4,0.221659
16,16,4,0.158523
17,16,4,0.152509
18,16,4,0.152483
19,16,4,0.152483
20,16,4,0.147445
21,16,4,0.135370
22,16,4,0.110421
23,16,4,0.072416
24,16,4,0.109704
25,16,4,0.146864
26,16,4,0.152483
27,16,4,0.152483
28,16,4,0.149229
29,16,4,0.116336
30,16,4,0.063067
31,16,4,0.066459
32,16,4,0.062948
33,16,4,0.059341
34,16,4,0.057609
35,16,4,0.059259
36,16,4,0.059739
37,16,4,0.042400
38,16,4,0.050356
39,16,4,0.274797
40,16,4,0.642532
41,16,4,0.866937
42,16,4,0.958351
43,16,4,0.741661
44,16,4,0.268709
45,16,4,0.079078
46,16,4,0.009803
47,16,4,0.000000
0,17,4,0.000000
1,17,4,0.000000
2,17,4,0.000000
3,17,4,0.000000
4,17,4,0.000000
5,17,4,0.015515
6,17,4,0.136969
7,17,4,0.333333
8,17,4,0.620946
9,17,4,0.744069
10,17,4,0.832430
11,17,4,0.832939
12,17,4,0.670807
13,17,4,0.395688
14,17,4,0.201535
15,17,4,0.155809
16,17,4,0.152484
17,17,4,0.147416
18,17,4,0.138522
19,17,4,0.132984
20,17,4,0.102550
21,17,4,0.061038
22,17,4,0.087858
23,17,4,0.131909
24,17,4,0.148506
25,17,4,0.152483
26,17,4,0.147486
27,17,4,0.145496
28,17,4,0.152483
29,17,4,0.138687
30,17,4,0.068906
31,17,4,0.061310
32,17,4,0.065257
33,17,4,0.061050
34,17,4,0.057130
35,17,4,0.048157
36,17,4,0.055797
37,17,4,0.166398
38,17,4,0.373037
39,17,4,0.763865
40,17,4,0.954584
41,17,4,0.863649
42,17,4,0.661386
43,17,4,0.247161
44,17,4,0.015598
45,17,4,0.000000
46,17,4,0.000000
47,17,4,0.000000
0,18,4,0.000000
1,18,4,0.000000
2,18,4,0.000000
3,18,4,0.000000
4,18,4,0.031030
5,18,4,0.227399
6,18,4,0.604618
7,18,4,0.741752
8,18,4,0.832002
9,18,4,0.845839
10,18,4,0.822225
11,18,4,0.654934
12,18,4,0.360305
13,18,4,0.172277
14,18,4,0.139417
15,18,4,0.136984
16,18,4,0.131946
17,18,4,0.094184
18,18,4,0.049263
19,18,4,0.047099
20,18,4,0.091360
21,18,4,0.131915
22,18,4,0.144331
23,18,4,0.152483
24,18,4,0.152483
25,18,4,0.141099
26,18,4,0.104725
27,18,4,0.094920
28,18,4,0.144168
29,18,4,0.149682
30,18,4,0.116360
31,18,4,0.067655
32,18,4,0.064743
33,18,4,0.049494
34,18,4,0.048805
35,18,4,0.150259
36,18,4,0.351617
37,18,4,0.656733
38,18,4,0.864813
39,18,4,0.958354
40,18,4,0.753457
41,18,4,0.327319
42,18,4,0.137586
43,18,4,0.015514
44,18,4,0.000000
45,18,4,0.000000
46,18,4,0.000000
47,18,4,0.000000
0,19,4,0.000000
1,19,4,0.000042
2,19,4,0.031272
3,19,4,0.145493
4,19,4,0.348849
5,19,4,0.651162
6,19,4,0.840725
7,19,4,0.848564
8,19,4,0.832182
9,19,4,0.731830
10,19,4,0.590800
11,19,4,0.317136
12,19,4,0.099687
13,19,4,0.025430
14,19,4,0.015743
15,19,4,0.019117
16,19,4,0.032016
17,19,4,0.043343
18,19,4,0.110203
19,19,4,0.135704
20,19,4,0.145341
21,19,4,0.152483
22,19,4,0.152483
23,19,4,0.148341
24,19,4,0.131299
25,19,4,0.090912
26,19,4,0.061398
27,19,4,0.063518
28,19,4,0.132908
29,19,4,0.151156
30,19,4,0.138773
31,19,4,0.066565
32,19,4,0.063336
33,19,4,0.178585
34,19,4,0.355590
35,19,4,0.652308
36,19,4,0.863034
37,19,4,0.953727
38,19,4,0.852240
39,19,4,0.662669
40,19,4,0.248507
41,19,4,0.027394
42,19,4,0.000962
43,19,4,0.000000
44,19,4,0.000000
45,19,4,0.000000
46,19,4,0.000000
47,19,4,0.000000
0,20,4,0.161612
1,20,4,0.168241
2,20,4,0.358059
3,20,4,0.700833
4,20,4,0.871514
5,20,4,0.961953
6,20,4,0.928096
7,20,4,0.871829
8,20,4,0.768270
9,20,4,0.477712
10,20,4,0.270770
11,20,4,0.170972
12,20,4,0.148159
13,20,4,0.138543
14,20,4,0.140740
15,20,4,0.172649
16,20,4,0.241305
17,20,4,0.215165
18,20,4,0.168124
19,20,4,0.153785
20,20,4,0.152484
21,20,4,0.152483
22,20,4,0.140633
23,20,4,0.106248
24,20,4,0.049383
25,20,4,0.057241
26,20,4,0.128134
27,20,4,0.140643
28,20,4,0.151161
29,20,4,0.161758
30,20,4,0.221889
31,20,4,0.264812
32,20,4,0.366842
33,20,4,0.657057
34,20,4,0.863035
35,20,4,0.953497
36,20,4,0.863765
37,20,4,0.726189
38,20,4,0.274394
39,20,4,0.126177
40,20,4,0.015514
41,20,4,0.000000
42,20,4,0.000000
43,20,4,0.000000
44,20,4,0.000000
45,20,4,0.000000
46,20,4,0.000000
47,20,4,0.000000
0,21,4,0.838388
1,21,4,0.847559
2,21,4,0.878789
3,21,4,0.977495
4,21,4,1.000000
5,21,4,1.000000
6,21,4,0.992982
7,21,4,0.980120
8,21,4,0.936891
9,21,4,0.827252
10,21,4,0.777975
11,21,4,0.762756
12,21,4,0.749822
13,21,4,0.737754
14,21,4,0.729233
15,21,4,0.729849
16,21,4,0.711834
17,21,4,0.569453
18,21,4,0.372778
19,21,4,0.297020
20,21,4,0.289458
21,21,4,0.281744
22,21,4,0.237237
23,21,4,0.235096
24,21,4,0.267360
25,21,4,0.276745
26,21,4,0.289452
27,21,4,0.288231
28,21,4,0.289481
29,21,4,0.343426
30,21,4,0.549603
31,21,4,0.767407
32,21,4,0.871084
33,21,4,0.951322
34,21,4,0.863051
35,21,4,0.726796
36,21,4,0.277554
37,21,4,0.137705
38,21,4,0.015601
39,21,4,0.000003
40,21,4,0.000000
41,21,4,0.000000
42,21,4,0.000000
43,21,4,0.000000
44,21,4,0.000000
45,21,4,0.000000
46,21,4,0.000000
47,21,4,0.000000
0,22,4,1.000000
1,22,4,1.000000
2,22,4,1.000000
3,22,4,1.000000
4,22,4,1.000000
5,22,4,1.000000
6,22,4,1.000000
7,22,4,1.000000
8,22,4,0.995613
9,22,4,0.993483
10,22,4,0.991050
11,22,4,0.989135
12,22,4,0.987518
13,22,4,0.985920
14,22,4,0.984782
15,22,4,0.984491
16,22,4,0.979381
17,22,4,0.940517
18,22,4,0.880991
19,22,4,0.864333
20,22,4,0.863033
21,22,4,0.863031
22,22,4,0.855324
23,22,4,0.855738
24,22,4,0.863031
25,22,4,0.863031
26,22,4,0.861810
27,22,4,0.855915
28,22,4,0.860499
29,22,4,0.865854
30,22,4,0.919046
31,22,4,0.891455
32,22,4,0.850277
33,22,4,0.713608
34,22,4,0.271906
35,22,4,0.137028
36,22,4,0.016248
37,22,4,0.000040
38,22,4,0.000000
39,22,4,0.000000
40,22,4,0.000000
41,22,4,0.000000
42,22,4,0.000000
43,22,4,0.000000
44,22,4,0.000000
45,22,4,0.000000
46,22,4,0.000000
47,22,4,0.000000
0,23,4,1.000000
1,23,4,1.000000
2,23,4,1.000000
3,23,4,1.000000
4,23,4,1.000000
5,23,4,1.000000
6,23,4,1.000000
7,23,4,1.000000
8,23,4,1.000000
9,23,4,1.000000
10,23,4,1.000000
11,23,4,1.000000
12,23,4,1.000000
13,23,4,1.000000
14,23,4,1.000000
15,23,4,1.000000
16,23,4,1.000000
17,23,4,1.000000
18,23,4,1.000000
19,23,4,1.000000
20,23,4,1.000000
21,23,4,1.000000
22,23,4,1.000000
23,23,4,1.000000
24,23,4,1.000000
25,23,4,1.000000
26,23,4,1.000000
27,23,4,0.997673
28,23,4,0.987220
29,23,4,0.963127
30,23,4,0.883631
31,23,4,0.515300
32,23,4,0.229674
33,23,4,0.159087
34,23,4,0.018329
35,23,4,0.000000
36,23,4,0.000000
37,23,4,0.000000
38,23,4,0.000000
39,23,4,0.000000
40,23,4,0.000000
41,23,4,0.000000
42,23,4,0.000000
43,23,4,0.000000
44,23,4,0.000000
45,23,4,0.000000
46,23,4,0.000000
47,23,4,0.000000
0,0,5,1.000000
1,0,5,1.000000
2,0,5,1.000000
3,0,5,1.000000
4,0,5,1.000000
5,0,5,1.000000
6,0,5,1.000000
7,0,5,1.000000
8,0,5,1.000000
9,0,5,1.000000
10,0,5,1.000000
11,0,5,1.000000
12,0,5,1.000000
13,0,5,1.000000
14,0,5,1.000000
15,0,5,1.000000
16,0,5,1.000000
17,0,5,1.000000
18,0,5,1.000000
19,0,5,1.000000
20,0,5,1.000000
21,0,5,1.000000
22,0,5,1.000000
23,0,5,1.000000
24,0,5,1.000000
25,0,5,1.000000
26,0,5,1.000000
27,0,5,0.999929
28,0,5,0.993584
29,0,5,0.967679
30,0,5,0.922664
31,0,5,0.686388
32,0,5,0.304904
33,0,5,0.170955
34,0,5,0.021979
35,0,5,0.000025
36,0,5,0.000000
37,0,5,0.000000
38,0,5,0.000000
39,0,5,0.000000
40,0,5,0.000000
41,0,5,0.000000
42,0,5,0.000000
43,0,5,0.000000
44,0,5,0.000000
45,0,5,0.000000
46,0,5,0.000000
47,0,5,0.000000
0,1,5,1.000000
1,1,5,1.000000
2,1,5,1.000000
3,1,5,1.000000
4,1,5,1.000000
5,1,5,1.000000
6,1,5,1.000000
7,1,5,1.000000
8,1,5,1.000000
9,1,5,1.000000
10,1,5,1.000000
11,1,5,1.000000
12,1,5,1.000000
13,1,5,1.000000
14,1,5,1.000000
15,1,5,1.000000
16,1,5,1.000000
17,1,5,0.993978
18,1,5,0.983222
19,1,5,0.981696
20,1,5,0.981694
21,1,5,0.972600
22,1,5,0.920085
23,1,5,0.922446
24,1,5,0.973089
25,1,5,0.981694
26,1,5,0.981694
27,1,5,0.981684
28,1,5,0.980857
29,1,5,0.974851
30,1,5,0.979107
31,1,5,0.949071
32,1,5,0.853527
33,1,5,0.713510
34,1,5,0.286977
35,1,5,0.144018
36,1,5,0.021796
37,1,5,0.000591
38,1,5,0.000000
39,1,5,0.000000
40,1,5,0.000000
41,1,5,0.000000
42,1,5,0.000000
43,1,5,0.000000
44,1,5,0.000000
45,1,5,0.000000
46,1,5,0.000000
47,1,5,0.000000
0,2,5,0.829070
1,2,5,0.856694
2,2,5,0.963438
3,2,5,1.000000
4,2,5,1.000000
5,2,5,1.000000
6,2,5,1.000000
7,2,5,1.000000
8,2,5,1.000000
9,2,5,0.963398
10,2,5,0.856714
11,2,5,0.838392
12,2,5,0.838388
13,2,5,0.838390
14,2,5,0.842474
15,2,5,0.880463
16,2,5,0.961444
17,2,5,0.929815
18,2,5,0.859579
19,2,5,0.839924
20,2,5,0.838390
21,2,5,0.785384
22,2,5,0.624334
23,2,5,0.588974
24,2,5,0.666586
25,2,5,0.733546
26,2,5,0.823396
27,2,5,0.838388
28,2,5,0.838394
29,2,5,0.849332
30,2,5,0.920281
31,2,5,0.974297
32,2,5,0.981697
33,2,5,0.981715
34,2,5,0.856816
35,2,5,0.716899
36,2,5,0.297214
37,2,5,0.146879
38,2,5,0.018793
39,2,5,0.000083
40,2,5,0.000000
41,2,5,0.000000
42,2,5,0.000000
43,2,5,0.000000
44,2,5,0.000000
45,2,5,0.000000
46,2,5,0.000000
47,2,5,0.000000
0,3,5,0.170930
1,3,5,0.268355
2,3,5,0.606981
3,3,5,0.838438
4,3,5,0.963388
5,3,5,1.000000
6,3,5,1.000000
7,3,5,1.000000
8,3,5,0.981700
9,3,5,0.768360
10,3,5,0.428003
11,3,5,0.296257
12,3,5,0.236181
13,3,5,0.172213
14,3,5,0.185671
15,3,5,0.339789
16,3,5,0.613320
17,3,5,0.709568
18,3,5,0.788197
19,3,5,0.817348
20,3,5,0.820083
21,3,5,0.810988
22,3,5,0.729986
23,3,5,0.573602
24,3,5,0.382766
25,3,5,0.398511
26,3,5,0.631124
27,3,5,0.723356
28,3,5,0.796986
29,3,5,0.818523
30,3,5,0.818119
31,3,5,0.747934
32,3,5,0.742509
33,3,5,0.881657
34,3,5,0.970319
35,3,5,0.982285
36,3,5,0.860184
37,3,5,0.714466
38,3,5,0.288081
39,3,5,0.143793
40,3,5,0.018306
41,3,5,0.000000
42,3,5,0.000000
43,3,5,0.000000
44,3,5,0.000000
45,3,5,0.000000
46,3,5,0.000000
47,3,5,0.000000
0,4,5,0.000000
1,4,5,0.018306
2,4,5,0.125049
3,4,5,0.268306
4,4,5,0.606696
5,4,5,0.838394
6,4,5,0.981695
7,4,5,1.000000
8,4,5,1.000000
9,4,5,0.961418
10,4,5,0.826872
11,4,5,0.660818
12,4,5,0.420358
13,4,5,0.202355
14,4,5,0.148710
15,4,5,0.186091
16,4,5,0.272319
17,4,5,0.341003
18,4,5,0.551382
19,4,5,0.679792
20,4,5,0.753907
21,4,5,0.811656
22,4,5,0.815195
23,4,5,0.774134
24,4,5,0.654515
25,4,5,0.497516
26,4,5,0.396924
27,4,5,0.432668
28,4,5,0.703035
29,4,5,0.807651
30,4,5,0.714875
31,4,5,0.428791
32,4,5,0.331259
33,4,5,0.450239
34,4,5,0.660244
35,4,5,0.847341
36,4,5,0.964749
37,4,5,0.981777
38,4,5,0.857181
39,4,5,0.713471
40,4,5,0.275702
41,4,5,0.062550
42,4,5,0.007396
43,4,5,0.000000
44,4,5,0.000000
45,4,5,0.000000
46,4,5,0.000000
47,4,5,0.000000
0,5,5,0.000000
1,5,5,0.000000
2,5,5,0.000000
3,5,5,0.018306
4,5,5,0.125006
5,5,5,0.286629
6,5,5,0.731700
7,5,5,0.963388
8,5,5,1.000000
9,5,5,1.000000
10,5,5,0.998021
11,5,5,0.955813
12,5,5,0.794399
13,5,5,0.691350
14,5,5,0.677045
15,5,5,0.676950
16,5,5,0.643094
17,5,5,0.496729
18,5,5,0.364335
19,5,5,0.367939
20,5,5,0.522806
21,5,5,0.663072
22,5,5,0.748181
23,5,5,0.810464
24,5,5,0.812547
25,5,5,0.728059
26,5,5,0.567351
27,5,5,0.544828
28,5,5,0.748932
29,5,5,0.786816
30,5,5,0.602318
31,5,5,0.378431
32,5,5,0.324063
33,5,5,0.281084
34,5,5,0.251490
35,5,5,0.346660
36,5,5,0.635010
37,5,5,0.865836
38,5,5,0.968133
39,5,5,0.981694
40,5,5,0.775938
41,5,5,0.422554
42,5,5,0.187550
43,5,5,0.018306
44,5,5,0.000000
45,5,5,0.000000
46,5,5,0.000000
47,5,5,0.000000
0,6,5,0.000000
1,6,5,0.000000
2,6,5,0.000000
3,6,5,0.000000
4,6,5,0.000001
5,6,5,0.018312
6,6,5,0.250001
7,6,5,0.607160
8,6,5,0.841104
9,6,5,0.964359
10,6,5,1.000000
11,6,5,1.000000
12,6,5,0.967367
13,6,5,0.873443
14,6,5,0.826872
15,6,5,0.820084
16,6,5,0.814104
17,6,5,0.768762
18,6,5,0.701027
19,6,5,0.661089
20,6,5,0.557626
21,6,5,0.439595
22,6,5,0.519558
23,6,5,0.669550
24,6,5,0.778075
25,6,5,0.809493
26,6,5,0.777470
27,6,5,0.766132
28,6,5,0.807998
29,6,5,0.710042
30,6,5,0.425680
31,6,5,0.338267
32,6,5,0.347995
33,6,5,0.321003
34,6,5,0.285123
35,6,5,0.255093
36,6,5,0.282624
37,6,5,0.394854
38,6,5,0.648264
39,6,5,0.875294
40,6,5,0.976989
41,6,5,0.900938
42,6,5,0.720785
43,6,5,0.268402
44,6,5,0.018869
45,6,5,0.000097
46,6,5,0.000000
47,6,5,0.000000
0,7,5,0.000000
1,7,5,0.000000
2,7,5,0.000000
3,7,5,0.000000
4,7,5,0.000000
5,7,5,0.000000
6,7,5,0.018306
7,7,5,0.127715
8,7,5,0.276956
9,7,5,0.630656
10,7,5,0.945587
11,7,5,0.982214
12,7,5,0.997132
13,7,5,0.970177
14,7,5,0.879516
15,7,5,0.830945
16,7,5,0.820115
17,7,5,0.820083
18,7,5,0.820083
19,7,5,0.814138
20,7,5,0.769592
21,7,5,0.686832
22,7,5,0.586690
23,7,5,0.493002
24,7,5,0.601312
25,7,5,0.772973
26,7,5,0.818145
27,7,5,0.820083
28,7,5,0.789291
29,7,5,0.612175
30,7,5,0.371377
31,7,5,0.348565
32,7,5,0.341015
33,7,5,0.322438
34,7,5,0.316024
35,7,5,0.316806
36,7,5,0.289914
37,7,5,0.236810
38,7,5,0.251296
39,7,5,0.407769
40,7,5,0.768562
41,7,5,0.964177
42,7,5,0.981694
43,7,5,0.732258
44,7,5,0.277481
45,7,5,0.074054
46,7,5,0.007484
47,7,5,0.000000
0,8,5,0.000000
1,8,5,0.000000
2,8,5,0.000000
3,8,5,0.000000
4,8,5,0.000000
5,8,5,0.000000
6,8,5,0.000000
7,8,5,0.000466
8,8,5,0.021022
9,8,5,0.232668
10,8,5,0.607215
11,8,5,0.838548
12,8,5,0.947191
13,8,5,0.978842
14,8,5,0.959400
15,8,5,0.896794
16,8,5,0.833493
17,8,5,0.820188
18,8,5,0.820083
19,8,5,0.820083
20,8,5,0.820083
21,8,5,0.815733
22,8,5,0.780071
23,8,5,0.676258
24,8,5,0.618730
25,8,5,0.732164
26,8,5,0.808791
27,8,5,0.818429
28,8,5,0.749545
29,8,5,0.522995
30,8,5,0.387473
31,8,5,0.368109
32,8,5,0.347639
33,8,5,0.335493
34,8,5,0.335041
35,8,5,0.322950
36,8,5,0.285611
37,8,5,0.253250
38,8,5,0.208586
39,8,5,0.157973
40,8,5,0.278931
41,8,5,0.614550
42,8,5,0.847491
43,8,5,0.964915
44,8,5,0.787442
45,8,5,0.484977
46,8,5,0.198490
47,8,5,0.021835
0,9,5,0.000000
1,9,5,0.000000
2,9,5,0.000000
3,9,5,0.000000
4,9,5,0.000000
5,9,5,0.000000
6,9,5,0.000000
7,9,5,0.000000
8,9,5,0.000000
9,9,5,0.018307
10,9,5,0.233056
11,9,5,0.596832
12,9,5,0.818591
13,9,5,0.841947
14,9,5,0.876528
15,9,5,0.941739
16,9,5,0.881687
17,9,5,0.829944
18,9,5,0.820177
19,9,5,0.820083
20,9,5,0.820083
21,9,5,0.820083
22,9,5,0.820083
23,9,5,0.811615
24,9,5,0.768794
25,9,5,0.800323
26,9,5,0.815575
27,9,5,0.785876
28,9,5,0.670726
29,9,5,0.507942
30,9,5,0.442286
31,9,5,0.392524
32,9,5,0.365997
33,9,5,0.363770
34,9,5,0.353461
35,9,5,0.320246
36,9,5,0.271779
37,9,5,0.235757
38,9,5,0.224150
39,9,5,0.210705
40,9,5,0.134364
41,9,5,0.168650
42,9,5,0.314843
43,9,5,0.740031
44,9,5,0.970872
45,9,5,0.911879
46,9,5,0.720872
47,9,5,0.320026
0,10,5,0.000000
1,10,5,0.000000
2,10,5,0.000000
3,10,5,0.000000
4,10,5,0.000000
5,10,5,0.000000
6,10,5,0.000000
7,10,5,0.000000
8,10,5,0.000000
9,10,5,0.000000
10,10,5,0.026230
11,10,5,0.261457
12,10,5,0.631246
13,10,5,0.807788
14,10,5,0.823985
15,10,5,0.847461
16,10,5,0.870817
17,10,5,0.848054
18,10,5,0.823723
19,10,5,0.820103
20,10,5,0.820083
21,10,5,0.820083
22,10,5,0.820083
23,10,5,0.820083
24,10,5,0.820083
25,10,5,0.820083
26,10,5,0.795847
27,10,5,0.655316
28,10,5,0.513516
29,10,5,0.484108
30,10,5,0.488655
31,10,5,0.445074
32,10,5,0.410399
33,10,5,0.387822
34,10,5,0.351040
35,10,5,0.302316
36,10,5,0.267998
37,10,5,0.245091
38,10,5,0.211926
39,10,5,0.197506
40,10,5,0.171112
41,10,5,0.111880
42,10,5,0.069762
43,10,5,0.273945
44,10,5,0.731785
45,10,5,0.963806
46,10,5,0.981694
47,10,5,0.850904
0,11,5,0.000000
1,11,5,0.000000
2,11,5,0.000000
3,11,5,0.000000
4,11,5,0.000000
5,11,5,0.000000
6,11,5,0.000000
7,11,5,0.000000
8,11,5,0.000000
9,11,5,0.000000
10,11,5,0.001359
11,11,5,0.067157
12,11,5,0.391095
13,11,5,0.736010
14,11,5,0.820119
15,11,5,0.821472
16,11,5,0.834644
17,11,5,0.842891
18,11,5,0.825481
19,11,5,0.820476
20,11,5,0.820083
21,11,5,0.820083
22,11,5,0.820083
23,11,5,0.820083
24,11,5,0.820083
25,11,5,0.820083
26,11,5,0.754311
27,11,5,0.522680
28,11,5,0.439345
29,11,5,0.457888
30,11,5,0.482597
31,11,5,0.494633
32,11,5,0.461933
33,11,5,0.395107
34,11,5,0.333578
35,11,5,0.296066
36,11,5,0.269899
37,11,5,0.245263
38,11,5,0.221128
39,11,5,0.179734
40,11,5,0.149531
41,11,5,0.125292
42,11,5,0.109287
43,11,5,0.046079
44,11,5,0.269346
45,11,5,0.734549
46,11,5,0.982112
47,11,5,1.000000
0,12,5,0.000000
1,12,5,0.000000
2,12,5,0.000000
3,12,5,0.000000
4,12,5,0.000000
5,12,5,0.000000
6,12,5,0.000000
7,12,5,0.000000
8,12,5,0.000000
9,12,5,0.000000
10,12,5,0.001359
11,12,5,0.067157
12,12,5,0.391095
13,12,5,0.736010
14,12,5,0.820119
15,12,5,0.821472
16,12,5,0.834644
17,12,5,0.842891
18,12,5,0.825481
