iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
24,0.00251335659376,75414,75414,0.679993507899,-0.000690381483042,0.0483362901927,4.01867481062e-12,5.44001544506e-12,2714,1,0,26676.2303329,12.4368329048,27965,0,0,0.389322230437,0.999882996535,0,0.1,0,0,20172.1052744,1,1,26.8713602498
25,0.00251107689746,75414,75414,0.679993507899,-0.00113345273576,0.0483362901927,3.34651318725e-12,5.34798867497e-12,2716,1,0,25375.6098332,13.9473748207,27797,0,0,0.386974933212,0.999884024008,0,0.1,0,0,20112.8937854,1,1,43.4784012502
26,0.0025169614785,75415,75415,0.680002524706,-0.0161893212537,0.0483362901927,4.79238256586e-12,5.85537237735e-12,2635,1,0,26213.2818751,13.4507908821,27302,0,0,0.386630329538,0.999884024008,0,0.1,0,0,19490.6299243,1,1,26.3781951251
27,0.00251572987688,75415,75415,0.680002524706,0.00686241861713,0.0483362901927,3.77674615716e-12,5.63539268309e-12,2601,1,0,24821.9797921,12.5855002403,27398,0,0,0.387128216058,0.999884024008,0,0.1,0,0,19791.8142059,1,1,24.929378917
28,0.00251458488325,75415,75415,0.680002524706,0.00350342266353,0.0483362901927,3.22523015973e-12,5.5359744662e-12,2588,1,0,23640.0587497,12.6141252518,27405,0,0,0.387643520506,0.999884024008,0,0.1,0,0,19917.9885868,1,1,23.8093024171
29,0.00251235817638,75415,75415,0.680002524706,-0.00104036477028,0.0483362901927,2.96528708422e-12,5.41354295354e-12,2570,1,0,23739.3318338,12.6953749657,27342,0,0,0.387988342508,0.999884024008,0,0.1,0,0,19969.8083886,1,1,23.8553474592
30,0.00251017881847,75414,75414,0.679993507899,-0.00252840833599,0.0483362901927,2.65875380872e-12,5.3358182089e-12,2571,1,0,23968.2050829,12.2128329277,27267,0,0,0.402568657531,0.999678033957,0,0.1,0,0,19927.9646543,1,1,41.6715600002
31,0.00251533460897,75415,75415,0.680002524706,-0.0139315571611,0.0483362901927,4.47043247094e-12,5.72053026329e-12,2564,1,0,24381.046916,13.4092497826,27125,0,0,0.402505434981,0.999678033957,0,0.1,0,0,19639.731674,1,1,24.5048952922
32,0.00251475660181,75415,75415,0.680002524706,0.00673147363294,0.0483362901927,3.91894916712e-12,5.5626620421e-12,2558,1,0,23634.7870421,12.0509581566,27277,0,0,0.403067826443,0.999678033957,0,0.1,0,0,19891.4642231,1,1,23.7401307076
33,0.00251241952806,75415,75415,0.680002524706,-0.00153813748881,0.0483362901927,3.44490110329e-12,5.40153671031e-12,2561,1,0,23552.0126252,12.3114171028,27256,0,0,0.403473757128,0.999678033957,0,0.1,0,0,20015.2921692,1,1,23.7212833338
34,0.00251128220127,75414,75414,0.679993507899,0.000144808100227,0.0483362901927,3.01017283913e-12,5.36762585957e-12,2555,1,0,20077.1565418,12.1944160461,27202,0,0,0.404024494836,0.999678033957,0,0.1,0,0,19960.6941426,1,1,20.1837104168
35,0.00250980631003,75415,75415,0.680002524706,-0.00177257153087,0.0483362901927,3.07276910359e-12,5.2860560211e-12,2557,1,0,22807.4968333,13.8244576454,27194,0,0,0.406240727568,0.999871731227,0,0.1,0,0,19989.3113284,1,1,41.8160265409
36,0.00251330329871,75414,75414,0.679993507899,-0.0107678335453,0.0483362901927,3.40848146483e-12,5.57329037377e-12,2563,1,0,20561.928791,13.0914998055,27179,0,0,0.405613748878,0.999871731227,0,0.1,0,0,19796.9914411,1,1,20.7191294162
37,0.00251258699551,75415,75415,0.680002524706,0.00426759945616,0.0483362901927,3.37972301275e-12,5.41973722777e-12,2556,1,0,20072.036459,11.8425831795,27259,0,0,0.406356949875,0.999871731227,0,0.1,0,0,20029.6753148,1,1,20.1715567503
38,0.00251136864121,75415,75415,0.680002524706,0.000399723318594,0.0483362901927,3.31823409295e-12,5.34306110287e-12,2562,1,0,22569.0650411,13.0304589272,27228,0,0,0.407015444658,0.999871731227,0,0.1,0,0,20060.3395378,1,1,22.7435580841
39,0.00250964802744,75415,75415,0.680002524706,-0.00276489456017,0.0483362901927,2.66632677e-12,5.26302077039e-12,2556,1,0,23114.4597502,11.8705830574,27202,0,0,0.407307697652,0.999871731227,0,0.1,0,0,20028.2503833,1,1,23.219498666
40,0.00250881685823,75415,75415,0.680002524706,-0.000392349110679,0.0483362901927,2.60640562358e-12,5.25948357912e-12,2564,1,0,23116.1324997,14.8545422554,27170,0,0,0.398410313586,0.999662496327,0,0.1,0,0,19978.5883662,1,1,40.7038171669
41,0.00251369866974,75414,75414,0.679993507899,-0.00654720445627,0.0483362901927,2.90464899633e-12,5.54264374759e-12,2569,1,0,22738.5758338,12.3447914124,27146,0,0,0.398509105431,0.999662496327,0,0.1,0,0,19938.0653537,1,1,22.8448217921
42,0.00251264736532,75414,75414,0.679993507899,0.00308403108812,0.0483362901927,2.57887149114e-12,5.40584596494e-12,2568,1,0,24112.1042089,12.646625042,27232,0,0,0.3992130063,0.999662496327,0,0.1,0,0,20136.3744999,1,1,24.2701477078
43,0.00251141438305,75415,75415,0.680002524706,-0.000646628634552,0.0483362901927,2.57110870688e-12,5.31396596197e-12,2571,1,0,23770.980958,12.0882091522,27335,0,0,0.399822350524,0.999662496327,0,0.1,0,0,20203.0552361,1,1,23.8723444999
44,0.0025098381835,75414,75414,0.679993507899,-0.00210797351805,0.0483362901927,2.41594310719e-12,5.26614204999e-12,2567,1,0,26159.5880408,13.4556670189,27266,0,0,0.400365961141,0.999662496327,0,0.1,0,0,20153.5809979,1,1,26.3268130408
45,0.00250937646405,75415,75415,0.680002524706,-0.000899189712121,0.0483362901927,2.41436506717e-12,5.25401426831e-12,2570,1,0,25111.3990831,12.6760420799,27303,0,0,0.396955122558,0.999829340529,0,0.1,0,0,20137.0120755,1,1,43.4162407909
46,0.00251360113784,75414,75414,0.679993507899,-0.00409642218711,0.0483362901927,3.59387892823e-12,5.5161506078e-12,2575,1,0,26047.777791,13.0052919388,27253,0,0,0.397390301412,0.999829340529,0,0.1,0,0,20120.70086,1,1,26.2162262499
47,0.00251309581117,75414,75414,0.679993507899,0.00308417927708,0.0483362901927,2.79199400089e-12,5.3982773498e-12,2566,1,0,22768.5427923,12.90483284,27370,0,0,0.398022998235,0.999829340529,0,0.1,0,0,20295.7225195,1,1,22.9324817918
48,0.00251217151051,75415,75415,0.680002524706,0.000170119575881,0.0483362901927,2.59510369752e-12,5.34132951575e-12,2567,1,0,23800.8292079,14.4909172058,27387,0,0,0.398589286532,0.999829340529,0,0.1,0,0,20332.1128814,1,1,23.969500042
49,0.00251107542717,75414,75414,0.679993507899,-0.00141742891303,0.0483362901927,2.58146038146e-12,5.26846842332e-12,2572,1,0,24377.7609997,12.943459034,27411,0,0,0.399221278051,0.999829340529,0,0.1,0,0,20374.2284855,1,1,24.5428872919
50,0.00250991625475,75414,75414,0.679993507899,-0.00207399264008,0.0483362901927,2.12927415344e-12,5.26975023748e-12,2559,1,0,23848.3103752,15.2921671867,27376,0,0,0.396217026214,0.999792175007,0,0.1,0,0,20314.0417842,1,1,41.6188114998
51,0.00251339523192,75414,75414,0.679993507899,-0.00604552825073,0.0483362901927,6.61406286452e-12,5.44108014078e-12,2558,1,0,21942.229166,12.638584137,27430,0,0,0.396612701005,0.999792175007,0,0.1,0,0,20324.058956,1,1,22.0802593329
52,0.00251279192693,75415,75415,0.680002524706,0.00228401230298,0.0483362901927,4.9080084546e-12,5.38539455488e-12,2559,1,0,23088.7918749,15.524834156,27446,0,0,0.397255382851,0.999792175007,0,0.1,0,0,20408.7078607,1,1,23.2779366667
53,0.00251247317377,75415,75415,0.680002524706,0.00130607334666,0.0483362901927,3.34196303121e-12,5.3343027482e-12,2560,1,0,23666.0908341,12.6905832291,27532,0,0,0.397974080455,0.999792175007,0,0.1,0,0,20501.0843059,1,1,23.8323919168
54,0.00251060138695,75414,75414,0.679993507899,-0.00336010873719,0.0483362901927,2.36347299246e-12,5.27120767167e-12,2560,1,0,22652.7773333,12.681499958,27493,0,0,0.39861171567,0.999792175007,0,0.1,0,0,20490.2074039,1,1,22.7833358343
55,0.00251103719987,75415,75415,0.680002524706,0.00177065590366,0.0483362901927,1.68723140483e-12,5.27825840215e-12,2564,1,0,23406.5397501,13.8942499161,27499,0,0,0.394217939088,0.999870068526,0,0.1,0,0,20529.6854252,1,1,41.3202412077
56,0.00251294115015,75415,75415,0.680002524706,-0.00879306046991,0.0483362901927,4.35052966645e-12,5.43695830081e-12,2557,1,0,21821.730042,11.8468332291,27496,0,0,0.394154239598,0.999870068526,0,0.1,0,0,20407.4759006,1,1,21.973399709
57,0.00251298787317,75415,75415,0.680002524706,0.0034708591931,0.0483362901927,3.12586473775e-12,5.37243162349e-12,2555,1,0,23113.733458,12.8407921791,27585,0,0,0.395015088892,0.999870068526,0,0.1,0,0,20549.4248314,1,1,23.284785666
58,0.00251153151963,75415,75415,0.680002524706,-0.00155666099172,0.0483362901927,2.17474585438e-12,5.30914129642e-12,2556,1,0,22935.0428329,12.9767918587,27621,0,0,0.395573853033,0.999870068526,0,0.1,0,0,20600.2640426,1,1,23.1103296666
59,0.00251127725634,75415,75415,0.680002524706,0.000429861228484,0.0483362901927,1.56381122569e-12,5.27201849586e-12,2560,1,0,23304.5376248,12.8162093163,27609,0,0,0.396441125996,0.999870068526,0,0.1,0,0,20649.0057997,1,1,23.4666357501
60,0.00251002790031,75415,75415,0.680002524706,-0.00215073420864,0.0483362901927,1.46219286398e-12,5.25477340247e-12,2556,1,0,23850.0707078,14.8617920876,27602,0,0,0.391551331991,0.999686981454,0,0.1,0,0,20617.2802331,1,1,42.2296381672
