fixture,rho_target,r_unit,rho_lib,rho_meas,N,vpc,population,state,n_vox,macro_vm,macro_p,macro_il_z,peak_vm,p99_vm,p999_vm,K_peak,K_p99,peak_il_z,K_il
sandwich,0.75000,0.230818,0.75210,0.75195,4,16,free_surface,uni_x,73920,1508.97676,1345.34760,842.35535,6739.4018,5351.9469,6690.8311,4.466,3.547,1099.6663,1.305
sandwich,0.75000,0.230818,0.75210,0.75195,4,16,free_surface,uni_z,73920,1508.97676,1345.34760,2351.33211,1977.1006,1056.7747,1466.3621,1.310,0.700,2138.0103,0.909
sandwich,0.75000,0.230818,0.75210,0.75195,4,16,free_surface,biax_xy,73920,1508.97676,2690.69521,1684.71070,7997.9882,6011.6563,7581.3745,5.300,3.984,1279.6018,0.760
sandwich,0.75000,0.230818,0.75210,0.75195,4,16,free_surface,shear_xy,73920,1127.12770,0.00000,0.00000,3490.6224,2879.2460,3201.4623,3.097,2.554,636.6927,-1.000
sandwich,0.75000,0.230818,0.75210,0.75195,4,16,free_surface,shear_diag,73920,2613.62441,0.00000,0.00000,7281.1427,5310.1370,7107.9444,2.786,2.032,1295.1555,-1.000
sandwich,0.75000,0.230818,0.75210,0.75195,4,16,free_surface,uni_111,73920,1301.49496,1345.34760,1345.34760,5462.7587,3356.2727,4406.3802,4.197,2.579,2845.0996,2.115
sandwich,0.75000,0.230818,0.75210,0.75195,4,16,free_surface,hydro,73920,0.00000,4036.04281,4036.04281,8837.2079,6264.2542,8590.0135,-1.000,-1.000,2640.0730,0.654
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,interior,uni_x,29120,2172.97068,2338.85007,1614.52651,5036.5816,4850.4240,5022.2043,2.318,2.232,1096.7115,0.679
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,interior,uni_z,29120,2172.97068,2338.85007,3787.49718,1473.4883,1071.2591,1384.2071,0.678,0.493,1394.9898,0.368
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,interior,biax_xy,29120,2172.97068,4677.70013,3229.05301,6137.1234,5706.6710,6080.7549,2.824,2.626,1567.8262,0.486
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,interior,shear_xy,29120,1733.71964,0.00000,0.00000,3618.2531,3128.2476,3540.3166,2.087,1.804,720.3566,-1.000
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,interior,shear_diag,29120,3763.69562,0.00000,0.00000,4853.0841,4080.3661,4601.2798,1.289,1.084,821.0967,-1.000
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,interior,uni_111,29120,2001.92701,2338.85007,2338.85007,5946.9679,3820.6555,4854.6951,2.971,1.908,2874.8657,1.229
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,interior,hydro,29120,0.00000,7016.55020,7016.55020,7068.9479,6527.8567,7055.0535,-1.000,-1.000,2686.0108,0.383
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,grip,uni_x,116480,2172.97068,2338.85007,1614.52651,7353.5232,4701.6034,5493.1735,3.384,2.164,2996.9738,1.856
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,grip,uni_z,116480,2172.97068,2338.85007,3787.49718,8425.1313,5051.9485,7746.9027,3.877,2.325,5777.4525,1.525
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,grip,biax_xy,116480,2172.97068,4677.70013,3229.05301,15125.7486,7649.6532,12138.6694,6.961,3.520,7193.0450,2.228
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,grip,shear_xy,116480,1733.71964,0.00000,0.00000,4795.6162,3016.7548,3955.7244,2.766,1.740,2394.7402,-1.000
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,grip,shear_diag,116480,3763.69562,0.00000,0.00000,6919.7692,5625.7525,6235.7287,1.839,1.495,1500.0912,-1.000
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,grip,uni_111,116480,2001.92701,2338.85007,2338.85007,18062.6192,6128.5966,9113.4724,9.023,3.061,7116.0503,3.043
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,grip,hydro,116480,0.00000,7016.55020,7016.55020,22235.0470,9694.8062,13915.4417,-1.000,-1.000,11168.8473,1.592
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,free_surface,uni_x,87360,2172.97068,2338.85007,1614.52651,4924.8853,4553.9120,4766.0651,2.266,2.096,915.6592,0.567
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,free_surface,uni_z,87360,2172.97068,2338.85007,3787.49718,1370.8124,956.9261,1132.4720,0.631,0.440,1354.3850,0.358
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,free_surface,biax_xy,87360,2172.97068,4677.70013,3229.05301,5973.5603,5105.5474,5624.4093,2.749,2.350,1173.5761,0.363
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,free_surface,shear_xy,87360,1733.71964,0.00000,0.00000,3668.4367,2784.1510,3426.8468,2.116,1.606,712.0645,-1.000
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,free_surface,shear_diag,87360,3763.69562,0.00000,0.00000,5373.9148,4515.5001,4875.0900,1.428,1.200,1249.3484,-1.000
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,free_surface,uni_111,87360,2001.92701,2338.85007,2338.85007,5240.5235,3157.8126,4005.0779,2.618,1.577,2623.0630,1.122
sandwich,0.89988,0.282789,0.89598,0.88867,4,16,free_surface,hydro,87360,0.00000,7016.55020,7016.55020,6532.7558,5481.6083,6043.1321,-1.000,-1.000,2445.0960,0.348
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,interior,uni_x,22016,119.23974,134.28166,94.53508,4846.2335,4096.5105,4818.5140,40.643,34.355,2041.1996,21.592
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,interior,uni_z,22016,119.23974,134.28166,213.77482,1542.7160,1325.0067,1507.8035,12.938,11.112,1650.3263,7.720
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,interior,biax_xy,22016,119.23974,268.56331,189.07015,6310.4044,5244.3232,6134.5286,52.922,43.981,2408.1603,12.737
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,interior,shear_xy,22016,144.38398,0.00000,0.00000,3030.7562,2729.7264,3023.7539,20.991,18.906,495.5747,-1.000
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,interior,shear_diag,22016,206.52929,0.00000,0.00000,3971.4111,3372.6471,3914.5080,19.229,16.330,1702.0269,-1.000
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,interior,uni_111,22016,166.72026,134.28166,134.28166,4192.5618,3088.2221,3801.6419,25.147,18.523,1742.0386,12.973
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,interior,hydro,22016,0.00000,402.84497,402.84497,7240.4500,6159.3435,7106.3074,-1.000,-1.000,3057.6345,7.590
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,grip,uni_x,88064,119.23974,134.28166,94.53508,4860.0960,3763.2427,4536.9028,40.759,31.560,2127.2263,22.502
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,grip,uni_z,88064,119.23974,134.28166,213.77482,5655.9536,3899.0252,4670.7602,47.433,32.699,4970.4900,23.251
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,grip,biax_xy,88064,119.23974,268.56331,189.07015,8697.0929,5628.1312,6778.2724,72.938,47.200,4083.4534,21.598
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,grip,shear_xy,88064,144.38398,0.00000,0.00000,3594.7785,2488.1491,3172.5143,24.897,17.233,1520.2369,-1.000
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,grip,shear_diag,88064,206.52929,0.00000,0.00000,6286.1375,4604.7854,5393.8731,30.437,22.296,2151.4569,-1.000
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,grip,uni_111,88064,166.72026,134.28166,134.28166,10404.4190,4622.3939,6449.2437,62.406,27.725,4445.8273,33.108
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,grip,hydro,88064,0.00000,402.84497,402.84497,12587.2519,6409.9712,7838.3345,-1.000,-1.000,7062.1958,17.531
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,free_surface,uni_x,66048,119.23974,134.28166,94.53508,4789.7914,3801.8482,4582.9990,40.169,31.884,2025.4676,21.426
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,free_surface,uni_z,66048,119.23974,134.28166,213.77482,1530.8597,1137.5756,1337.3852,12.839,9.540,1636.2170,7.654
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,free_surface,biax_xy,66048,119.23974,268.56331,189.07015,6232.0889,4373.6792,5450.7130,52.265,36.680,2346.7315,12.412
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,free_surface,shear_xy,66048,144.38398,0.00000,0.00000,3162.4342,2204.9322,2916.3274,21.903,15.271,701.5376,-1.000
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,free_surface,shear_diag,66048,206.52929,0.00000,0.00000,4885.1566,3581.9751,4568.7713,23.654,17.344,2292.7446,-1.000
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,free_surface,uni_111,66048,166.72026,134.28166,134.28166,4484.7556,2697.0350,3384.4010,26.900,16.177,1864.9204,13.888
sandwich,0.20000,0.094900,0.20414,0.19907,4,24,free_surface,hydro,66048,0.00000,402.84497,402.84497,6988.0733,4875.8508,6133.9346,-1.000,-1.000,2983.8388,7.407
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,interior,uni_x,776,18.71390,24.58897,18.35100,2621.1963,2621.1651,2621.1963,140.067,140.065,1508.9670,82.228
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,interior,uni_z,776,18.71390,24.58897,37.06490,1320.8777,1286.2959,1320.8777,70.583,68.735,954.9453,25.764
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,interior,biax_xy,776,18.71390,49.17793,36.70200,3941.7414,3876.8024,3941.7414,210.632,207.162,1918.8688,52.282
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,interior,shear_xy,776,29.19406,0.00000,0.00000,2835.7066,1916.2207,2835.7066,97.133,65.637,292.2884,-1.000
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,interior,shear_diag,776,32.41343,0.00000,0.00000,1988.2722,1886.1114,1988.2722,61.341,58.189,1099.0805,-1.000
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,interior,uni_111,776,33.71040,24.58897,24.58897,2882.2035,2771.6818,2882.2035,85.499,82.220,1402.6535,57.044
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,interior,hydro,776,0.00000,73.76690,73.76690,4677.1168,4677.0853,4677.1167,-1.000,-1.000,2696.3409,36.552
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,grip,uni_x,13968,18.71390,24.58897,18.35100,2864.8327,2570.1810,2864.7799,153.086,137.341,1421.7264,77.474
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,grip,uni_z,13968,18.71390,24.58897,37.06490,3577.7972,3321.7166,3571.2319,191.184,177.500,3967.2942,107.036
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,grip,biax_xy,13968,18.71390,49.17793,36.70200,4971.7186,4507.8805,4959.3424,265.670,240.884,2299.2225,62.646
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,grip,shear_xy,13968,29.19406,0.00000,0.00000,2293.6175,2109.7421,2293.5604,78.565,72.266,1090.3569,-1.000
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,grip,shear_diag,13968,32.41343,0.00000,0.00000,3838.1155,3477.9717,3743.9380,118.411,107.300,1548.9848,-1.000
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,grip,uni_111,13968,33.71040,24.58897,24.58897,5941.4209,4278.6469,4846.6578,176.249,126.924,2829.1348,115.057
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,grip,hydro,13968,0.00000,73.76690,73.76690,6517.7011,4942.4612,5400.4894,-1.000,-1.000,5354.6527,72.589
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,free_surface,uni_x,6208,18.71390,24.58897,18.35100,2611.0960,2429.5699,2611.0959,139.527,129.827,1509.1116,82.236
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,free_surface,uni_z,6208,18.71390,24.58897,37.06490,1317.5718,1188.9278,1317.5641,70.406,63.532,953.6724,25.730
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,free_surface,biax_xy,6208,18.71390,49.17793,36.70200,3928.3701,3319.2298,3928.3430,209.917,177.367,1920.0942,52.316
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,free_surface,shear_xy,6208,29.19406,0.00000,0.00000,2888.1201,1858.1435,2888.1087,98.928,63.648,305.4186,-1.000
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,free_surface,shear_diag,6208,32.41343,0.00000,0.00000,2675.0282,2359.3200,2674.8409,82.528,72.788,1533.5147,-1.000
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,free_surface,uni_111,6208,33.71040,24.58897,24.58897,2935.5142,2478.2888,2821.4271,87.080,73.517,1429.0369,58.117
sandwich,0.05047,0.045405,0.04762,0.05613,3,24,free_surface,hydro,6208,0.00000,73.76690,73.76690,4636.5921,4345.6792,4636.5649,-1.000,-1.000,2696.5378,36.555
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,interior,uni_x,1480,40.51535,51.10132,37.59620,3444.5939,3444.5192,3444.5939,85.019,85.018,1851.3854,49.244
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,interior,uni_z,1480,40.51535,51.10132,78.11155,1400.3857,1342.7167,1400.3857,34.564,33.141,1069.9461,13.698
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,interior,biax_xy,1480,40.51535,102.20264,75.19241,4785.0984,4722.9427,4785.0818,118.106,116.572,2317.6075,30.822
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,interior,shear_xy,1480,58.52075,0.00000,0.00000,2718.1333,2675.5190,2718.1288,46.447,45.719,444.3664,-1.000
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,interior,shear_diag,1480,70.17464,0.00000,0.00000,2755.2124,2491.6503,2755.2015,39.262,35.506,1385.1665,-1.000
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,interior,uni_111,1480,67.57394,51.10132,51.10132,3194.0006,3106.4943,3193.9048,47.267,45.972,1563.5476,30.597
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,interior,hydro,1480,0.00000,153.30396,153.30396,5599.5057,5599.3938,5599.4937,-1.000,-1.000,3092.5083,20.172
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,grip,uni_x,26640,40.51535,51.10132,37.59620,3644.4684,3102.5571,3497.8381,89.953,76.577,1675.4330,44.564
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,grip,uni_z,26640,40.51535,51.10132,78.11155,4149.7196,3571.2438,3921.3813,102.423,88.145,4380.3749,56.078
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,grip,biax_xy,26640,40.51535,102.20264,75.19241,6266.0695,4802.8166,5430.2304,154.659,118.543,2864.4437,38.095
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,grip,shear_xy,26640,58.52075,0.00000,0.00000,2721.7766,2214.5009,2540.7864,46.510,37.841,1148.5147,-1.000
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,grip,shear_diag,26640,70.17464,0.00000,0.00000,4926.3708,3853.8058,4428.1312,70.202,54.917,1797.3017,-1.000
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,grip,uni_111,26640,67.57394,51.10132,51.10132,7398.5232,4228.4547,5214.5362,109.488,62.575,3479.6938,68.094
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,grip,hydro,26640,0.00000,153.30396,153.30396,8542.8016,5338.0086,5982.9052,-1.000,-1.000,5905.6306,38.522
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,free_surface,uni_x,11840,40.51535,51.10132,37.59620,3467.4462,3152.2675,3467.4120,85.584,77.804,1852.4778,49.273
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,free_surface,uni_z,11840,40.51535,51.10132,78.11155,1396.1089,1157.8870,1350.6245,34.459,28.579,1067.2130,13.663
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,free_surface,biax_xy,11840,40.51535,102.20264,75.19241,4816.1012,3927.2059,4705.5159,118.871,96.931,2323.0810,30.895
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,free_surface,shear_xy,11840,58.52075,0.00000,0.00000,2917.3042,2026.9074,2800.5244,49.851,34.636,442.0698,-1.000
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,free_surface,shear_diag,11840,70.17464,0.00000,0.00000,3642.6978,2806.6141,3521.9271,51.909,39.995,1859.1562,-1.000
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,free_surface,uni_111,11840,67.57394,51.10132,51.10132,3325.3369,2568.7964,3075.1978,49.210,38.015,1575.7111,30.835
sandwich,0.10000,0.066699,0.09505,0.10706,3,24,free_surface,hydro,11840,0.00000,153.30396,153.30396,5593.1621,4585.8777,5593.1025,-1.000,-1.000,3096.6034,20.199
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,interior,uni_x,1936,79.12924,94.53830,68.16189,3530.3171,3476.4515,3530.3171,44.615,43.934,1795.7582,26.345
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,interior,uni_z,1936,79.12924,94.53830,147.29113,1426.0120,1372.7948,1426.0120,18.021,17.349,1105.3690,7.505
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,interior,biax_xy,1936,79.12924,189.07661,136.32378,4956.1414,4676.0462,4956.1410,62.634,59.094,2259.8703,16.577
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,interior,shear_xy,1936,104.37560,0.00000,0.00000,3126.6130,2526.2387,3126.6102,29.955,24.203,358.9341,-1.000
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,interior,shear_diag,1936,137.05587,0.00000,0.00000,2697.6803,2555.5308,2697.6713,19.683,18.646,1331.6492,-1.000
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,interior,uni_111,1936,120.52256,94.53830,94.53830,3488.6223,3117.6062,3488.5470,28.946,25.867,1671.6596,17.682
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,interior,hydro,1936,0.00000,283.61491,283.61491,5903.9585,5769.7012,5903.9580,-1.000,-1.000,3075.1900,10.843
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,grip,uni_x,34848,79.12924,94.53830,68.16189,3693.9484,3103.7695,3427.6844,46.682,39.224,1726.1160,25.324
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,grip,uni_z,34848,79.12924,94.53830,147.29113,4446.3711,3556.0262,4105.9440,56.191,44.939,4577.1050,31.075
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,grip,biax_xy,34848,79.12924,189.07661,136.32378,6869.1843,4858.6044,5597.6082,86.810,61.401,3228.4425,23.682
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,grip,shear_xy,34848,104.37560,0.00000,0.00000,2827.4719,2241.5682,2600.3594,27.089,21.476,1211.6235,-1.000
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,grip,shear_diag,34848,137.05587,0.00000,0.00000,5012.1398,3956.4140,4515.7611,36.570,28.867,1743.1940,-1.000
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,grip,uni_111,34848,120.52256,94.53830,94.53830,8310.1663,4274.1020,5361.4821,68.951,35.463,3693.5555,39.069
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,grip,hydro,34848,0.00000,283.61491,283.61491,9616.5678,5538.1657,6435.2387,-1.000,-1.000,6035.9762,21.282
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,free_surface,uni_x,15488,79.12924,94.53830,68.16189,3509.1411,3144.0093,3464.1834,44.347,39.733,1792.9283,26.304
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,free_surface,uni_z,15488,79.12924,94.53830,147.29113,1419.9517,1182.4168,1368.5875,17.945,14.943,1102.6079,7.486
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,free_surface,biax_xy,15488,79.12924,189.07661,136.32378,4928.8963,3981.8010,4662.5368,62.289,50.320,2249.6555,16.502
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,free_surface,shear_xy,15488,104.37560,0.00000,0.00000,3212.4087,2063.8006,2938.4653,30.777,19.773,408.5046,-1.000
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,free_surface,shear_diag,15488,137.05587,0.00000,0.00000,3616.7293,2851.7107,3461.4284,26.389,20.807,1950.3955,-1.000
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,free_surface,uni_111,15488,120.52256,94.53830,94.53830,3548.3763,2581.7823,3214.7466,29.442,21.422,1620.4284,17.140
sandwich,0.15700,0.085264,0.15524,0.14005,3,24,free_surface,hydro,15488,0.00000,283.61491,283.61491,5815.6192,4698.4040,5718.7407,-1.000,-1.000,3063.2675,10.801
cut,0.20000,0.094900,0.20414,0.21854,4,16,interior,uni_x,10848,119.23974,134.28166,94.53508,4145.3990,4054.7084,4129.5162,34.765,34.005,1973.0012,20.871
cut,0.20000,0.094900,0.20414,0.21854,4,16,interior,uni_z,10848,119.23974,134.28166,213.77482,1537.3955,1345.6789,1511.6300,12.893,11.285,1552.9801,7.265
cut,0.20000,0.094900,0.20414,0.21854,4,16,interior,biax_xy,10848,119.23974,268.56331,189.07015,5456.4668,5063.0657,5408.0807,45.760,42.461,2328.8606,12.317
cut,0.20000,0.094900,0.20414,0.21854,4,16,interior,shear_xy,10848,144.38398,0.00000,0.00000,2673.5562,2613.5790,2654.9674,18.517,18.102,390.2412,-1.000
cut,0.20000,0.094900,0.20414,0.21854,4,16,interior,shear_diag,10848,206.52929,0.00000,0.00000,3659.1504,3321.4441,3614.4399,17.717,16.082,1648.5487,-1.000
cut,0.20000,0.094900,0.20414,0.21854,4,16,interior,uni_111,10848,166.72026,134.28166,134.28166,3932.4070,3134.0375,3557.6686,23.587,18.798,1695.0174,12.623
cut,0.20000,0.094900,0.20414,0.21854,4,16,interior,hydro,10848,0.00000,402.84497,402.84497,6174.8474,5895.4028,6144.9988,-1.000,-1.000,3013.7338,7.481
cut,0.20000,0.094900,0.20414,0.21854,4,16,grip,uni_x,28928,119.23974,134.28166,94.53508,4649.6049,3823.7497,4203.7311,38.994,32.068,1969.3906,20.832
cut,0.20000,0.094900,0.20414,0.21854,4,16,grip,uni_z,28928,119.23974,134.28166,213.77482,5429.9624,3862.1120,4812.9900,45.538,32.389,4394.2392,20.555
cut,0.20000,0.094900,0.20414,0.21854,4,16,grip,biax_xy,28928,119.23974,268.56331,189.07015,7155.0753,5865.9815,6297.5487,60.006,49.195,3592.6524,19.002
cut,0.20000,0.094900,0.20414,0.21854,4,16,grip,shear_xy,28928,144.38398,0.00000,0.00000,3165.9169,2496.4255,3088.1891,21.927,17.290,1397.1052,-1.000
cut,0.20000,0.094900,0.20414,0.21854,4,16,grip,shear_diag,28928,206.52929,0.00000,0.00000,5641.7996,4529.0219,5135.9753,27.317,21.929,2107.1124,-1.000
cut,0.20000,0.094900,0.20414,0.21854,4,16,grip,uni_111,28928,166.72026,134.28166,134.28166,8410.7790,4650.2023,6117.4843,50.448,27.892,3941.0166,29.349
cut,0.20000,0.094900,0.20414,0.21854,4,16,grip,hydro,28928,0.00000,402.84497,402.84497,10074.2984,6466.9781,7343.8617,-1.000,-1.000,6450.1846,16.012
cut,0.20000,0.094900,0.20414,0.21854,4,16,free_surface,uni_x,18080,119.23974,134.28166,94.53508,4154.2676,3830.8936,4076.9840,34.840,32.128,1954.3652,20.673
cut,0.20000,0.094900,0.20414,0.21854,4,16,free_surface,uni_z,18080,119.23974,134.28166,213.77482,1526.4740,1220.3789,1462.9601,12.802,10.235,1531.8682,7.166
cut,0.20000,0.094900,0.20414,0.21854,4,16,free_surface,biax_xy,18080,119.23974,268.56331,189.07015,5393.6524,4428.6587,5044.1808,45.234,37.141,2261.2093,11.960
cut,0.20000,0.094900,0.20414,0.21854,4,16,free_surface,shear_xy,18080,144.38398,0.00000,0.00000,2833.8582,2012.4984,2738.1322,19.627,13.939,528.8117,-1.000
cut,0.20000,0.094900,0.20414,0.21854,4,16,free_surface,shear_diag,18080,206.52929,0.00000,0.00000,4459.4767,3723.6076,4354.0441,21.592,18.029,2061.3245,-1.000
cut,0.20000,0.094900,0.20414,0.21854,4,16,free_surface,uni_111,18080,166.72026,134.28166,134.28166,4092.5093,2795.7012,3375.5808,24.547,16.769,1685.2653,12.550
cut,0.20000,0.094900,0.20414,0.21854,4,16,free_surface,hydro,18080,0.00000,402.84497,402.84497,6101.8787,5019.4174,5897.9554,-1.000,-1.000,2932.4506,7.279
cut,0.20000,0.094900,0.20414,0.21854,4,16,cut_layer,uni_x,8384,119.23974,134.28166,94.53508,4378.8549,3562.4320,4235.2566,36.723,29.876,1654.4404,17.501
cut,0.20000,0.094900,0.20414,0.21854,4,16,cut_layer,uni_z,8384,119.23974,134.28166,213.77482,4239.3014,3623.8395,4234.8844,35.553,30.391,4717.8983,22.069
cut,0.20000,0.094900,0.20414,0.21854,4,16,cut_layer,biax_xy,8384,119.23974,268.56331,189.07015,6672.0201,5738.6717,6541.5111,55.955,48.127,3587.4875,18.974
cut,0.20000,0.094900,0.20414,0.21854,4,16,cut_layer,shear_xy,8384,144.38398,0.00000,0.00000,3155.7012,2402.5597,2988.4733,21.856,16.640,1169.1223,-1.000
cut,0.20000,0.094900,0.20414,0.21854,4,16,cut_layer,shear_diag,8384,206.52929,0.00000,0.00000,5279.9963,4033.8845,5052.0405,25.565,19.532,1200.0022,-1.000
cut,0.20000,0.094900,0.20414,0.21854,4,16,cut_layer,uni_111,8384,166.72026,134.28166,134.28166,7367.1918,4129.1064,5948.0359,44.189,24.767,4542.4075,33.827
cut,0.20000,0.094900,0.20414,0.21854,4,16,cut_layer,hydro,8384,0.00000,402.84497,402.84497,8645.3202,6568.2365,7786.5444,-1.000,-1.000,7096.3968,17.616
cut,0.31300,0.126295,0.31619,0.28252,4,16,interior,uni_x,14016,252.82391,250.20627,165.93164,4515.6010,4324.6373,4497.8870,17.861,17.105,1936.4684,11.670
cut,0.31300,0.126295,0.31619,0.28252,4,16,interior,uni_z,14016,252.82391,250.20627,418.75555,1619.3014,1408.8418,1594.7111,6.405,5.572,1732.1423,4.136
cut,0.31300,0.126295,0.31619,0.28252,4,16,interior,biax_xy,14016,252.82391,500.41255,331.86327,5853.6363,5228.5616,5820.1425,23.153,20.681,2296.2291,6.919
cut,0.31300,0.126295,0.31619,0.28252,4,16,interior,shear_xy,14016,256.34745,0.00000,0.00000,3078.8789,2821.6060,3074.1210,12.011,11.007,389.2943,-1.000
cut,0.31300,0.126295,0.31619,0.28252,4,16,interior,shear_diag,14016,437.90386,0.00000,0.00000,3683.5555,3426.2570,3667.0552,8.412,7.824,1607.4759,-1.000
cut,0.31300,0.126295,0.31619,0.28252,4,16,interior,uni_111,14016,296.00454,250.20627,250.20627,4388.4697,3280.1043,3838.4375,14.826,11.081,1684.6881,6.733
cut,0.31300,0.126295,0.31619,0.28252,4,16,interior,hydro,14016,0.00000,750.61882,750.61882,6791.5989,6001.3288,6709.0203,-1.000,-1.000,3043.9821,4.055
cut,0.31300,0.126295,0.31619,0.28252,4,16,grip,uni_x,37376,252.82391,250.20627,165.93164,4783.9129,3847.4452,4378.6488,18.922,15.218,2056.7876,12.395
cut,0.31300,0.126295,0.31619,0.28252,4,16,grip,uni_z,37376,252.82391,250.20627,418.75555,5314.9128,3993.1911,4883.7374,21.022,15.794,5015.9780,11.978
cut,0.31300,0.126295,0.31619,0.28252,4,16,grip,biax_xy,37376,252.82391,500.41255,331.86327,7905.7104,6050.3935,6727.3454,31.270,23.931,4033.8120,12.155
