iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
34,0.00298752201513,75415,75415,0.680002524706,-0.000468213218907,0.0483362901927,1.43159719605e-10,5.20817534023e-11,2837,1,0,21023.7767081,11.7853751183,22257,0,0,0.33040456465,0.999672413673,0,0.1,0.33678761234,1,15359.0397987,0,1.10680867391,65.6892083329
35,0.0029793397996,75414,75414,0.679993507899,0.000529091331817,0.0483362901927,1.26799361175e-10,5.00040926041e-11,2900,1,0,21205.417666,11.9812917709,22253,0,0,0.332875961968,0.998901373815,0,0.1,0.335851357334,1,15054.7300143,0,1.10507718043,82.7676079161
36,0.00293963160768,75415,75415,0.680002524706,0.00728355609689,0.0483362901927,1.36264145442e-10,4.34802502142e-11,2924,1,0,21604.0244169,12.8979172707,20439,0,0,0.33329111512,0.998901373815,0,0.1,0.326219982861,1,14591.4858808,0,1.09032637906,66.5064930418
37,0.00292954770946,75415,75415,0.680002524706,-0.00224514395589,0.0483362901927,1.21033435679e-10,4.1492785838e-11,2957,1,0,21626.0578752,12.0052499771,20348,0,0,0.333579489808,0.998901373815,0,0.1,0.323384041516,1,14310.5483289,0,1.08833913887,67.223671875
38,0.00292333518034,75415,75415,0.680002524706,0.000198165997068,0.0483362901927,1.08260337312e-10,4.00601397193e-11,2968,1,0,21508.9067912,11.6135001183,20377,0,0,0.334154216332,0.998901373815,0,0.1,0.321372147612,1,14085.4835119,0,1.0871771873,66.9208811671
39,0.00291132050158,75414,75414,0.679993507899,-0.00759316994562,0.0483362901927,9.48932756453e-11,3.78743856439e-11,2984,1,0,21713.2757921,12.0540833473,20315,0,0,0.334562952806,0.998901373815,0,0.1,0.318712708301,1,13823.7601037,0,1.08478314087,66.9882305004
40,0.00290699757609,75415,75415,0.680002524706,-0.000128232772115,0.0483362901927,8.52265909368e-11,3.69138564845e-11,2998,1,0,22195.549542,11.6974582672,20416,0,0,0.339196294776,0.999162754639,0,0.1,0.31689965104,1,13638.7252008,0,1.08422174268,87.9529706673
41,0.00287103463743,75415,75415,0.680002524706,0.00254623303934,0.0483362901927,9.04652823141e-11,2.98809187624e-11,3014,1,0,23565.0604157,13.4039173126,18359,0,0,0.339522564384,0.999162754639,0,0.1,0.295565563359,1,13215.1692736,0,1.07055791204,69.9948121253
42,0.0028669832104,75414,75414,0.679993507899,-0.00238317161689,0.0483362901927,9.28699637178e-11,2.95121305939e-11,3012,1,0,22239.8460422,12.2971248627,18428,0,0,0.339501497389,0.999162754639,0,0.1,0.293290819418,1,13062.0927186,0,1.07037336644,69.9634113749
43,0.00286543740666,75415,75415,0.680002524706,0.000758681164114,0.0483362901927,9.20308220525e-11,2.9357413973e-11,3010,1,0,23143.8302917,20.1695833206,18580,0,0,0.339905649785,0.999162754639,0,0.1,0.291601272155,1,12922.0107204,0,1.07068326392,69.1114011253
44,0.00286485968417,75415,75415,0.680002524706,0.000149491779749,0.0483362901927,8.86121781647e-11,2.91014068039e-11,3013,1,0,22794.5065002,12.7321248055,18744,0,0,0.340440796887,0.999162754639,0,0.1,0.290398423279,1,12806.2206798,0,1.07109838708,67.918553459
45,0.00286327898807,75415,75415,0.680002524706,-0.00169429692187,0.0483362901927,8.78521982281e-11,2.87474944702e-11,3002,1,0,23435.1071663,16.250541687,18953,0,0,0.342424105304,0.998548282762,0,0.1,0.289354352761,1,12689.6475524,0,1.07146328898,89.3115617088
46,0.00284558624259,75414,75414,0.679993507899,0.000783224137329,0.0483362901927,9.82500218041e-11,2.59825432541e-11,3023,1,0,29875.9160419,13.3676671982,17426,0,0,0.3424195646,0.998548282762,0,0.1,0.275343683615,1,12562.467977,0,1.06363995101,81.2986177919
47,0.00284299205446,75414,75414,0.679993507899,-0.00143836144273,0.0483362901927,9.89440347561e-11,2.56754785153e-11,3028,1,0,26096.8678751,12.704957962,17582,0,0,0.342415143602,0.998548282762,0,0.1,0.273439979372,1,12453.0345285,0,1.06387457882,79.802513625
48,0.0028396593057,75414,75414,0.679993507899,-0.00422167238566,0.0483362901927,1.03744390867e-10,2.55098454517e-11,3029,1,0,27376.0174999,13.8029999733,17717,0,0,0.342170574815,0.998548282762,0,0.1,0.271743311835,1,12337.6523306,0,1.06410249899,79.3017378752
49,0.00284100132761,75414,75414,0.679993507899,0.00141744850622,0.0483362901927,1.10127699561e-10,2.56413083425e-11,3023,1,0,30264.9001245,12.8274173737,17963,0,0,0.342719854944,0.998548282762,0,0.1,0.270304868472,1,12255.2987616,0,1.0653445522,79.930310416
50,0.00284126510627,75414,75414,0.679993507899,-0.000598644264251,0.0483362901927,1.1261820634e-10,2.56594027895e-11,3018,1,0,24490.2322092,13.0693750381,18180,0,0,0.348322250384,0.998810337574,0,0.1,0.268922309411,1,12165.4818666,0,1.06633239918,95.6075939578
51,0.00282605740264,75415,75415,0.680002524706,0.000429955903182,0.0483362901927,1.35250574172e-10,2.39839763383e-11,3032,1,0,24615.2806668,14.0924582481,16854,0,0,0.348230688236,0.998810337574,0,0.1,0.260739099989,1,12069.3158961,0,1.05961703397,77.8234572504
52,0.00282456980202,75414,75414,0.679993507899,-0.0011923731304,0.0483362901927,1.34470558984e-10,2.3721781892e-11,2898,1,0,22912.443583,12.3843331337,16994,0,0,0.348256189451,0.998810337574,0,0.1,0.258778106782,1,11984.1765543,0,1.06009228089,66.3801411251
53,0.0028250556857,75415,75415,0.680002524706,0.000635677904316,0.0483362901927,1.30732343159e-10,2.3725979548e-11,2838,1,0,22504.211709,23.7206659317,17200,0,0,0.348504177526,0.998810337574,0,0.1,0.257890336394,1,11913.5738674,0,1.0611059884,69.2251837919
54,0.00282678169113,75415,75415,0.680002524706,0.00181706040279,0.0483362901927,1.23323811267e-10,2.38703546753e-11,2833,1,0,22683.8352089,11.9410409927,17472,0,0,0.348990916853,0.998810337574,0,0.1,0.256855604172,1,11855.9584204,0,1.06235962661,69.7396615827
55,0.00282896166252,75414,75414,0.679993507899,0.000789904497023,0.0483362901927,1.12598411049e-10,2.40275068695e-11,2819,1,0,21652.8794999,13.2440414429,17805,0,0,0.34803605653,0.99932458547,0,0.1,0.256437843153,1,11797.3230712,0,1.06389947992,80.9447584576
56,0.00281084920759,75415,75415,0.680002524706,-0.00362248727835,0.0483362901927,1.39245488629e-10,2.23818788174e-11,2824,1,0,21136.0332918,12.5495419502,16263,0,0,0.347742774031,0.99932458547,0,0.1,0.246305715756,1,11642.2542729,0,1.05644144654,64.4823590829
57,0.00280873173217,75414,75414,0.679993507899,-0.00363212201235,0.0483362901927,1.51402219213e-10,2.2222776354e-11,2810,1,0,20787.3106251,12.1633329391,16460,0,0,0.347526682006,0.99932458547,0,0.1,0.245392168043,1,11555.2741491,0,1.05690917101,64.3293559169
58,0.00280958213247,75414,75414,0.679993507899,0.000239830507435,0.0483362901927,1.58439462633e-10,2.23422592565e-11,2661,1,0,20376.1765413,11.5867919922,16782,0,0,0.347797253091,0.99932458547,0,0.1,0.243766912122,1,11510.2380873,0,1.05810756877,64.6738650408
59,0.00281096620042,75415,75415,0.680002524706,-0.000983212667031,0.0483362901927,1.58402553962e-10,2.25384504142e-11,2669,1,0,22717.4624171,12.6136250496,17129,0,0,0.348221785026,0.99932458547,0,0.1,0.242869127039,1,11470.0063053,0,1.05952482842,68.327917167
60,0.00281419838258,75414,75414,0.679993507899,0.00134842808694,0.0483362901927,1.53234016594e-10,2.28818082864e-11,2694,1,0,20649.6955829,19.7453341484,17545,0,0,0.349709412574,0.999080016023,0,0.1,0.243081807566,1,11455.0556981,0,1.0614492543,82.0013340004
