arm,mode,base_resolution,refine,resolution,nx,ny,nz,spacing_mm,h_over_h0,dofs,samples,mollified,peak_vm_mpa,max_interlayer_mpa,margin_in_plane,margin_interlayer,margin_worst_case,margin_effective,accepted,mass_g,compliance,max_disp_mm,printed_voxels,vol_phi_mm3,vol_active_mm3,vol_frozen_mm3,vol_total_mm3,n_active,n_frozen_solid,n_frozen_void,n_cut,n_full,n_empty_active,peak_vm_active,peak_vm_cut,peak_vm_frozen,active_printed,cut_printed,frozen_printed,peak_vm_active_g5,peak_vm_cut_g5,active_printed_g5,cut_printed_g5,peak_vm_active_g10,peak_vm_cut_g10,active_printed_g10,cut_printed_g10,peak_vm_active_g20,peak_vm_cut_g20,active_printed_g20,cut_printed_g20,peak_vm_boundary,peak_vm_interior,boundary_cells,interior_cells,peak_i,peak_j,peak_k,peak_tag,peak_mask,peak_dist_to_bc_mm,load_path_ok,load_voxels,load_unprinted,fixture_voxels,fixture_unprinted,load_resultant_z,bc_dofs,nodal_loads,wall_s,matvecs,phi_wall_s,occ_wall_s
frac,replicate,96,1,96,96,24,88,2.2737057368458151,1.3333333333333333,647475,4,1,0.031851797147376369,0.0065753123489672768,1726.7471516761918,4600.5419050170431,1726.7471516761918,357.54508700947275,1,532.25475425179616,0.0035746184494082007,0.0030298356584253982,36517,384979.6661303392,192913.155761984,235629.95413824191,428543.10990022589,25433,20046,0,2460,15057,7916,0.019032282726220269,0.019032282726220269,0.031851797147376369,16471,1414,20046,0.015851166775424804,0.015851166775424804,7296,459,0.0082649664638853645,0.0016877938631682846,1989,63,0.0058386555859192028,0.0015736507521265739,146,21,0.031851797147376369,0.025724271475382282,15606,20911,20,2,43,Surface,FrozenSolid,96.645867630116214,1,1932,0,1974,0,-30.966554641721526,12540,3250,10.952425041701645,5467,0.048795791808515787,0.42215954093262553
stair_base,replicate,96,1,96,96,24,88,2.2737057368458151,1.3333333333333333,647475,4,0,0.031687727502446437,0.0071571278909817676,1735.6877357568083,4226.5557442554664,1735.6877357568083,359.39634931496806,1,531.74461058175723,0.0035337425637595992,0.0029905772669186672,36482,384979.6661303392,193196.34471795728,235629.95413824191,428826.2988561992,25433,20046,0,2460,15057,7916,0.018912147010342224,0.011628417101650799,0.031687727502446437,16436,1379,20046,0.014899000962347015,0.0093742734727468267,7295,458,0.0082956496772083298,0.0016104329768963309,1989,63,0.0058513970943638036,0.0012788252020456208,146,21,0.031687727502446437,0.025570494451764247,15690,20792,20,2,43,Surface,FrozenSolid,96.645867630116214,1,1932,0,1974,0,-30.966554641721526,12540,3250,10.699017333332449,5494,0.10567800002172589,0.42216233303770423
frac,replicate,96,2,192,192,48,176,1.1368528684229076,0.66666666666666663,5021667,4,1,0.044596045951939285,0.013312726711092657,1233.2931950799618,2272.2617729991093,1233.2931950799618,255.36913283164122,1,531.63893796439197,0.0036018556614555879,0.0030818671088365815,291798,385009.9892074021,192933.80415052443,235629.95413823522,428563.75828875962,203464,160368,0,9986,126120,67358,0.024325627434615454,0.024325627434615454,0.044596045951939285,131430,5310,160368,0.015754406865050818,0.014672264796936131,58377,1844,0.0097079488673705704,0.0055968978539180049,15875,225,0.0069181946217732838,0.0017662184136554568,1135,70,0.044596045951939285,0.029445049430067493,74685,217113,29,37,172,Load,FrozenSolid,193.83508099862786,1,15456,0,15792,0,-30.966554641722489,73143,11701,143.85927016707137,9864,0.32801962504163384,3.3370890417136252
stair_base,replicate,96,2,192,192,48,176,1.1368528684229076,0.66666666666666663,5021667,4,0,0.044994383013564732,0.012622293538085361,1222.3748013928498,2396.5533608235623,1222.3748013928498,253.10833974617262,1,531.74461058175723,0.0035875053562147998,0.003084705977691875,291856,385009.9892074021,193196.34471795059,235629.95413823522,428826.29885618581,203464,160368,0,9986,126120,67358,0.020339020962521548,0.014140802230184917,0.044994383013564732,131488,5411,160368,0.015755897742500247,0.013000798128181282,58360,1834,0.0097084971007292652,0.0028392631954965377,15912,258,0.0069175652923690488,0.0013523768560272553,1168,95,0.044994383013564732,0.029449251609757861,76801,215055,29,37,172,Load,FrozenSolid,193.83508099862786,1,15456,0,15792,0,-30.966554641722489,73143,11701,142.15737920906395,9765,0.62905829166993499,3.3710792497731745
frac,replicate,96,3,288,288,72,264,0.75790191228193837,0.44444444444444442,16772115,4,1,0.058853392476102107,0.017241779216587469,934.52556744852382,1754.4593060847203,934.52556744852382,193.50547357301679,1,531.48656965659461,0.0036087372223709852,0.0030940434249361322,984536,385018.41995846329,192939.6186414891,235629.95414050977,428569.5727819989,686691,541242,0,22433,431727,232531,0.032775827886367112,0.032775827886367112,0.058853392476102107,443294,11567,541242,0.016173025214907946,0.015444295172470205,196969,4087,0.010594523460378692,0.0083354995160120696,53562,481,0.0076391172870935329,0.0017924989579151957,3817,152,0.058853392476102107,0.032143206400574803,172012,812524,44,56,258,Load,FrozenSolid,193.64468017361358,1,52164,0,53298,0,-30.966554641718421,217344,25362,753.95064875017852,14250,1.2667659581638873,11.242355375085026
stair_base,replicate,96,3,288,288,72,264,0.75790191228193837,0.44444444444444442,16772115,4,0,0.05934763677765887,0.016018619320374992,926.74288288939056,1888.4274228006225,926.74288288939056,191.89396917576823,1,531.74461058175723,0.0036037449230365876,0.0031110344693346679,985014,385018.41995846329,193196.34471917449,235629.95414050977,428826.29885968426,686691,541242,0,22433,431727,232531,0.020890718757323075,0.016218295450202678,0.05934763677765887,443772,12069,541242,0.016180884932449426,0.012751251042568979,196965,4101,0.010581010443479916,0.0037072278133484429,53703,576,0.0076326703625175813,0.0015573600508451886,3942,220,0.05934763677765887,0.032206074306433234,178396,806618,44,56,258,Load,FrozenSolid,193.64468017361358,1,52164,0,53298,0,-30.966554641718421,217344,25362,737.87567187473178,14154,1.3971187500283122,10.947633875068277
