iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
28,0.00345246389962,58591,58591,0.528303758205,0.00014507194309,0.0483362901927,4.97045953987e-11,3.06419005166e-11,3109,1,0,19594.1741247,12.2394170761,15854,0,0,0.287367709308,0.999817311435,0,0.1,0,0,21594.3940044,1,1,0,0,0,54,-33,13,100,16,0,0,1,-4,0,0,0,0,0,0,19.7460375419
29,0.00344372517854,58591,58591,0.528303758205,1.56889795872e-05,0.0483362901927,5.18641904075e-11,3.03163361033e-11,3087,1,0,19772.4976254,11.90625,15626,0,0,0.288067047063,0.999817311435,0,0.1,0,0,21499.7698,1,1,0,0,0,56,-36,14,106,17,0,0,2,0,0,0,0,0,0,0,19.9563585003
30,0.00343591359453,58591,58591,0.528303758205,-0.000159112699003,0.0483362901927,5.05079755313e-11,3.01046618433e-11,3063,1,0,19580.672792,12.5023751259,15487,0,0,0.290659143183,0.999894392174,0,0.1,0,0,21451.1698476,1,1,0,0,0,55,-38,14,107,18,0,0,1,-2,0,0,0,0,0,0,30.8704129579
31,0.00343298069962,58590,58590,0.528294741398,-0.00282619117375,0.0483362901927,5.18186589188e-11,3.03279545073e-11,2854,1,0,18433.5541668,14.6040410995,15118,0,0,0.300544206163,0.999894392174,0,0.1,0,0,20734.1809094,1,1,0,0,0,45,-42,8,95,19,0,0,2,-12,0,0,0,0,0,0,18.7650719169
32,0.00342625921553,58590,58590,0.528294741398,0.00130909868272,0.0483362901927,4.87844436331e-11,2.97505689824e-11,2862,1,0,18936.0776672,12.9223747253,15207,0,0,0.298059583923,0.999894392174,0,0.1,0,0,20929.8258788,1,1,0,0,0,42,-42,8,92,20,0,0,1,-4,0,0,0,0,0,0,19.2861033753
33,0.00342115836531,58590,58590,0.528294741398,0.000405057365223,0.0483362901927,5.30027852916e-11,2.97141756596e-11,2864,1,0,19039.6020002,13.7468328476,15133,0,0,0.297327870794,0.999894392174,0,0.1,0,0,20928.9649771,1,1,0,0,0,46,-45,9,100,21,0,0,3,1,0,0,0,0,0,0,19.3297839169
34,0.00341515739502,58590,58590,0.528294741398,9.19199454071e-05,0.0483362901927,4.98551530821e-11,2.9262861144e-11,2868,1,0,18735.6547079,12.6687502861,15219,0,0,0.297866335119,0.999894392174,0,0.1,0,0,21050.0601116,1,1,0,0,0,45,-40,9,94,22,0,0,1,-2,0,0,0,0,0,0,18.9358388344
35,0.00340918682861,58591,58591,0.528303758205,-0.00132549226953,0.0483362901927,4.24809581768e-11,2.93785507871e-11,2874,1,0,18694.0972919,12.6856660843,15101,0,0,0.296096976346,0.999445387435,0,0.1,0,0,20976.854575,1,1,0,0,0,43,-50,10,103,23,0,0,3,-5,0,0,0,0,0,0,30.347602
36,0.00340916666316,58590,58590,0.528294741398,-0.00103413350676,0.0483362901927,3.987856639e-11,2.94055946573e-11,2873,1,0,17776.6369171,12.2849168777,14987,0,0,0.298478240812,0.999445387435,0,0.1,0,0,20636.1128938,1,1,0,0,0,38,-37,8,83,24,0,0,6,-11,0,0,0,0,0,0,17.9898133753
37,0.00340355788684,58590,58590,0.528294741398,0.000227898189947,0.0483362901927,4.06426385025e-11,2.90055245923e-11,2882,1,0,17717.4745831,11.8357081413,15028,0,0,0.298533685587,0.999445387435,0,0.1,0,0,20808.5789064,1,1,0,0,0,39,-37,8,84,25,0,0,3,-2,0,0,0,0,0,0,17.8631382082
38,0.00339876817186,58590,58590,0.528294741398,-0.000236047710392,0.0483362901927,4.03076710546e-11,2.88983315319e-11,2884,1,0,17620.251791,12.1605420113,15128,0,0,0.299680350029,0.999445387435,0,0.1,0,0,20912.3483663,1,1,0,0,0,40,-36,8,84,26,0,0,4,-3,0,0,0,0,0,0,17.8231393751
39,0.00339114318042,58590,58590,0.528294741398,-0.00216236439853,0.0483362901927,3.72907655268e-11,2.85641506898e-11,2890,1,0,17765.7497501,11.7656669617,15196,0,0,0.305022125068,0.999445387435,0,0.1,0,0,21020.1672084,1,1,0,0,0,37,-35,8,80,27,0,0,2,-5,0,0,0,0,0,0,17.9105830831
40,0.00338997150588,58590,58590,0.528294741398,0.000672056661985,0.0483362901927,3.92691040906e-11,2.86886790098e-11,2875,1,0,17659.5151658,12.5351672173,15302,0,0,0.292081997223,0.999506285288,0,0.1,0,0,21070.7042619,1,1,0,0,0,35,-38,8,81,28,0,0,2,-4,0,0,0,0,0,0,28.01520875
41,0.00339149842223,58590,58590,0.528294741398,-0.00205902373096,0.0483362901927,4.03415687379e-11,2.90006752943e-11,2828,1,0,17540.1435828,11.9048342705,14951,0,0,0.296757944207,0.999506285288,0,0.1,0,0,20764.6359645,1,1,0,0,0,31,-36,7,74,29,0,0,4,-8,0,0,0,0,0,0,17.7823961671
42,0.00338633828218,58591,58591,0.528303758205,2.31175916833e-05,0.0483362901927,5.72165065933e-11,2.85013949465e-11,2831,1,0,17935.5146661,12.5477919579,15197,0,0,0.297222595716,0.999506285288,0,0.1,0,0,21051.0628827,1,1,0,0,0,34,-42,8,84,30,0,0,6,-3,0,0,0,0,0,0,18.1324884999
43,0.00338288707307,58591,58591,0.528303758205,-0.000432101989714,0.0483362901927,7.13172676095e-11,2.85460111304e-11,2830,1,0,17245.9075418,11.7845830917,15288,0,0,0.298723766158,0.999506285288,0,0.1,0,0,21110.2385374,1,1,0,0,0,28,-44,8,80,31,0,0,1,-7,0,0,0,0,0,0,17.3928291672
44,0.00338200075223,58591,58591,0.528303758205,0.00107694341692,0.0483362901927,6.7823164078e-11,2.83214758129e-11,2828,1,0,18026.4247913,12.2351670265,15552,0,0,0.297431624848,0.999506285288,0,0.1,0,0,21360.4948475,1,1,0,0,0,34,-43,8,85,32,0,0,5,1,0,0,0,0,0,0,18.1823314168
45,0.00337922346409,58590,58590,0.528294741398,-0.000700144461658,0.0483362901927,6.60323603245e-11,2.85173273772e-11,2827,1,0,18251.2503753,11.6721668243,15529,0,0,0.288173790574,0.999809747383,0,0.1,0,0,21290.5518767,1,1,0,0,0,30,-43,8,81,33,0,0,2,-6,0,0,0,0,0,0,28.9813423748
46,0.00338524223787,58590,58590,0.528294741398,-0.000640519969675,0.0483362901927,6.86610937395e-11,2.87660056641e-11,2820,1,0,18514.6534581,12.4115419388,15169,0,0,0.290617423953,0.999809747383,0,0.1,0,0,21172.7237166,1,1,0,0,0,29,-38,7,74,34,0,0,6,-7,0,0,0,0,0,0,18.7602181253
47,0.00338026807152,58591,58591,0.528303758205,-0.000364874717685,0.0483362901927,5.9955096733e-11,2.8429117333e-11,2817,1,0,17285.0970421,12.212749958,15276,0,0,0.292086716881,0.999809747383,0,0.1,0,0,21295.9691636,1,1,0,0,0,29,-38,8,75,35,0,0,3,-3,0,0,0,0,0,0,17.4372032918
48,0.0033772115778,58590,58590,0.528294741398,9.56966654613e-05,0.0483362901927,4.41449984308e-11,2.82206789255e-11,2820,1,0,17157.3518748,11.9669160843,15527,0,0,0.292642981459,0.999809747383,0,0.1,0,0,21466.2613698,1,1,0,0,0,31,-44,8,83,36,0,0,3,-1,0,0,0,0,0,0,17.3630506662
49,0.00337304673144,58590,58590,0.528294741398,-0.001116780718,0.0483362901927,3.91677590402e-11,2.81546295976e-11,2813,1,0,17321.2633753,12.4655408859,15627,0,0,0.295636711997,0.999809747383,0,0.1,0,0,21536.6167846,1,1,0,0,0,30,-36,8,74,37,0,0,4,-5,0,0,0,0,0,0,17.4834048748
50,0.00337060471287,58590,58590,0.528294741398,6.89870266666e-05,0.0483362901927,3.51551912335e-11,2.799135163e-11,2817,1,0,17061.0716662,12.1564998627,15878,0,0,0.295198917884,0.999616203048,0,0.1,0,0,21696.0892914,1,1,0,0,0,35,-40,8,83,38,0,0,6,-1,0,0,0,0,0,0,27.2428575419
51,0.00337698291596,58591,58591,0.528303758205,-0.00251316302689,0.0483362901927,5.84815905573e-11,2.87634443036e-11,2808,1,0,17358.0386252,12.437874794,15214,0,0,0.300872498499,0.999616203048,0,0.1,0,0,21351.9130162,1,1,0,0,0,29,-35,4,68,39,0,0,3,-9,0,0,0,0,0,0,17.5348115829
52,0.00337144242877,58590,58590,0.528294741398,-0.0002339671337,0.0483362901927,3.58609890587e-11,2.80994362702e-11,2821,1,0,17583.4962502,11.812084198,15434,0,0,0.301791584638,0.999616203048,0,0.1,0,0,21648.9791807,1,1,0,0,0,33,-38,7,78,40,0,0,3,1,0,0,0,0,0,0,17.7407877911
53,0.00336335191433,58591,58591,0.528303758205,-0.00283878181982,0.0483362901927,2.73923896918e-11,2.77953923601e-11,2807,1,0,17354.37075,12.4602079391,15624,0,0,0.306889205448,0.999616203048,0,0.1,0,0,21769.1898664,1,1,0,0,0,33,-35,8,76,41,0,0,2,-2,0,0,0,0,0,0,17.5340268333
54,0.00336390879252,58591,58591,0.528303758205,0.00133151795364,0.0483362901927,2.28697036446e-11,2.78565855705e-11,2817,1,0,17318.361917,11.8742079735,15776,0,0,0.305306439665,0.999616203048,0,0.1,0,0,21845.7667884,1,1,0,0,0,36,-33,8,77,42,0,0,5,-2,0,0,0,0,0,0,17.4683324997
55,0.00335897215195,58591,58591,0.528303758205,-0.00188415363576,0.0483362901927,2.57510702048e-11,2.77112301211e-11,2801,1,0,17168.7997079,12.0150842667,15956,0,0,0.291878746766,0.999379928958,0,0.1,0,0,21896.7237644,1,1,0,0,0,32,-35,8,75,43,0,0,1,-5,0,0,0,0,0,0,27.190364833
56,0.00337454545677,58590,58590,0.528294741398,0.00387670382071,0.0483362901927,3.3675373569e-11,2.85494355638e-11,2813,1,0,17484.8591251,11.8242077827,15320,0,0,0.283899853398,0.999379928958,0,0.1,0,0,21640.7083101,1,1,0,0,0,28,-35,3,66,44,0,0,5,-9,0,0,0,0,0,0,17.6384835001
57,0.0033676413289,58591,58591,0.528303758205,-0.0016237106484,0.0483362901927,3.18951676638e-11,2.81130506074e-11,2806,1,0,17059.8912501,12.5197920799,15478,0,0,0.287826739934,0.999379928958,0,0.1,0,0,21810.8601478,1,1,0,0,0,29,-35,4,68,45,0,0,2,-1,0,0,0,0,0,0,17.238706917
58,0.0033665542993,58591,58591,0.528303758205,0.00103529328203,0.0483362901927,3.32248598291e-11,2.79378202984e-11,2810,1,0,17064.8526249,14.4640421867,15683,0,0,0.286234711122,0.999379928958,0,0.1,0,0,21970.3840288,1,1,0,0,0,29,-33,7,69,46,0,0,3,-3,0,0,0,0,0,0,17.22950025
59,0.00335915815389,58591,58591,0.528303758205,-0.0030523267989,0.0483362901927,3.01053061167e-11,2.76900696434e-11,2803,1,0,17350.7572079,12.8547501564,15844,0,0,0.293181267453,0.999379928958,0,0.1,0,0,22031.5021811,1,1,0,0,0,33,-32,8,73,47,0,0,3,1,0,0,0,0,0,0,17.5536739998
60,0.00336232430455,58591,58591,0.528303758205,0.00284460272155,0.0483362901927,2.56836210244e-11,2.78280666467e-11,2806,1,0,17187.4238329,12.0460419655,16021,0,0,0.278548605419,0.998863745909,0,0.1,0,0,22105.2031612,1,1,0,0,0,33,-33,8,74,48,0,0,4,-4,0,0,0,0,0,0,27.3282921673
61,0.00336747876298,58590,58590,0.528294741398,-0.00180722243442,0.0483362901927,3.8752646115e-11,2.8340717817e-11,2804,1,0,17181.6408749,11.8251671791,15423,0,0,0.282632107452,0.998863745909,0,0.1,0,0,21842.2958654,1,1,0,0,0,28,-42,1,71,49,0,0,2,-7,0,0,0,0,0,0,17.3473437079
62,0.00336666855021,58590,58590,0.528294741398,0.00181166432577,0.0483362901927,3.25376389356e-11,2.79961855688e-11,2810,1,0,17674.800458,12.4373750687,15568,0,0,0.279305452767,0.998863745909,0,0.1,0,0,22027.4979025,1,1,0,0,0,25,-40,3,68,50,0,0,5,-8,0,0,0,0,0,0,17.844789458
63,0.00336353749474,58591,58591,0.528303758205,-0.0007967106665,0.0483362901927,3.52039407173e-11,2.79635848291e-11,2805,1,0,17207.1225004,11.9040827751,15771,0,0,0.28149111028,0.998863745909,0,0.1,0,0,22078.843906,1,1,0,0,0,27,-37,4,68,51,0,0,3,-1,0,0,0,0,0,0,17.3898991249
64,0.00336132846973,58591,58591,0.528303758205,-8.21442061122e-06,0.0483362901927,2.77911560194e-11,2.77108456003e-11,2810,1,0,17924.9971247,12.9704580307,15938,0,0,0.282072610815,0.998863745909,0,0.1,0,0,22228.3461611,1,1,0,0,0,30,-40,6,76,52,0,0,7,-4,0,0,0,0,0,0,18.1374262078
65,0.00336173306947,58590,58590,0.528294741398,0.000479487200934,0.0483362901927,3.3446496498e-11,2.79810827137e-11,2802,1,0,18528.2804589,13.6131248474,16008,0,0,0.282893830543,0.998978644806,0,0.1,0,0,22178.4216475,1,1,0,0,0,28,-39,6,73,53,0,0,1,-3,0,0,0,0,0,0,30.9054462081
66,0.00336531838399,58590,58590,0.528294741398,-0.000821615746125,0.0483362901927,3.34149140361e-11,2.80464277063e-11,2817,1,0,18718.3334169,12.9208331108,15566,0,0,0.285389093485,0.998978644806,0,0.1,0,0,22056.3676025,1,1,0,0,0,19,-41,1,61,54,0,0,2,-11,0,0,0,0,0,0,18.9559395839
67,0.00336353395115,58591,58591,0.528303758205,0.000303866917612,0.0483362901927,3.35894522264e-11,2.80503940764e-11,2807,1,0,17536.1885419,11.7411670685,15690,0,0,0.28499818027,0.998978644806,0,0.1,0,0,22122.3220996,1,1,0,0,0,25,-39,1,65,55,0,0,2,4,0,0,0,0,0,0,17.6809919588
68,0.00336030278651,58590,58590,0.528294741398,-0.000371854094882,0.0483362901927,3.06050907346e-11,2.76842776373e-11,2816,1,0,17815.8447919,12.390250206,15894,0,0,0.286619487369,0.998978644806,0,0.1,0,0,22309.6180306,1,1,0,0,0,26,-38,5,69,56,0,0,7,-6,0,0,0,0,0,0,18.0242202082
69,0.00335976327233,58590,58590,0.528294741398,-5.65609043018e-05,0.0483362901927,3.30177720568e-11,2.79206435531e-11,2806,1,0,17566.441833,11.7058753967,15933,0,0,0.286813069611,0.998978644806,0,0.1,0,0,22255.6287983,1,1,0,0,0,29,-40,4,73,57,0,0,1,2,0,0,0,0,0,0,17.7141900407
70,0.00335847787149,58590,58590,0.528294741398,0.000693540360642,0.0483362901927,2.69667867359e-11,2.76026369537e-11,2817,1,0,18312.5187078,12.4266672134,16120,0,0,0.285487314709,0.999132551355,0,0.1,0,0,22426.360325,1,1,0,0,0,28,-38,5,71,58,0,0,5,-6,0,0,0,0,0,0,28.7547848341
71,0.00336350713146,58590,58590,0.528294741398,-0.00161373294607,0.0483362901927,3.80081817383e-11,2.82887592087e-11,2810,1,0,18113.0738344,12.9491658211,15587,0,0,0.288913460428,0.999132551355,0,0.1,0,0,22101.3209177,1,1,0,0,0,26,-39,0,65,58,0,0,0,-2,0,0,0,0,0,0,18.365520583
72,0.00336294840606,58591,58591,0.528303758205,0.00173163623505,0.0483362901927,3.00538678273e-11,2.78791780708e-11,2828,1,0,21171.4976249,12.5637078285,15742,0,0,0.286041397499,0.999132551355,0,0.1,0,0,22305.3118984,1,1,0,0,0,20,-45,2,67,59,0,0,3,-9,0,0,0,0,0,0,21.3837178331
73,0.0033614637228,58591,58591,0.528303758205,-0.000151832875537,0.0483362901927,3.16354254266e-11,2.79747496351e-11,2806,1,0,18023.5058327,12.515209198,15888,0,0,0.286551385569,0.999132551355,0,0.1,0,0,22358.6677679,1,1,0,0,0,30,-41,2,73,60,0,0,5,5,0,0,0,0,0,0,18.1822514171
74,0.00336005406404,58590,58590,0.528294741398,0.000265645868999,0.0483362901927,2.74617834849e-11,2.76608349998e-11,2831,1,0,18310.0462499,12.6873750687,16018,0,0,0.286713944015,0.999132551355,0,0.1,0,0,22487.0125208,1,1,0,0,0,24,-41,4,69,61,0,0,4,-10,0,0,0,0,0,0,18.5094524999
75,0.00335555921386,58591,58591,0.528303758205,-0.00191904273825,0.0483362901927,2.8535896452e-11,2.77490891615e-11,2809,1,0,17752.1496668,11.8939161301,16071,0,0,0.281605859374,0.998557147596,0,0.1,0,0,22470.2138725,1,1,0,0,0,30,-39,4,73,62,0,0,4,2,0,0,0,0,0,0,29.5494890423
76,0.00336083049264,58590,58590,0.528294741398,0.000122086518122,0.0483362901927,2.99077306011e-11,2.79077167348e-11,2815,1,0,18550.524375,12.686750412,15712,0,0,0.282056372733,0.998557147596,0,0.1,0,0,22315.8710046,1,1,0,0,0,21,-45,0,66,63,0,0,1,-10,0,0,0,0,0,0,18.7985405
77,0.00335797832477,58591,58591,0.528303758205,-0.000217129490587,0.0483362901927,3.43922145593e-11,2.78632004909e-11,2816,1,0,18024.2506661,11.7833747864,15778,0,0,0.282621620448,0.998557147596,0,0.1,0,0,22381.1042716,1,1,0,0,0,23,-41,1,65,64,0,0,2,0,0,0,0,0,0,0,18.2182374164
78,0.00335482837744,58590,58590,0.528294741398,-0.000515334937961,0.0483362901927,4.49646501852e-11,2.75981978399e-11,2821,1,0,18179.1420002,12.6119999886,15940,0,0,0.284665927979,0.998557147596,0,0.1,0,0,22521.2364251,1,1,0,0,0,22,-46,1,69,65,0,0,3,-4,0,0,0,0,0,0,18.3419961249
79,0.00335383014961,58590,58590,0.528294741398,-5.42322905569e-05,0.0483362901927,4.99568900106e-11,2.77540818242e-11,2824,1,0,18821.8293343,24.6434998512,16031,0,0,0.285052441343,0.998557147596,0,0.1,0,0,22509.9082521,1,1,0,0,0,25,-46,2,73,66,0,0,3,0,0,0,0,0,0,0,19.1390723749
80,0.00335198231658,58590,58590,0.528294741398,0.000106601839026,0.0483362901927,4.77171227793e-11,2.7498899476e-11,2834,1,0,18792.20225,15.8202500343,16162,0,0,0.278712063717,0.999180250261,0,0.1,0,0,22626.205792,1,1,0,0,0,22,-45,3,70,67,0,0,5,-8,0,0,0,0,0,0,30.5287665422
