rung,iter,wall_ms,compliance,achieved_vf,plateau,cg_iters,cg_multigrid,beta,hier_built,mg_cycles_attempted,infeasible,recycle_dim,active_fraction,total_ms,tail_prev_ms,filter_ms,project_ms,solve_ms,fea_ms,sens_ms,update_ms,analysis_ms,observe_ms,residual_ms,solver_build_ms,mg_build_ms,mg_ms,cg_ms,geneo_setup_ms,geneo_apply_ms,recycle_ms,fea_solves,matvecs,geneo_dim,geneo_action,geneo_burn,geneo_threshold,rss_mb,peak_rss_mb,compressed_mb,available_mb,major_faults,swapins
0,1,1786531950324,0.005266659662,0.680000,0,927,0,0,1,300,0,0,1.000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93247.021,3484.508,0.000,1,3806,1674,3,500,0,-1.00,-1.00,-1.00,-1.00,-1,-1
0,2,1786531972794,0.002829441384,0.680000,0,970,0,0,1,300,0,16,1.000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.848,0.000,0.000,1,2192,1674,5,970,4702,-1.00,-1.00,-1.00,-1.00,-1,-1
1,1,1786532099360,0.007394345755,0.520000,0,2451,0,0,1,300,0,16,1.000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.811,0.000,0.000,1,3672,1674,5,2451,4702,-1.00,-1.00,-1.00,-1.00,-1,-1
1,2,1786532125948,0.005930916378,0.520000,0,1522,0,0,1,300,0,16,1.000000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.766,0.000,0.000,1,2744,1674,5,1522,4702,-1.00,-1.00,-1.00,-1.00,-1,-1
