iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
11,0.00248131351557,88423,88423,0.79729315444,0.0124116258046,0.0483362901927,4.10073431036e-11,5.1537090404e-12,1708,1,0,9921.72820807,11.9258341789,52324,0,0,0.405093312856,0.999933083935,0,0.1,0.501061225577,1,37457.8645817,1,1,0,0,0,431,248,153,336,8,0,0,1,-30,0,0,0,0,0,0,10.089004416
12,0.00246682844214,88424,88424,0.797302171247,0.00197799692824,0.0483362901927,3.65897627341e-11,4.64554989743e-12,1709,1,0,10240.8261247,12.0135831833,51176,0,0,0.404703763514,0.999933083935,0,0.1,0.500571782507,1,35104.6487211,1,1,0,0,0,364,184,166,346,8,0,0,0,-67,0,0,0,0,0,0,10.4129523328
13,0.00244420439083,88423,88423,0.79729315444,-0.0240956894398,0.0483362901927,3.16696798611e-11,3.79639576482e-12,1724,1,0,10376.5777502,11.696082592,46945,0,0,0.406102554844,0.999933083935,0,0.1,0.496611353535,1,32550.0306022,1,1,0,0,0,352,196,173,329,8,0,0,0,-12,0,0,0,0,0,0,10.5404907921
14,0.00243321952305,88424,88424,0.797302171247,-0.000726627743548,0.0483362901927,2.86201222729e-11,3.3776223211e-12,1754,1,0,11305.9833331,11.7450418472,43995,0,0,0.405753436403,0.999933083935,0,0.1,0.491432066173,1,30343.2157509,1,1,0,0,0,315,175,141,281,8,0,0,0,-37,0,0,0,0,0,0,11.4947760003
15,0.00242272376954,88423,88423,0.79729315444,-0.00476371291035,0.0483362901927,2.52106446688e-11,2.94761068553e-12,1768,1,0,11651.9885411,11.912624836,41961,0,0,0.403920690314,0.99991226867,0,0.1,0.487793319549,1,28165.7557287,1,1,0,0,0,121,-21,33,175,8,0,0,0,-194,0,0,0,0,0,0,23.933095708
16,0.00240089692687,88424,88424,0.797302171247,-0.00356015067633,0.0483362901927,3.57492394904e-12,1.50562425942e-12,1869,1,0,13057.2214999,12.7478747368,32297,0,0,0.402981466227,0.99991226867,0,0.1,0.476288326147,1,22304.4522112,1,1,0,0,0,78,43,21,56,8,0,0,0,-43,0,0,0,0,0,0,13.2287899167
17,0.00240142982966,88423,88423,0.79729315444,0.0294846701388,0.0483362901927,3.74514260147e-12,1.59116982953e-12,1952,1,0,13350.3869171,12.888625145,30724,0,0,0.411356392985,0.999932854999,0,0.1,0.473601199696,1,20841.5560312,1,1,0,0,0,78,49,20,49,9,0,0,1,-1,0,0,0,0,0,0,13.604088875
18,0.0023994326576,88423,88423,0.79729315444,0.00878640037803,0.0483362901927,3.71214050987e-12,1.57225209584e-12,2139,1,0,13931.2089586,12.5668330193,28893,0,0,0.411599220108,0.999932854999,0,0.1,0.472559971602,1,19650.7593856,1,1,0,0,0,81,59,20,42,9,0,0,0,3,0,0,0,0,0,0,14.1108221249
19,0.00239405279949,88424,88424,0.797302171247,-0.0257129725836,0.0483362901927,3.37224579361e-12,1.38695164356e-12,2171,1,0,14710.8855,12.992000103,28019,0,0,0.404447973239,0.99991226867,0,0.1,0.473540259515,1,18834.3996454,1,1,0,0,0,77,72,18,23,9,0,0,0,-4,0,0,0,0,0,0,14.9163381667
20,0.0023920039241,88424,88424,0.797302171247,0.00102656230752,0.0483362901927,3.27408778746e-12,1.35385686502e-12,2196,1,0,14145.5653753,11.6526670456,26956,0,0,0.404390858738,0.99983209464,0,0.1,0.470874961334,1,17757.4770737,1,1,0,0,0,72,69,15,18,10,0,0,1,-6,0,0,0,0,0,0,26.9062661254
21,0.00239383256333,88423,88423,0.79729315444,0.0227297555202,0.0483362901927,3.42810024727e-12,1.86072419085e-12,2645,1,0,21962.966208,13.0370001793,20267,0,0,0.407017069999,0.99983209464,0,0.1,0.46891930614,1,13407.9468309,1,1,0,0,0,60,46,11,25,10,0,0,0,-12,0,0,0,0,0,0,22.202491208
22,0.00239265686472,88423,88423,0.79729315444,0.000866866301796,0.0483362901927,2.98688573826e-12,1.85391047234e-12,2657,1,0,23276.0825,12.1947083473,19864,0,0,0.40716990309,0.99983209464,0,0.1,0.466195223918,1,12926.0345617,1,1,0,0,0,59,45,11,25,11,0,0,1,-2,0,0,0,0,0,0,23.4331521667
23,0.00239195428951,88423,88423,0.79729315444,0.00476638172726,0.0483362901927,2.78007635193e-12,1.86853579155e-12,2674,1,0,23347.138,11.6711249352,19266,0,0,0.409537408944,0.99983209464,0,0.1,0.463453066931,1,12506.7389481,1,1,0,0,0,59,47,13,25,12,0,0,4,-4,0,0,0,0,0,0,23.4949484589
24,0.0023914234371,88424,88424,0.797302171247,0.00486433390883,0.0483362901927,2.82834349132e-12,1.88701292323e-12,2698,1,0,23185.3191667,13.0357079506,18351,0,0,0.41205030655,0.9998467854,0,0.1,0.458216986209,1,12146.1602816,1,1,0,0,0,57,40,14,31,13,0,0,3,-5,0,0,0,0,0,0,23.388712333
25,0.00239103199536,88423,88423,0.79729315444,0.00493107208099,0.0483362901927,2.95907144225e-12,1.90915487724e-12,2726,1,0,24059.4066658,11.9660000801,17908,0,0,0.40872353056,0.999935840408,0,0.1,0.454367664433,1,11843.8922199,1,1,0,0,0,58,36,14,36,14,0,0,2,-1,0,0,0,0,0,0,39.4315241664
26,0.00239165296562,88424,88424,0.797302171247,0.019014391299,0.0483362901927,2.53409162476e-12,2.18389822936e-12,2596,1,0,25466.2476664,16.1454167366,15391,0,0,0.413469285734,0.999935840408,0,0.1,0.419707760825,1,10671.3478695,1,1,0,0,0,53,43,14,24,15,0,0,1,-6,0,0,0,0,0,0,25.7018785421
27,0.00239129989158,88424,88424,0.797302171247,0.00133275891871,0.0483362901927,2.6312717883e-12,2.13874798741e-12,2586,1,0,26292.825417,12.8519997597,15251,0,0,0.413436726594,0.999935840408,0,0.1,0.416285625783,1,10626.3757456,1,1,0,0,0,52,40,17,29,16,0,0,1,-2,0,0,0,0,0,0,26.44744275
28,0.00239081386098,88423,88423,0.79729315444,-0.00215066892394,0.0483362901927,2.70187818057e-12,2.08999928549e-12,2568,1,0,26264.706708,11.7838330269,15094,0,0,0.413413235113,0.999935840408,0,0.1,0.412610755201,1,10563.8371203,1,1,0,0,0,51,38,16,29,17,0,0,3,-4,0,0,0,0,0,0,26.4348282497
29,0.00239028452979,88423,88423,0.79729315444,-0.00353735756092,0.0483362901927,2.7494068799e-12,2.04386771322e-12,2561,1,0,26314.878541,12.2774591446,14969,0,0,0.413335156111,0.999935840408,0,0.1,0.409453370031,1,10500.4112607,1,1,0,0,0,48,35,13,26,18,0,0,2,-5,0,0,0,0,0,0,26.4798313752
30,0.00238998158555,88424,88424,0.797302171247,-0.000273276758525,0.0483362901927,2.7483613156e-12,2.01275882083e-12,2556,1,0,25736.7051659,11.7953753471,14875,0,0,0.406094977945,0.999932807988,0,0.1,0.406215725018,1,10458.8698671,1,1,0,0,0,46,32,13,27,18,0,0,0,-2,0,0,0,0,0,0,42.820065625
31,0.00239028116454,88423,88423,0.79729315444,0.0096708859963,0.0483362901927,2.44742231103e-12,2.01526354875e-12,2505,1,0,25265.3241668,12.3769168854,14682,0,0,0.409814010109,0.999945505467,0,0.1,0.392431059495,1,10218.3911154,1,1,0,0,0,48,36,14,26,18,0,0,0,2,0,0,0,0,0,0,25.4231599169
32,0.00238985537853,88424,88424,0.797302171247,-0.00262752918897,0.0483362901927,2.45848868301e-12,1.97732706999e-12,2492,1,0,25826.0882912,12.2304167747,14621,0,0,0.408343436292,0.999945505467,0,0.1,0.389560296065,1,10189.7580699,1,1,0,0,0,45,32,13,26,18,0,0,0,-3,0,0,0,0,0,0,26.0152220419
33,0.00238964495128,88423,88423,0.79729315444,0.000564182910463,0.0483362901927,2.38242682448e-12,1.95145349765e-12,2478,1,0,29519.6326661,12.4907503128,14551,0,0,0.408857221658,0.999945505467,0,0.1,0.387272375856,1,10177.6254251,1,1,0,0,0,49,33,13,29,19,0,0,5,-1,0,0,0,0,0,0,29.6802304173
34,0.00238928022225,88424,88424,0.797302171247,-0.00236792453047,0.0483362901927,2.32691585357e-12,1.91812449695e-12,2495,1,0,31751.9569173,12.0213747025,14569,0,0,0.408456024967,0.999945505467,0,0.1,0.384492734332,1,10164.7498869,1,1,0,0,0,51,27,13,37,20,0,0,3,-1,0,0,0,0,0,0,31.9615166667
35,0.00238916577934,88423,88423,0.79729315444,0.00193541397783,0.0483362901927,2.21500008671e-12,1.90004774849e-12,2492,1,0,31074.9534583,12.1520838737,14606,0,0,0.403904727301,0.99988785751,0,0.1,0.382581014197,1,10178.0326462,1,1,0,0,0,44,22,12,34,21,0,0,1,-8,0,0,0,0,0,0,50.7310425001
36,0.00238949424335,88424,88424,0.797302171247,0.00908952586,0.0483362901927,2.13584962347e-12,1.91839803555e-12,2486,1,0,31794.1844578,12.6581668854,14415,0,0,0.404626715266,0.99988785751,0,0.1,0.372084838664,1,10137.2252045,1,1,0,0,0,43,23,12,32,22,0,0,2,-3,0,0,0,0,0,0,31.956531208
37,0.00238929877292,88424,88424,0.797302171247,0.000512602161802,0.0483362901927,2.04055895647e-12,1.89153037246e-12,2498,1,0,32785.8561659,12.1512918472,14435,0,0,0.404855622626,0.99988785751,0,0.1,0.37015238851,1,10148.6181912,1,1,0,0,0,43,23,12,32,23,0,0,1,-1,0,0,0,0,0,0,33.0272333752
38,0.00238898697583,88424,88424,0.797302171247,-0.0017840509476,0.0483362901927,1.92754851311e-12,1.86206305526e-12,2497,1,0,32697.1821661,12.9251251221,14478,0,0,0.404896287846,0.99988785751,0,0.1,0.368481237677,1,10165.4674106,1,1,0,0,0,40,22,13,31,24,0,0,3,-6,0,0,0,0,0,0,32.887006917
39,0.00238870350954,88423,88423,0.79729315444,-0.00126911454491,0.0483362901927,1.80820038786e-12,1.83437209274e-12,2491,1,0,32758.285708,12.3023328781,14613,0,0,0.40520680478,0.99988785751,0,0.1,0.366749508404,1,10187.3034449,1,1,0,0,0,39,21,13,31,25,0,0,1,-2,0,0,0,0,0,0,33.1365026673
40,0.00238840064699,88424,88424,0.797302171247,-0.00178369954549,0.0483362901927,1.6959604262e-12,1.80918705627e-12,2489,1,0,26733.2235408,14.3227920532,14702,0,0,0.403146625694,0.99976573682,0,0.1,0.365796244725,1,10200.7203316,1,1,0,0,0,38,13,13,38,26,0,0,2,-3,0,0,0,0,0,0,44.745962292
41,0.00238862173055,88423,88423,0.79729315444,0.00296941696224,0.0483362901927,1.85435186526e-12,1.82725978107e-12,2495,1,0,28173.0229163,12.5874586105,14344,0,0,0.40338651182,0.99976573682,0,0.1,0.358373873767,1,10234.8372995,1,1,0,0,0,39,19,13,33,27,0,0,4,-3,0,0,0,0,0,0,28.3965762923
42,0.0023882022168,88423,88423,0.79729315444,-0.00391252338942,0.0483362901927,1.71843154678e-12,1.79358750131e-12,2487,1,0,27894.3554168,12.1290001869,14375,0,0,0.403491337103,0.99976573682,0,0.1,0.357326824854,1,10224.5191885,1,1,0,0,0,41,20,14,35,28,0,0,2,0,0,0,0,0,0,0,28.052122042
43,0.00238815731176,88423,88423,0.79729315444,0.00272175269966,0.0483362901927,1.63639257587e-12,1.78220466574e-12,2494,1,0,29436.2609997,11.6255002022,14495,0,0,0.403901892987,0.99976573682,0,0.1,0.356378346742,1,10261.4872836,1,1,0,0,0,39,19,12,32,29,0,0,1,-3,0,0,0,0,0,0,29.5962843751
44,0.00238801427538,88423,88423,0.79729315444,0.000743514061164,0.0483362901927,1.52632022456e-12,1.7630617402e-12,2489,1,0,26783.1190829,12.1945419312,14625,0,0,0.40435741169,0.99976573682,0,0.1,0.356039306875,1,10286.5978058,1,1,0,0,0,42,23,12,31,30,0,0,4,-1,0,0,0,0,0,0,26.9364412501
45,0.0023877596345,88423,88423,0.79729315444,-0.00115339009214,0.0483362901927,1.40132308442e-12,1.74178819982e-12,2479,1,0,29556.1008329,15.0849170685,14853,0,0,0.403472078078,0.999828655725,0,0.1,0.355531633686,1,10297.5438396,1,1,0,0,0,43,22,12,33,30,0,0,0,1,0,0,0,0,0,0,48.7055929168
46,0.00238806714448,88423,88423,0.79729315444,0.000256896836145,0.0483362901927,1.65137402239e-12,1.76612766245e-12,2502,1,0,33151.410583,12.7751669884,14339,0,0,0.403610580089,0.999828655725,0,0.1,0.349343823473,1,10357.7593805,1,1,0,0,0,42,24,13,31,30,0,0,0,-1,0,0,0,0,0,0,33.4111987501
47,0.002387881704,88424,88424,0.797302171247,0.000134737140029,0.0483362901927,1.54188951866e-12,1.7470548479e-12,2486,1,0,29717.2394171,12.0645828247,14455,0,0,0.403882962438,0.999828655725,0,0.1,0.348569623571,1,10361.1962469,1,1,0,0,0,44,26,14,32,31,0,0,1,1,0,0,0,0,0,0,29.8698773752
48,0.00238778097014,88423,88423,0.79729315444,0.00111558193556,0.0483362901927,1.44123544977e-12,1.73498926156e-12,2486,1,0,30530.3988338,12.6605830193,14575,0,0,0.404272315419,0.999828655725,0,0.1,0.347999602298,1,10379.2178368,1,1,0,0,0,45,28,13,30,32,0,0,1,0,0,0,0,0,0,0,30.7232259158
49,0.00238767135405,88423,88423,0.79729315444,0.00106701556959,0.0483362901927,1.32689832374e-12,1.72017574202e-12,2486,1,0,30894.207375,12.177834034,14730,0,0,0.404789986567,0.999828655725,0,0.1,0.348517306639,1,10398.6545505,1,1,0,0,0,44,27,13,30,32,0,0,0,-1,0,0,0,0,0,0,31.0530425836
50,0.002387511404,88423,88423,0.79729315444,-0.00026958924239,0.0483362901927,1.20982940517e-12,1.70715964704e-12,2485,1,0,31109.0050411,15.5504589081,14951,0,0,0.400563639957,0.999830205499,0,0.1,0.34866012235,1,10389.0531542,1,1,0,0,0,42,28,12,26,32,0,0,0,-2,0,0,0,0,0,0,49.3479289161
51,0.00238814901444,88424,88424,0.797302171247,0.0046545362586,0.0483362901927,1.51988216357e-12,1.75529252289e-12,2492,1,0,25865.7746248,11.9299998283,14381,0,0,0.40117482148,0.999830205499,0,0.1,0.342152051604,1,10461.9861352,1,1,0,0,0,38,25,13,26,33,0,0,1,-5,0,0,0,0,0,0,26.0189365423
52,0.00238800687905,88423,88423,0.79729315444,0.000939024022022,0.0483362901927,1.41976049725e-12,1.73615851164e-12,2491,1,0,26948.5088339,13.2835001945,14495,0,0,0.401902997054,0.999830205499,0,0.1,0.342737249734,1,10441.1152715,1,1,0,0,0,43,30,13,26,34,0,0,1,4,0,0,0,0,0,0,27.112376458
53,0.00238797044999,88424,88424,0.797302171247,0.00243754924397,0.0483362901927,1.3196833362e-12,1.72686008151e-12,2485,1,0,25789.7175407,12.0740842819,14639,0,0,0.402637501703,0.999830205499,0,0.1,0.342914296499,1,10442.3011291,1,1,0,0,0,42,27,13,28,34,0,0,0,-1,0,0,0,0,0,0,25.9563086657
54,0.00238783448184,88424,88424,0.797302171247,0.000799081954339,0.0483362901927,1.20465148767e-12,1.71096622108e-12,2480,1,0,26162.024209,12.0970411301,14835,0,0,0.403261557327,0.999830205499,0,0.1,0.343369460134,1,10440.0875242,1,1,0,0,0,44,27,13,30,34,0,0,0,2,0,0,0,0,0,0,26.34810375
55,0.00238767917743,88424,88424,0.797302171247,0.000216188098178,0.0483362901927,1.09271697631e-12,1.69611292524e-12,2476,1,0,25956.0201249,12.2172498703,15077,0,0,0.399208310079,0.999964980201,0,0.1,0.344411181019,1,10424.9559762,1,1,0,0,0,44,26,13,31,35,0,0,1,-1,0,0,0,0,0,0,43.37455825
56,0.00238827197823,88424,88424,0.797302171247,0.00212236340918,0.0483362901927,1.41069095465e-12,1.74941090927e-12,2489,1,0,25921.3294592,12.0657911301,14392,0,0,0.399471618486,0.999964980201,0,0.1,0.339147954817,1,10517.0649917,1,1,0,0,0,37,22,14,29,35,0,0,0,-7,0,0,0,0,0,0,26.1187653327
57,0.00238817260177,88424,88424,0.797302171247,0.00192515247804,0.0483362901927,1.31634238986e-12,1.73052886013e-12,2483,1,0,25744.9630418,11.8771252632,14498,0,0,0.399925660305,0.999964980201,0,0.1,0.339464525018,1,10482.1944105,1,1,0,0,0,40,26,14,28,36,0,0,1,2,0,0,0,0,0,0,25.9026852921
58,0.00238809659,88423,88423,0.79729315444,0.00166403519351,0.0483362901927,1.21563395258e-12,1.71898887687e-12,2477,1,0,25931.6304159,12.7019591331,14664,0,0,0.40050381905,0.999964980201,0,0.1,0.339932924435,1,10465.5283926,1,1,0,0,0,41,26,14,29,36,0,0,0,1,0,0,0,0,0,0,26.1563174999
59,0.00238796259542,88424,88424,0.797302171247,0.000534740059883,0.0483362901927,1.10168383248e-12,1.7051385949e-12,2473,1,0,26130.8725829,12.4088339806,14883,0,0,0.401239891037,0.999964980201,0,0.1,0.340564084999,1,10443.4490671,1,1,0,0,0,42,28,14,28,37,0,0,1,0,0,0,0,0,0,0,26.2844427922
60,0.00238781797606,88424,88424,0.797302171247,0.000842647866974,0.0483362901927,1.08836709115e-12,1.69251074832e-12,2474,1,0,25698.2677498,11.9657921791,15142,0,0,0.3981989256,0.999840426705,0,0.1,0.342010645875,1,10431.0144679,1,1,0,0,0,40,25,13,28,37,0,0,0,-2,0,0,0,0,0,0,43.0920734592
61,0.00238848758634,88424,88424,0.797302171247,0.00286343879729,0.0483362901927,1.50356737652e-12,1.75129695509e-12,2482,1,0,21311.258709,11.8330411911,14352,0,0,0.398447268791,0.999840426705,0,0.1,0.337437421479,1,10528.9552433,1,1,0,0,0,38,18,13,33,37,0,0,0,-2,0,0,0,0,0,0,21.5123059591
62,0.00238843159648,88423,88423,0.79729315444,0.00283068590765,0.0483362901927,1.23694829435e-12,1.73357472002e-12,2475,1,0,22786.0246248,12.6725411415,14508,0,0,0.398915831426,0.999840426705,0,0.1,0.337719659045,1,10506.6215967,1,1,0,0,0,45,25,14,34,38,0,0,2,5,0,0,0,0,0,0,22.9504583753
63,0.00238834818213,88423,88423,0.79729315444,0.00179712230234,0.0483362901927,1.18080719613e-12,1.72151158852e-12,2475,1,0,22996.8052921,12.6679997444,14683,0,0,0.399541628816,0.999840426705,0,0.1,0.338107835668,1,10480.2284566,1,1,0,0,0,43,26,14,31,38,0,0,0,-2,0,0,0,0,0,0,23.2091503749
64,0.00238823224897,88424,88424,0.797302171247,0.00116702352864,0.0483362901927,1.13897753728e-12,1.70957881907e-12,2476,1,0,22591.654583,12.0222496986,14919,0,0,0.400444338963,0.999840426705,0,0.1,0.33931361728,1,10459.5485128,1,1,0,0,0,45,27,14,32,39,0,0,1,1,0,0,0,0,0,0,22.7479301658
65,0.00238804918685,88424,88424,0.797302171247,0.000420879746095,0.0483362901927,1.10198961807e-12,1.69517015728e-12,2474,1,0,23032.8356671,12.1209168434,15175,0,0,0.397363631191,0.999745334513,0,0.1,0.340560587786,1,10434.849087,1,1,0,0,0,44,25,13,32,39,0,0,0,-1,0,0,0,0,0,0,39.199673458
66,0.00238877807507,88423,88423,0.79729315444,0.00449310914473,0.0483362901927,1.30108617654e-12,1.76080282957e-12,2486,1,0,22634.7208338,12.3262081146,14368,0,0,0.397710615753,0.999745334513,0,0.1,0.336721264702,1,10536.8086067,1,1,0,0,0,35,19,13,29,40,0,0,1,-10,0,0,0,0,0,0,22.7924010423
67,0.00238859761824,88424,88424,0.797302171247,0.000719883508548,0.0483362901927,1.21837761252e-12,1.73615951528e-12,2479,1,0,22734.5942082,12.1349167824,14531,0,0,0.398089319475,0.999745334513,0,0.1,0.337464080769,1,10493.1572238,1,1,0,0,0,38,26,13,25,40,0,0,0,3,0,0,0,0,0,0,22.8867470422
68,0.00238860414349,88424,88424,0.797302171247,0.00304323618397,0.0483362901927,1.17877635696e-12,1.72876123167e-12,2480,1,0,24180.3378339,12.156665802,14704,0,0,0.398904240502,0.999745334513,0,0.1,0.337621720549,1,10458.3553258,1,1,0,0,0,41,27,13,27,41,0,0,1,2,0,0,0,0,0,0,24.3366612503
69,0.00238848241392,88424,88424,0.797302171247,0.00108727758984,0.0483362901927,1.13030869423e-12,1.7177690839e-12,2482,1,0,26225.0235839,12.3739161491,14914,0,0,0.399837513435,0.999745334513,0,0.1,0.338954596313,1,10427.5733808,1,1,0,0,0,42,27,13,28,42,0,0,1,0,0,0,0,0,0,0,26.3855787083
70,0.0023883321741,88424,88424,0.797302171247,0.000958730077324,0.0483362901927,1.10607963181e-12,1.70640194337e-12,2480,1,0,25773.5552921,12.638625145,15156,0,0,0.396598783788,0.999504397683,0,0.1,0.339779290656,1,10397.052831,1,1,0,0,0,40,24,13,29,43,0,0,2,-4,0,0,0,0,0,0,43.4646532922
71,0.00238872161385,88424,88424,0.797302171247,-0.000628460561996,0.0483362901927,1.30957092337e-12,1.75227307779e-12,2493,1,0,26171.5675416,13.4468331337,14306,0,0,0.396792660135,0.999504397683,0,0.1,0.335844592216,1,10439.2196919,1,1,0,0,0,34,21,11,24,44,0,0,1,-7,0,0,0,0,0,0,26.3849274577
72,0.00238873814799,88424,88424,0.797302171247,0.0037352215733,0.0483362901927,1.20109335062e-12,1.74284216104e-12,2485,1,0,26011.4943337,12.2418751717,14429,0,0,0.397295649665,0.999504397683,0,0.1,0.336197815345,1,10407.89777,1,1,0,0,0,41,24,13,30,45,0,0,2,5,0,0,0,0,0,0,26.1720013749
73,0.00238855815631,88423,88423,0.79729315444,0.000171659223766,0.0483362901927,1.15109048306e-12,1.72668984016e-12,2489,1,0,27046.321125,13.7707500458,14602,0,0,0.397821061962,0.999504397683,0,0.1,0.336779226059,1,10374.7700405,1,1,0,0,0,42,28,13,27,46,0,0,2,-1,0,0,0,0,0,0,27.2678722502
74,0.00238843277368,88423,88423,0.79729315444,0.00156958258181,0.0483362901927,1.13423455836e-12,1.71678378868e-12,2483,1,0,26530.1663752,11.9398336411,14819,0,0,0.398628748159,0.999504397683,0,0.1,0.337693005555,1,10348.8923528,1,1,0,0,0,43,27,13,29,47,0,0,2,-1,0,0,0,0,0,0,26.6898160004
75,0.00238822045126,88424,88424,0.797302171247,-0.000228463752619,0.0483362901927,1.06456161738e-12,1.70186535972e-12,2480,1,0,26823.5041251,12.7436246872,15050,0,0,0.395530189689,0.999200074948,0,0.1,0.338858901006,1,10316.2275019,1,1,0,0,0,41,25,13,29,47,0,0,0,-2,0,0,0,0,0,0,44.240803625
76,0.00238875124687,88424,88424,0.797302171247,0.00270750675126,0.0483362901927,1.37118489931e-12,1.75427171342e-12,2493,1,0,26174.616375,12.2453331947,14219,0,0,0.39586029015,0.999200074948,0,0.1,0.333738062663,1,10386.5729278,1,1,0,0,0,36,21,10,25,47,0,0,0,-5,0,0,0,0,0,0,26.3367649997
77,0.00238866729178,88424,88424,0.797302171247,0.00168635880752,0.0483362901927,1.27563581644e-12,1.73929135487e-12,2486,1,0,26297.9902921,11.9635410309,14353,0,0,0.396256702177,0.999200074948,0,0.1,0.334677302225,1,10349.7405599,1,1,0,0,0,42,22,11,31,48,0,0,2,4,0,0,0,0,0,0,26.4995076251
78,0.00238865091448,88423,88423,0.79729315444,0.00319783763182,0.0483362901927,1.1935141113e-12,1.73322310965e-12,2484,1,0,26016.80825,12.1308746338,14554,0,0,0.396927665195,0.999200074948,0,0.1,0.33518182962,1,10334.1936432,1,1,0,0,0,44,30,13,27,49,0,0,3,-1,0,0,0,0,0,0,26.1813427089
