iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,iteration_wall_s
38,0.00317278684162,75414,75414,0.679993507899,-0.00079907476902,0.0483362901927,5.83144442396e-11,3.13264147283e-11,2638,1,0,27048.4840002,13.9576249123,30703,0,0,0.342409156357,0.999876641946,0,0.1,0,0,43303.7586599,0,1.17680775624,0,0,0,85.1734043746
39,0.00317101668756,75414,75414,0.679993507899,0.000927969813347,0.0483362901927,6.57688069054e-11,3.11727355618e-11,2649,1,0,26696.9452081,14.757958889,31074,0,0,0.342640979178,0.999876641946,0,0.1,0,0,43576.7355598,0,1.17579072098,0,0,0,86.9001957909
40,0.00317238005664,75415,75415,0.680002524706,-0.00164397060871,0.0483362901927,6.80251397252e-11,3.11261757942e-11,2630,1,0,26372.8329167,17.5584163666,30683,0,0,0.342795980256,0.999910208399,0,0.1,0,0,43293.1038983,0,1.17694269859,0,0,0,107.26398475
41,0.00316026773315,75414,75414,0.679993507899,0.0140693038702,0.0483362901927,7.28611594657e-11,3.05759983228e-11,2648,1,0,23363.7738338,16.5029163361,30624,0,0,0.345044745181,0.999910208399,0,0.1,0,0,43002.1579241,0,1.17216707545,0,0,0,77.99816975
42,0.00315639250903,75415,75415,0.680002524706,-0.00146217644215,0.0483362901927,7.23473639549e-11,3.02863757971e-11,2641,1,0,23230.2982497,12.6963329315,30098,0,0,0.344875562922,0.999910208399,0,0.1,0,0,42829.559823,0,1.17183071214,0,0,0,71.7562665408
43,0.00316238586353,75414,75414,0.679993507899,0.00242330133915,0.0483362901927,7.27352764599e-11,3.0131972613e-11,2647,1,0,22991.3456674,12.9539170265,30797,0,0,0.345600162873,0.999910208399,0,0.1,0,0,43251.5612604,0,1.17317140997,0,0,0,76.1839292077
44,0.00316154795837,75415,75415,0.680002524706,-0.00187195837498,0.0483362901927,5.57527731694e-11,3.03753710848e-11,2640,1,0,24454.8752909,13.1531672478,30177,0,0,0.34537566785,0.999910208399,0,0.1,0,0,42964.8675238,0,1.17366334236,0,0,0,75.6366867502
45,0.00316345696353,75414,75414,0.679993507899,0.00173710286617,0.0483362901927,4.09428018077e-11,3.01405572015e-11,2648,1,0,24581.0405416,14.9893331528,30764,0,0,0.269155079486,0.999732825194,0,0.1,0,0,43307.6576715,0,1.17341072699,0,0,0,95.5908982498
46,0.00314813123697,75415,75415,0.680002524706,0.00808946788311,0.0483362901927,4.5501939048e-11,2.95171484456e-11,2627,1,0,20167.2397089,11.8112502098,29814,0,0,0.275133420096,0.999732825194,0,0.1,0,0,42350.8323376,0,1.16891117479,0,0,0,63.6605803333
47,0.00315533841896,75415,75415,0.680002524706,0.00333450734615,0.0483362901927,4.7343641363e-11,2.96665267941e-11,2643,1,0,20309.6754999,11.7412090302,30183,0,0,0.279458411023,0.999732825194,0,0.1,0,0,42877.9939868,0,1.17098365608,0,0,0,63.6356327501
48,0.00314667538787,75414,75414,0.679993507899,-0.00212378799915,0.0483362901927,4.58960333293e-11,2.90588280595e-11,2633,1,0,20429.5172081,12.0942921638,29932,0,0,0.27768119232,0.999732825194,0,0.1,0,0,42627.3326158,0,1.16922319331,0,0,0,61.9912234591
49,0.00315231913209,75415,75415,0.680002524706,0.00183098018169,0.0483362901927,3.95798023143e-11,2.95019150422e-11,2649,1,0,22099.0944591,12.945166111,30235,0,0,0.28002909697,0.999732825194,0,0.1,0,0,43046.8505153,0,1.17054173863,0,0,0,64.8177242083
50,0.00315317919414,75415,75415,0.680002524706,-0.00151135027409,0.0483362901927,4.37653561563e-11,2.93275097707e-11,2638,1,0,19126.2085423,11.719124794,30023,0,0,0.268691980795,0.999546094358,0,0.1,0,0,42703.959375,0,1.17123999677,0,0,0,76.5679198331
51,0.00314520303292,75414,75414,0.679993507899,0.0130604952574,0.0483362901927,4.75136236128e-11,2.91732232105e-11,2648,1,0,21332.829917,13.3775410652,29788,0,0,0.27619997074,0.999546094358,0,0.1,0,0,42526.4489957,0,1.16788540781,0,0,0,68.5523164999
52,0.00314134409243,75415,75415,0.680002524706,-0.00197477638721,0.0483362901927,6.21494551483e-11,2.85905036058e-11,2639,1,0,21138.5751247,11.8738751411,29452,0,0,0.275678752227,0.999546094358,0,0.1,0,0,42337.8194674,0,1.16751237557,0,0,0,65.1776171252
53,0.00314508346052,75415,75415,0.680002524706,0.00234730541706,0.0483362901927,6.38112869922e-11,2.88574770537e-11,2650,1,0,22063.1566672,15.679541111,30022,0,0,0.277570509603,0.999546094358,0,0.1,0,0,42783.4342172,0,1.16849893555,0,0,0,69.0970687498
54,0.00314800964133,75414,75414,0.679993507899,-0.00174157321453,0.0483362901927,5.34508900729e-11,2.88001431106e-11,2641,1,0,21229.6706247,11.890250206,29592,0,0,0.276649615698,0.999546094358,0,0.1,0,0,42507.6713091,0,1.16973017893,0,0,0,65.6439928752
55,0.00314719071383,75415,75415,0.680002524706,0.00120885670185,0.0483362901927,4.13685256536e-11,2.89382208366e-11,2650,1,0,21606.389792,11.8210000992,30060,0,0,0.272067263067,0.999929791586,0,0.1,0,0,42854.6490122,0,1.16936800979,0,0,0,85.0475520408
56,0.00313397129611,75415,75415,0.680002524706,0.00704266130924,0.0483362901927,4.13420437692e-11,2.80996022715e-11,2644,1,0,21177.5663753,12.3360419273,29181,0,0,0.275195183509,0.999929791586,0,0.1,0,0,41931.349119,0,1.16508549151,0,0,0,67.3913384159
57,0.00314413016846,75414,75414,0.679993507899,0.00419951975346,0.0483362901927,3.75486948234e-11,2.89001244929e-11,2649,1,0,21594.1143341,11.85379076,29530,0,0,0.277951987785,0.999929791586,0,0.1,0,0,42474.8361441,0,1.16827832879,0,0,0,68.5422591669
58,0.0031364333256,75415,75415,0.680002524706,-0.00242032110691,0.0483362901927,3.8429774572e-11,2.75579471626e-11,2641,1,0,21543.8337498,11.8562502861,29454,0,0,0.277375622641,0.999929791586,0,0.1,0,0,42297.4981691,0,1.16631733119,0,0,0,67.051930333
59,0.00313942885477,75415,75415,0.680002524706,0.00194497406483,0.0483362901927,4.20404884859e-11,2.8592581707e-11,2650,1,0,21657.3780417,12.6060833931,29735,0,0,0.278864847581,0.999929791586,0,0.1,0,0,42683.5922561,0,1.16752656469,0,0,0,69.0344122909
60,0.00313946354975,75415,75415,0.680002524706,-0.00199936330318,0.0483362901927,3.64924490967e-11,2.76582773291e-11,2623,1,0,26950.1566668,14.2337503433,29560,0,0,0.261330607427,0.999280830351,0,0.1,0,0,42381.6543411,0,1.16748194114,0,0,0,92.9752088329
