iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
1,0.00456956334937,75415,75415,0.680002524706,0.909004941765,0.0483362901927,3.86648873783e-10,3.81807798981e-11,1153,1,0,115138.203291,14.3015422821,61028,0,0,0.320919301639,0.999889597463,0,0.1,0.368103697458,1,51889.6388706,1,1,115.381638
2,0.00431438283872,75414,75414,0.679993507899,-0.0133564126046,0.0483362901927,3.1317801903e-10,3.39623750694e-11,2265,1,0,27918.3692088,13.2385001183,62686,0,0,0.318402696389,0.999889597463,0,0.1,0.366734233186,1,51839.4059271,1,1,28.1182119576
3,0.00414069879806,75414,75414,0.679993507899,-0.000936624946446,0.0483362901927,2.61271444722e-10,3.13741811598e-11,2246,1,0,23526.8371248,11.8734583855,62727,0,0,0.318676984826,0.999889597463,0,0.1,0.366191463933,1,51365.1382035,1,1,23.6406339579
4,0.00397011345396,75415,75415,0.680002524706,-0.00559399322657,0.0483362901927,2.11319119e-10,2.90446349845e-11,2220,1,0,16348.3106251,12.5666670799,62313,0,0,0.319134804131,0.999889597463,0,0.1,0.365815754423,1,50640.0304119,1,1,16.4752619579
5,0.00377307312011,75415,75415,0.680002524706,-0.0208525944804,0.0483362901927,2.08459457572e-10,2.64180623055e-11,2189,1,0,15908.5949588,12.2057080269,62469,0,0,0.293864607543,0.99965953402,0,0.1,0.365220633416,1,49763.7201817,1,1,32.3754999172
6,0.0035985605905,75415,75415,0.680002524706,-0.00753772495285,0.0483362901927,1.77082338871e-10,2.20399135838e-11,2162,1,0,18176.0037923,12.7716245651,63177,0,0,0.292363178804,0.99965953402,0,0.1,0.366876766255,1,50494.8746926,1,1,18.3892232911
7,0.00347482433089,75414,75414,0.679993507899,-0.0095839547649,0.0483362901927,1.63745625152e-10,2.04488119347e-11,2204,1,0,17507.1025419,12.2747497559,62934,0,0,0.291945330089,0.99965953402,0,0.1,0.365324840181,1,49116.9032546,1,1,17.63543875
8,0.00332363684005,75415,75415,0.680002524706,-0.0277990719599,0.0483362901927,1.41058300806e-10,1.85245400408e-11,2199,1,0,16983.591125,11.8148331642,60973,0,0,0.289215488433,0.99965953402,0,0.1,0.363137171368,1,47597.1675302,1,1,17.1570804999
9,0.00324494745145,75415,75415,0.680002524706,0.000645529147525,0.0483362901927,1.2520620985e-10,1.76466827561e-11,2210,1,0,18310.7840004,13.4730825424,58931,0,0,0.288241033955,0.99965953402,0,0.1,0.358281510161,1,45892.7070322,1,1,18.4929782911
10,0.00319832589617,75415,75415,0.680002524706,0.013985065788,0.0483362901927,1.13552633216e-10,1.73435017111e-11,2205,1,0,17767.7012501,12.9837079048,57829,0,0,0.288384612624,0.999967630801,0,0.1,0.357767368271,1,43972.2437329,1,1,34.5246409997
