rung,iter,cg_iters,cg_multigrid,hier_built,mg_mode,traj_tol,compliance,change,achieved_vf
1,27,56,1,1,carried,1.666e-07,585.6272723,0.0419822,0.011220
1,28,56,1,1,carried,1.121e-07,487.0109531,0.0457499,0.011246
1,29,55,1,1,carried,1.392e-07,414.0712874,0.0409557,0.011262
1,30,56,1,1,carried,1.057e-07,356.9492288,0.0457355,0.011260
1,31,59,1,1,carried,1.391e-07,309.1466063,0.0517234,0.011278
1,32,55,1,1,carried,1.964e-07,269.2946782,0.0577151,0.011294
1,33,61,1,1,carried,2.773e-07,236.7383732,0.0639782,0.011304
1,34,58,1,1,carried,3.976e-07,210.9929454,0.0696381,0.011307
1,35,60,1,1,carried,5.507e-07,187.727839,0.0767911,0.011306
1,36,56,1,1,carried,8.313e-07,167.5651498,0.0880214,0.011301
1,37,66,1,1,carried,1.587e-06,149.191289,0.0967757,0.011316
1,38,71,1,1,carried,2.627e-06,133.5479215,0.093224,0.011349
1,39,68,1,1,carried,2.141e-06,122.3564178,0.06938,0.011368
1,40,73,1,1,carried,5.426e-07,115.6876176,0.0793949,0.011367
1,41,69,1,1,carried,9.658e-07,109.9456459,0.0725587,0.011383
1,42,68,1,1,carried,6.516e-07,105.1321409,0.0778714,0.011391
1,43,70,1,1,carried,8.847e-07,102.1843656,0.106745,0.011387
1,44,68,1,1,carried,4.663e-06,99.71553609,0.1998,0.011372
1,45,51,1,1,carried,9.886e-04,98.79539956,0.1998,0.011310
1,46,45,1,1,carried,9.886e-04,101.4472501,0.1998,0.011235
1,47,51,1,1,carried,9.886e-04,103.4134876,0.1998,0.011194
1,48,48,1,1,carried,9.886e-04,103.1092269,0.1998,0.011257
1,49,50,1,1,carried,9.886e-04,95.20430604,0.0918965,0.011376
1,50,67,1,1,carried,1.983e-06,90.25022366,0.0574557,0.011413
1,51,73,1,1,carried,2.731e-07,88.92467282,0.0425977,0.011413
1,52,76,1,1,carried,1.161e-07,88.62835199,0.0727597,0.011414
1,53,73,1,1,carried,6.592e-07,88.33117097,0.0391858,0.011413
1,54,86,1,1,carried,9.542e-08,88.01428174,0.0417081,0.011413
1,55,80,1,1,carried,1.103e-07,87.66471941,0.0549343,0.011413
1,56,80,1,1,carried,2.362e-07,87.26834079,0.0634299,0.011412
1,57,75,1,1,carried,3.853e-07,86.79297866,0.0444805,0.011414
1,58,79,1,1,carried,1.294e-07,86.40845741,0.0390193,0.011414
1,59,83,1,1,carried,9.451e-08,86.10687717,0.0526554,0.011415
1,60,86,1,1,carried,2.072e-07,85.86988086,0.0341893,0.011415
1,61,87,1,1,carried,7.157e-08,85.68427248,0.0810096,0.011415
1,62,76,1,1,carried,1.060e-06,85.51447862,0.0430109,0.011415
1,63,85,1,1,carried,1.189e-07,85.37093498,0.0404201,0.011416
1,64,86,1,1,carried,1.024e-07,85.28058932,0.0172546,0.011417
1,65,93,1,1,carried,2.700e-08,85.22673993,0.0183427,0.011417
1,66,88,1,1,carried,2.875e-08,85.1806329,0.0166995,0.011417
1,67,85,1,1,carried,2.615e-08,85.13020245,0.0242291,0.011417
1,68,85,1,1,carried,4.034e-08,85.06848316,0.0262524,0.011416
1,69,85,1,1,carried,4.532e-08,84.98841923,0.0399275,0.011416
1,70,85,1,1,carried,9.958e-08,84.8790565,0.0490448,0.011415
1,71,82,1,1,carried,1.683e-07,84.72193322,0.0998595,0.011414
1,72,71,1,1,carried,3.137e-06,84.50819898,0.119494,0.011409
1,73,67,1,1,carried,9.713e-06,84.36796222,0.1998,0.011402
1,74,56,1,1,carried,9.886e-04,84.09664918,0.150521,0.011396
1,75,61,1,1,carried,5.795e-05,83.75190124,0.1998,0.011395
1,76,56,1,1,carried,9.886e-04,83.43030115,0.115905,0.011408
1,77,76,1,1,carried,7.900e-06,82.89570193,0.115084,0.011412
1,78,73,1,1,carried,7.535e-06,82.84559464,0.174923,0.011409
1,79,53,1,1,carried,2.361e-04,82.84413988,0.118999,0.011412
1,80,76,1,1,carried,9.440e-06,82.61303369,0.0396983,0.011416
1,81,88,1,1,carried,9.828e-08,82.46136258,0.0143573,0.011417
1,82,93,1,1,carried,2.285e-08,82.41416741,0.0161053,0.011417
1,83,93,1,1,carried,2.527e-08,82.37385224,0.0184616,0.011417
1,84,92,1,1,carried,2.894e-08,82.32524984,0.0216984,0.011417
1,85,91,1,1,carried,3.487e-08,82.26563062,0.0277947,0.011417
1,86,88,1,1,carried,4.953e-08,82.20725007,0.0306473,0.011417
1,87,88,1,1,carried,5.837e-08,82.14536828,0.035882,0.011416
1,88,81,1,1,carried,7.890e-08,82.07639934,0.0385554,0.011416
1,89,84,1,1,carried,9.202e-08,82.00678936,0.0355526,0.011416
1,90,83,1,1,carried,7.741e-08,81.93719527,0.0348857,0.011416
1,91,87,1,1,carried,7.450e-08,81.86352889,0.0404336,0.011416
1,92,88,1,1,carried,1.025e-07,81.78159735,0.0418071,0.011416
1,93,88,1,1,carried,1.110e-07,81.68585694,0.0530496,0.011416
1,94,87,1,1,carried,2.120e-07,81.56849741,0.0665226,0.011415
1,95,85,1,1,carried,4.603e-07,81.42004552,0.0589863,0.011416
1,96,91,1,1,carried,2.983e-07,81.27243289,0.0576073,0.011416
1,97,89,1,1,carried,2.755e-07,81.15209075,0.112296,0.011415
1,98,93,1,1,carried,6.418e-06,81.03282144,0.157098,0.011413
1,99,72,1,1,carried,8.461e-05,81.06157679,0.1998,0.011409
1,100,61,1,1,carried,9.886e-04,81.33900341,0.1998,0.011403
1,101,62,1,1,carried,9.886e-04,81.79598737,0.1998,0.011398
1,102,55,1,1,carried,9.886e-04,81.81314753,0.1998,0.011395
1,103,57,1,1,carried,9.886e-04,81.83091489,0.140811,0.011404
1,104,72,1,1,carried,3.313e-05,80.95972626,0.0404958,0.011416
1,105,94,1,1,carried,1.029e-07,80.64618358,0.0111169,0.011417
1,106,98,1,1,carried,1.896e-08,80.60896532,0.00927154,0.011417
1,107,98,1,1,carried,1.705e-08,80.5952483,0.00977981,0.011417
1,108,97,1,1,carried,1.756e-08,80.58222443,0.0110936,0.011417
1,109,97,1,1,carried,1.894e-08,80.56896723,0.012374,0.011417
1,110,97,1,1,carried,2.039e-08,80.55508382,0.0136101,0.011417
1,111,97,1,1,carried,2.189e-08,80.54037512,0.0148382,0.011417
1,112,95,1,1,carried,2.349e-08,80.52467121,0.0159465,0.011417
1,113,94,1,1,carried,2.504e-08,80.50770793,0.0170579,0.011417
1,114,99,1,1,carried,2.670e-08,80.48907933,0.0182421,0.011417
1,115,98,1,1,carried,2.858e-08,80.46822067,0.0195833,0.011417
1,116,100,1,1,carried,3.087e-08,80.44443915,0.0214607,0.011417
1,117,102,1,1,carried,3.440e-08,80.41689529,0.0254352,0.011417
1,118,103,1,1,carried,4.324e-08,80.38461777,0.030172,0.011417
1,119,99,1,1,carried,5.679e-08,80.34648591,0.0363831,0.011417
1,120,96,1,1,carried,8.120e-08,80.30281854,0.0408273,0.011417
1,121,98,1,1,carried,1.049e-07,80.25478607,0.0442283,0.011417
1,122,99,1,1,carried,1.276e-07,80.20164139,0.0441996,0.011416
1,123,102,1,1,carried,1.273e-07,80.14141139,0.0611582,0.011416
1,124,97,1,1,carried,3.380e-07,80.07165472,0.0882885,0.011415
1,125,86,1,1,carried,1.611e-06,79.99759974,0.1606,0.011412
1,126,61,1,1,carried,1.035e-04,80.20537419,0.1998,0.011395
1,127,62,1,1,carried,9.886e-04,81.1625209,0.1998,0.011380
1,128,57,1,1,carried,9.886e-04,81.20959944,0.167589,0.011389
1,129,64,1,1,carried,1.548e-04,80.77219974,0.151186,0.011404
1,130,64,1,1,carried,6.021e-05,80.04461165,0.0405025,0.011415
1,131,95,1,1,carried,1.029e-07,79.74136746,0.00955854,0.011417
1,132,100,1,1,carried,1.734e-08,79.6916826,0.00799257,0.011417
1,133,100,1,1,carried,1.584e-08,79.6801115,0.0094226,0.011417
1,134,100,1,1,carried,1.720e-08,79.66937878,0.0114379,0.011417
1,135,100,1,1,carried,1.932e-08,79.65752447,0.0136026,0.011417
1,136,100,1,1,carried,2.188e-08,79.64417271,0.0159252,0.011417
1,137,98,1,1,carried,2.501e-08,79.62912159,0.0184621,0.011417
1,138,98,1,1,carried,2.894e-08,79.61217702,0.0212363,0.011417
1,139,95,1,1,carried,3.396e-08,79.59314492,0.0242505,0.011417
1,140,95,1,1,carried,4.039e-08,79.5718304,0.0274534,0.011417
1,141,95,1,1,carried,4.857e-08,79.54803143,0.0307491,0.011417
1,142,94,1,1,carried,5.871e-08,79.52151753,0.0340772,0.011417
1,143,94,1,1,carried,7.111e-08,79.49197214,0.0371424,0.011417
1,144,94,1,1,carried,8.483e-08,79.45913172,0.0374921,0.011417
1,145,92,1,1,carried,8.656e-08,79.42331656,0.0360014,0.011417
1,146,92,1,1,carried,7.944e-08,79.38585947,0.0253366,0.011417
1,147,92,1,1,carried,4.299e-08,79.35933296,0.0187052,0.011417
1,148,93,1,1,carried,2.935e-08,79.34244918,0.0260312,0.011417
1,149,92,1,1,carried,4.475e-08,79.3254789,0.0272315,0.011417
1,150,92,1,1,carried,4.795e-08,79.30240892,0.0332902,0.011417
1,151,91,1,1,carried,6.796e-08,79.26626133,0.0433369,0.011417
1,152,93,1,1,carried,1.212e-07,79.22556076,0.047214,0.011417
1,153,85,1,1,carried,1.515e-07,79.18288191,0.0491296,0.011417
1,154,85,1,1,carried,1.691e-07,79.14161263,0.0567755,0.011417
1,155,81,1,1,carried,2.627e-07,79.10030194,0.0572568,0.011417
1,156,80,1,1,carried,2.700e-07,79.05883991,0.0738294,0.011417
1,157,71,1,1,carried,7.010e-07,79.02323948,0.125121,0.011416
1,158,66,1,1,carried,1.343e-05,79.03540671,0.186134,0.011411
1,159,53,1,1,carried,4.502e-04,79.40916338,0.1998,0.011405
1,160,57,1,1,carried,9.886e-04,79.41635274,0.1998,0.011403
1,161,52,1,1,carried,9.886e-04,79.59785753,0.185016,0.011403
1,162,66,1,1,carried,4.221e-04,79.25551817,0.0929526,0.011414
1,163,77,1,1,carried,2.108e-06,78.96466353,0.0356874,0.011417
1,164,87,1,1,carried,7.802e-08,78.87966798,0.0103599,0.011417
1,165,93,1,1,carried,1.816e-08,78.86027139,0.00781069,0.011417
1,166,93,1,1,carried,1.568e-08,78.85180329,0.00916428,0.011417
1,167,95,1,1,carried,1.695e-08,78.84285157,0.0118401,0.011417
1,168,93,1,1,carried,1.977e-08,78.83243466,0.0149492,0.011417
1,169,92,1,1,carried,2.364e-08,78.82007784,0.0185216,0.011417
1,170,92,1,1,carried,2.904e-08,78.80520717,0.0228634,0.011417
1,171,95,1,1,carried,3.729e-08,78.78704226,0.0283774,0.011417
1,172,95,1,1,carried,5.122e-08,78.76444395,0.0356171,0.011417
1,173,94,1,1,carried,7.770e-08,78.73562602,0.0456052,0.011417
1,174,92,1,1,carried,1.381e-07,78.6975198,0.0581775,0.011417
1,175,86,1,1,carried,2.847e-07,78.64281327,0.0572844,0.011417
1,176,77,1,1,carried,2.705e-07,78.61960735,0.0215838,0.011417
1,177,88,1,1,carried,3.464e-08,78.60561977,0.0232272,0.011417
1,178,88,1,1,carried,3.808e-08,78.60440686,0.0350016,0.011417
1,179,82,1,1,carried,7.500e-08,78.62081539,0.0654444,0.011416
1,180,84,1,1,carried,4.326e-07,78.64960081,0.0592312,0.011416
1,181,78,1,1,carried,3.025e-07,78.63707039,0.0286124,0.011417
1,182,87,1,1,carried,5.192e-08,78.60296602,0.00355622,0.011417
1,183,92,1,1,carried,1.227e-08,78.59334895,0.00231237,0.011417
1,184,92,1,1,carried,1.142e-08,78.59230222,0.00182788,0.011417
1,185,92,1,1,carried,1.111e-08,78.59142454,0.00180767,0.011417
2,1,96,1,1,carried,1.000e-03,3294980.161,0.190254,0.004227
2,2,167,1,1,carried,5.706e-04,55109459.12,0.194609,0.003955
2,3,212,1,1,carried,7.332e-04,434813231.5,0.18865,0.003630
2,4,164,1,1,carried,5.203e-04,55723038.85,0.149852,0.003777
2,5,190,1,1,carried,5.576e-05,419975363.8,0.109611,0.003340
2,6,169,1,1,carried,5.499e-06,51368050.57,0.092706,0.003755
2,7,227,1,1,carried,2.078e-06,427148050.1,0.0867639,0.003276
2,8,185,1,1,carried,1.476e-06,48241258.23,0.0867639,0.003778
2,9,238,1,1,carried,1.476e-06,429480733.2,0.0830924,0.003317
2,10,272,1,1,carried,1.195e-06,46092596.08,0.0830924,0.003809
2,11,1436,0,1,stagnated,1.195e-06,199115751.3,0.14553,0.003503
2,12,703,0,1,stagnated,4.348e-05,38837296.2,0.14553,0.003789
2,13,282,1,1,carried,4.348e-05,129064501.3,0.148718,0.003626
2,14,514,0,1,stagnated,5.223e-05,31226801.62,0.148718,0.003799
2,15,262,1,1,carried,5.223e-05,75629515.29,0.124979,0.003639
2,16,444,0,1,stagnated,1.332e-05,32375149.29,0.124979,0.003673
2,17,249,1,1,carried,1.332e-05,44895740.03,0.09558,0.003646
2,18,464,0,1,stagnated,2.452e-06,27511084.61,0.09558,0.003569
2,19,730,0,1,stagnated,2.452e-06,26404319.87,0.144134,0.003670
2,20,731,0,1,stagnated,4.012e-05,14855685.02,0.144134,0.003592
2,21,611,0,0,build-rejected,4.012e-05,7807449.158,0.150214,0.003725
2,22,708,0,0,build-rejected,5.693e-05,3261787.176,0.150214,0.003621
2,23,501,0,0,build-rejected,5.693e-05,627964.73,0.140445,0.003729
2,24,484,0,0,build-rejected,3.244e-05,137982.9676,0.0862797,0.004026
2,25,222,0,0,build-rejected,1.435e-06,43989.41062,0.0183876,0.004687
2,26,226,0,0,build-rejected,2.882e-08,20166.42211,0.0176431,0.005048
2,27,200,0,0,build-rejected,2.761e-08,12274.87332,0.022669,0.005202
2,28,188,0,0,build-rejected,3.687e-08,9014.718378,0.0200078,0.005249
2,29,177,0,0,build-rejected,3.164e-08,7268.672167,0.0185859,0.005266
2,30,172,0,0,build-rejected,2.915e-08,6058.469464,0.01745,0.005284
2,31,180,0,0,build-rejected,2.731e-08,5174.016521,0.018998,0.005290
2,32,172,0,0,build-rejected,2.985e-08,4485.696675,0.0240331,0.005297
2,33,180,0,0,build-rejected,3.989e-08,3923.5374,0.0228044,0.005304
2,34,181,0,0,build-rejected,3.716e-08,3470.602741,0.0250871,0.005307
2,35,178,0,0,build-rejected,4.238e-08,3095.640424,0.0282381,0.005303
2,36,176,0,0,build-rejected,5.081e-08,2746.949697,0.0310962,0.005305
2,37,179,0,0,build-rejected,5.990e-08,2439.726461,0.0341572,0.005309
2,38,172,0,0,build-rejected,7.144e-08,2171.915709,0.0375752,0.005313
2,39,174,0,0,build-rejected,8.697e-08,1957.765253,0.0398489,0.005319
2,40,177,0,0,build-rejected,9.913e-08,1777.892787,0.0403625,0.005330
2,41,181,0,0,build-rejected,1.021e-07,1655.401689,0.0412543,0.005329
2,42,175,0,0,build-rejected,1.075e-07,1553.297944,0.0457747,0.005332
2,43,173,0,0,build-rejected,1.394e-07,1465.358254,0.0451956,0.005332
2,44,176,0,0,build-rejected,1.349e-07,1381.392211,0.066804,0.005334
2,45,166,0,0,build-rejected,4.678e-07,1312.300652,0.0801426,0.005330
2,46,164,0,0,build-rejected,1.008e-06,1244.845914,0.0669422,0.005339
2,47,165,0,0,build-rejected,4.716e-07,1191.31522,0.0436275,0.005343
2,48,177,0,0,build-rejected,1.232e-07,1172.43128,0.0661758,0.005344
2,49,175,0,0,build-rejected,4.512e-07,1159.116432,0.0435588,0.005345
2,50,175,0,0,build-rejected,1.227e-07,1148.553986,0.0647662,0.005344
2,51,167,0,0,build-rejected,4.161e-07,1141.135371,0.0682884,0.005339
2,52,163,0,0,build-rejected,5.096e-07,1141.031598,0.086954,0.005339
2,53,163,0,0,build-rejected,1.492e-06,1127.307701,0.0278471,0.005348
2,54,181,0,0,build-rejected,4.968e-08,1111.868893,0.0139391,0.005353
2,55,189,0,0,build-rejected,2.231e-08,1104.82948,0.0187183,0.005354
2,56,184,0,0,build-rejected,2.937e-08,1102.421423,0.0108364,0.005354
2,57,179,0,0,build-rejected,1.866e-08,1100.508182,0.0140831,0.005354
2,58,184,0,0,build-rejected,2.249e-08,1098.553807,0.0140813,0.005354
2,59,184,0,0,build-rejected,2.249e-08,1096.291502,0.0177424,0.005353
2,60,183,0,0,build-rejected,2.777e-08,1093.584407,0.0203274,0.005353
2,61,185,0,0,build-rejected,3.222e-08,1090.262519,0.0214924,0.005353
2,62,184,0,0,build-rejected,3.446e-08,1086.646179,0.0153366,0.005353
2,63,184,0,0,build-rejected,2.418e-08,1083.101356,0.018418,0.005353
2,64,182,0,0,build-rejected,2.887e-08,1079.213858,0.0237679,0.005353
2,65,187,0,0,build-rejected,3.928e-08,1074.705453,0.0301518,0.005352
2,66,184,0,0,build-rejected,5.673e-08,1069.224983,0.0388575,0.005352
2,67,184,0,0,build-rejected,9.363e-08,1062.200418,0.0572942,0.005351
2,68,174,0,0,build-rejected,2.706e-07,1052.487148,0.0662772,0.005350
2,69,168,0,0,build-rejected,4.539e-07,1039.506151,0.0401663,0.005350
2,70,172,0,0,build-rejected,1.010e-07,1027.359393,0.0484975,0.005352
2,71,175,0,0,build-rejected,1.631e-07,1020.335351,0.0653377,0.005350
2,72,169,0,0,build-rejected,4.300e-07,1023.048736,0.142503,0.005342
2,73,138,0,0,build-rejected,3.652e-05,1035.510841,0.1998,0.005330
2,74,108,0,0,build-rejected,9.886e-04,1045.592409,0.172467,0.005330
2,75,111,0,0,build-rejected,2.050e-04,1036.856091,0.119269,0.005340
2,76,131,0,0,build-rejected,9.588e-06,1019.766095,0.0912127,0.005347
2,77,138,0,0,build-rejected,1.907e-06,1008.656963,0.0381958,0.005353
2,78,159,0,0,build-rejected,9.014e-08,1003.016934,0.00550818,0.005354
2,79,174,0,0,build-rejected,1.373e-08,1001.352827,0.00449488,0.005354
2,80,179,0,0,build-rejected,1.295e-08,1001.039687,0.00486073,0.005354
2,81,179,0,0,build-rejected,1.323e-08,1000.754315,0.00545161,0.005354
2,82,178,0,0,build-rejected,1.369e-08,1000.449374,0.0061484,0.005354
2,83,178,0,0,build-rejected,1.425e-08,1000.107521,0.00696805,0.005354
2,84,176,0,0,build-rejected,1.493e-08,999.7190142,0.0079843,0.005354
2,85,175,0,0,build-rejected,1.583e-08,999.2768162,0.00915801,0.005354
2,86,174,0,0,build-rejected,1.694e-08,998.7744179,0.0105277,0.005354
2,87,180,0,0,build-rejected,1.833e-08,998.2054183,0.0119606,0.005354
2,88,175,0,0,build-rejected,1.991e-08,997.5628923,0.0133964,0.005354
2,89,174,0,0,build-rejected,2.162e-08,996.8385539,0.0150295,0.005354
2,90,177,0,0,build-rejected,2.375e-08,996.0216001,0.0169163,0.005354
2,91,172,0,0,build-rejected,2.648e-08,995.0984938,0.0213282,0.005354
2,92,171,0,0,build-rejected,3.414e-08,994.1231502,0.0461682,0.005354
2,93,158,0,0,build-rejected,1.426e-07,994.4973125,0.140233,0.005348
2,94,124,0,0,build-rejected,3.205e-05,1021.133653,0.1998,0.005323
2,95,101,0,0,build-rejected,9.886e-04,1144.509483,0.1998,0.005253
2,96,105,0,0,build-rejected,9.886e-04,1222.002414,0.1998,0.005230
2,97,97,0,0,build-rejected,9.886e-04,1229.836588,0.1998,0.005205
2,98,102,0,0,build-rejected,9.886e-04,1251.204653,0.1998,0.005238
2,99,90,0,0,build-rejected,9.886e-04,1133.853534,0.139705,0.005310
2,100,119,0,0,build-rejected,3.109e-05,1035.337705,0.0489234,0.005348
2,101,156,0,0,build-rejected,1.671e-07,999.7852947,0.00737805,0.005354
3,1,580,0,0,build-rejected,1.000e-03,505791819.3,0,0.001000
3,2,945,0,0,build-rejected,1.000e-08,505792026.4,0,0.001000
3,3,890,0,0,build-rejected,1.000e-08,505790951.5,0,0.001000
3,4,837,0,0,build-rejected,1.000e-08,505792343.4,0,0.001000
3,5,745,0,0,build-rejected,1.000e-08,505792605.1,0,0.001000
3,6,709,0,0,build-rejected,1.000e-08,505790993.9,0,0.001000
3,7,708,0,0,build-rejected,1.000e-08,505790912.4,0,0.001000
3,8,713,0,0,build-rejected,1.000e-08,505791282.7,0,0.001000
3,9,717,0,0,build-rejected,1.000e-08,505791413.7,0,0.001000
3,10,603,0,0,build-rejected,1.000e-08,505790749.5,0,0.001000
3,11,653,0,0,build-rejected,1.000e-08,505791437.9,0,0.001000
3,12,646,0,0,build-rejected,1.000e-08,505791724.5,0,0.001000
3,13,646,0,0,build-rejected,1.000e-08,505791722.8,0,0.001000
3,14,650,0,0,build-rejected,1.000e-08,505790496.9,0,0.001000
3,15,616,0,0,build-rejected,1.000e-08,505790470.3,0,0.001000
3,16,643,0,0,build-rejected,1.000e-08,505791729.9,0,0.001000
3,17,658,0,0,build-rejected,1.000e-08,505791329.8,0,0.001000
3,18,633,0,0,build-rejected,1.000e-08,505792593.9,0,0.001000
3,19,643,0,0,build-rejected,1.000e-08,505791894.9,0,0.001000
3,20,599,0,0,build-rejected,1.000e-08,505791397.6,0,0.001000
3,21,640,0,0,build-rejected,1.000e-08,505789707.2,0,0.001000
3,22,607,0,0,build-rejected,1.000e-08,505790972.1,0,0.001000
3,23,648,0,0,build-rejected,1.000e-08,505792411.2,0,0.001000
3,24,645,0,0,build-rejected,1.000e-08,505791330.7,0,0.001000
3,25,636,0,0,build-rejected,1.000e-08,505790964,0,0.001000
