cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf
1e-09,0,85,2.9827321,0.124104,0.0441796,0.00187567,0.000986193,4,4056,124,1,1,3,124,0.6021,1,0,0,0.10240
1e-09,0,86,2.9365033,0.105722,0.0410114,0.00160817,0.000493097,2,4056,124,1,1,3,124,0.5991,1,0,0,0.10245
1e-09,0,87,2.9088784,0.105883,0.0406595,0.00118613,0.000986193,4,4056,126,1,1,3,126,0.5991,1,0,0,0.10250
1e-09,0,88,2.8921838,0.109692,0.0419956,0.0011619,0.000493097,2,4056,138,1,1,3,138,0.5962,1,0,0,0.10249
1e-09,0,89,2.8793672,0.113303,0.0409816,0.0010446,0.000986193,4,4056,138,1,1,3,138,0.5932,1,0,0,0.10250
1e-09,0,90,2.8685169,0.130663,0.0408483,0.000864919,0,0,4056,137,1,1,3,137,0.5917,1,0,0,0.10252
1e-09,0,91,2.860983,0.0944133,0.0307297,0.000783041,0.000493097,2,4056,135,1,1,3,135,0.5917,1,0,0,0.10253
1e-09,0,92,2.8556239,0.0849303,0.0314634,0.000601889,0,0,4056,139,1,1,3,139,0.5917,1,0,0,0.10254
1e-09,0,93,2.8520644,0.0909678,0.0297369,0.000520335,0.000493097,2,4056,139,1,1,3,139,0.5902,1,0,0,0.10254
1e-09,0,94,2.8494347,0.0974175,0.0284098,0.000527483,0,0,4056,140,1,1,3,140,0.5902,1,0,0,0.10253
1e-09,0,95,2.8467168,0.118604,0.0379631,0.000529715,0,0,4056,133,1,1,3,133,0.5888,1,0,0,0.10253
1e-09,0,96,2.8438699,0.113267,0.0369692,0.000472581,0,0,4056,136,1,1,3,136,0.5873,1,0,0,0.10254
1e-09,0,97,2.8414178,0.13373,0.0409319,0.000470671,0.00197239,8,4056,134,1,1,3,134,0.5873,1,0,0,0.10254
1e-09,0,98,2.8390483,0.114517,0.0395993,0.000445218,0.000986193,4,4056,139,1,1,3,139,0.5873,1,0,0,0.10254
1e-09,0,99,2.8372889,0.156093,0.0595936,0.000392043,0.000986193,4,4056,143,1,1,3,143,0.5873,1,0,0,0.10255
1e-09,0,100,2.8363564,0.12031,0.0459324,0.000271506,0,0,4056,142,1,1,3,142,0.5873,1,0,0,0.10255
1e-09,0,101,2.8359155,0.0803041,0.0239815,0.000203378,0,0,4056,147,1,1,3,147,0.5873,1,0,0,0.10255
1e-09,0,102,2.8356622,0.0795574,0.0229927,0.000170527,0,0,4056,145,1,1,3,145,0.5873,1,0,0,0.10255
1e-09,0,103,2.835458,0.0930005,0.0267286,0.000159148,0,0,4056,146,1,1,3,146,0.5873,1,0,0,0.10255
1e-09,0,104,2.8352328,0.0511703,0.014675,0.000133935,0,0,4056,146,1,1,3,146,0.5873,1,0,0,0.10256
1e-09,0,105,2.8350209,0.0563529,0.0166481,0.000137328,0,0,4056,152,1,1,3,152,0.5873,1,0,0,0.10256
1e-09,0,106,2.8348337,0.0634054,0.020295,0.000156188,0,0,4056,143,1,1,3,143,0.5873,1,0,0,0.10256
1e-09,0,107,2.8346082,0.0791266,0.025327,0.000165203,0,0,4056,148,1,1,3,148,0.5873,1,0,0,0.10256
1e-09,0,108,2.834322,0.0952068,0.030474,0.000175196,0.000493097,2,4056,145,1,1,3,145,0.5873,1,0,0,0.10256
1e-09,0,109,2.8339728,0.107627,0.0344496,0.000190017,0.000493097,2,4056,147,1,1,3,147,0.5873,1,0,0,0.10255
1e-09,0,110,2.8335815,0.107795,0.0345032,0.00016482,0,0,4056,149,1,1,3,149,0.5873,1,1,0,0.10256
1e-09,0,111,2.6557621,0.0990107,0.0395845,0.00102072,0,0,4056,148,1,1,3,148,0.5873,2,0,0,0.10359
1e-09,0,112,2.6217558,0.0355518,0.0128293,0.000256446,0,0,4056,143,1,1,3,143,0.5902,2,0,0,0.10366
1e-09,0,113,2.6176155,0.0306117,0.0110723,0.000173754,0.000493097,2,4056,149,1,1,3,149,0.5888,2,0,0,0.10365
1e-09,0,114,2.6165738,0.0331125,0.0112697,0.000151326,0,0,4056,142,1,1,3,142,0.5888,2,0,0,0.10365
1e-09,0,115,2.6158319,0.0366143,0.0117196,0.000122284,0.000493097,2,4056,149,1,1,3,149,0.5888,2,0,0,0.10365
1e-09,0,116,2.6152941,0.0430078,0.013766,0.000119722,0,0,4056,145,1,1,3,145,0.5888,2,0,0,0.10365
1e-09,0,117,2.6148618,0.0523755,0.0167645,0.000131337,0,0,4056,142,1,1,3,142,0.5888,2,0,0,0.10365
1e-09,0,118,2.6144288,0.0642105,0.0205526,0.00015484,0.000493097,2,4056,153,1,1,3,153,0.5888,2,0,0,0.10365
1e-09,0,119,2.6139497,0.0777198,0.0248768,0.000178147,0.000493097,2,4056,140,1,1,3,140,0.5888,2,0,0,0.10365
1e-09,0,120,2.6134045,0.0916193,0.0293257,0.000208469,0,0,4056,148,1,1,3,148,0.5888,2,0,0,0.10365
1e-09,0,121,2.6127779,0.106986,0.0342442,0.000211651,0,0,4056,149,1,1,3,149,0.5888,2,0,0,0.10365
1e-09,0,122,2.6121531,0.105906,0.0338987,0.000236377,0,0,4056,146,1,1,3,146,0.5888,2,0,0,0.10365
1e-09,0,123,2.6115311,0.0956278,0.0306088,0.000256929,0.000493097,2,4056,146,1,1,3,146,0.5888,2,0,0,0.10365
1e-09,0,124,2.6108867,0.130822,0.0418738,0.00028012,0,0,4056,150,1,1,3,150,0.5888,2,0,0,0.10365
1e-09,0,125,2.610181,0.157152,0.0503016,0.000277868,0,0,4056,147,1,1,3,147,0.5888,2,0,0,0.10365
1e-09,0,126,2.6094718,0.148737,0.0476082,0.000271102,0.000493097,2,4056,140,1,1,3,140,0.5902,2,0,0,0.10365
1e-09,0,127,2.6088339,0.148571,0.0403036,0.000258988,0.000986193,4,4056,142,1,1,3,142,0.5902,2,0,0,0.10364
1e-09,0,128,2.6082923,0.0489536,0.0147267,0.000166449,0.000493097,2,4056,141,1,1,3,141,0.5902,2,0,0,0.10364
1e-09,0,129,2.60806,0.0675393,0.0196449,0.000177213,0,0,4056,135,1,1,3,135,0.5917,2,0,0,0.10365
1e-09,0,130,2.6078494,0.0956346,0.026871,0.000197886,0,0,4056,140,1,1,3,140,0.5917,2,0,0,0.10364
1e-09,0,131,2.6075583,0.143043,0.0388041,0.000219533,0,0,4056,141,1,1,3,141,0.5917,2,0,0,0.10364
1e-09,0,132,2.607171,0.18294,0.0496271,0.0002655,0,0,4056,141,1,1,3,141,0.5917,2,0,0,0.10363
1e-09,0,133,2.6066564,0.121787,0.0408653,0.00024788,0,0,4056,141,1,1,3,141,0.5917,2,0,0,0.10363
1e-09,0,134,2.606364,0.0496172,0.0165651,0.00016699,0.000493097,2,4056,144,1,1,3,144,0.5917,2,0,0,0.10363
1e-09,0,135,2.6062688,0.0302714,0.0100333,7.09917e-05,0,0,4056,142,1,1,3,142,0.5917,2,0,0,0.10363
1e-09,0,136,2.6062315,0.0178308,0.00492847,3.93204e-05,0,0,4056,143,1,1,3,143,0.5917,2,0,0,0.10363
1e-09,0,137,2.6062197,0.014548,0.00398997,2.97946e-05,0,0,4056,139,1,1,3,139,0.5917,2,0,0,0.10363
1e-09,0,138,2.6062113,0.0100855,0.00272184,2.49533e-05,0,0,4056,140,1,1,3,140,0.5917,2,1,0,0.10363
1e-09,0,139,2.2521548,0.125437,0.0527681,0.00169833,0.000986193,4,4056,151,1,1,3,151,0.5902,4,0,0,0.10535
1e-09,0,140,2.2199734,0.0351887,0.01208,0.00034042,0.000493097,2,4056,144,1,1,3,144,0.5902,4,0,0,0.10545
1e-09,0,141,2.2165121,0.0275938,0.00899841,0.000200892,0,0,4056,147,1,1,3,147,0.5902,4,0,0,0.10541
1e-09,0,142,2.2159703,0.0271545,0.0087268,0.000168757,0,0,4056,146,1,1,3,146,0.5932,4,0,0,0.10538
1e-09,0,143,2.2156255,0.0272397,0.00865288,0.000138089,0,0,4056,152,1,1,3,152,0.5932,4,0,0,0.10535
1e-09,0,144,2.2153477,0.0318123,0.0101826,0.000133543,0,0,4056,154,1,1,3,154,0.5932,4,0,0,0.10533
1e-09,0,145,2.2151191,0.0373827,0.0119655,0.000129941,0,0,4056,157,1,1,3,157,0.5932,4,0,0,0.10530
1e-09,0,146,2.2148998,0.0428,0.0136995,0.000129674,0,0,4056,157,1,1,3,157,0.5932,4,0,0,0.10527
1e-09,0,147,2.2147094,0.0462083,0.0147905,0.000125258,0,0,4056,157,1,1,3,157,0.5932,4,0,0,0.10525
1e-09,0,148,2.2145437,0.046099,0.0147555,0.000122899,0,0,4056,157,1,1,3,157,0.5932,4,0,0,0.10522
1e-09,0,149,2.2144024,0.0419051,0.0134131,0.000121472,0,0,4056,159,1,1,3,159,0.5932,4,0,0,0.10520
1e-09,0,150,2.2142909,0.0365239,0.0115772,0.000118311,0,0,4056,159,1,1,3,159,0.5932,4,0,0,0.10518
1e-09,0,151,2.2142042,0.0394861,0.0124442,0.000112601,0.000493097,2,4056,159,1,1,3,159,0.5932,4,0,0,0.10516
1e-09,0,152,2.2141317,0.0448118,0.0140492,0.000120606,0,0,4056,159,1,1,3,159,0.5932,4,1,0,0.10515
1e-09,0,153,1.9418207,0.0972188,0.0498756,0.00213536,0.000986193,4,4056,174,1,1,3,174,0.5754,8,0,0,0.10463
1e-09,0,154,1.949014,0.0681668,0.0343663,0.0014325,0.000493097,2,4056,201,1,1,3,201,0.5754,8,0,0,0.10572
1e-09,0,155,1.9436279,0.0673043,0.0287866,0.00105077,0,0,4056,177,1,1,3,177,0.5754,8,0,0,0.10646
1e-09,0,156,1.9409206,0.0825342,0.0252373,0.000866772,0,0,4056,182,1,1,3,182,0.5754,8,0,0,0.10704
1e-09,0,157,1.938533,0.128127,0.0340955,0.000871731,0,0,4056,191,1,1,3,191,0.5754,8,0,0,0.10757
1e-09,0,158,1.9361827,0.1998,0.0521461,0.000752608,0,0,4056,197,1,1,3,197,0.5740,8,0,0,0.10798
1e-09,0,159,1.9342671,0.180369,0.0413126,0.000573406,0,0,4056,208,1,1,3,208,0.5740,8,0,0,0.10826
1e-09,0,160,1.9331939,0.116939,0.0262317,0.000444472,0.000493097,2,4056,217,1,1,3,217,0.5725,8,0,0,0.10845
1e-09,0,161,1.9324982,0.104329,0.0260811,0.000436101,0,0,4056,212,1,1,3,212,0.5725,8,0,0,0.10863
1e-09,0,162,1.9318723,0.169095,0.0501378,0.000496603,0,0,4056,217,1,1,3,217,0.5725,8,0,0,0.10884
1e-09,0,163,1.9309238,0.1998,0.0558364,0.000497231,0,0,4056,217,1,1,3,217,0.5725,8,0,0,0.10900
1e-09,0,164,1.9300968,0.1998,0.111481,0.000946098,0,0,4056,220,1,1,3,220,0.5725,8,0,0,0.10908
1e-09,0,165,1.9309659,0.1998,0.118041,0.00178331,0,0,4056,250,1,1,3,250,0.5725,8,0,0,0.10890
1e-09,0,166,1.9307272,0.1998,0.118041,0.00211567,0,0,4056,214,1,1,3,214,0.5725,8,0,0,0.10918
1e-09,0,167,1.9309975,0.1998,0.116614,0.00220424,0,0,4056,233,1,1,3,233,0.5725,8,0,0,0.10885
1e-09,0,168,1.9321524,0.1998,0.083682,0.00157182,0,0,4056,232,1,1,3,232,0.5725,8,0,0,0.10895
1e-09,0,169,1.9311354,0.15338,0.0635645,0.000728124,0,0,4056,239,1,1,3,239,0.5725,8,0,0,0.10895
1e-09,0,170,1.9305764,0.0655682,0.0215126,0.00020186,0,0,4056,237,1,1,3,237,0.5725,8,0,0,0.10899
1e-09,0,171,1.930095,0.0132493,0.00423621,4.45571e-05,0,0,4056,244,1,1,3,244,0.5725,8,0,0,0.10901
1e-09,0,172,1.9300343,0.00832375,0.001985,2.03539e-05,0,0,4056,254,1,1,3,254,0.5725,8,1,0,0.10901
1e-09,0,173,1.8603958,0.0999,0.0724888,0.00262343,0.000493097,2,4056,224,1,1,3,224,0.5163,16,0,0,0.10687
1e-09,0,174,1.8698722,0.0792582,0.0454097,0.00169169,0,0,4056,240,1,1,3,240,0.5163,16,0,0,0.10825
1e-09,0,175,1.8672459,0.0708539,0.0333775,0.0019907,0,0,4056,222,1,1,3,222,0.5266,16,0,0,0.10991
1e-09,0,176,1.8655561,0.0999,0.0382956,0.00132212,0,0,4056,229,1,1,3,229,0.5385,16,0,0,0.11063
1e-09,0,177,1.8645184,0.0999,0.0551756,0.0010617,0,0,4056,230,1,1,3,230,0.5385,16,0,0,0.11064
1e-09,0,178,1.8644421,0.0999,0.0612366,0.00167169,0,0,4056,223,1,1,3,223,0.5385,16,0,0,0.11117
1e-09,0,179,1.8643485,0.0999,0.0716705,0.00196765,0,0,4056,222,1,1,3,222,0.5385,16,0,0,0.11043
1e-09,0,180,1.864515,0.0999,0.0618944,0.0019514,0,0,4056,233,1,1,3,233,0.5281,16,0,0,0.11138
1e-09,0,181,1.8639895,0.06779,0.0412265,0.00114137,0,0,4056,221,1,1,3,221,0.5385,16,0,0,0.11080
1e-09,0,182,1.8641175,0.0999,0.0330771,0.000515999,0,0,4056,223,1,1,3,223,0.5385,16,0,0,0.11113
1e-09,0,183,1.8638298,0.0262723,0.00744332,9.62145e-05,0,0,4056,224,1,1,3,224,0.5385,16,1,0,0.11110
1e-09,0,184,1.8576658,0.04995,0.0493048,0.00672227,0.000493097,2,4056,253,1,1,3,253,0.5015,32,0,0,0.10430
1e-09,0,185,1.8645299,0.04995,0.04995,0.00635082,0.000493097,2,4056,255,1,1,3,255,0.5015,32,0,0,0.11057
1e-09,0,186,1.8620479,0.04995,0.0477493,0.00373445,0,0,4056,282,1,1,3,282,0.5015,32,0,0,0.10852
1e-09,0,187,1.8607333,0.04995,0.0472712,0.00351412,0,0,4056,260,1,1,3,260,0.5015,32,0,0,0.11194
1e-09,0,188,1.8604941,0.04995,0.047005,0.00254834,0,0,4056,275,1,1,3,275,0.5015,32,0,0,0.11002
1e-09,0,189,1.8604289,0.04995,0.0310856,0.00152905,0,0,4056,262,1,1,3,262,0.5015,32,0,0,0.11135
1e-09,0,190,1.8604307,0.0407216,0.0185349,0.000606794,0,0,4056,260,1,1,3,260,0.5015,32,0,0,0.11132
1e-09,0,191,1.8604222,0.043642,0.0163028,0.000459104,0,0,4056,274,1,1,3,274,0.5015,32,0,0,0.11161
1e-09,0,192,1.8604213,0.0481702,0.0169902,0.000380418,0,0,4056,261,1,1,3,261,0.5015,32,0,0,0.11179
1e-09,0,193,1.8604202,0.04995,0.0182918,0.00036509,0,0,4056,275,1,1,3,275,0.5015,32,0,0,0.11198
1e-09,0,194,1.8604195,0.04995,0.0175611,0.000340536,0,0,4056,260,1,1,3,260,0.5015,32,1,0,0.11217
1e-09,1,1,1128.9499,0.1998,-1,-1,-1,-1,4056,152,1,1,3,152,1.0000,0,0,0,0.05382
1e-09,1,2,529.25118,0.1998,0.1998,0.0493314,0,0,4056,129,1,1,3,129,0.7101,0,0,0,0.05403
1e-09,1,3,186.51549,0.1998,0.1998,0.037753,0,0,4056,127,1,1,3,127,0.6938,0,0,0,0.05246
1e-09,1,4,96.227203,0.1998,0.198385,0.0214936,0,0,4056,106,1,1,3,106,0.6553,0,0,0,0.06178
1e-09,1,5,32.719537,0.1998,0.15356,0.0106516,0.00788955,32,4056,97,1,1,3,97,0.6553,0,0,0,0.07118
1e-09,1,6,19.272791,0.1998,0.132201,0.00475916,0.00443787,18,4056,89,1,1,3,89,0.6243,0,0,0,0.07413
1e-09,1,7,15.707257,0.112595,0.0684698,0.00376824,0.00345168,14,4056,89,1,1,3,89,0.6228,0,0,0,0.07457
1e-09,1,8,14.266199,0.108129,0.0701133,0.00387025,0.00443787,18,4056,93,1,1,3,93,0.6213,0,0,0,0.07456
1e-09,1,9,13.119348,0.119777,0.0677165,0.00438278,0.00690335,28,4056,97,1,1,3,97,0.6154,0,0,0,0.07448
1e-09,1,10,11.933838,0.11909,0.0748932,0.00489082,0.00838264,34,4056,124,1,1,3,124,0.6095,0,0,0,0.07436
1e-09,1,11,10.738888,0.137676,0.0782686,0.00542553,0.00788955,32,4056,114,1,1,3,114,0.6036,0,0,0,0.07424
1e-09,1,12,9.5443812,0.155402,0.0909007,0.00570725,0.00887574,36,4056,127,1,1,3,127,0.6021,0,0,0,0.07416
