iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,iteration_wall_s
25,0.00252450809819,75414.72,74725,0.673780927649,-0.000150017020395,0.0483362901927,8.398157515e-12,5.69667212059e-12,2798,1,0,23561.6254168,12.3681249619,27922,0,0,0.393516098959,0.999893717978,0,0.1,0,41.1374014998
26,0.0025283433241,75414.72,74931,0.675638389959,-0.0229637735873,0.0483362901927,5.64507032166e-12,6.11663588016e-12,2719,1,0,23813.624917,11.7684583664,27371,0,0,0.391081682747,0.999893717978,0,0.1,0,23.913178416
27,0.002525711917,75414.72,75027,0.676504003462,0.00346393698907,0.0483362901927,4.60555102144e-12,5.82484031211e-12,2684,1,0,23951.011375,11.9120001793,27492,0,0,0.391860983641,0.999893717978,0,0.1,0,24.0516962502
28,0.00252366450666,75414.72,75042,0.676639255572,0.000785252816038,0.0483362901927,4.48842258008e-12,5.71243413216e-12,2672,1,0,24366.929791,13.6745839119,27466,0,0,0.392241488444,0.999893717978,0,0.1,0,24.5307004168
29,0.0025219844486,75414.72,75004,0.676296616894,0.000197148670789,0.0483362901927,4.26345616941e-12,5.6422345187e-12,2665,1,0,23581.6021671,11.8800001144,27411,0,0,0.392740902216,0.999893717978,0,0.1,0,23.6821987913
30,0.00252050535187,75414.72,74947,0.675782658876,-0.000466627549249,0.0483362901927,3.90096264512e-12,5.58538971177e-12,2653,1,0,23822.6871247,11.6965003014,27372,0,0,0.405489110617,0.999965734136,0,0.1,0,41.1324834581
31,0.00252343752962,75414.72,75061,0.676810574912,-0.0174633360165,0.0483362901927,4.25238732242e-12,5.87483744904e-12,2639,1,0,23745.0132923,12.3834576607,27181,0,0,0.401985684145,0.999700379647,0,0.1,0,23.854405209
32,0.00252145472056,75414.72,75116,0.677306499315,0.00281742359714,0.0483362901927,3.81992341353e-12,5.6560629809e-12,2643,1,0,23427.0512505,14.248957634,27290,0,0,0.402995189817,0.999700379647,0,0.1,0,23.5374907907
33,0.00251999824563,75414.72,75077,0.676954843829,-1.52594875098e-05,0.0483362901927,3.31074591143e-12,5.58049376725e-12,2638,1,0,23350.252625,11.8070421219,27249,0,0,0.403466489522,0.999700379647,0,0.1,0,23.470797834
34,0.00251874746672,75414.72,75035,0.676576137921,0.000190142500399,0.0483362901927,3.11531706746e-12,5.53506647034e-12,2636,1,0,23551.9157081,12.1039581299,27225,0,0,0.404219627212,0.999700379647,0,0.1,0,23.6508625001
35,0.00251776526178,75414.72,75033,0.676558104306,-0.000836770056311,0.0483362901927,3.58745455131e-12,5.49653097074e-12,2624,1,0,23519.5713749,12.3720002174,27250,0,0,0.398946779021,0.999628093314,0,0.1,0,40.6882775002
36,0.00252030085719,75414.72,75142,0.677540936305,-0.0125390739351,0.0483362901927,3.68017401511e-12,5.70584618975e-12,2625,1,0,22737.9633331,11.8083329201,27215,0,0,0.398058532422,0.999628093314,0,0.1,0,22.8363664588
37,0.00251875205114,75414.72,75184,0.677919642213,0.00162303911041,0.0483362901927,4.03889261393e-12,5.53153999631e-12,2616,1,0,21740.9017076,12.5834174156,27324,0,0,0.398684262365,0.999628093314,0,0.1,0,21.849138625
38,0.00251763108804,75414.72,75141,0.677531919498,7.90351972891e-05,0.0483362901927,4.18838638545e-12,5.49751154357e-12,2619,1,0,23608.524291,11.7729587555,27298,0,0,0.39926431468,0.999628093314,0,0.1,0,23.712261375
39,0.00251670427143,75414.72,75161,0.677712255645,-0.000179405721455,0.0483362901927,4.06641155749e-12,5.44804586731e-12,2610,1,0,24164.5471668,12.0669999123,27328,0,0,0.399978390739,0.999628093314,0,0.1,0,24.263309333
40,0.00251599410505,75414.72,75110,0.677252398471,0.000227592080331,0.0483362901927,3.82583338975e-12,5.44583445961e-12,2607,1,0,19763.3283753,12.5866250992,27314,0,0,0.398320330119,0.999755595091,0,0.1,0,36.6480762498
41,0.00251848320827,75414.72,75275,0.67874017168,-0.0117223722034,0.0483362901927,4.27705366703e-12,5.62158318334e-12,2611,1,0,20008.7982502,11.7609581947,27176,0,0,0.398663700326,0.999755595091,0,0.1,0,20.1059350418
42,0.00251722508184,75414.72,75269,0.678686070836,0.00189175541015,0.0483362901927,3.94954455287e-12,5.49832051492e-12,2604,1,0,21695.4814577,11.751584053,27274,0,0,0.399182164026,0.999755595091,0,0.1,0,21.7926762081
43,0.00251635064172,75414.72,75283,0.678812306139,-4.73747140379e-05,0.0483362901927,3.40311331509e-12,5.44030212984e-12,2603,1,0,22427.0413342,12.189540863,27319,0,0,0.399780463423,0.999755595091,0,0.1,0,22.5281970417
44,0.0025156581675,75414.72,75201,0.678072927938,0.000406624225199,0.0483362901927,2.93147474764e-12,5.43373961689e-12,2598,1,0,23325.3745413,13.060667038,27297,0,0,0.400436302422,0.999755595091,0,0.1,0,23.464424625
45,0.00251512873714,75414.72,75251,0.678523768304,-0.000520566693171,0.0483362901927,2.39784242849e-12,5.40441927092e-12,2600,1,0,23867.2555408,11.7164173126,27352,0,0,0.396900058094,0.999700275252,0,0.1,0,41.6934324172
46,0.00251733536333,75414.72,75280,0.678785255717,-0.0083148401027,0.0483362901927,4.03057456828e-12,5.57524306542e-12,2597,1,0,24015.0604591,12.7944579124,27286,0,0,0.397186948588,0.999700275252,0,0.1,0,24.1429645
47,0.00251621787525,75414.72,75334,0.679272163312,0.00085084876998,0.0483362901927,3.24559059481e-12,5.45149890549e-12,2596,1,0,23047.0579996,14.2889590263,27354,0,0,0.397848975195,0.999700275252,0,0.1,0,23.15846175
48,0.00251554100174,75414.72,75291,0.678884440597,0.000425194525042,0.0483362901927,2.85545991109e-12,5.43447696442e-12,2593,1,0,23770.8190417,11.7898330688,27377,0,0,0.398434329088,0.999700275252,0,0.1,0,23.8714277912
49,0.00251492785098,75414.72,75288,0.678857390175,6.40822775081e-05,0.0483362901927,2.71058379537e-12,5.37690796372e-12,2592,1,0,22932.9995828,12.0812501907,27420,0,0,0.399146576385,0.999700275252,0,0.1,0,23.0353822089
50,0.00251453813006,75414.72,75247,0.678487701075,8.47919210056e-05,0.0483362901927,2.41248974514e-12,5.4095521017e-12,2592,1,0,23298.5743752,11.7959580421,27412,0,0,0.394262357857,0.999655033082,0,0.1,0,40.6738275839
51,0.00251671012766,75414.72,75317,0.679118877588,-0.00900529713768,0.0483362901927,6.06523099356e-12,5.50668494967e-12,2598,1,0,22924.9595003,12.2671656609,27436,0,0,0.392634189359,0.999531206672,0,0.1,0,23.0220139171
52,0.00251576527617,75414.72,75316,0.67910986078,0.000997892238031,0.0483362901927,4.18033864385e-12,5.45011010314e-12,2592,1,0,22936.6897497,11.7954173088,27461,0,0,0.393365914682,0.999531206672,0,0.1,0,23.0345956674
53,0.00251508642968,75414.72,75339,0.679317247349,0.000313571304001,0.0483362901927,3.35189484776e-12,5.38863898068e-12,2602,1,0,23260.4593329,11.9215416908,27516,0,0,0.394226146777,0.999531206672,0,0.1,0,23.3592644171
54,0.00251461084886,75414.72,75262,0.678622953185,0.00026651606026,0.0483362901927,2.6949723558e-12,5.40236601924e-12,2603,1,0,22476.4558749,11.766667366,27491,0,0,0.395106701047,0.999531206672,0,0.1,0,22.5745515837
55,0.00251411208849,75414.72,75303,0.678992642285,-0.000153108664675,0.0483362901927,2.39099038053e-12,5.34822677178e-12,2606,1,0,22222.161375,11.5992498398,27556,0,0,0.389859625338,0.999450764671,0,0.1,0,38.7725497088
56,0.002516394917,75414.72,75272,0.678713121258,-0.0072978079126,0.0483362901927,4.32393263952e-12,5.53731781325e-12,2603,1,0,24655.5690422,17.9354577065,27506,0,0,0.389571809671,0.999450764671,0,0.1,0,24.8789055422
57,0.00251535418931,75414.72,75372,0.679614801991,0.000768080770886,0.0483362901927,3.45102047984e-12,5.40968470117e-12,2609,1,0,22909.3857079,11.8946671486,27570,0,0,0.390319456321,0.999450764671,0,0.1,0,23.00850375
58,0.00251474038337,75414.72,75285,0.678830339753,0.000238516192265,0.0483362901927,2.84828619983e-12,5.40860420425e-12,2615,1,0,22831.4280424,13.0069169998,27595,0,0,0.391007346698,0.999450764671,0,0.1,0,22.9907329581
59,0.00251421809645,75414.72,75318,0.679127894395,0.000252729666169,0.0483362901927,2.31095353032e-12,5.34552883875e-12,2615,1,0,23212.802,11.978167057,27619,0,0,0.391808063354,0.999450764671,0,0.1,0,23.3117959592
60,0.0025138623751,75414.72,75286,0.678839356561,-4.95896549577e-06,0.0483362901927,2.02462885805e-12,5.379752371e-12,2618,1,0,23090.7261252,13.1577911377,27636,0,0,0.387443667456,0.999337091375,0,0.1,0,40.8802477089
