iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
39,0.00929226344577,58591,58591,0.528303758205,-0.00219434647054,0.0483362901927,2.38273213246e-09,1.41472248323e-10,3326,1,0,23290.3659592,12.0616660118,7878,0,0,0.155961211419,0.950403777558,0,0.1,0,0,12090.5940868,1,1,0,0,0,10,-1,0,11,24,0,0,1,0,0,0,0,0,0,0,23.4320030832
40,0.0091182524626,58591,58591,0.528303758205,-2.2836460007e-05,0.0483362901927,2.10287480374e-09,1.37970979158e-10,3318,1,0,23129.0591249,12.2083749771,7897,0,0,0.136331295411,0.966055464507,0,0.1,0,0,12094.5226987,1,1,0,0,0,8,1,0,7,24,0,0,0,-2,0,0,0,0,0,0,35.4214689168
41,0.00894382103173,58590,58590,0.528294741398,-0.00281296886874,0.0483362901927,2.10955033926e-09,1.3361422397e-10,3320,1,0,23231.0974998,13.3393330574,7840,0,0,0.141399374854,0.944119017825,0,0.1,0,0,12013.7689665,1,1,0,0,0,6,0,0,6,24,0,0,0,-2,0,0,0,0,0,0,23.4443972502
42,0.00878349827527,58591,58591,0.528303758205,-0.000531026671359,0.0483362901927,2.06275660221e-09,1.30965429069e-10,3315,1,0,23374.6794586,12.6192502975,7858,0,0,0.145987722887,0.951251737439,0,0.1,0,0,12079.4360334,1,1,0,0,0,5,-1,0,6,24,0,0,0,-1,0,0,0,0,0,0,23.5187216252
43,0.00863990361584,58591,58591,0.528303758205,0.00272212876106,0.0483362901927,1.92614580916e-09,1.28890334863e-10,3316,1,0,23411.3878751,15.274916172,7920,0,0,0.152515129221,0.943003915181,0,0.1,0,0,12132.0415233,1,1,0,0,0,5,-1,0,6,24,0,0,0,0,0,0,0,0,0,0,23.6570609589
44,0.0084878913387,58590,58590,0.528294741398,0.000473760258179,0.0483362901927,2.22677795556e-09,1.26909485742e-10,3311,1,0,28498.1867499,12.7362499237,7967,0,0,0.158448385667,0.939468387983,0,0.1,0,0,12195.140833,1,1,0,0,0,5,0,0,5,24,0,0,0,0,0,0,0,0,0,0,28.6559036253
45,0.00833184587717,58591,58591,0.528303758205,-0.000755409447076,0.0483362901927,2.22572002329e-09,1.24345507222e-10,3312,1,0,23135.9628344,12.1339159012,7994,0,0,0.141242358727,0.960819331284,0,0.1,0,0,12237.8223282,1,1,0,0,0,5,3,0,2,25,0,0,1,-1,0,0,0,0,0,0,35.6578757917
46,0.00818604093016,58591,58591,0.528303758205,-0.000495430937237,0.0483362901927,2.06509684229e-09,1.21581545989e-10,3291,1,0,23510.4346251,13.826125145,7957,0,0,0.14590744647,0.965090112434,0,0.1,0,0,12144.819235,1,1,0,0,0,5,2,0,3,25,0,0,0,0,0,0,0,0,0,0,23.7348344163
47,0.00804448523799,58590,58590,0.528294741398,-0.000344824482282,0.0483362901927,2.09157534352e-09,1.18678642792e-10,3291,1,0,23244.8434582,12.0746669769,7936,0,0,0.151656270344,0.973961074393,0,0.1,0,0,12229.4696788,1,1,0,0,0,7,1,0,6,26,0,0,3,-1,0,0,0,0,0,0,23.3868156248
48,0.00790452497252,58590,58590,0.528294741398,-0.000546716942174,0.0483362901927,2.04772919977e-09,1.16116700871e-10,3282,1,0,28024.9346671,13.0676655769,8008,0,0,0.157919008761,0.974391447996,0,0.1,0,0,12258.9986044,1,1,0,0,0,12,3,0,9,27,0,0,1,4,0,0,0,0,0,0,28.2357547916
49,0.00775810171482,58591,58591,0.528303758205,-0.00244228355069,0.0483362901927,1.86038491998e-09,1.13459174702e-10,3271,1,0,23010.1982503,12.1215000153,8056,0,0,0.163597278329,0.979515532384,0,0.1,0,0,12370.4493031,1,1,0,0,0,8,-1,0,9,27,0,0,0,-4,0,0,0,0,0,0,23.1498565003
50,0.00762906643544,58591,58591,0.528303758205,0.00135163007689,0.0483362901927,1.88765150995e-09,1.12117824815e-10,3251,1,0,22913.862875,13.2582502365,8160,0,0,0.14815271692,0.981181885714,0,0.1,0,0,12372.6138699,1,1,0,0,0,11,-2,0,13,27,0,0,0,3,0,0,0,0,0,0,35.4356380412
51,0.00751227383258,58591,58591,0.528303758205,0.00183412818207,0.0483362901927,2.19951698231e-09,1.09400224268e-10,3256,1,0,22811.8131251,12.1149168015,8080,0,0,0.155120181791,0.942416960813,0,0.1,0,0,12368.318119,1,1,0,0,0,7,-4,0,11,27,0,0,0,-4,0,0,0,0,0,0,22.9522131672
52,0.00739506373009,58590,58590,0.528294741398,0.0016122280225,0.0483362901927,1.95226367494e-09,1.07895478611e-10,3250,1,0,27690.7494998,13.2965841293,8076,0,0,0.157567003722,0.969865898233,0,0.1,0,0,12421.2245176,1,1,0,0,0,9,-5,0,14,28,0,0,1,1,0,0,0,0,0,0,27.9289272083
53,0.00727775540463,58590,58590,0.528294741398,0.0014446821015,0.0483362901927,1.93841099188e-09,1.05820794619e-10,3256,1,0,22918.111084,12.4350409508,8148,0,0,0.163910588957,0.9459984353,0,0.1,0,0,12502.3260168,1,1,0,0,0,7,-3,0,10,28,0,0,0,-2,0,0,0,0,0,0,23.0648079999
54,0.00715433091033,58590,58590,0.528294741398,-0.000868090675022,0.0483362901927,1.90102260134e-09,1.03802966117e-10,3221,1,0,22634.3113751,12.1168341637,8201,0,0,0.166831839933,0.950343793443,0,0.1,0,0,12549.7350643,1,1,0,0,0,6,-1,0,7,28,0,0,0,-1,0,0,0,0,0,0,22.78795875
55,0.00702991430121,58591,58591,0.528303758205,-0.0016831971389,0.0483362901927,1.86110887837e-09,1.01298807648e-10,3222,1,0,22772.532959,12.6510410309,8272,0,0,0.1518183982,0.970282022098,0,0.1,0,0,12603.7197798,1,1,0,0,0,7,1,0,6,28,0,0,0,1,0,0,0,0,0,0,35.204501458
56,0.00691896470046,58590,58590,0.528294741398,-0.000112362507665,0.0483362901927,1.86568427129e-09,9.92838112272e-11,3213,1,0,22762.5754166,12.3638753891,8227,0,0,0.155091363958,0.972688881431,0,0.1,0,0,12550.2454513,1,1,0,0,0,4,1,0,3,29,0,0,1,-4,0,0,0,0,0,0,22.90386775
57,0.00681623422471,58590,58590,0.528294741398,0.00137208570227,0.0483362901927,1.99441204448e-09,9.75797008727e-11,3213,1,0,27390.8666248,13.7525830269,8273,0,0,0.15896836794,0.971317329175,0,0.1,0,0,12664.2247082,1,1,0,0,0,3,-3,0,6,29,0,0,0,-1,0,0,0,0,0,0,27.6106137917
58,0.00670958452111,58591,58591,0.528303758205,-0.000433735508684,0.0483362901927,1.82450444938e-09,9.64895036809e-11,3206,1,0,22554.92975,11.8039999008,8323,0,0,0.162649696305,0.968388070427,0,0.1,0,0,12664.3224522,1,1,0,0,0,8,-1,0,9,30,0,0,3,2,0,0,0,0,0,0,22.696149834
59,0.00659362898159,58590,58590,0.528294741398,-0.00353979909013,0.0483362901927,1.85362787276e-09,9.39100302183e-11,3181,1,0,22029.0265422,12.611541748,8418,0,0,0.165688410107,0.962873995609,0,0.1,0,0,12786.1480461,1,1,0,0,0,6,-2,0,8,30,0,0,0,-2,0,0,0,0,0,0,22.1738655409
