rung,region,region_voxels,f,cells_per_member,in_range,mass_g,dmass_g,margin_effective,margin_solid_only,dmargin_pct,strut_margin,out_of_regime,sealed,accepted,load_path,refused
0.26,anchor-18,10966,0.2,5.115837908,1,,,,,,,,,,1
0.26,anchor-18,10966,0.3,5.115837908,1,313.1024083,-47.20136191,128.8563482,624.0940671,-79.35365372,128.8563482,1,0,1,1,0
0.26,anchor-18,10966,0.45,5.115837908,1,323.2169859,-37.08678436,184.5018633,624.107622,-70.43770516,184.5018633,1,0,1,1,0
0.26,anchor-18,10966,0.6,5.115837908,1,333.3315634,-26.97220681,299.0388025,624.1119998,-52.08572375,299.0388025,1,0,1,1,0
0.26,anchor-18,10966,0.75,5.115837908,1,343.446141,-16.85762925,447.4683511,624.1129944,-28.30321011,447.4683511,1,0,1,1,0
0.26,protect-16,10554,0.2,1.705279303,0,,,,,,,,,,1
0.26,protect-16,10554,0.3,1.705279303,0,,,,,,,,,,1
0.26,protect-16,10554,0.45,1.705279303,0,,,,,,,,,,1
0.26,protect-16,10554,0.6,1.705279303,0,,,,,,,,,,1
0.26,protect-16,10554,0.75,1.705279303,0,,,,,,,,,,1
0.26,load-20,4802,0.2,3.410558605,0,,,,,,,,,,1
0.26,load-20,4802,0.3,3.410558605,0,,,,,,,,,,1
0.26,load-20,4802,0.45,3.410558605,0,,,,,,,,,,1
0.26,load-20,4802,0.6,3.410558605,0,,,,,,,,,,1
0.26,load-20,4802,0.75,3.410558605,0,,,,,,,,,,1
0.26,load-1,3439,0.2,3.410558605,0,,,,,,,,,,1
0.26,load-1,3439,0.3,3.410558605,0,,,,,,,,,,1
0.26,load-1,3439,0.45,3.410558605,0,,,,,,,,,,1
0.26,load-1,3439,0.6,3.410558605,0,,,,,,,,,,1
0.26,load-1,3439,0.75,3.410558605,0,,,,,,,,,,1
0.26,load-24,2778,0.2,3.410558605,0,,,,,,,,,,1
0.26,load-24,2778,0.3,3.410558605,0,,,,,,,,,,1
0.26,load-24,2778,0.45,3.410558605,0,,,,,,,,,,1
0.26,load-24,2778,0.6,3.410558605,0,,,,,,,,,,1
0.26,load-24,2778,0.75,3.410558605,0,,,,,,,,,,1
0.26,load-25,2609,0.2,3.410558605,0,,,,,,,,,,1
0.26,load-25,2609,0.3,3.410558605,0,,,,,,,,,,1
0.26,load-25,2609,0.45,3.410558605,0,,,,,,,,,,1
0.26,load-25,2609,0.6,3.410558605,0,,,,,,,,,,1
0.26,load-25,2609,0.75,3.410558605,0,,,,,,,,,,1
0.26,load-21,1455,0.2,6.821117211,1,,,,,,,,,,1
0.26,load-21,1455,0.3,6.821117211,1,354.0409596,-6.262810649,205.1075181,558.9756115,-67.13611009,205.1075181,1,0,1,1,0
0.26,load-21,1455,0.45,6.821117211,1,355.3829904,-4.920779796,318.1270645,628.2482982,-49.02725691,318.1270645,1,0,1,1,0
0.26,load-21,1455,0.6,6.821117211,1,356.7250213,-3.578748942,427.5299667,627.0039212,-31.49789003,427.5299667,1,0,1,1,0
0.26,load-21,1455,0.75,6.821117211,1,358.0670522,-2.236718089,524.2385082,625.7666342,-16.00251038,524.2385082,1,0,1,1,0
0.26,load-4,1279,0.2,1.705279303,0,,,,,,,,,,1
0.26,load-4,1279,0.3,1.705279303,0,,,,,,,,,,1
0.26,load-4,1279,0.45,1.705279303,0,,,,,,,,,,1
0.26,load-4,1279,0.6,1.705279303,0,,,,,,,,,,1
0.26,load-4,1279,0.75,1.705279303,0,,,,,,,,,,1
0.26,load-22,1121,0.2,10.23167582,1,,,,,,,,,,1
0.26,load-22,1121,0.3,10.23167582,1,355.4786082,-4.825162019,162.1647736,366.0065651,-74.01672392,162.1647736,1,0,1,1,0
0.26,load-22,1121,0.45,10.23167582,1,356.5125715,-3.791198729,233.8887706,525.6338657,-62.52455844,233.8887706,1,0,1,1,0
0.26,load-22,1121,0.6,10.23167582,1,357.5465348,-2.757235439,357.528004,626.6655176,-42.71413807,357.528004,1,0,1,1,0
0.26,load-22,1121,0.75,10.23167582,1,358.5804981,-1.72327215,498.0220456,625.4726255,-20.20311186,498.0220456,1,0,1,1,0
0.26,load-19,378,0.2,3.410558605,0,,,,,,,,,,1
0.26,load-19,378,0.3,3.410558605,0,,,,,,,,,,1
0.26,load-19,378,0.45,3.410558605,0,,,,,,,,,,1
0.26,load-19,378,0.6,3.410558605,0,,,,,,,,,,1
0.26,load-19,378,0.75,3.410558605,0,,,,,,,,,,1
0.26,load-32,279,0.2,3.410558605,0,,,,,,,,,,1
0.26,load-32,279,0.3,3.410558605,0,,,,,,,,,,1
0.26,load-32,279,0.45,3.410558605,0,,,,,,,,,,1
0.26,load-32,279,0.6,3.410558605,0,,,,,,,,,,1
0.26,load-32,279,0.75,3.410558605,0,,,,,,,,,,1
0.26,load-31,265,0.2,1.705279303,0,,,,,,,,,,1
0.26,load-31,265,0.3,1.705279303,0,,,,,,,,,,1
0.26,load-31,265,0.45,1.705279303,0,,,,,,,,,,1
0.26,load-31,265,0.6,1.705279303,0,,,,,,,,,,1
0.26,load-31,265,0.75,1.705279303,0,,,,,,,,,,1
0.26,load-76,161,0.2,1.705279303,0,,,,,,,,,,1
0.26,load-76,161,0.3,1.705279303,0,,,,,,,,,,1
0.26,load-76,161,0.45,1.705279303,0,,,,,,,,,,1
0.26,load-76,161,0.6,1.705279303,0,,,,,,,,,,1
0.26,load-76,161,0.75,1.705279303,0,,,,,,,,,,1
0.26,load-49,130,0.2,1.705279303,0,,,,,,,,,,1
0.26,load-49,130,0.3,1.705279303,0,,,,,,,,,,1
0.26,load-49,130,0.45,1.705279303,0,,,,,,,,,,1
0.26,load-49,130,0.6,1.705279303,0,,,,,,,,,,1
0.26,load-49,130,0.75,1.705279303,0,,,,,,,,,,1
