schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
jump16,1e-08,0,18,3.2899683,0.1998,0.095884,0.0035367,0.00289352,10,3456,132,1,1,3,132,0.6927,0,0,0,0.11966,0.147234,174,0.147234,174,0,1.00e-08
jump16,1e-08,0,19,3.2185099,0.1998,0.0709464,0.00297444,0.00289352,10,3456,121,1,1,3,121,0.6771,0,0,0,0.11974,0.1441,184,0.1441,184,0,1.00e-08
jump16,1e-08,0,20,3.1644753,0.1998,0.0705585,0.00268606,0.00231481,8,3456,124,1,1,3,124,0.6753,0,0,0,0.11979,0.141713,196,0.141713,196,0,1.00e-08
jump16,1e-08,0,21,3.1233316,0.185627,0.0844643,0.00229093,0.00289352,10,3456,123,1,1,3,123,0.6753,0,0,0,0.11986,0.140047,204,0.140047,204,0,1.00e-08
jump16,1e-08,0,22,3.0922765,0.186584,0.0782428,0.00194004,0.00173611,6,3456,125,1,1,3,125,0.6753,0,0,0,0.11989,0.138854,214,0.138854,214,0,1.00e-08
jump16,1e-08,0,23,3.0711067,0.1998,0.0952707,0.00183016,0.000578704,2,3456,128,1,1,3,128,0.6753,0,0,0,0.11990,0.137769,216,0.137769,216,0,1.00e-08
jump16,1e-08,0,24,3.0515299,0.1998,0.0582973,0.00131054,0.000578704,2,3456,128,1,1,3,128,0.6753,0,0,0,0.11995,0.137198,202,0.137198,202,0,1.00e-08
jump16,1e-08,0,25,3.0386746,0.165609,0.0599008,0.000892102,0.00115741,4,3456,130,1,1,3,130,0.6771,0,0,0,0.11997,0.1371,198,0.1371,198,0,1.00e-08
jump16,1e-08,0,26,3.0320954,0.165768,0.0497886,0.000834813,0.00231481,8,3456,131,1,1,3,131,0.6771,0,0,0,0.11997,0.137118,202,0.137118,202,0,1.00e-08
jump16,1e-08,0,27,3.0273272,0.1247,0.0414321,0.000858095,0.00115741,4,3456,137,1,1,3,137,0.6771,0,0,0,0.11997,0.137182,206,0.137182,206,0,1.00e-08
jump16,1e-08,0,28,3.022736,0.163102,0.0473755,0.00088122,0.000578704,2,3456,128,1,1,3,128,0.6771,0,0,0,0.11997,0.137342,208,0.137342,208,0,1.00e-08
jump16,1e-08,0,29,3.0181309,0.1903,0.0509382,0.00084125,0,0,3456,127,1,1,3,127,0.6788,0,0,0,0.11998,0.137493,208,0.137493,208,0,1.00e-08
jump16,1e-08,0,30,3.0139871,0.180735,0.0638884,0.000772083,0.00173611,6,3456,129,1,1,3,129,0.6788,0,0,0,0.11998,0.137744,220,0.137744,220,0,1.00e-08
jump16,1e-08,0,31,3.0108525,0.1998,0.0718939,0.000863309,0.000578704,2,3456,129,1,1,3,129,0.6788,0,0,0,0.11998,0.138045,218,0.138045,218,0,1.00e-08
jump16,1e-08,0,32,3.0066287,0.1998,0.0719198,0.000918796,0.00115741,4,3456,124,1,1,3,124,0.6788,0,0,0,0.11997,0.138259,218,0.138259,218,0,1.00e-08
jump16,1e-08,0,33,3.0020688,0.1998,0.0599853,0.000932549,0,0,3456,123,1,1,3,123,0.6788,0,0,0,0.11997,0.138376,218,0.138376,218,0,1.00e-08
jump16,1e-08,0,34,2.9982645,0.1563,0.0503382,0.000721831,0.000578704,2,3456,122,1,1,3,122,0.6788,0,0,0,0.11998,0.138431,216,0.138431,216,0,1.00e-08
jump16,1e-08,0,35,2.9952718,0.15058,0.0489158,0.000706697,0.00173611,6,3456,122,1,1,3,122,0.6788,0,0,0,0.11999,0.138451,214,0.138451,214,0,1.00e-08
jump16,1e-08,0,36,2.9932116,0.147432,0.0472695,0.000655933,0.00231481,8,3456,121,1,1,3,121,0.6788,0,0,0,0.11999,0.138462,210,0.138462,210,0,1.00e-08
jump16,1e-08,0,37,2.9916079,0.159504,0.0512043,0.000584749,0,0,3456,122,1,1,3,122,0.6788,0,0,0,0.11999,0.138445,210,0.138445,210,0,1.00e-08
jump16,1e-08,0,38,2.9903477,0.132854,0.042785,0.00047734,0,0,3456,122,1,1,3,122,0.6806,0,0,0,0.11999,0.138444,210,0.138444,210,0,1.00e-08
jump16,1e-08,0,39,2.9893788,0.0732287,0.0234392,0.00033921,0,0,3456,122,1,1,3,122,0.6806,0,0,0,0.12000,0.138483,210,0.138483,210,0,1.00e-08
jump16,1e-08,0,40,2.9888115,0.0598203,0.0204846,0.00033104,0.000578704,2,3456,122,1,1,3,122,0.6806,0,0,0,0.12000,0.138564,208,0.138564,208,0,1.00e-08
jump16,1e-08,0,41,2.9883197,0.0617183,0.0223236,0.000340644,0.000578704,2,3456,122,1,1,3,122,0.6806,0,0,0,0.12000,0.13864,210,0.13864,210,0,1.00e-08
jump16,1e-08,0,42,2.9877841,0.0758826,0.0274468,0.000332936,0,0,3456,125,1,1,3,125,0.6806,0,0,0,0.12000,0.13883,210,0.13883,210,0,1.00e-08
jump16,1e-08,0,43,2.9871736,0.0857103,0.0301171,0.000328883,0,0,3456,122,1,1,3,122,0.6806,0,0,0,0.12000,0.13901,210,0.13901,210,0,1.00e-08
jump16,1e-08,0,44,2.986383,0.099805,0.0347742,0.000371296,0,0,3456,121,1,1,3,121,0.6806,0,0,0,0.11999,0.139203,210,0.139203,210,0,1.00e-08
jump16,1e-08,0,45,2.9852541,0.133566,0.0438896,0.000482765,0.000578704,2,3456,121,1,1,3,121,0.6806,0,0,0,0.11999,0.139382,212,0.139382,212,0,1.00e-08
jump16,1e-08,0,46,2.9835381,0.179548,0.0598039,0.000655758,0,0,3456,121,1,1,3,121,0.6806,0,0,0,0.11998,0.139508,212,0.139508,212,0,1.00e-08
jump16,1e-08,0,47,2.9809036,0.1998,0.0678877,0.000800204,0.00231481,8,3456,121,1,1,3,121,0.6806,0,0,0,0.11998,0.139484,212,0.139484,212,0,1.00e-08
jump16,1e-08,0,48,2.977364,0.1998,0.0700576,0.000798878,0.00115741,4,3456,121,1,1,3,121,0.6806,0,0,0,0.11998,0.139296,212,0.139296,212,0,1.00e-08
jump16,1e-08,0,49,2.9737997,0.109564,0.0383438,0.000500079,0,0,3456,120,1,1,3,120,0.6788,0,0,0,0.11999,0.139132,212,0.139132,212,0,1.00e-08
jump16,1e-08,0,50,2.9717538,0.138308,0.0375197,0.000389696,0.00115741,4,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.139059,212,0.139059,212,0,1.00e-08
jump16,1e-08,0,51,2.970555,0.151091,0.0447723,0.000430429,0,0,3456,123,1,1,3,123,0.6806,0,0,0,0.11999,0.138949,212,0.138949,212,0,1.00e-08
jump16,1e-08,0,52,2.9692714,0.168013,0.0516502,0.000482031,0.00115741,4,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138788,216,0.138788,216,0,1.00e-08
jump16,1e-08,0,53,2.9678459,0.171676,0.0484595,0.000519355,0,0,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138603,216,0.138603,216,0,1.00e-08
jump16,1e-08,0,54,2.9662648,0.140599,0.0475679,0.000522988,0,0,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138441,216,0.138441,216,0,1.00e-08
jump16,1e-08,0,55,2.9645697,0.143728,0.0493692,0.000505546,0,0,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138339,216,0.138339,216,0,1.00e-08
jump16,1e-08,0,56,2.9629264,0.138697,0.0433719,0.000482362,0.000578704,2,3456,119,1,1,3,119,0.6806,0,0,0,0.11999,0.138257,218,0.138257,218,0,1.00e-08
jump16,1e-08,0,57,2.9611846,0.158933,0.050623,0.000456274,0.000578704,2,3456,122,1,1,3,122,0.6806,0,0,0,0.11999,0.138205,220,0.138205,220,0,1.00e-08
jump16,1e-08,0,58,2.9594529,0.181215,0.0552336,0.0004904,0.00173611,6,3456,119,1,1,3,119,0.6806,0,0,0,0.11999,0.138096,218,0.138096,218,0,1.00e-08
jump16,1e-08,0,59,2.9576051,0.125203,0.0472603,0.000413649,0.000578704,2,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138026,220,0.138026,220,0,1.00e-08
jump16,1e-08,0,60,2.9561484,0.110351,0.0425637,0.000334841,0,0,3456,120,1,1,3,120,0.6823,0,0,0,0.12000,0.137958,220,0.137958,220,0,1.00e-08
jump16,1e-08,0,61,2.9554292,0.0786312,0.0315643,0.00031443,0.000578704,2,3456,120,1,1,3,120,0.6823,0,0,0,0.12000,0.137907,218,0.137907,218,0,1.00e-08
jump16,1e-08,0,62,2.954855,0.069216,0.0250355,0.000296267,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137874,218,0.137874,218,0,1.00e-08
jump16,1e-08,0,63,2.9543138,0.0762711,0.0275873,0.000295983,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137871,218,0.137871,218,0,1.00e-08
jump16,1e-08,0,64,2.9537097,0.0922775,0.0333768,0.000307097,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137879,218,0.137879,218,0,1.00e-08
jump16,1e-08,0,65,2.9529631,0.128159,0.0463551,0.000363869,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.11999,0.137868,218,0.137868,218,0,1.00e-08
jump16,1e-08,0,66,2.9519742,0.1998,0.0722678,0.000472538,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.11999,0.137786,218,0.137786,218,0,1.00e-08
jump16,1e-08,0,67,2.9505428,0.146597,0.0462877,0.000476247,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.11999,0.137778,218,0.137778,218,0,1.00e-08
jump16,1e-08,0,68,2.9490541,0.152807,0.0481112,0.000465501,0.00115741,4,3456,121,1,1,3,121,0.6840,0,0,0,0.11999,0.137762,218,0.137762,218,0,1.00e-08
jump16,1e-08,0,69,2.9478242,0.144184,0.0453672,0.00050124,0.00115741,4,3456,120,1,1,3,120,0.6840,0,0,0,0.11999,0.137693,218,0.137693,218,0,1.00e-08
jump16,1e-08,0,70,2.9466126,0.136336,0.0436388,0.00044453,0,0,3456,120,1,1,3,120,0.6840,0,0,0,0.11999,0.137631,218,0.137631,218,0,1.00e-08
jump16,1e-08,0,71,2.9455539,0.10061,0.027293,0.000326272,0.000578704,2,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137575,216,0.137575,216,0,1.00e-08
jump16,1e-08,0,72,2.9448731,0.125584,0.0340678,0.000210989,0,0,3456,124,1,1,3,124,0.6840,0,0,0,0.12000,0.13755,216,0.13755,216,0,1.00e-08
jump16,1e-08,0,73,2.9445803,0.133779,0.0362911,0.000193871,0.000578704,2,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137498,214,0.137498,214,0,1.00e-08
jump16,1e-08,0,74,2.9443359,0.137604,0.0373284,0.000184825,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137444,214,0.137444,214,0,1.00e-08
jump16,1e-08,0,75,2.9440942,0.136108,0.0369228,0.000183539,0.000578704,2,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137374,212,0.137374,212,0,1.00e-08
jump16,1e-08,0,76,2.943871,0.126247,0.0342478,0.000170257,0.000578704,2,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137306,226,0.137306,226,0,1.00e-08
jump16,1e-08,0,77,2.9436734,0.111318,0.0301978,0.000158702,0.00115741,4,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137236,224,0.137236,224,0,1.00e-08
jump16,1e-08,0,78,2.9435029,0.0625382,0.0226201,9.18134e-05,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.13723,224,0.13723,224,0,1.00e-08
jump16,1e-08,0,79,2.9434223,0.057839,0.0209204,8.46473e-05,0.000578704,2,3456,121,1,1,3,121,0.6858,0,0,0,0.12000,0.137241,226,0.137241,226,0,1.00e-08
jump16,1e-08,0,80,2.943371,0.0600151,0.0217075,8.49482e-05,0,0,3456,123,1,1,3,123,0.6858,0,0,0,0.12000,0.137251,226,0.137251,226,0,1.00e-08
jump16,1e-08,0,81,2.9433156,0.0657439,0.0237796,9.20503e-05,0,0,3456,121,1,1,3,121,0.6858,0,1,0,0.12000,0.137263,226,0.137263,226,0,1.00e-08
jump16,1e-08,0,82,3.0394931,0.0999,0.294927,0.0330566,0.0144676,50,3456,253,1,1,3,253,0.5868,16,0,0,0.12955,0.211694,208,0.0257461,208,0,1.00e-08
jump16,1e-08,0,83,2.2790626,0.0999,0.0999,0.0109324,0.00462963,16,3456,184,1,1,3,184,0.6267,16,0,0,0.13420,0.210876,218,0.0169148,218,0,1.00e-08
jump16,1e-08,0,84,2.098041,0.0999,0.0952794,0.00942049,0.00231481,8,3456,221,1,1,3,221,0.6458,16,0,0,0.13667,0.202392,222,0.0106007,222,0,1.00e-08
jump16,1e-08,0,85,2.0325228,0.0999,0.094706,0.00880653,0.00173611,6,3456,293,1,1,3,293,0.6510,16,0,0,0.13685,0.192442,228,0.00759175,228,0,1.00e-08
jump16,1e-08,0,86,1.9905861,0.0999,0.0778509,0.00879782,0.00115741,4,3456,263,1,1,3,263,0.6545,16,0,0,0.13540,0.182999,232,0.00571189,232,0,1.00e-08
jump16,1e-08,0,87,1.9720705,0.0999,0.0919221,0.00853096,0,0,3456,262,1,1,3,262,0.6528,16,0,0,0.13179,0.178099,232,0.00507969,232,0,1.00e-08
jump16,1e-08,0,88,1.9697111,0.0999,0.0811301,0.00653887,0,0,3456,248,1,1,3,248,0.6476,16,0,0,0.13232,0.175305,232,0.00393175,232,0,1.00e-08
jump16,1e-08,0,89,1.9647407,0.0999,0.0665232,0.00463,0.000578704,2,3456,257,1,1,3,257,0.6389,16,0,0,0.13131,0.172663,234,0.00346233,234,0,1.00e-08
jump16,1e-08,0,90,1.9610474,0.0999,0.0550191,0.00338285,0,0,3456,255,1,1,3,255,0.6528,16,0,0,0.13034,0.170933,234,0.00327642,234,0,1.00e-08
jump16,1e-08,0,91,1.9593081,0.0999,0.060745,0.00170512,0,0,3456,225,1,1,3,225,0.6372,16,0,0,0.13000,0.170021,234,0.00294686,234,0,1.00e-08
jump16,1e-08,0,92,1.9578215,0.0999,0.0660263,0.00114226,0,0,3456,226,1,1,3,226,0.6424,16,0,0,0.12991,0.169391,234,0.00322224,234,0,1.00e-08
jump16,1e-08,0,93,1.9579719,0.0999,0.0326416,0.00125197,0,0,3456,246,1,1,3,246,0.6372,16,0,0,0.13072,0.169615,234,0.00293624,234,0,1.00e-08
jump16,1e-08,0,94,1.9565312,0.0999,0.0451864,0.00118016,0,0,3456,253,1,1,3,253,0.6510,16,0,0,0.13084,0.168636,234,0.00272554,234,0,1.00e-08
jump16,1e-08,0,95,1.9558318,0.0999,0.037871,0.00137238,0.000578704,2,3456,248,1,1,3,248,0.6337,16,0,0,0.13178,0.168822,232,0.00247641,232,0,1.00e-08
jump16,1e-08,0,96,1.9552288,0.0999,0.0419428,0.00212958,0,0,3456,247,1,1,3,247,0.6337,16,0,0,0.13352,0.16992,232,0.00211274,232,0,1.00e-08
jump16,1e-08,0,97,1.9541243,0.0999,0.0559039,0.00212309,0,0,3456,269,1,1,3,269,0.6337,16,0,0,0.13496,0.171134,232,0.00184179,232,0,1.00e-08
jump16,1e-08,0,98,1.9534829,0.0999,0.064427,0.00219688,0,0,3456,245,1,1,3,245,0.6354,16,0,0,0.13544,0.17058,232,0.00168912,232,0,1.00e-08
jump16,1e-08,0,99,1.9531052,0.0999,0.0564656,0.00194897,0,0,3456,266,1,1,3,266,0.6337,16,0,0,0.13602,0.171024,232,0.00165559,232,0,1.00e-08
jump16,1e-08,0,100,1.9528704,0.0999,0.0656156,0.00226641,0,0,3456,263,1,1,3,263,0.6510,16,0,0,0.13637,0.170529,232,0.00173859,232,0,1.00e-08
jump16,1e-08,0,101,1.9527474,0.0999,0.0719564,0.0036392,0,0,3456,268,1,1,3,268,0.6372,16,0,0,0.13719,0.171478,232,0.00201564,232,0,1.00e-08
jump16,1e-08,0,102,1.9527011,0.0999,0.0921431,0.00331881,0,0,3456,451,0,1,0,300,0.6597,16,0,0,0.13699,0.171006,232,0.00192104,232,0,1.00e-08
jump16,1e-08,0,103,1.9524577,0.0999,0.0606075,0.00225994,0,0,3456,283,1,1,3,283,0.6372,16,0,0,0.13544,0.168479,232,0.00164449,232,0,1.00e-08
jump16,1e-08,0,104,1.952634,0.0999,0.0398371,0.00222701,0,0,3456,265,1,1,3,265,0.6389,16,0,0,0.13734,0.170751,232,0.0016711,232,0,1.00e-08
jump16,1e-08,0,105,1.9524964,0.0999,0.0375994,0.00153846,0,0,3456,493,0,1,0,300,0.6458,16,0,0,0.13659,0.169841,232,0.00157222,232,0,1.00e-08
jump16,1e-08,0,106,1.9525587,0.0960796,0.0373219,0.00115705,0,0,3456,280,1,1,3,280,0.6389,16,0,0,0.13691,0.170073,232,0.0015894,232,0,1.00e-08
jump16,1e-08,0,107,1.9525387,0.0747255,0.0336389,0.000731832,0,0,3456,544,0,1,0,300,0.6458,16,1,0,0.13685,0.16991,232,0.00154792,232,0,1.00e-08
jump16,1e-08,1,1,701.4165,0.1998,-1,-1,-1,-1,3456,783,0,0,0,0,1.0000,0,0,0,0.06480,0.204891,48,0.204891,48,0,1.00e-08
jump16,1e-08,1,2,594.89424,0.1998,0.1998,0.0618864,0,0,3456,269,0,0,0,0,0.7917,0,0,0,0.06224,0.194896,48,0.194896,48,0,1.00e-08
jump16,1e-08,1,3,242.66857,0.1998,0.1998,0.04575,0,0,3456,370,0,0,0,0,0.7951,0,0,0,0.05919,0.178434,48,0.178434,48,0,1.00e-08
jump16,1e-08,1,4,114.0733,0.1998,0.182956,0.0241992,0,0,3456,272,0,0,0,0,0.7552,0,0,0,0.07097,0.209149,48,0.209149,48,0,1.00e-08
jump16,1e-08,1,5,34.903419,0.1998,0.144577,0.0129841,0.00868056,30,3456,295,0,0,0,0,0.7778,0,0,0,0.08299,0.226118,54,0.226118,54,0,1.00e-08
jump16,1e-08,1,6,20.009341,0.159854,0.108396,0.00588324,0.00752315,26,3456,255,0,0,0,0,0.7500,0,0,0,0.08699,0.227459,68,0.227459,68,0,1.00e-08
jump16,1e-08,1,7,16.033303,0.107136,0.0852955,0.0046172,0.00578704,20,3456,287,0,0,0,0,0.7326,0,0,0,0.08763,0.222989,64,0.222989,64,0,1.00e-08
jump16,1e-08,1,8,14.429299,0.105308,0.0754923,0.00453885,0.00520833,18,3456,255,0,0,0,0,0.7292,0,0,0,0.08771,0.217169,82,0.217169,82,0,1.00e-08
jump16,1e-08,1,9,13.228915,0.106146,0.0688327,0.00504412,0.00462963,16,3456,265,0,0,0,0,0.7240,0,0,0,0.08762,0.210182,94,0.210182,94,0,1.00e-08
jump16,1e-08,1,10,12.039985,0.153218,0.0699074,0.00558056,0.00636574,22,3456,273,0,0,0,0,0.7135,0,0,0,0.08748,0.202441,116,0.202441,116,0,1.00e-08
jump16,1e-08,1,11,10.842234,0.134171,0.0785543,0.00643186,0.00925926,32,3456,274,0,0,0,0,0.7101,0,0,0,0.08730,0.192674,140,0.192674,140,0,1.00e-08
jump16,1e-08,1,12,9.6029744,0.169488,0.0903853,0.00666569,0.0115741,40,3456,294,0,0,0,0,0.7066,0,0,0,0.08722,0.181727,152,0.181727,152,0,1.00e-08
jump16,1e-08,1,13,8.4410259,0.171579,0.111423,0.00656198,0.00694444,24,3456,328,0,0,0,0,0.7049,0,0,0,0.08723,0.170734,160,0.170734,160,0,1.00e-08
jump16,1e-08,1,14,7.478875,0.183639,0.0738102,0.00517919,0.00752315,26,3456,350,0,0,0,0,0.6997,0,0,0,0.08760,0.162236,182,0.162236,182,0,1.00e-08
jump16,1e-08,1,15,6.7909266,0.138828,0.0755961,0.00469597,0.00405093,14,3456,359,0,0,0,0,0.6806,0,0,0,0.08769,0.154212,196,0.154212,196,0,1.00e-08
jump16,1e-08,1,16,6.2919626,0.153206,0.0887088,0.00466533,0.00347222,12,3456,368,0,0,0,0,0.6771,0,0,0,0.08774,0.146358,196,0.146358,196,0,1.00e-08
jump16,1e-08,1,17,5.8802022,0.15325,0.0846405,0.00402347,0.00347222,12,3456,377,0,0,0,0,0.6736,0,0,0,0.08789,0.140183,200,0.140183,200,0,1.00e-08
jump16,1e-08,1,18,5.5808674,0.146711,0.0788435,0.00376457,0.00173611,6,3456,376,0,0,0,0,0.6719,0,0,0,0.08801,0.134665,206,0.134665,206,0,1.00e-08
jump16,1e-08,1,19,5.3480037,0.178971,0.0809289,0.00310137,0.000578704,2,3456,574,0,0,0,0,0.6719,0,0,0,0.08808,0.130079,204,0.130079,204,0,1.00e-08
jump16,1e-08,1,20,5.1742402,0.163609,0.0788129,0.00234991,0.00173611,6,3456,583,0,0,0,0,0.6719,0,0,0,0.08821,0.127463,202,0.127463,202,0,1.00e-08
jump16,1e-08,1,21,5.0599414,0.190683,0.109542,0.00203622,0.00173611,6,3456,391,0,0,0,0,0.6701,0,0,0,0.08827,0.125817,208,0.125817,208,0,1.00e-08
jump16,1e-08,1,22,4.9829106,0.1998,0.116409,0.00193028,0.00231481,8,3456,393,0,0,0,0,0.6719,0,0,0,0.08831,0.1246,216,0.1246,216,0,1.00e-08
jump16,1e-08,1,23,4.9227687,0.181269,0.0548478,0.00178551,0.000578704,2,3456,502,0,0,0,0,0.6719,0,0,0,0.08833,0.123564,214,0.123564,214,0,1.00e-08
jump16,1e-08,1,24,4.8743324,0.1998,0.0644712,0.00162672,0.00173611,6,3456,390,0,0,0,0,0.6736,0,0,0,0.08835,0.122932,224,0.122932,224,0,1.00e-08
jump16,1e-08,1,25,4.8338634,0.1998,0.0655099,0.00165464,0.00405093,14,3456,544,0,0,0,0,0.6736,0,0,0,0.08835,0.122576,238,0.122576,238,0,1.00e-08
jump16,1e-08,1,26,4.7965271,0.1998,0.0699798,0.00151017,0.00115741,4,3456,597,0,0,0,0,0.6736,0,0,0,0.08837,0.122273,238,0.122273,238,0,1.00e-08
jump16,1e-08,1,27,4.766072,0.1998,0.0716193,0.00145263,0,0,3456,393,0,0,0,0,0.6753,0,0,0,0.08838,0.121646,238,0.121646,238,0,1.00e-08
jump16,1e-08,1,28,4.7390974,0.1998,0.0694455,0.00123835,0.00115741,4,3456,486,0,0,0,0,0.6753,0,0,0,0.08840,0.121121,234,0.121121,234,0,1.00e-08
jump16,1e-08,1,29,4.7180268,0.1998,0.0577852,0.000975335,0,0,3456,394,0,0,0,0,0.6771,0,0,0,0.08841,0.120884,234,0.120884,234,0,1.00e-08
jump16,1e-08,1,30,4.7023103,0.198072,0.0624724,0.000737597,0.000578704,2,3456,454,0,0,0,0,0.6771,0,0,0,0.08842,0.120917,236,0.120917,236,0,1.00e-08
jump16,1e-08,1,31,4.6909138,0.1998,0.0760284,0.000608035,0.000578704,2,3456,593,0,0,0,0,0.6771,0,0,0,0.08843,0.121162,238,0.121162,238,0,1.00e-08
jump16,1e-08,1,32,4.6829109,0.1998,0.0830125,0.000519123,0.00115741,4,3456,597,0,0,0,0,0.6771,0,0,0,0.08844,0.121357,242,0.121357,242,0,1.00e-08
jump16,1e-08,1,33,4.6774192,0.1998,0.0888157,0.000578543,0.000578704,2,3456,602,0,0,0,0,0.6771,0,0,0,0.08844,0.121472,240,0.121472,240,0,1.00e-08
jump16,1e-08,1,34,4.671691,0.1998,0.0957819,0.000540274,0.00115741,4,3456,397,0,0,0,0,0.6788,0,0,0,0.08844,0.121468,236,0.121468,236,0,1.00e-08
jump16,1e-08,1,35,4.6652306,0.1998,0.0837371,0.000445931,0,0,3456,399,0,0,0,0,0.6806,0,0,0,0.08844,0.121455,236,0.121455,236,0,1.00e-08
jump16,1e-08,1,36,4.6600372,0.1998,0.0837371,0.000460573,0,0,3456,439,0,0,0,0,0.6806,0,0,0,0.08844,0.12138,236,0.12138,236,0,1.00e-08
jump16,1e-08,1,37,4.6546743,0.0864605,0.031802,0.000235034,0.000578704,2,3456,502,0,0,0,0,0.6806,0,0,0,0.08845,0.12143,238,0.12143,238,0,1.00e-08
jump16,1e-08,1,38,4.651783,0.0396299,0.0126848,0.000148234,0,0,3456,402,0,0,0,0,0.6823,0,0,0,0.08845,0.121518,238,0.121518,238,0,1.00e-08
