rung,iter,wall_ms,compliance,achieved_vf,plateau,cg_iters,cg_multigrid,beta,hier_built,mg_cycles_attempted,infeasible,recycle_dim,active_fraction,total_ms,tail_prev_ms,filter_ms,project_ms,solve_ms,fea_ms,sens_ms,update_ms,analysis_ms,observe_ms,residual_ms,solver_build_ms,mg_build_ms,mg_ms,cg_ms,geneo_setup_ms,geneo_apply_ms,recycle_ms,fea_solves,matvecs,geneo_dim,geneo_action,geneo_burn,geneo_threshold,rss_mb,peak_rss_mb,compressed_mb,available_mb,major_faults,swapins
0,1,1786659045016,0.003791802479,0.679999,0,935,0,0,1,300,0,0,1.000000,224302.354,0.000,0.000,0.000,222254.783,222254.783,0.000,0.000,0.000,0.000,2047.571,0.000,0.000,0.000,0.000,181259.458,2665.282,0.000,1,2858,718,3,500,0,-1.00,-1.00,-1.00,-1.00,-1,-1
1,1,1786659277540,0.005011063673,0.520000,0,1372,0,0,0,0,0,16,1.000000,36666.945,0.000,0.000,0.000,35507.210,35507.210,0.000,0.000,0.000,0.000,1159.735,0.000,0.000,0.000,0.000,1.849,0.000,0.000,1,1390,718,5,1372,2806,-1.00,-1.00,-1.00,-1.00,-1,-1
2,1,1786659470208,0.007523418378,0.380000,0,1723,0,0,0,0,0,16,1.000000,37634.294,0.000,0.000,0.000,36271.144,36271.144,0.000,0.000,0.000,0.000,1363.150,0.000,0.000,0.000,0.000,1.801,0.000,0.000,1,1741,718,5,1723,2806,-1.00,-1.00,-1.00,-1.00,-1,-1
3,1,1786659688151,0.04299675445,0.260000,0,2879,0,0,0,0,0,16,1.000000,61569.721,0.000,0.000,0.000,60506.394,60506.394,0.000,0.000,0.000,0.000,1063.327,0.000,0.000,0.000,0.000,10343.009,470.504,0.000,1,3615,718,2,2806,2806,-1.00,-1.00,-1.00,-1.00,-1,-1
