iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
16,0.0035405345376,58591,58591,0.528303758205,0.00832341611385,0.0483362901927,2.8584486481e-11,5.05802346325e-11,2757,1,0,17825.1341248,12.6529998779,24667,0,0,0.289639397634,0.999476467085,0,0.1,0,0,32678.4398247,1,1,0,0,0,48,0,16,64,12,0,0,7,-30,0,0,0,0,0,0,24.982634041
17,0.00356152807364,58590,58590,0.528294741398,0.00671483576298,0.0483362901927,2.81490279245e-11,5.41938809845e-11,2730,1,0,17825.147625,12.1825838089,24618,0,0,0.293836825968,0.999476467085,0,0.1,0,0,33063.2080382,1,1,0,0,0,74,21,33,86,13,0,0,34,-8,0,0,0,0,0,0,25.179900208
18,0.00352626844283,58590,58590,0.528294741398,-0.0045407563448,0.0483362901927,2.47114435998e-11,4.95839707817e-11,2744,1,0,17897.166708,13.0578327179,24251,0,0,0.291424790259,0.999476467085,0,0.1,0,0,32519.1231023,1,1,0,0,0,45,-1,17,63,14,0,0,7,-36,0,0,0,0,0,0,25.0728585827
19,0.00355391667899,58590,58590,0.528294741398,0.00642351806164,0.0483362901927,3.03134912038e-11,5.37635250706e-11,2725,1,0,17332.0517921,11.6384577751,23978,0,0,0.293807469562,0.999476467085,0,0.1,0,0,32575.4746069,1,1,0,0,0,63,17,30,76,15,0,0,31,-13,0,0,0,0,0,0,24.4879616671
20,0.00352896094384,58591,58591,0.528303758205,-0.00286959111691,0.0483362901927,2.31412728246e-11,4.9890464233e-11,2746,1,0,17540.5137501,13.0099577904,23619,0,0,0.281260419292,0.999354766103,0,0.1,0,0,31976.3240334,1,1,0,0,0,51,-7,20,78,16,0,0,9,-21,0,0,0,0,0,0,36.799301208
21,0.00355653197054,58591,58591,0.528303758205,0.0178303569555,0.0483362901927,2.94144811119e-11,5.29286491174e-11,2731,1,0,17697.9274998,12.5285000801,22965,0,0,0.293988021082,0.999354766103,0,0.1,0,0,31036.7236915,1,1,0,0,0,51,20,21,52,17,0,0,27,-27,0,0,0,0,0,0,24.8332350831
22,0.00352356633251,58590,58590,0.528294741398,-0.00545643270016,0.0483362901927,2.25788901398e-11,4.86546733547e-11,2738,1,0,17834.1219592,12.6018748283,22650,0,0,0.291767489061,0.999354766103,0,0.1,0,0,30753.5326125,1,1,0,0,0,36,-1,13,50,18,0,0,7,-22,0,0,0,0,0,0,24.9717770419
23,0.0035594463518,58591,58591,0.528303758205,0.00860579311848,0.0483362901927,2.39679924191e-11,5.32285744681e-11,2733,1,0,17691.5235415,11.8140416145,22608,0,0,0.296946605564,0.999354766103,0,0.1,0,0,30805.1284995,1,1,0,0,0,46,21,22,47,19,0,0,22,-12,0,0,0,0,0,0,24.9864545842
24,0.00352553098044,58591,58591,0.528303758205,-0.00646598637104,0.0483362901927,2.32479027742e-11,4.85210328393e-11,2738,1,0,17709.7700419,12.0069580078,22247,0,0,0.292848568529,0.999354766103,0,0.1,0,0,30465.8616996,1,1,0,0,0,34,-4,12,50,20,0,0,9,-21,0,0,0,0,0,0,24.8435639581
25,0.00356133922497,58591,58591,0.528303758205,0.00789724290371,0.0483362901927,2.49944691129e-11,5.33555162567e-11,2732,1,0,17538.2318749,12.3102917671,22215,0,0,0.287134302928,0.998956862056,0,0.1,0,0,30559.019823,1,1,0,0,0,50,16,22,56,21,0,0,28,-12,0,0,0,0,0,0,36.6242537079
