schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
jump32,1e-08,1,9,21.040789,0.139575,0.0985993,0.0146475,0.0168651,34,2016,132,1,1,3,132,1.0000,0,0,0,0.51883,0.616671,444,0.616671,444,0,1.00e-08
jump32,1e-08,1,10,20.729552,0.175262,0.14346,0.0171883,0.0208333,42,2016,169,1,1,3,169,1.0000,0,0,0,0.51840,0.594638,402,0.594638,402,0,1.00e-08
jump32,1e-08,1,11,20.338795,0.1998,0.152396,0.0187129,0.0208333,42,2016,149,1,1,3,149,1.0000,0,0,0,0.51803,0.570224,440,0.570224,440,0,1.00e-08
jump32,1e-08,1,12,19.888461,0.1998,0.152464,0.0208438,0.0168651,34,2016,143,1,1,3,143,1.0000,0,0,0,0.51790,0.542012,426,0.542012,426,0,1.00e-08
jump32,1e-08,1,13,19.393996,0.1998,0.13593,0.0207294,0.0188492,38,2016,142,1,1,3,142,1.0000,0,0,0,0.51817,0.516057,432,0.516057,432,0,1.00e-08
jump32,1e-08,1,14,18.929728,0.1998,0.116049,0.0184563,0.014881,30,2016,138,1,1,3,138,1.0000,0,0,0,0.51857,0.493898,404,0.493898,404,0,1.00e-08
jump32,1e-08,1,15,18.541287,0.1998,0.106129,0.0160197,0.00892857,18,2016,142,1,1,3,142,1.0000,0,0,0,0.51876,0.475204,390,0.475204,390,0,1.00e-08
jump32,1e-08,1,16,18.214884,0.1998,0.104082,0.0129524,0.0168651,34,2016,136,1,1,3,136,1.0000,0,0,0,0.51911,0.462105,402,0.462105,402,0,1.00e-08
jump32,1e-08,1,17,17.95753,0.1998,0.114508,0.0118282,0.0109127,22,2016,139,1,1,3,139,1.0000,0,0,0,0.51924,0.450286,388,0.450286,388,0,1.00e-08
jump32,1e-08,1,18,17.746897,0.1998,0.120714,0.0113052,0.014881,30,2016,134,1,1,3,134,1.0000,0,0,0,0.51935,0.438037,358,0.438037,358,0,1.00e-08
jump32,1e-08,1,19,17.569362,0.1998,0.103667,0.00926202,0.00396825,8,2016,133,1,1,3,133,1.0000,0,0,0,0.51949,0.428077,358,0.428077,358,0,1.00e-08
jump32,1e-08,1,20,17.430052,0.1998,0.106545,0.00695404,0.00496032,10,2016,131,1,1,3,131,1.0000,0,0,0,0.51965,0.421931,350,0.421931,350,0,1.00e-08
jump32,1e-08,1,21,17.330832,0.1998,0.0996856,0.00539241,0.00297619,6,2016,121,1,1,3,121,1.0000,0,0,0,0.51979,0.418618,352,0.418618,352,0,1.00e-08
jump32,1e-08,1,22,17.267795,0.1998,0.093733,0.00372389,0.00496032,10,2016,118,1,1,3,118,1.0000,0,0,0,0.51986,0.415813,350,0.415813,350,0,1.00e-08
jump32,1e-08,1,23,17.230655,0.1998,0.0737419,0.00276978,0.000992063,2,2016,118,1,1,3,118,1.0000,0,0,0,0.51991,0.413907,350,0.413907,350,0,1.00e-08
jump32,1e-08,1,24,17.20614,0.1998,0.075669,0.0023517,0.00198413,4,2016,115,1,1,3,115,1.0000,0,0,0,0.51992,0.411918,348,0.411918,348,0,1.00e-08
jump32,1e-08,1,25,17.184724,0.1998,0.0758052,0.00256969,0.00198413,4,2016,117,1,1,3,117,1.0000,0,0,0,0.51991,0.40943,350,0.40943,350,0,1.00e-08
jump32,1e-08,1,26,17.160646,0.1998,0.0738167,0.00222506,0.000992063,2,2016,115,1,1,3,115,1.0000,0,0,0,0.51993,0.407565,352,0.407565,352,0,1.00e-08
jump32,1e-08,1,27,17.140326,0.185258,0.0790636,0.00176804,0.00496032,10,2016,117,1,1,3,117,1.0000,0,0,0,0.51996,0.406546,350,0.406546,350,0,1.00e-08
jump32,1e-08,1,28,17.128221,0.1998,0.08527,0.00155601,0.00198413,4,2016,118,1,1,3,118,1.0000,0,0,0,0.51996,0.405828,354,0.405828,354,0,1.00e-08
jump32,1e-08,1,29,17.120144,0.1998,0.0831731,0.0014901,0.00198413,4,2016,118,1,1,3,118,1.0000,0,0,0,0.51997,0.405014,356,0.405014,356,0,1.00e-08
jump32,1e-08,1,30,17.112653,0.1998,0.0722678,0.00104844,0,0,2016,118,1,1,3,118,1.0000,0,0,0,0.51998,0.404254,356,0.404254,356,0,1.00e-08
jump32,1e-08,1,31,17.107166,0.102276,0.0327368,0.000745721,0.00198413,4,2016,118,1,1,3,118,1.0000,0,0,0,0.51999,0.403728,358,0.403728,358,0,1.00e-08
jump32,1e-08,1,32,17.103907,0.0899471,0.02919,0.000561626,0,0,2016,118,1,1,3,118,1.0000,0,0,0,0.52000,0.403428,358,0.403428,358,0,1.00e-08
jump32,1e-08,1,33,17.102867,0.076737,0.0224709,0.000459235,0,0,2016,116,1,1,3,116,1.0000,0,0,0,0.52000,0.403312,358,0.403312,358,0,1.00e-08
jump32,1e-08,1,34,17.102002,0.0993154,0.0289053,0.000440645,0,0,2016,118,1,1,3,118,1.0000,0,0,0,0.52000,0.403271,358,0.403271,358,0,1.00e-08
jump32,1e-08,1,35,17.101188,0.128119,0.0457161,0.000478006,0,0,2016,118,1,1,3,118,1.0000,0,0,0,0.51999,0.403279,358,0.403279,358,0,1.00e-08
jump32,1e-08,1,36,17.100122,0.151108,0.0517572,0.00044063,0,0,2016,119,1,1,3,119,1.0000,0,0,0,0.52000,0.403609,358,0.403609,358,0,1.00e-08
jump32,1e-08,1,37,17.099315,0.153824,0.0501408,0.000346661,0,0,2016,119,1,1,3,119,1.0000,0,0,0,0.52000,0.403866,358,0.403866,358,0,1.00e-08
jump32,1e-08,1,38,17.09865,0.142163,0.0418583,0.000264467,0.00198413,4,2016,119,1,1,3,119,1.0000,0,0,0,0.52000,0.404004,360,0.404004,360,0,1.00e-08
jump32,1e-08,1,39,17.098036,0.130481,0.0355199,0.000254241,0,0,2016,119,1,1,3,119,1.0000,0,0,0,0.52000,0.404057,360,0.404057,360,0,1.00e-08
jump32,1e-08,1,40,17.097426,0.108136,0.0203374,0.000285366,0,0,2016,119,1,1,3,119,1.0000,0,1,0,0.52000,0.403974,360,0.403974,360,0,1.00e-08
jump32,1e-08,1,41,12.975963,0.04995,0.257699,0.11503,0.0287698,58,2016,162,1,1,3,162,1.0000,32,0,0,0.48787,0.655094,324,0.026977,324,0,1.00e-08
jump32,1e-08,1,42,13.336225,0.04995,0.04995,0.0179975,0.00198413,4,2016,161,1,1,3,161,1.0000,32,0,0,0.48305,0.652792,324,0.0194972,324,0,1.00e-08
