schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
start4,1e-08,0,13,12.71949,0.1998,0.123345,0.0107642,0.00992063,20,2016,87,1,1,3,87,1.0000,0,0,0,0.67900,0.404729,120,0.404729,120,0,1.00e-08
start4,1e-08,0,14,12.613428,0.1998,0.115023,0.00981386,0.00396825,8,2016,87,1,1,3,87,1.0000,0,0,0,0.67915,0.389159,124,0.389159,124,0,1.00e-08
start4,1e-08,0,15,12.528477,0.1998,0.107674,0.00999955,0.0128968,26,2016,85,1,1,3,85,1.0000,0,0,0,0.67912,0.373362,142,0.373362,142,0,1.00e-08
start4,1e-08,0,16,12.450391,0.1998,0.133477,0.00953462,0.00297619,6,2016,86,1,1,3,86,1.0000,0,0,0,0.67915,0.356261,140,0.356261,140,0,1.00e-08
start4,1e-08,0,17,12.375024,0.1998,0.148201,0.00904886,0.00198413,4,2016,87,1,1,3,87,1.0000,0,0,0,0.67912,0.338122,140,0.338122,140,0,1.00e-08
start4,1e-08,0,18,12.302792,0.188232,0.108047,0.00697225,0.00297619,6,2016,89,1,1,3,89,1.0000,0,0,0,0.67947,0.324054,138,0.324054,138,0,1.00e-08
start4,1e-08,0,19,12.253577,0.162219,0.0731598,0.00347425,0,0,2016,90,1,1,3,90,1.0000,0,0,0,0.67982,0.319146,138,0.319146,138,0,1.00e-08
start4,1e-08,0,20,12.235137,0.1998,0.0890847,0.00272188,0,0,2016,92,1,1,3,92,1.0000,0,0,0,0.67988,0.316182,138,0.316182,138,0,1.00e-08
start4,1e-08,0,21,12.226356,0.1998,0.0767159,0.00268464,0.00297619,6,2016,90,1,1,3,90,1.0000,0,0,0,0.67989,0.313267,140,0.313267,140,0,1.00e-08
start4,1e-08,0,22,12.218966,0.154475,0.0665077,0.00216363,0,0,2016,90,1,1,3,90,1.0000,0,0,0,0.67992,0.310816,140,0.310816,140,0,1.00e-08
start4,1e-08,0,23,12.212972,0.139369,0.0435461,0.00156298,0.000992063,2,2016,90,1,1,3,90,1.0000,0,0,0,0.67995,0.309335,138,0.309335,138,0,1.00e-08
start4,1e-08,0,24,12.209046,0.0884383,0.0319882,0.00104738,0,0,2016,90,1,1,3,90,1.0000,0,0,0,0.67998,0.308858,138,0.308858,138,0,1.00e-08
start4,1e-08,0,25,12.207217,0.115389,0.0417364,0.000852285,0.000992063,2,2016,90,1,1,3,90,1.0000,0,0,0,0.67999,0.308677,140,0.308677,140,0,1.00e-08
start4,1e-08,0,26,12.206347,0.143258,0.0518165,0.000775352,0.000992063,2,2016,92,1,1,3,92,1.0000,0,0,0,0.67999,0.308516,138,0.308516,138,0,1.00e-08
start4,1e-08,0,27,12.205668,0.130947,0.0524345,0.000863526,0,0,2016,90,1,1,3,90,1.0000,0,0,0,0.67999,0.308185,138,0.308185,138,0,1.00e-08
start4,1e-08,0,28,12.204929,0.180982,0.077239,0.000845781,0,0,2016,90,1,1,3,90,1.0000,0,0,0,0.67999,0.307719,138,0.307719,138,0,1.00e-08
start4,1e-08,0,29,12.20427,0.187145,0.0798691,0.000900999,0,0,2016,90,1,1,3,90,1.0000,0,0,0,0.67999,0.307138,138,0.307138,138,0,1.00e-08
start4,1e-08,0,30,12.203408,0.0943463,0.0300213,0.000694735,0,0,2016,90,1,1,3,90,1.0000,0,0,0,0.68000,0.306981,138,0.306981,138,0,1.00e-08
start4,1e-08,0,31,12.202987,0.110795,0.0314154,0.000539661,0,0,2016,90,1,1,3,90,1.0000,0,0,0,0.68000,0.306961,138,0.306961,138,0,1.00e-08
start4,1e-08,0,32,12.202747,0.11001,0.03086,0.000494537,0,0,2016,93,1,1,3,93,1.0000,0,0,0,0.68000,0.307008,138,0.307008,138,0,1.00e-08
start4,1e-08,0,33,12.202512,0.0950157,0.0203439,0.000381796,0.000992063,2,2016,90,1,1,3,90,1.0000,0,1,0,0.68000,0.306908,144,0.306908,144,0,1.00e-08
start4,1e-08,0,34,12.174872,0.1998,0.246463,0.0621891,0.00892857,18,2016,87,1,1,3,87,1.0000,4,0,0,0.65340,0.458146,146,0.248394,146,0,1.00e-08
start4,1e-08,0,35,12.014115,0.134618,0.0811214,0.0246103,0.000992063,2,2016,95,1,1,3,95,1.0000,4,0,0,0.65826,0.398346,146,0.201384,146,0,1.00e-08
start4,1e-08,0,36,11.67885,0.125259,0.0853949,0.0169707,0.00198413,4,2016,99,1,1,3,99,1.0000,4,0,0,0.66529,0.359667,142,0.172327,142,0,1.00e-08
start4,1e-08,0,37,11.492562,0.125671,0.0709094,0.00774908,0.00198413,4,2016,106,1,1,3,106,1.0000,4,0,0,0.66935,0.342839,140,0.158705,140,0,1.00e-08
start4,1e-08,0,38,11.412747,0.127054,0.0624228,0.00595278,0.000992063,2,2016,90,1,1,3,90,1.0000,4,0,0,0.67080,0.330822,142,0.147742,142,0,1.00e-08
start4,1e-08,0,39,11.371402,0.129972,0.0491422,0.00440169,0,0,2016,88,1,1,3,88,1.0000,4,0,0,0.67199,0.321804,142,0.139715,142,0,1.00e-08
start4,1e-08,0,40,11.343006,0.184099,0.0531405,0.00336876,0,0,2016,99,1,1,3,99,1.0000,4,0,0,0.67289,0.31588,142,0.13448,142,0,1.00e-08
start4,1e-08,0,41,11.326206,0.142054,0.041752,0.00206179,0,0,2016,88,1,1,3,88,1.0000,4,0,0,0.67344,0.312787,142,0.13167,142,0,1.00e-08
start4,1e-08,0,42,11.31702,0.133003,0.034236,0.0011897,0.00198413,4,2016,99,1,1,3,99,1.0000,4,0,0,0.67360,0.311887,146,0.13067,146,0,1.00e-08
start4,1e-08,0,43,11.312743,0.0872372,0.0294801,0.000997527,0.00198413,4,2016,98,1,1,3,98,1.0000,4,0,0,0.67362,0.311534,150,0.130078,150,0,1.00e-08
start4,1e-08,0,44,11.309996,0.0945546,0.0358663,0.00100135,0,0,2016,98,1,1,3,98,1.0000,4,0,0,0.67365,0.31127,150,0.129515,150,0,1.00e-08
start4,1e-08,0,45,11.307675,0.0902922,0.0385346,0.00109752,0.000992063,2,2016,106,1,1,3,106,1.0000,4,0,0,0.67372,0.310839,156,0.128803,156,0,1.00e-08
start4,1e-08,0,46,11.305571,0.110814,0.0317266,0.00108823,0,0,2016,87,1,1,3,87,1.0000,4,0,0,0.67384,0.310182,156,0.12796,156,0,1.00e-08
start4,1e-08,0,47,11.303606,0.140968,0.040139,0.00118111,0.000992063,2,2016,87,1,1,3,87,1.0000,4,0,0,0.67395,0.309499,158,0.12704,158,0,1.00e-08
start4,1e-08,0,48,11.301483,0.139729,0.0447249,0.00104596,0,0,2016,90,1,1,3,90,1.0000,4,0,0,0.67399,0.309214,158,0.126484,158,0,1.00e-08
start4,1e-08,0,49,11.299727,0.137379,0.0439725,0.000975692,0,0,2016,87,1,1,3,87,1.0000,4,0,0,0.67398,0.309048,158,0.126001,158,0,1.00e-08
start4,1e-08,0,50,11.298291,0.0913895,0.0390029,0.000758607,0.000992063,2,2016,87,1,1,3,87,1.0000,4,0,0,0.67401,0.308997,160,0.125729,160,0,1.00e-08
start4,1e-08,0,51,11.297336,0.124904,0.0465434,0.000836281,0,0,2016,90,1,1,3,90,1.0000,4,0,0,0.67407,0.30889,160,0.125341,160,0,1.00e-08
start4,1e-08,0,52,11.296353,0.160471,0.0442812,0.000854548,0,0,2016,93,1,1,3,93,1.0000,4,0,0,0.67417,0.308701,160,0.124928,160,0,1.00e-08
start4,1e-08,0,53,11.295132,0.142678,0.0408626,0.000752116,0.00297619,6,2016,94,1,1,3,94,1.0000,4,0,0,0.67416,0.308933,162,0.124883,162,0,1.00e-08
start4,1e-08,0,54,11.294176,0.145666,0.065903,0.000894924,0.000992063,2,2016,95,1,1,3,95,1.0000,4,0,0,0.67403,0.309533,162,0.125152,162,0,1.00e-08
start4,1e-08,0,55,11.293527,0.1998,0.0817377,0.00118849,0.000992063,2,2016,96,1,1,3,96,1.0000,4,0,0,0.67389,0.310207,164,0.12556,164,0,1.00e-08
start4,1e-08,0,56,11.292376,0.1998,0.0890941,0.00126176,0.00198413,4,2016,95,1,1,3,95,1.0000,4,0,0,0.67386,0.310634,162,0.126033,162,0,1.00e-08
start4,1e-08,0,57,11.291264,0.1998,0.0876611,0.00130535,0.000992063,2,2016,92,1,1,3,92,1.0000,4,0,0,0.67415,0.310592,164,0.126311,164,0,1.00e-08
start4,1e-08,0,58,11.289513,0.1998,0.096293,0.00134992,0.00198413,4,2016,89,1,1,3,89,1.0000,4,0,0,0.67442,0.310627,168,0.126525,168,0,1.00e-08
start4,1e-08,0,59,11.287207,0.1998,0.0794753,0.00115047,0.000992063,2,2016,92,1,1,3,92,1.0000,4,0,0,0.67449,0.31108,170,0.126605,170,0,1.00e-08
start4,1e-08,0,60,11.284992,0.1998,0.072491,0.000738857,0,0,2016,89,1,1,3,89,1.0000,4,0,0,0.67440,0.31186,170,0.127043,170,0,1.00e-08
start4,1e-08,0,61,11.284312,0.196278,0.0598878,0.000608722,0,0,2016,89,1,1,3,89,1.0000,4,0,0,0.67434,0.31255,170,0.127512,170,0,1.00e-08
start4,1e-08,0,62,11.283785,0.1998,0.0542008,0.000543728,0.000992063,2,2016,89,1,1,3,89,1.0000,4,0,0,0.67430,0.313093,170,0.127874,170,0,1.00e-08
start4,1e-08,0,63,11.283285,0.1998,0.0542008,0.000547627,0,0,2016,89,1,1,3,89,1.0000,4,0,0,0.67428,0.313512,170,0.128126,170,0,1.00e-08
start4,1e-08,0,64,11.282957,0.0697794,0.0222351,0.000356825,0,0,2016,89,1,1,3,89,1.0000,4,1,0,0.67430,0.313689,170,0.128282,170,0,1.00e-08
start4,1e-08,0,65,10.892489,0.116609,0.0732714,0.00400917,0.000992063,2,2016,90,1,1,3,90,1.0000,8,0,0,0.67509,0.32239,170,0.0294084,170,0,1.00e-08
start4,1e-08,0,66,10.889281,0.100639,0.0336624,0.00150875,0,0,2016,92,1,1,3,92,1.0000,8,0,0,0.67538,0.324886,170,0.0292862,170,0,1.00e-08
start4,1e-08,0,67,10.887799,0.0974515,0.0307207,0.00114589,0,0,2016,94,1,1,3,94,1.0000,8,0,0,0.67557,0.327013,170,0.0291976,170,0,1.00e-08
start4,1e-08,0,68,10.887045,0.0826922,0.0246752,0.00102163,0.000992063,2,2016,96,1,1,3,96,1.0000,8,0,0,0.67584,0.328786,170,0.0291208,170,0,1.00e-08
start4,1e-08,0,69,10.88653,0.101793,0.0318446,0.000943743,0,0,2016,98,1,1,3,98,1.0000,8,0,0,0.67611,0.330043,170,0.0290194,170,0,1.00e-08
start4,1e-08,0,70,10.886112,0.111408,0.0359617,0.000854506,0,0,2016,120,1,1,3,120,1.0000,8,0,0,0.67630,0.331012,170,0.0289394,170,0,1.00e-08
start4,1e-08,0,71,10.885826,0.0652855,0.0222169,0.000540213,0,0,2016,144,1,1,3,144,1.0000,8,0,0,0.67633,0.331392,170,0.0288539,170,0,1.00e-08
start4,1e-08,0,72,10.885675,0.0485468,0.016111,0.000412341,0,0,2016,141,1,1,3,141,1.0000,8,0,0,0.67638,0.33167,170,0.028818,170,0,1.00e-08
start4,1e-08,0,73,10.885569,0.0510236,0.0170441,0.000402044,0,0,2016,165,1,1,3,165,1.0000,8,0,0,0.67644,0.332113,170,0.0288164,170,0,1.00e-08
start4,1e-08,0,74,10.88549,0.0658457,0.0191157,0.000375137,0,0,2016,171,1,1,3,171,1.0000,8,0,0,0.67642,0.332351,170,0.0287798,170,0,1.00e-08
start4,1e-08,0,75,10.88542,0.0691764,0.0194667,0.000383343,0,0,2016,167,1,1,3,167,1.0000,8,1,0,0.67635,0.332667,170,0.0287592,170,0,1.00e-08
start4,1e-08,0,76,10.833619,0.0999,0.0977187,0.02736,0.00198413,4,2016,110,1,1,3,110,1.0000,16,0,0,0.70508,0.360465,168,0.012915,168,0,1.00e-08
start4,1e-08,0,77,10.826995,0.0999,0.0980712,0.0364334,0.00297619,6,2016,129,1,1,3,129,1.0000,16,0,0,0.66923,0.358323,168,0.0052057,168,0,1.00e-08
start4,1e-08,0,78,10.817016,0.0999,0.0963661,0.0145959,0.000992063,2,2016,115,1,1,3,115,1.0000,16,0,0,0.65689,0.368932,168,0.00630567,168,0,1.00e-08
start4,1e-08,0,79,10.829162,0.0999,0.0888201,0.00956581,0.000992063,2,2016,111,1,1,3,111,1.0000,16,0,0,0.66445,0.357289,168,0.00490396,168,0,1.00e-08
start4,1e-08,0,80,10.824715,0.0999,0.0606651,0.00496065,0,0,2016,115,1,1,3,115,1.0000,16,0,0,0.66490,0.35991,168,0.00386065,168,0,1.00e-08
start4,1e-08,0,81,10.821984,0.0999,0.0754329,0.00489398,0,0,2016,110,1,1,3,110,1.0000,16,0,0,0.66785,0.357547,168,0.00285551,168,0,1.00e-08
start4,1e-08,0,82,10.819654,0.0999,0.0620389,0.0049973,0,0,2016,110,1,1,3,110,1.0000,16,0,0,0.66442,0.357424,168,0.00245107,168,0,1.00e-08
start4,1e-08,0,83,10.819297,0.0999,0.0612596,0.0025771,0,0,2016,110,1,1,3,110,1.0000,16,0,0,0.66400,0.358941,168,0.00229251,168,0,1.00e-08
start4,1e-08,0,84,10.81905,0.0999,0.0547853,0.00216066,0,0,2016,110,1,1,3,110,1.0000,16,0,0,0.66337,0.358395,168,0.00225045,168,0,1.00e-08
start4,1e-08,0,85,10.818836,0.0999,0.0332145,0.00136153,0,0,2016,110,1,1,3,110,1.0000,16,0,0,0.66409,0.357691,168,0.00214838,168,0,1.00e-08
start4,1e-08,0,86,10.818533,0.0736613,0.0264491,0.000878911,0,0,2016,115,1,1,3,115,1.0000,16,0,0,0.66427,0.356806,168,0.00211214,168,0,1.00e-08
start4,1e-08,0,87,10.818371,0.0662216,0.0185019,0.000642599,0,0,2016,115,1,1,3,115,1.0000,16,1,0,0.66474,0.356265,168,0.002089,168,0,1.00e-08
start4,1e-08,1,1,67.695978,0.1998,-1,-1,-1,-1,2016,53,1,1,3,53,1.0000,0,0,0,0.48981,0.90367,116,0.90367,116,0,1.00e-08
start4,1e-08,1,2,48.59281,0.1998,0.170711,0.062602,0.0565476,114,2016,61,1,1,3,61,1.0000,0,0,0,0.50107,0.840568,174,0.840568,174,0,1.00e-08
start4,1e-08,1,3,34.756517,0.1998,0.174347,0.0566964,0.0178571,36,2016,70,1,1,3,70,1.0000,0,0,0,0.50531,0.744033,178,0.744033,178,0,1.00e-08
start4,1e-08,1,4,26.856522,0.13619,0.102631,0.0325563,0.0188492,38,2016,87,1,1,3,87,1.0000,0,0,0,0.51539,0.690236,190,0.690236,190,0,1.00e-08
start4,1e-08,1,5,23.259784,0.150641,0.104618,0.0193725,0.0724206,146,2016,99,1,1,3,99,1.0000,0,0,0,0.51782,0.674172,340,0.674172,340,0,1.00e-08
start4,1e-08,1,6,22.284386,0.126802,0.0735189,0.0167688,0.0228175,46,2016,102,1,1,3,102,1.0000,0,0,0,0.51844,0.659672,392,0.659672,392,0,1.00e-08
start4,1e-08,1,7,21.736095,0.116301,0.0568187,0.0141956,0.015873,32,2016,106,1,1,3,106,1.0000,0,0,0,0.51882,0.64618,404,0.64618,404,0,1.00e-08
start4,1e-08,1,8,21.353766,0.145833,0.0882759,0.0138196,0.00892857,18,2016,112,1,1,3,112,1.0000,0,0,0,0.51893,0.632364,414,0.632364,414,0,1.00e-08
start4,1e-08,1,9,21.040789,0.139575,0.0985993,0.0146475,0.0168651,34,2016,132,1,1,3,132,1.0000,0,0,0,0.51883,0.616671,444,0.616671,444,0,1.00e-08
start4,1e-08,1,10,20.729552,0.175262,0.14346,0.0171883,0.0208333,42,2016,169,1,1,3,169,1.0000,0,0,0,0.51840,0.594638,402,0.594638,402,0,1.00e-08
start4,1e-08,1,11,20.338795,0.1998,0.152396,0.0187129,0.0208333,42,2016,149,1,1,3,149,1.0000,0,0,0,0.51803,0.570224,440,0.570224,440,0,1.00e-08
start4,1e-08,1,12,19.888461,0.1998,0.152464,0.0208438,0.0168651,34,2016,143,1,1,3,143,1.0000,0,0,0,0.51790,0.542012,426,0.542012,426,0,1.00e-08
start4,1e-08,1,13,19.393996,0.1998,0.13593,0.0207294,0.0188492,38,2016,142,1,1,3,142,1.0000,0,0,0,0.51817,0.516057,432,0.516057,432,0,1.00e-08
start4,1e-08,1,14,18.929728,0.1998,0.116049,0.0184563,0.014881,30,2016,138,1,1,3,138,1.0000,0,0,0,0.51857,0.493898,404,0.493898,404,0,1.00e-08
start4,1e-08,1,15,18.541287,0.1998,0.106129,0.0160197,0.00892857,18,2016,142,1,1,3,142,1.0000,0,0,0,0.51876,0.475204,390,0.475204,390,0,1.00e-08
start4,1e-08,1,16,18.214884,0.1998,0.104082,0.0129524,0.0168651,34,2016,136,1,1,3,136,1.0000,0,0,0,0.51911,0.462105,402,0.462105,402,0,1.00e-08
start4,1e-08,1,17,17.95753,0.1998,0.114508,0.0118282,0.0109127,22,2016,139,1,1,3,139,1.0000,0,0,0,0.51924,0.450286,388,0.450286,388,0,1.00e-08
start4,1e-08,1,18,17.746897,0.1998,0.120714,0.0113052,0.014881,30,2016,134,1,1,3,134,1.0000,0,0,0,0.51935,0.438037,358,0.438037,358,0,1.00e-08
start4,1e-08,1,19,17.569362,0.1998,0.103667,0.00926202,0.00396825,8,2016,133,1,1,3,133,1.0000,0,0,0,0.51949,0.428077,358,0.428077,358,0,1.00e-08
start4,1e-08,1,20,17.430052,0.1998,0.106545,0.00695404,0.00496032,10,2016,131,1,1,3,131,1.0000,0,0,0,0.51965,0.421931,350,0.421931,350,0,1.00e-08
start4,1e-08,1,21,17.330832,0.1998,0.0996856,0.00539241,0.00297619,6,2016,121,1,1,3,121,1.0000,0,0,0,0.51979,0.418618,352,0.418618,352,0,1.00e-08
start4,1e-08,1,22,17.267795,0.1998,0.093733,0.00372389,0.00496032,10,2016,118,1,1,3,118,1.0000,0,0,0,0.51986,0.415813,350,0.415813,350,0,1.00e-08
start4,1e-08,1,23,17.230655,0.1998,0.0737419,0.00276978,0.000992063,2,2016,118,1,1,3,118,1.0000,0,0,0,0.51991,0.413907,350,0.413907,350,0,1.00e-08
start4,1e-08,1,24,17.20614,0.1998,0.075669,0.0023517,0.00198413,4,2016,115,1,1,3,115,1.0000,0,0,0,0.51992,0.411918,348,0.411918,348,0,1.00e-08
start4,1e-08,1,25,17.184724,0.1998,0.0758052,0.00256969,0.00198413,4,2016,117,1,1,3,117,1.0000,0,0,0,0.51991,0.40943,350,0.40943,350,0,1.00e-08
start4,1e-08,1,26,17.160646,0.1998,0.0738167,0.00222506,0.000992063,2,2016,115,1,1,3,115,1.0000,0,0,0,0.51993,0.407565,352,0.407565,352,0,1.00e-08
start4,1e-08,1,27,17.140326,0.185258,0.0790636,0.00176804,0.00496032,10,2016,117,1,1,3,117,1.0000,0,0,0,0.51996,0.406546,350,0.406546,350,0,1.00e-08
start4,1e-08,1,28,17.128221,0.1998,0.08527,0.00155601,0.00198413,4,2016,118,1,1,3,118,1.0000,0,0,0,0.51996,0.405828,354,0.405828,354,0,1.00e-08
start4,1e-08,1,29,17.120144,0.1998,0.0831731,0.0014901,0.00198413,4,2016,118,1,1,3,118,1.0000,0,0,0,0.51997,0.405014,356,0.405014,356,0,1.00e-08
start4,1e-08,1,30,17.112653,0.1998,0.0722678,0.00104844,0,0,2016,118,1,1,3,118,1.0000,0,0,0,0.51998,0.404254,356,0.404254,356,0,1.00e-08
start4,1e-08,1,31,17.107166,0.102276,0.0327368,0.000745721,0.00198413,4,2016,118,1,1,3,118,1.0000,0,0,0,0.51999,0.403728,358,0.403728,358,0,1.00e-08
start4,1e-08,1,32,17.103907,0.0899471,0.02919,0.000561626,0,0,2016,118,1,1,3,118,1.0000,0,0,0,0.52000,0.403428,358,0.403428,358,0,1.00e-08
start4,1e-08,1,33,17.102867,0.076737,0.0224709,0.000459235,0,0,2016,116,1,1,3,116,1.0000,0,0,0,0.52000,0.403312,358,0.403312,358,0,1.00e-08
start4,1e-08,1,34,17.102002,0.0993154,0.0289053,0.000440645,0,0,2016,118,1,1,3,118,1.0000,0,0,0,0.52000,0.403271,358,0.403271,358,0,1.00e-08
start4,1e-08,1,35,17.101188,0.128119,0.0457161,0.000478006,0,0,2016,118,1,1,3,118,1.0000,0,0,0,0.51999,0.403279,358,0.403279,358,0,1.00e-08
start4,1e-08,1,36,17.100122,0.151108,0.0517572,0.00044063,0,0,2016,119,1,1,3,119,1.0000,0,0,0,0.52000,0.403609,358,0.403609,358,0,1.00e-08
start4,1e-08,1,37,17.099315,0.153824,0.0501408,0.000346661,0,0,2016,119,1,1,3,119,1.0000,0,0,0,0.52000,0.403866,358,0.403866,358,0,1.00e-08
start4,1e-08,1,38,17.09865,0.142163,0.0418583,0.000264467,0.00198413,4,2016,119,1,1,3,119,1.0000,0,0,0,0.52000,0.404004,360,0.404004,360,0,1.00e-08
start4,1e-08,1,39,17.098036,0.130481,0.0355199,0.000254241,0,0,2016,119,1,1,3,119,1.0000,0,0,0,0.52000,0.404057,360,0.404057,360,0,1.00e-08
start4,1e-08,1,40,17.097426,0.108136,0.0203374,0.000285366,0,0,2016,119,1,1,3,119,1.0000,0,1,0,0.52000,0.403974,360,0.403974,360,0,1.00e-08
start4,1e-08,1,41,18.118138,0.1998,0.236554,0.0840662,0.0277778,56,2016,111,1,1,3,111,1.0000,4,0,0,0.49634,0.582469,316,0.359893,316,0,1.00e-08
start4,1e-08,1,42,16.722523,0.138739,0.104858,0.023201,0.00694444,14,2016,116,1,1,3,116,1.0000,4,0,0,0.49832,0.532738,326,0.31633,326,0,1.00e-08
start4,1e-08,1,43,15.750487,0.129902,0.0756923,0.017937,0.00595238,12,2016,185,1,1,3,185,1.0000,4,0,0,0.50121,0.497541,348,0.279786,348,0,1.00e-08
start4,1e-08,1,44,15.194644,0.137507,0.0670616,0.0151902,0.00496032,10,2016,139,1,1,3,139,1.0000,4,0,0,0.50196,0.472407,366,0.251891,366,0,1.00e-08
start4,1e-08,1,45,14.913549,0.128529,0.0512755,0.0102149,0.00297619,6,2016,140,1,1,3,140,1.0000,4,0,0,0.50337,0.456595,374,0.234151,374,0,1.00e-08
start4,1e-08,1,46,14.748761,0.116103,0.0448571,0.00799221,0.00396825,8,2016,134,1,1,3,134,1.0000,4,0,0,0.50516,0.445645,390,0.221893,390,0,1.00e-08
start4,1e-08,1,47,14.636647,0.161977,0.0523911,0.00747281,0.00396825,8,2016,136,1,1,3,136,1.0000,4,0,0,0.50720,0.435795,408,0.211961,408,0,1.00e-08
start4,1e-08,1,48,14.550399,0.147171,0.0555215,0.00681485,0.00198413,4,2016,133,1,1,3,133,1.0000,4,0,0,0.50908,0.427124,406,0.203747,406,0,1.00e-08
start4,1e-08,1,49,14.48038,0.171467,0.060998,0.00557057,0.00198413,4,2016,136,1,1,3,136,1.0000,4,0,0,0.51032,0.421349,414,0.197494,414,0,1.00e-08
start4,1e-08,1,50,14.428992,0.0979063,0.0421071,0.0041316,0,0,2016,136,1,1,3,136,1.0000,4,0,0,0.51126,0.417671,414,0.193449,414,0,1.00e-08
start4,1e-08,1,51,14.395967,0.0925744,0.0401028,0.00300058,0,0,2016,136,1,1,3,136,1.0000,4,0,0,0.51197,0.41552,414,0.191186,414,0,1.00e-08
start4,1e-08,1,52,14.376546,0.0910745,0.0322105,0.00202253,0.000992063,2,2016,133,1,1,3,133,1.0000,4,0,0,0.51245,0.414191,416,0.189905,416,0,1.00e-08
start4,1e-08,1,53,14.364588,0.0944823,0.0321281,0.00158293,0.00496032,10,2016,135,1,1,3,135,1.0000,4,0,0,0.51284,0.413697,412,0.189285,412,0,1.00e-08
start4,1e-08,1,54,14.355529,0.0961979,0.0375639,0.00164694,0.00396825,8,2016,136,1,1,3,136,1.0000,4,0,0,0.51325,0.413463,418,0.188848,418,0,1.00e-08
start4,1e-08,1,55,14.347052,0.13109,0.0506346,0.00156533,0.00297619,6,2016,137,1,1,3,137,1.0000,4,0,0,0.51357,0.413127,424,0.18812,424,0,1.00e-08
start4,1e-08,1,56,14.338924,0.143896,0.0659303,0.00155477,0.000992063,2,2016,142,1,1,3,142,1.0000,4,0,0,0.51387,0.412966,426,0.187241,426,0,1.00e-08
start4,1e-08,1,57,14.330188,0.196767,0.0796782,0.001431,0.000992063,2,2016,140,1,1,3,140,1.0000,4,0,0,0.51402,0.41262,420,0.186056,420,0,1.00e-08
start4,1e-08,1,58,14.321444,0.161224,0.0556961,0.00108465,0.000992063,2,2016,145,1,1,3,145,1.0000,4,0,0,0.51402,0.412408,422,0.185627,422,0,1.00e-08
start4,1e-08,1,59,14.317488,0.163294,0.0514066,0.001066,0.000992063,2,2016,145,1,1,3,145,1.0000,4,0,0,0.51394,0.412437,424,0.18535,424,0,1.00e-08
start4,1e-08,1,60,14.315054,0.168542,0.0576156,0.00122479,0.000992063,2,2016,145,1,1,3,145,1.0000,4,0,0,0.51404,0.412623,418,0.185288,418,0,1.00e-08
start4,1e-08,1,61,14.311633,0.161261,0.0484578,0.000979085,0,0,2016,138,1,1,3,138,1.0000,4,0,0,0.51399,0.412431,418,0.184937,418,0,1.00e-08
