iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,iteration_wall_s
12,0.00404937202876,75415,75415,0.680002524706,0.00318551009675,0.0483362901927,7.70857892495e-10,3.80465865004e-11,2933,1,0,15729.0443339,11.8422908783,7212,0,0,0.155095662351,0.948385013492,0,0.1,0,0,10659.3204433,1,1,0,0,0,3,2,0,1,11,0,143,10,0,16.0689492919
13,0.00400139543397,75415,75415,0.680002524706,-0.000774209916766,0.0483362901927,7.6597232528e-10,3.71224595594e-11,2932,1,0,15942.1130414,13.3952918053,7185,0,0,0.162445431177,0.947105094127,0,0.1,0,0,10635.61729,1,1,0,0,0,4,3,0,1,12,0,154,8,1,16.2989937081
14,0.00395931922267,75414,75414,0.679993507899,0.00162290483529,0.0483362901927,8.77519758001e-10,3.69195601405e-11,2938,1,0,15939.9915004,12.0018749237,7278,0,0,0.167227996229,0.941220766174,0,0.1,0,0,10757.645875,1,1,0,0,0,2,1,0,1,13,0,156,2,-2,16.1778028747
15,0.00390849512257,75414,75414,0.679993507899,-0.00222601998321,0.0483362901927,8.34071173115e-10,3.64278136864e-11,2925,1,0,15835.7397914,11.6300835609,7243,0,0,0.129812331479,0.965588508804,0,0.1,0,0,10685.2143006,1,1,0,0,0,3,0,0,3,14,0,166,8,1,26.8465693328
16,0.00385728237977,75415,75415,0.680002524706,-0.00397512497271,0.0483362901927,7.6891890097e-10,3.52405488473e-11,2919,1,0,15893.7182083,11.9949169159,7289,0,0,0.132524979738,0.951620009381,0,0.1,0,0,10664.1510557,1,1,0,0,0,3,2,0,1,15,0,175,6,0,16.2486552922
17,0.00381558067277,75415,75415,0.680002524706,0.00108516425187,0.0483362901927,6.5354052295e-10,3.43636199342e-11,2923,1,0,16395.9085422,12.3078327179,7277,0,0,0.139432206226,0.936180234243,0,0.1,0,0,10668.3859583,1,1,0,0,0,2,2,0,0,16,0,180,5,-1,16.6479189591
18,0.0037759915664,75414,75414,0.679993507899,0.00135964718978,0.0483362901927,7.85577708893e-10,3.36640043268e-11,2924,1,0,15699.9606657,11.7534589767,7323,0,0,0.143799831844,0.920355685246,0,0.1,0,0,10822.5949903,1,1,0,0,0,3,2,0,1,17,0,183,3,1,15.947117791
19,0.00373394469187,75414,75414,0.679993507899,0.000703794624855,0.0483362901927,8.35146012383e-10,3.23726974691e-11,2911,1,0,15653.1394997,11.8632082939,7462,0,0,0.148830952225,0.917756044191,0,0.1,0,0,10972.3055278,1,1,0,0,0,3,2,0,1,18,0,184,1,0,15.892328917
20,0.0036970263141,75415,75415,0.680002524706,0.00476860962019,0.0483362901927,7.85611186855e-10,3.14162196632e-11,2902,1,0,15691.2961659,11.7933750153,7513,0,0,0.115046449784,0.950391843711,0,0.1,0,0,11010.8622646,1,1,0,0,0,3,2,0,1,19,0,191,4,0,26.5081293331
21,0.00365158709462,75415,75415,0.680002524706,-0.0051727797217,0.0483362901927,6.85117911938e-10,3.03525042855e-11,2883,1,0,15526.1698747,11.6897501945,7489,0,0,0.118803398501,0.950391843711,0,0.1,0,0,11003.3639205,1,1,0,0,0,3,2,0,1,20,0,196,4,-1,15.7685094159
22,0.00361786333151,75414,75414,0.679993507899,0.00393491729698,0.0483362901927,6.65899339811e-10,2.98312754482e-11,2872,1,0,15531.3519588,12.609582901,7520,0,0,0.124791226217,0.950391843711,0,0.1,0,0,10999.5794905,1,1,0,0,0,3,2,0,1,21,0,206,5,0,15.8752890001
23,0.00357856750462,75415,75415,0.680002524706,-0.00275197242383,0.0483362901927,6.19647089424e-10,2.90721707094e-11,2871,1,0,15678.2402091,12.626666069,7517,0,0,0.128956296453,0.950391843711,0,0.1,0,0,11108.1087677,1,1,0,0,0,3,2,0,1,22,0,209,3,0,16.01547975
24,0.0035429198502,75414,75414,0.679993507899,-0.000628805988749,0.0483362901927,7.226678484e-10,2.8510382468e-11,2867,1,0,15820.6653333,12.0873327255,7622,0,0,0.134237297859,0.950391843711,0,0.1,0,0,11219.7050351,1,1,0,0,0,3,2,0,1,23,0,213,2,0,16.1661567921
25,0.00350829699216,75415,75415,0.680002524706,0.001157740951,0.0483362901927,7.25240612008e-10,2.77980392059e-11,2869,1,0,15516.5358329,11.9282917976,7673,0,0,0.109757920691,0.916697718844,0,0.1,0,0,11283.5851606,1,1,0,0,0,2,1,0,1,24,0,217,4,0,26.487849541
26,0.0034719518053,75415,75415,0.680002524706,-0.00377217399851,0.0483362901927,6.67279816748e-10,2.71713101039e-11,2861,1,0,15736.2104578,15.0838751793,7657,0,0,0.113138301212,0.908605557952,0,0.1,0,0,11305.2834815,1,1,0,0,0,2,1,0,1,25,0,219,2,0,16.048872666
27,0.00343966942425,75415,75415,0.680002524706,0.00119847468373,0.0483362901927,5.93377044732e-10,2.61924806614e-11,2861,1,0,15322.0028338,12.2561254501,7719,0,0,0.118925121806,0.908605557952,0,0.1,0,0,11431.1989021,1,1,0,0,0,2,1,0,1,26,0,221,2,0,15.5629509171
28,0.00340793234264,75415,75415,0.680002524706,0.000554058249137,0.0483362901927,5.7648778526e-10,2.53570008767e-11,2858,1,0,15565.0111661,11.5302090645,7753,0,0,0.12447047602,0.908605557952,0,0.1,0,0,11471.1245814,1,1,0,0,0,2,0,0,2,27,0,225,3,0,15.806052167
29,0.00337679335215,75415,75415,0.680002524706,0.000168658680068,0.0483362901927,5.09822375931e-10,2.45599780334e-11,2855,1,0,15413.2160001,11.791457653,7862,0,0,0.131326621123,0.928395225459,0,0.1,0,0,11596.197763,1,1,0,0,0,2,2,0,0,28,0,233,3,0,15.651696959
30,0.0033483065852,75414,75414,0.679993507899,0.00206386420541,0.0483362901927,5.38930044829e-10,2.40865508416e-11,2839,1,0,15341.8090839,12.5334157944,7924,0,0,0.109011134879,0.890382131617,0,0.1,0,0,11645.2465618,1,1,0,0,0,2,2,0,0,29,0,236,3,0,26.242291084
31,0.00331810505835,75414,75414,0.679993507899,-0.00332834505839,0.0483362901927,6.45565619945e-10,2.35364792885e-11,2834,1,0,15344.6063337,11.8090829849,7869,0,0,0.112149328216,0.892046610354,0,0.1,0,0,11723.721079,1,1,0,0,0,2,2,0,0,29,0,236,0,0,15.4828999173
32,0.00329023500043,75415,75415,0.680002524706,0.00132913546491,0.0483362901927,6.3244667249e-10,2.29894523147e-11,2830,1,0,15237.8848748,11.7094173431,7906,0,0,0.116737731426,0.891029636375,0,0.1,0,0,11798.2818213,1,1,0,0,0,2,2,0,0,30,0,239,2,0,15.48048225
33,0.00326141384692,75415,75415,0.680002524706,-0.00105277873183,0.0483362901927,5.54557895211e-10,2.25249871879e-11,2822,1,0,15469.5527921,11.7834157944,7934,0,0,0.12391815251,0.932078908556,0,0.1,0,0,11823.3547577,1,1,0,0,0,2,2,0,0,31,0,242,2,0,15.7095717909
34,0.0032329873843,75414,75414,0.679993507899,-0.00221504544978,0.0483362901927,4.64912091252e-10,2.1909346625e-11,2822,1,0,15336.9667501,11.7662086487,8049,0,0,0.129544022097,0.936319299951,0,0.1,0,0,11854.6504011,1,1,0,0,0,2,3,0,-1,32,0,248,3,0,15.57773175
35,0.00320654528329,75415,75415,0.680002524706,-0.000476071664364,0.0483362901927,4.66840344276e-10,2.14712146101e-11,2821,1,0,15269.9506674,12.5365419388,8108,0,0,0.108740348127,0.946258668862,0,0.1,0,0,11856.7904906,1,1,0,0,0,2,2,0,0,33,0,254,2,0,25.8683484998
36,0.00318136708363,75415,75415,0.680002524706,-0.00217216940991,0.0483362901927,4.11419261676e-10,2.0852320319e-11,2811,1,0,15141.1320419,12.0973329544,7976,0,0,0.115299341426,0.927667077232,0,0.1,0,0,11766.5168642,1,1,0,0,0,3,2,0,1,34,0,260,5,1,15.3843190419
37,0.00315933671115,75414,75414,0.679993507899,0.00117599848603,0.0483362901927,3.50399733023e-10,2.02880426541e-11,2801,1,0,15313.3284998,11.77983284,8044,0,0,0.120174816517,0.906711291437,0,0.1,0,0,11902.7919043,1,1,0,0,0,2,2,0,0,35,0,262,2,-1,15.5551066659
38,0.00313622824658,75414,75414,0.679993507899,-0.00109608736863,0.0483362901927,4.36985094483e-10,1.99456654259e-11,2805,1,0,15176.9080424,12.4645409584,8071,0,0,0.127144991841,0.891301277212,0,0.1,0,0,11874.7174667,1,1,0,0,0,2,2,0,0,36,0,272,6,0,15.424448166
39,0.00311437965801,75415,75415,0.680002524706,0.000597353840999,0.0483362901927,4.64778520082e-10,1.96275080365e-11,2798,1,0,15002.176125,12.0179171562,8133,0,0,0.133389018964,0.934621401295,0,0.1,0,0,11968.3312406,1,1,0,0,0,2,2,0,0,37,0,275,1,0,15.2490667501
40,0.0030928256488,75415,75415,0.680002524706,0.000867223220178,0.0483362901927,4.34068957619e-10,1.93045051445e-11,2798,1,0,15033.921875,11.8057498932,8166,0,0,0.10961224229,0.842738372283,0,0.1,0,0,11909.4879349,1,1,0,0,0,2,2,0,0,38,0,282,5,0,26.067273167
41,0.00307132075374,75414,75414,0.679993507899,-0.00249439232883,0.0483362901927,3.64999688874e-10,1.92372651997e-11,2788,1,0,15086.464417,11.6665830612,8032,0,0,0.115303253306,0.854452041697,0,0.1,0,0,11814.0001885,1,1,0,0,0,3,3,0,0,39,0,289,4,1,15.4450475406
42,0.00305303382568,75415,75415,0.680002524706,0.00412314939137,0.0483362901927,3.66087300631e-10,1.87043056159e-11,2766,1,0,15150.0662909,11.5687503815,8172,0,0,0.120086313938,0.897591695264,0,0.1,0,0,11925.0313851,1,1,0,0,0,2,2,0,0,40,0,296,2,-1,15.4005355001
43,0.00303408521899,75414,75414,0.679993507899,0.00134832084522,0.0483362901927,3.31813053717e-10,1.83843563566e-11,2763,1,0,14906.0125833,12.0912499428,8192,0,0,0.1268062686,0.896686097841,0,0.1,0,0,11957.6856141,1,1,0,0,0,2,2,0,0,41,0,300,3,0,15.1471507088
44,0.00301632092979,75415,75415,0.680002524706,0.00283015362365,0.0483362901927,2.7493225098e-10,1.77257694484e-11,2761,1,0,14955.4518747,11.7444171906,8282,0,0,0.135591781004,0.900870254381,0,0.1,0,0,11935.6753136,1,1,0,0,0,2,2,0,0,42,0,312,10,0,15.1995427501
45,0.00300048005007,75414,75414,0.679993507899,0.00150135774627,0.0483362901927,2.66007734137e-10,1.74292226552e-11,2759,1,0,14838.1675,11.8637909889,8364,0,0,0.113157983116,0.909283804124,0,0.1,0,0,12093.5806155,1,1,0,0,0,2,2,0,0,43,0,315,3,0,26.115112666
46,0.00298291025738,75415,75415,0.680002524706,-0.00161103581227,0.0483362901927,3.12435496292e-10,1.71420839814e-11,2765,1,0,14984.2340002,12.3305001259,8215,0,0,0.118507520719,0.941970683502,0,0.1,0,0,12019.0128215,1,1,0,0,0,2,2,0,0,44,0,327,9,0,15.2308036671
47,0.00296638903749,75414,75414,0.679993507899,0.00106819329568,0.0483362901927,3.21085800353e-10,1.6673220333e-11,2758,1,0,15043.5762081,12.9868340492,8260,0,0,0.123787999703,0.939479053591,0,0.1,0,0,12141.8251679,1,1,0,0,0,3,2,0,1,45,0,334,5,0,15.366009959
48,0.0029525143268,75415,75415,0.680002524706,0.00301615794868,0.0483362901927,3.02031417464e-10,1.64877344335e-11,2762,1,0,14745.0583339,11.8176250458,8401,0,0,0.130304736229,0.898616165999,0,0.1,0,0,12185.3266883,1,1,0,0,0,2,2,0,0,46,0,343,6,-1,14.9891512501
49,0.00293441005264,75415,75415,0.680002524706,-0.00287120089519,0.0483362901927,2.50269706083e-10,1.60313820917e-11,2748,1,0,14693.866375,11.5692501068,8438,0,0,0.138348620782,0.872713650128,0,0.1,0,0,12290.9433942,1,1,0,0,0,3,3,0,0,47,0,346,1,1,15.0388402496
50,0.00292096674127,75415,75415,0.680002524706,0.00138251484084,0.0483362901927,2.54476129317e-10,1.58475099345e-11,2747,1,0,14914.0674582,12.2719168663,8628,0,0,0.116262229636,0.893008101856,0,0.1,0,0,12437.1727709,1,1,0,0,0,2,-1,0,3,48,0,349,2,-1,25.473857542
51,0.00290448168454,75414,75414,0.679993507899,-0.00261115627692,0.0483362901927,2.27852523241e-10,1.54408856437e-11,2749,1,0,14762.899416,11.8220419884,8513,0,0,0.122148265275,0.912474536172,0,0.1,0,0,12525.0360332,1,1,0,0,0,4,3,0,1,49,0,354,3,2,15.0486055422
52,0.00289200084929,75415,75415,0.680002524706,0.00270969012587,0.0483362901927,1.98977684023e-10,1.51004368963e-11,2742,1,0,15158.9281254,11.7159996033,8515,0,0,0.128493439509,0.934247069392,0,0.1,0,0,12448.1072164,1,1,0,0,0,3,-1,0,4,50,0,370,9,0,15.4026130419
53,0.0028785154595,75415,75415,0.680002524706,-0.00103178682625,0.0483362901927,1.96863661944e-10,1.49010550256e-11,2742,1,0,14952.5585408,12.5532917976,8539,0,0,0.136607296143,0.948417454845,0,0.1,0,0,12475.3045856,1,1,0,0,0,4,1,0,3,51,0,374,4,3,15.2117059589
54,0.00286683189327,75415,75415,0.680002524706,0.00165134280394,0.0483362901927,1.91213041339e-10,1.46380189399e-11,2736,1,0,14818.0232911,11.9390420914,8557,0,0,0.14284743324,0.950617744172,0,0.1,0,0,12388.5438585,1,1,0,0,0,4,-1,0,5,52,0,384,7,-1,15.1763945827
55,0.0028535439213,75414,75414,0.679993507899,-0.00127947836824,0.0483362901927,2.08666032686e-10,1.44120916402e-11,2739,1,0,14702.2169161,12.1802501678,8718,0,0,0.118287882709,0.938312518956,0,0.1,0,0,12582.6138902,1,1,0,0,0,4,-2,0,6,52,0,384,0,0,25.783437917
56,0.00284221744131,75414,75414,0.679993507899,0.000902311926707,0.0483362901927,1.87842135666e-10,1.41349115105e-11,2732,1,0,15088.90275,12.529583931,8470,0,0,0.127241160137,0.93848863306,0,0.1,0,0,12424.5062479,1,1,0,0,0,3,-1,0,4,53,0,398,9,-1,15.5653102919
57,0.00283126792117,75414,75414,0.679993507899,0.000910987407733,0.0483362901927,1.71657173282e-10,1.39397565751e-11,2721,1,0,14654.248291,11.6467499733,8533,0,0,0.13104289128,0.943716610288,0,0.1,0,0,12556.4603744,1,1,0,0,0,5,-2,0,7,54,0,406,3,2,14.896306708
58,0.00281963565157,75415,75415,0.680002524706,-0.000607346228946,0.0483362901927,1.64508345457e-10,1.36304915613e-11,2707,1,0,15091.7806668,11.7649998665,8629,0,0,0.137858410254,0.952586632148,0,0.1,0,0,12638.7430121,1,1,0,0,0,5,0,0,5,55,0,410,4,0,15.4002363337
59,0.00280862310014,75414,75414,0.679993507899,0.000364633922259,0.0483362901927,1.56773434844e-10,1.3434021356e-11,2698,1,0,14666.86975,11.7344589233,8746,0,0,0.143495226539,0.926282599195,0,0.1,0,0,12744.2224383,1,1,0,0,0,4,-4,0,8,56,0,415,4,-1,14.9126597079
60,0.00279875277459,75414,75414,0.679993507899,0.000300713497552,0.0483362901927,1.50689393348e-10,1.31590300696e-11,2695,1,0,14557.6751661,12.5359168053,8865,0,0,0.117474642603,0.954353285449,0,0.1,0,0,12775.0893131,1,1,0,0,0,4,-3,0,7,57,0,422,6,0,25.1358150421
