field,printed_voxels,achieved_vf,fractional_samples,max_von_mises_mpa,margin_worst_case,margin_effective,accepted,min_feature_violations,load_path_connected,frozen_solid_below_iso,frozen_solid_total,frozen_void_above_iso,frozen_restored,mass_grams
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0050,75415,0.680002524706,25891,0.0162343932982,3387.8691362,701.501643656,1,1005,1,0,40216,0,0,463.786185966
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0060,75415,0.680002524706,26281,0.0162353902592,3387.6610985,701.458566788,1,1171,1,0,40216,0,0,463.798484072
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0041,75415,0.680002524706,25766,0.0178244399937,3085.6509388,638.923499786,1,921,1,0,40216,0,0,463.761589753
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0042,75414,0.679993507899,25942,0.0168466752206,3264.73914169,676.006003164,1,929,1,0,40216,0,0,463.798484072
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0043,75415,0.680002524706,25998,0.0162599155534,3382.55139268,700.400536833,1,946,1,0,40216,0,0,463.7554407
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0044,75414,0.679993507899,26095,0.0162556507591,3383.43883092,700.584292273,1,951,1,0,40216,0,0,463.761589753
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0045,75414,0.679993507899,26152,0.0162483362472,3384.96195324,700.899674234,1,965,1,0,40216,0,0,463.761589753
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0046,75414,0.679993507899,25420,0.0162354288701,3387.65304201,701.456898589,1,890,1,0,40216,0,0,463.761589753
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0047,75414,0.679993507899,25623,0.0162410591268,3386.47865085,701.213725878,1,934,1,0,40216,0,0,463.7554407
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0048,75414,0.679993507899,25712,0.0162403342365,3386.62980694,701.24502468,1,947,1,0,40216,0,0,463.786185966
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0049,75415,0.680002524706,25815,0.0162363105964,3387.46907269,701.418805389,1,987,1,0,40216,0,0,463.804633125
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0050,75415,0.680002524706,25891,0.0162343932982,3387.8691362,701.501643656,1,1005,1,0,40216,0,0,463.786185966
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0051,75415,0.680002524706,25700,0.0162328107288,3388.19942639,701.570034464,1,969,1,0,40216,0,0,463.804633125
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0052,75415,0.680002524706,25860,0.0162405646897,3386.58175074,701.235074028,1,982,1,0,40216,0,0,463.7554407
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0053,75415,0.680002524706,25970,0.0162397502986,3386.75158108,701.270239572,1,1050,1,0,40216,0,0,463.798484072
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0054,75415,0.680002524706,26034,0.0162374193551,3387.23776219,701.37090959,1,1056,1,0,40216,0,0,463.761589753
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0055,75414,0.679993507899,26142,0.0162348913399,3387.76520572,701.480123521,1,1117,1,0,40216,0,0,463.792335019
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0056,75415,0.680002524706,25874,0.0162326817966,3388.22633803,701.575606865,1,1045,1,0,40216,0,0,463.767738806
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0057,75415,0.680002524706,26033,0.0162392615221,3386.85351702,701.291346713,1,1063,1,0,40216,0,0,463.792335019
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0058,75415,0.680002524706,26107,0.0162386626197,3386.97842846,701.317211225,1,1101,1,0,40216,0,0,463.780036913
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0059,75414,0.679993507899,26227,0.0162363624224,3387.45826,701.416566483,1,1158,1,0,40216,0,0,463.761589753
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-page-core-hookup-bf5ecc/evidence/2026-08-11-plsm-minimise-extra-surface/arms/A4_mask/snap/it0060,75415,0.680002524706,26281,0.0162353902592,3387.6610985,701.458566788,1,1171,1,0,40216,0,0,463.798484072
