field,printed_voxels,achieved_vf,fractional_samples,max_von_mises_mpa,margin_worst_case,margin_effective,accepted,min_feature_violations,load_path_connected,frozen_solid_below_iso,frozen_solid_total,frozen_void_above_iso,frozen_restored,mass_grams
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A3_descent_w2/snap/it0005,75872,0.684123205655,28213,0.0272728985441,2016.65400218,417.574009014,1,761,1,0,40216,0,0,466.590154209
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A3_descent_w2/snap/it0010,75868,0.684087138426,28199,0.0271333575834,2027.0252154,419.721501383,1,763,1,0,40216,0,0,466.55325989
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A3_descent_w2/snap/it0015,75847,0.683897785472,28159,0.0269556144546,2040.39125476,422.489110817,1,770,1,0,40216,0,0,466.430278827
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A3_descent_w2/snap/it0020,75940,0.684736348554,28129,0.0267226323554,2058.18046922,426.172595238,1,770,1,0,40216,0,0,466.989842665
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A3_descent_w2/rho,75940,0.684736348554,28129,0.0267226323554,2058.18046922,426.172595238,1,770,1,0,40216,0,0,466.989842665
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4_hilb/snap/it0001,75848,0.683906802279,28224,0.0273643812344,2009.91206521,416.178004718,1,763,1,0,40216,0,0,466.448725987
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4_hilb/snap/it0005,75941,0.684745365361,28188,0.0226220451495,2431.25675139,503.422812006,1,822,1,0,40216,0,0,467.008289825
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4_hilb/snap/it0010,75883,0.684222390536,28118,0.0210534728664,2612.39560566,540.929928983,1,826,1,0,40216,0,0,466.657793794
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4_hilb/snap/it0015,75677,0.682364928226,28044,0.02065729143,2662.49813952,551.304299552,1,828,1,0,40216,0,0,465.409536002
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4_hilb/snap/it0020,75645,0.682076390392,28188,0.0213109688537,2580.83057497,534.393985587,1,799,1,0,40216,0,0,465.188170088
