rung,iter,wall_ms,compliance,achieved_vf,plateau,cg_iters,cg_multigrid,beta,hier_built,mg_cycles_attempted,infeasible,recycle_dim,active_fraction,total_ms,tail_prev_ms,filter_ms,project_ms,solve_ms,fea_ms,sens_ms,update_ms,analysis_ms,observe_ms,residual_ms,solver_build_ms,mg_build_ms,mg_ms,cg_ms,geneo_setup_ms,geneo_apply_ms,recycle_ms,fea_solves,matvecs,geneo_dim,geneo_action,geneo_burn,geneo_threshold,rss_mb,peak_rss_mb,compressed_mb,available_mb,major_faults,swapins
0,1,1786149996034,6.042632223e-05,0.600000,0,107,1,0,1,107,0,0,1.000000,1200.510,0.000,0.267,11.566,1185.430,1184.273,1.156,3.050,0.062,0.081,0.054,1.796,68.130,1114.005,0.000,0.000,0.000,0.000,1,428,0,0,0,0,46.48,66.39,0.00,5401.25,60,0
0,2,1786149998253,3.271564209e-05,0.600000,0,244,1,0,1,244,0,0,1.000000,2219.032,0.003,0.272,10.333,2203.831,2202.727,1.103,4.412,0.060,0.064,0.060,1.706,75.509,2125.286,0.000,0.000,0.000,0.000,1,976,0,0,0,0,55.81,75.72,0.00,5376.38,60,0
0,3,1786150000408,0.0001239239014,0.600000,0,255,1,0,1,255,0,0,1.000000,2154.452,0.003,0.278,9.852,2141.424,2140.316,1.106,2.738,0.059,0.051,0.050,1.193,66.903,2072.015,0.000,0.000,0.000,0.000,1,1020,0,0,0,0,56.97,76.88,0.00,5410.81,60,0
0,4,1786150016381,8.565763634e-05,0.600000,0,700,0,0,1,300,0,0,1.000000,15973.303,0.003,0.358,11.715,15957.613,15956.497,1.115,3.259,0.061,0.215,0.082,1.068,60.477,2393.162,1420.005,11905.206,154.421,21.918,1,2092,187,3,500,0,131.41,151.38,0.00,5234.30,60,0
0,5,1786150025188,0.0003149550343,0.600000,0,1687,0,0,1,300,0,16,1.000000,8807.144,0.003,0.285,11.394,8788.197,8785.784,2.409,6.179,0.211,0.811,0.066,1.092,57.145,2597.444,3787.050,505.214,342.025,1495.618,1,3095,187,2,1274,1274,121.53,153.88,0.00,5310.48,60,0
0,6,1786150031913,5.806652207e-05,0.600000,0,1491,0,0,1,300,0,16,1.000000,6725.010,0.004,0.377,9.879,6711.824,6710.711,1.112,2.764,0.064,0.057,0.044,1.561,68.104,2679.833,2733.916,0.197,0.000,1226.926,1,2712,187,5,1491,1774,121.52,153.88,0.00,5119.69,60,0
0,7,1786150036591,0.0001120689418,0.600000,0,1695,0,0,0,0,0,16,1.000000,4678.202,0.003,0.264,9.714,4665.126,4663.953,1.170,2.665,0.063,0.316,0.054,1.070,0.000,0.000,3303.293,0.185,0.000,1359.223,1,1713,187,5,1695,1774,102.61,153.88,0.00,5269.66,60,0
0,8,1786150039570,4.518494548e-05,0.600000,0,881,0,0,0,0,0,16,1.000000,2978.709,0.011,0.661,9.801,2965.395,2963.558,1.834,2.677,0.061,0.062,0.053,1.056,0.000,0.000,2064.439,0.185,0.000,897.722,1,899,187,5,881,1774,104.00,153.88,2.62,5203.47,60,0
0,9,1786150043406,4.123010843e-05,0.600000,0,1212,0,0,0,0,0,16,1.000000,3835.992,0.003,0.325,9.448,3823.658,3822.555,1.102,2.414,0.062,0.039,0.046,1.234,0.000,0.000,2719.945,0.180,0.000,1100.971,1,1230,187,5,1212,1774,104.00,153.88,2.62,5377.12,60,0
0,10,1786150046949,5.338846269e-05,0.600000,0,1078,0,0,0,0,0,16,1.000000,3543.555,0.002,0.207,10.326,3530.085,3528.893,1.190,2.765,0.078,0.050,0.044,1.171,0.000,0.000,2427.756,0.186,0.000,1099.505,1,1096,187,5,1078,1774,104.00,153.88,2.61,5341.03,60,0
