field,printed_voxels,achieved_vf,fractional_samples,max_von_mises_mpa,margin_worst_case,margin_effective,accepted,min_feature_violations,load_path_connected,frozen_solid_below_iso,frozen_solid_total,frozen_void_above_iso,frozen_restored,mass_grams
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-12-exact-volume-fraction-ersatz/arms/H1_heaviside/plsm_f1,75233,0.678361465772,28055,0.0216852201375,2536.28967801,525.171223085,1,2671,1,0,40216,0,0,462.679356396
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-12-exact-volume-fraction-ersatz/arms/F1_frac4/plsm_f1,75411,0.679966457477,28210,0.0162231344935,3390.22030681,701.988483608,1,1802,1,0,40216,0,0,463.767738806
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-12-exact-volume-fraction-ersatz/arms/F1_frac4/plsmfrac_f1,75137,0.677495852269,10824,0.0162140169873,3392.1267039,702.383227512,1,1707,1,0,40216,0,0,464.001402827
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-12-exact-volume-fraction-ersatz/arms/A2_all/plsm_f1,75409,0.679948423862,27608,0.0162204641104,3390.77844048,702.104052324,1,1720,1,0,40216,0,0,463.792335019
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-12-exact-volume-fraction-ersatz/arms/A2_all/plsmfrac_f1,75150,0.677613070764,10051,0.0162143167795,3392.06398568,702.370240903,1,1680,1,0,40216,0,0,464.25966306
