iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,iteration_wall_s
20,0.00274118127512,75414.72,75645,0.682076390392,-0.000117535027206,0.0206733862994,3.00105856446e-11,1.29499445706e-11,2810,1,0,23030.8522081,12.9117918015,28189,0,0,0.320488038536,0.996849488723,0,0.1,0,23.150601042
21,0.00273544573701,75414.72,75711,0.682671499675,-0.000113157504777,0.0206733862994,3.03686503167e-11,1.2852161513e-11,2813,1,0,22680.7502909,12.7538342476,28106,0,0,0.321244137926,0.996868032381,0,0.1,0,22.7920412919
22,0.00272977658433,75414.72,75794,0.683419894684,-0.00020777170355,0.0206733862994,3.06817942285e-11,1.27560768022e-11,2814,1,0,22656.0031657,11.8500423431,27926,0,0,0.322205350013,0.996886048156,0,0.1,0,22.7667692075
23,0.00272420292578,75414.72,75827,0.683717449326,-0.00017786945523,0.0206733862994,3.09510293446e-11,1.26588398202e-11,2815,1,0,22546.382792,12.7470002174,27714,0,0,0.322732761996,0.996903526832,0,0.1,0,22.6583603341
24,0.00271869150602,75414.72,75857,0.683987953545,-0.000297899841093,0.0206733862994,3.11732510307e-11,1.25632874347e-11,2814,1,0,22729.799334,12.3752498627,27624,0,0,0.323194008032,0.996920459265,0,0.1,0,22.8378247079
25,0.00271328907917,75414.72,75877,0.684168289692,-0.000188142689695,0.0206733862994,3.13526246381e-11,1.24645910012e-11,2817,1,0,22445.053833,11.6976671219,27604,0,0,0.32351800717,0.996936836396,0,0.1,0,22.5409528329
26,0.00270794064883,75414.72,75902,0.684393709875,-0.000352188496353,0.0206733862994,3.1485556429e-11,1.23688646447e-11,2815,1,0,23756.0955,12.6322498322,27662,0,0,0.324012985485,0.996952649272,0,0.1,0,23.9671965833
27,0.0027026899254,75414.72,75860,0.684015003967,-0.000292984909174,0.0206733862994,3.16395052478e-11,1.2270789602e-11,2816,1,0,22760.9354172,12.3234171867,27722,0,0,0.324731635976,0.996967889064,0,0.1,0,22.8658844577
28,0.00269749735542,75414.72,75792,0.683401861069,-0.000434027290489,0.0206733862994,3.20011716081e-11,1.21751999143e-11,2816,1,0,23145.993834,12.3955411911,27774,0,0,0.32544391861,0.996982547091,0,0.1,0,23.2627821672
29,0.00269242893171,75414.72,75768,0.683185457693,-0.000237314889801,0.0206733862994,3.23372141252e-11,1.20749419343e-11,2818,1,0,22727.304625,11.7889575958,27821,0,0,0.32629225633,0.99698254709,0,0.1,0,22.8399245827
30,0.00268741111602,75414.72,75767,0.683176440886,-0.000418138474567,0.0206733862994,3.26377086133e-11,1.19774918457e-11,2817,1,0,22226.9316249,12.6785001755,27810,0,0,0.327357639886,0.996982547091,0,0.1,0,22.3573400001
31,0.00268248638604,75414.72,75748,0.683005121547,-0.000387560862233,0.0206733862994,3.29153444786e-11,1.18794782619e-11,2817,1,0,22955.1167922,12.6465420723,27782,0,0,0.328697899977,0.996982547091,0,0.1,0,23.083474
32,0.0026776463289,75414.72,75761,0.683122340042,-0.000399267145823,0.0206733862994,3.31565584234e-11,1.1780953016e-11,2817,1,0,22546.5271249,12.898583889,27780,0,0,0.329834224494,0.996982547091,0,0.1,0,22.6479158751
33,0.00267290334329,75414.72,75718,0.682734617327,-0.00034442684585,0.0206733862994,3.33731120935e-11,1.16817423857e-11,2818,1,0,22320.0435829,11.8192081451,27786,0,0,0.331288338649,0.997144447819,0,0.1,0,22.4392499593
34,0.00266821944905,75414.72,75692,0.682500180336,-0.000474585704929,0.0206733862994,3.3557609245e-11,1.15835923011e-11,2817,1,0,22687.3568749,12.7154583931,27810,0,0,0.332663125412,0.996982547092,0,0.1,0,22.8360301252
35,0.00266364416525,75414.72,75670,0.682301810575,-0.000365820790533,0.0206733862994,3.37125344573e-11,1.14854070836e-11,2818,1,0,22711.577209,11.7432084084,27825,0,0,0.33412270405,0.996982547092,0,0.1,0,22.803282334
36,0.00265913810348,75414.72,75648,0.682103440814,-0.000439525483233,0.0206733862994,3.38377449804e-11,1.13870288892e-11,2819,1,0,22640.0127497,12.6477503777,27830,0,0,0.335778854822,0.996975291336,0,0.1,0,22.8226358327
37,0.00265471217831,75414.72,75618,0.681832936594,-0.000495819895148,0.0206733862994,3.39347145759e-11,1.12906209023e-11,2815,1,0,22883.9101667,12.9723749161,27836,0,0,0.337436267938,0.996960341351,0,0.1,0,23.0389068332
38,0.00265036833453,75414.72,75604,0.681706701291,-0.000477366731397,0.0206733862994,3.40018390358e-11,1.11949086884e-11,2817,1,0,22302.138958,12.2235422134,27804,0,0,0.339315990894,0.996944813922,0,0.1,0,22.4100070833
39,0.00264610868224,75414.72,75598,0.681652600447,-0.000520681519489,0.0206733862994,3.40430554307e-11,1.10990181745e-11,2817,1,0,22743.859375,12.281083107,27819,0,0,0.341444639466,0.996928717807,0,0.1,0,22.8639611672
40,0.00264193362338,75414.72,75571,0.681409146649,-0.000474946611437,0.0206733862994,3.40505004698e-11,1.10035630446e-11,2817,1,0,22597.2056246,12.2124171257,27838,0,0,0.343515069114,0.996912061899,0,0.1,0,22.7083829157
