rung,iter,wall_ms,compliance,achieved_vf,plateau,cg_iters,cg_multigrid,beta,hier_built,mg_cycles_attempted,infeasible,recycle_dim,active_fraction
0,1,1785045086753,103201.7784,0.008780,0,51,1,0,1,51,0,0,1.000000
0,2,1785045087056,2974.014232,0.008311,0,53,1,0,1,53,0,0,0.580160
0,3,1785045087330,1028.07015,0.007732,0,52,1,0,1,52,0,0,0.518636
0,4,1785045087612,424.886163,0.008800,0,56,1,0,1,56,0,0,0.495443
0,5,1785045087897,70.92493745,0.010758,0,55,1,0,1,55,0,0,0.518148
0,6,1785045088145,25.65095902,0.012010,0,46,1,0,1,46,0,0,0.500570
0,7,1785045088369,16.09826855,0.012338,0,43,1,0,1,43,0,0,0.487630
0,8,1785045088606,12.29143181,0.012447,0,45,1,0,1,45,0,0,0.477702
0,9,1785045088824,10.23727861,0.012475,0,42,1,0,1,42,0,0,0.463623
0,10,1785045089048,8.80463752,0.012498,0,44,1,0,1,44,0,0,0.458415
0,11,1785045089246,7.675788418,0.012524,0,38,1,0,1,38,0,0,0.447021
0,12,1785045089445,6.79891813,0.012547,0,38,1,0,1,38,0,0,0.430990
0,13,1785045089632,6.144697847,0.012573,0,40,1,0,1,40,0,0,0.417074
0,14,1785045089822,5.658607566,0.012599,0,40,1,0,1,40,0,0,0.395833
0,15,1785045090052,5.312490669,0.012621,0,40,1,0,1,40,0,0,0.388997
0,16,1785045090241,5.082733207,0.012642,0,40,1,0,1,40,0,0,0.385173
0,17,1785045090423,4.938500385,0.012655,0,40,1,0,1,40,0,0,0.378011
0,18,1785045090606,4.844306494,0.012663,0,42,1,0,1,42,0,0,0.372477
0,19,1785045090778,4.783089423,0.012668,0,40,1,0,1,40,0,0,0.368896
0,20,1785045091072,4.74037557,0.012672,0,40,1,0,1,40,0,0,0.368815
0,21,1785045091618,4.710230874,0.012674,0,42,1,0,1,42,0,0,0.367920
0,22,1785045091791,4.689731585,0.012675,0,40,1,0,1,40,0,0,0.366130
0,23,1785045091961,4.673408607,0.012677,0,40,1,0,1,40,0,0,0.365072
0,24,1785045092138,4.660999315,0.012678,0,40,1,0,1,40,0,0,0.363118
0,25,1785045092319,4.65241745,0.012680,0,43,1,0,1,43,0,0,0.357829
0,26,1785045092488,4.647744633,0.012680,0,40,1,0,1,40,0,0,0.357340
0,27,1785045092653,4.645678558,0.012680,0,40,1,0,1,40,0,0,0.357503
0,28,1785045092825,4.643946799,0.012681,0,40,1,0,1,40,0,0,0.357503
0,29,1785045092996,4.642578957,0.012681,0,40,1,0,1,40,0,0,0.357503
0,30,1785045093168,4.64145151,0.012681,0,40,1,0,1,40,0,0,0.355632
0,31,1785045093342,4.640628266,0.012681,0,40,1,0,1,40,0,0,0.355632
0,32,1785045093514,4.640203532,0.012681,0,40,1,0,1,40,0,0,0.355550
0,33,1785045093683,4.639878384,0.012681,0,40,1,0,1,40,0,0,0.355550
0,34,1785045093856,4.639592117,0.012681,0,40,1,0,1,40,0,0,0.355957
0,35,1785045094037,4.639376744,0.012681,0,40,1,0,1,40,0,0,0.355957
0,36,1785045094215,4.639241926,0.012681,0,40,1,0,1,40,0,0,0.355957
0,37,1785045094387,4.639135281,0.012681,0,40,1,0,1,40,0,0,0.355957
0,38,1785045094562,4.639054884,0.012681,0,40,1,0,1,40,0,0,0.355957
0,39,1785045094744,4.639002311,0.012681,1,40,1,0,1,40,0,0,0.355957
