fixture,rung,iter,boundary,domain_elems,domain_nodes,elem_frac_k0,elem_frac_k2,elem_frac_k4,elem_frac_k8,node_frac_k0,node_frac_k2,node_frac_k4,node_frac_k8
F1_lbracket_snug,1,77,0,4480,5643,0.960268,1.000000,1.000000,1.000000,0.987064,1.000000,1.000000,1.000000
F1_lbracket_snug,1,78,0,4480,5643,0.960268,1.000000,1.000000,1.000000,0.987064,1.000000,1.000000,1.000000
F1_lbracket_snug,1,79,0,4480,5643,0.960268,1.000000,1.000000,1.000000,0.987064,1.000000,1.000000,1.000000
F1_lbracket_snug,1,80,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,1,81,0,4480,5643,0.999554,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,82,0,4480,5643,0.993304,1.000000,1.000000,1.000000,0.998937,1.000000,1.000000,1.000000
F1_lbracket_snug,1,83,0,4480,5643,0.981696,1.000000,1.000000,1.000000,0.995215,1.000000,1.000000,1.000000
F1_lbracket_snug,1,84,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.993798,1.000000,1.000000,1.000000
F1_lbracket_snug,1,85,0,4480,5643,0.975893,1.000000,1.000000,1.000000,0.993266,1.000000,1.000000,1.000000
F1_lbracket_snug,1,86,0,4480,5643,0.973214,1.000000,1.000000,1.000000,0.992026,1.000000,1.000000,1.000000
F1_lbracket_snug,1,87,0,4480,5643,0.970089,1.000000,1.000000,1.000000,0.991139,1.000000,1.000000,1.000000
F1_lbracket_snug,1,88,0,4480,5643,0.968750,1.000000,1.000000,1.000000,0.990608,1.000000,1.000000,1.000000
F1_lbracket_snug,1,89,0,4480,5643,0.967411,1.000000,1.000000,1.000000,0.989899,1.000000,1.000000,1.000000
F1_lbracket_snug,1,90,0,4480,5643,0.965179,1.000000,1.000000,1.000000,0.989013,1.000000,1.000000,1.000000
F1_lbracket_snug,1,91,0,4480,5643,0.965179,1.000000,1.000000,1.000000,0.989013,1.000000,1.000000,1.000000
F1_lbracket_snug,1,92,0,4480,5643,0.963839,1.000000,1.000000,1.000000,0.988659,1.000000,1.000000,1.000000
F1_lbracket_snug,1,93,0,4480,5643,0.962500,1.000000,1.000000,1.000000,0.988481,1.000000,1.000000,1.000000
F1_lbracket_snug,1,94,0,4480,5643,0.962500,1.000000,1.000000,1.000000,0.988481,1.000000,1.000000,1.000000
F1_lbracket_snug,1,95,0,4480,5643,0.962054,1.000000,1.000000,1.000000,0.988481,1.000000,1.000000,1.000000
F1_lbracket_snug,1,96,0,4480,5643,0.961607,1.000000,1.000000,1.000000,0.988127,1.000000,1.000000,1.000000
F1_lbracket_snug,1,97,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,98,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,99,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,100,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,101,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,102,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,103,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,104,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,105,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,106,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,107,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,108,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,109,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,110,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,111,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,112,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,113,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,114,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,115,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,116,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,117,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,118,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,119,0,4480,5643,0.961161,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,120,0,4480,5643,0.962054,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,121,0,4480,5643,0.962500,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,122,0,4480,5643,0.962500,1.000000,1.000000,1.000000,0.987772,1.000000,1.000000,1.000000
F1_lbracket_snug,1,123,0,4480,5643,0.963393,1.000000,1.000000,1.000000,0.987950,1.000000,1.000000,1.000000
F1_lbracket_snug,1,124,0,4480,5643,0.963393,1.000000,1.000000,1.000000,0.987950,1.000000,1.000000,1.000000
F1_lbracket_snug,1,125,0,4480,5643,0.963839,1.000000,1.000000,1.000000,0.988304,1.000000,1.000000,1.000000
F1_lbracket_snug,1,126,0,4480,5643,0.964732,1.000000,1.000000,1.000000,0.988481,1.000000,1.000000,1.000000
F1_lbracket_snug,1,127,0,4480,5643,0.965179,1.000000,1.000000,1.000000,0.988481,1.000000,1.000000,1.000000
F1_lbracket_snug,1,128,0,4480,5643,0.965179,1.000000,1.000000,1.000000,0.988481,1.000000,1.000000,1.000000
F1_lbracket_snug,1,129,0,4480,5643,0.965625,1.000000,1.000000,1.000000,0.988659,1.000000,1.000000,1.000000
F1_lbracket_snug,1,130,0,4480,5643,0.966071,1.000000,1.000000,1.000000,0.988836,1.000000,1.000000,1.000000
F1_lbracket_snug,1,131,0,4480,5643,0.971429,1.000000,1.000000,1.000000,0.990608,1.000000,1.000000,1.000000
F1_lbracket_snug,1,132,0,4480,5643,0.974107,1.000000,1.000000,1.000000,0.990785,1.000000,1.000000,1.000000
F1_lbracket_snug,1,133,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.992557,1.000000,1.000000,1.000000
F1_lbracket_snug,1,134,0,4480,5643,0.977679,1.000000,1.000000,1.000000,0.993266,1.000000,1.000000,1.000000
F1_lbracket_snug,1,135,0,4480,5643,0.978571,1.000000,1.000000,1.000000,0.993620,1.000000,1.000000,1.000000
F1_lbracket_snug,1,136,0,4480,5643,0.979018,1.000000,1.000000,1.000000,0.993975,1.000000,1.000000,1.000000
F1_lbracket_snug,1,137,0,4480,5643,0.979464,1.000000,1.000000,1.000000,0.994329,1.000000,1.000000,1.000000
F1_lbracket_snug,1,138,0,4480,5643,0.978571,1.000000,1.000000,1.000000,0.994329,1.000000,1.000000,1.000000
F1_lbracket_snug,1,139,0,4480,5643,0.978571,1.000000,1.000000,1.000000,0.994152,1.000000,1.000000,1.000000
F1_lbracket_snug,1,140,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994152,1.000000,1.000000,1.000000
F1_lbracket_snug,1,141,0,4480,5643,0.975446,1.000000,1.000000,1.000000,0.993620,1.000000,1.000000,1.000000
F1_lbracket_snug,1,142,0,4480,5643,0.975000,1.000000,1.000000,1.000000,0.993620,1.000000,1.000000,1.000000
F1_lbracket_snug,1,143,0,4480,5643,0.975446,1.000000,1.000000,1.000000,0.993798,1.000000,1.000000,1.000000
F1_lbracket_snug,1,144,0,4480,5643,0.975446,1.000000,1.000000,1.000000,0.993798,1.000000,1.000000,1.000000
F1_lbracket_snug,1,145,0,4480,5643,0.975446,1.000000,1.000000,1.000000,0.993798,1.000000,1.000000,1.000000
F1_lbracket_snug,1,146,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.994329,1.000000,1.000000,1.000000
F1_lbracket_snug,1,147,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.994506,1.000000,1.000000,1.000000
F1_lbracket_snug,1,148,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.994506,1.000000,1.000000,1.000000
F1_lbracket_snug,1,149,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.994506,1.000000,1.000000,1.000000
F1_lbracket_snug,1,150,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.994506,1.000000,1.000000,1.000000
F1_lbracket_snug,1,151,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,152,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,153,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,154,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,155,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,156,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,157,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,158,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,159,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,160,0,4480,5643,0.977679,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,161,0,4480,5643,0.977679,1.000000,1.000000,1.000000,0.994684,1.000000,1.000000,1.000000
F1_lbracket_snug,1,162,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,163,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,164,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,165,0,4480,5643,0.978571,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,166,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,167,0,4480,5643,0.979018,1.000000,1.000000,1.000000,0.995038,1.000000,1.000000,1.000000
F1_lbracket_snug,1,168,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,169,0,4480,5643,0.978571,1.000000,1.000000,1.000000,0.995038,1.000000,1.000000,1.000000
F1_lbracket_snug,1,170,0,4480,5643,0.978571,1.000000,1.000000,1.000000,0.995038,1.000000,1.000000,1.000000
F1_lbracket_snug,1,171,0,4480,5643,0.978571,1.000000,1.000000,1.000000,0.995038,1.000000,1.000000,1.000000
F1_lbracket_snug,1,172,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,173,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,174,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,175,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,176,0,4480,5643,0.978125,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,1,177,0,4480,5643,0.992857,1.000000,1.000000,1.000000,0.998937,1.000000,1.000000,1.000000
F1_lbracket_snug,1,178,0,4480,5643,0.993304,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,179,0,4480,5643,0.993304,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,180,0,4480,5643,0.992411,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,181,0,4480,5643,0.992411,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,182,0,4480,5643,0.992411,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,183,0,4480,5643,0.992857,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,184,0,4480,5643,0.993750,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,185,0,4480,5643,0.993750,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,186,0,4480,5643,0.993750,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,187,0,4480,5643,0.994196,1.000000,1.000000,1.000000,0.999291,1.000000,1.000000,1.000000
F1_lbracket_snug,1,188,0,4480,5643,0.993304,1.000000,1.000000,1.000000,0.999291,1.000000,1.000000,1.000000
F1_lbracket_snug,1,189,0,4480,5643,0.993304,1.000000,1.000000,1.000000,0.999291,1.000000,1.000000,1.000000
F1_lbracket_snug,1,190,0,4480,5643,0.993750,1.000000,1.000000,1.000000,0.999291,1.000000,1.000000,1.000000
F1_lbracket_snug,1,191,0,4480,5643,0.993304,1.000000,1.000000,1.000000,0.999291,1.000000,1.000000,1.000000
F1_lbracket_snug,1,192,0,4480,5643,0.991964,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,193,0,4480,5643,0.992411,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,194,0,4480,5643,0.991964,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,1,195,0,4480,5643,0.997321,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,196,0,4480,5643,0.997321,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,197,0,4480,5643,0.999554,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,1,198,0,4480,5643,0.997321,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,199,0,4480,5643,0.999554,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,1,200,0,4480,5643,0.997321,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,201,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,1,202,0,4480,5643,0.997321,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,203,0,4480,5643,0.997321,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,204,0,4480,5643,0.997321,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,205,0,4480,5643,0.997321,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,1,205,1,4480,5643,0.573214,0.993750,1.000000,1.000000,0.757399,0.999468,1.000000,1.000000
F1_lbracket_snug,2,1,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,2,2,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,2,3,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,2,4,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,2,5,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,2,6,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,2,7,0,4480,5643,0.999554,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,2,8,0,4480,5643,0.999107,1.000000,1.000000,1.000000,0.999468,1.000000,1.000000,1.000000
F1_lbracket_snug,2,9,0,4480,5643,0.999107,1.000000,1.000000,1.000000,0.999468,1.000000,1.000000,1.000000
F1_lbracket_snug,2,10,0,4480,5643,0.998214,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,2,11,0,4480,5643,0.998214,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,2,12,0,4480,5643,0.996875,1.000000,1.000000,1.000000,0.998760,1.000000,1.000000,1.000000
F1_lbracket_snug,2,13,0,4480,5643,0.995089,1.000000,1.000000,1.000000,0.998582,1.000000,1.000000,1.000000
F1_lbracket_snug,2,14,0,4480,5643,0.990625,1.000000,1.000000,1.000000,0.997165,1.000000,1.000000,1.000000
F1_lbracket_snug,2,15,0,4480,5643,0.988393,1.000000,1.000000,1.000000,0.997165,1.000000,1.000000,1.000000
F1_lbracket_snug,2,16,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.994329,1.000000,1.000000,1.000000
F1_lbracket_snug,2,17,0,4480,5643,0.968750,1.000000,1.000000,1.000000,0.991317,1.000000,1.000000,1.000000
F1_lbracket_snug,2,18,0,4480,5643,0.963393,1.000000,1.000000,1.000000,0.988481,1.000000,1.000000,1.000000
F1_lbracket_snug,2,19,0,4480,5643,0.959375,1.000000,1.000000,1.000000,0.987241,1.000000,1.000000,1.000000
F1_lbracket_snug,2,20,0,4480,5643,0.956250,1.000000,1.000000,1.000000,0.986532,1.000000,1.000000,1.000000
F1_lbracket_snug,2,21,0,4480,5643,0.952679,1.000000,1.000000,1.000000,0.985823,1.000000,1.000000,1.000000
F1_lbracket_snug,2,22,0,4480,5643,0.943750,1.000000,1.000000,1.000000,0.983165,1.000000,1.000000,1.000000
F1_lbracket_snug,2,23,0,4480,5643,0.937500,1.000000,1.000000,1.000000,0.980330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,24,0,4480,5643,0.935268,1.000000,1.000000,1.000000,0.978735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,25,0,4480,5643,0.933482,1.000000,1.000000,1.000000,0.977671,1.000000,1.000000,1.000000
F1_lbracket_snug,2,26,0,4480,5643,0.929911,1.000000,1.000000,1.000000,0.975545,1.000000,1.000000,1.000000
F1_lbracket_snug,2,27,0,4480,5643,0.928571,1.000000,1.000000,1.000000,0.975013,1.000000,1.000000,1.000000
F1_lbracket_snug,2,28,0,4480,5643,0.928125,1.000000,1.000000,1.000000,0.974659,1.000000,1.000000,1.000000
F1_lbracket_snug,2,29,0,4480,5643,0.926339,1.000000,1.000000,1.000000,0.973950,1.000000,1.000000,1.000000
F1_lbracket_snug,2,30,0,4480,5643,0.926786,1.000000,1.000000,1.000000,0.974127,1.000000,1.000000,1.000000
F1_lbracket_snug,2,31,0,4480,5643,0.925446,1.000000,1.000000,1.000000,0.973241,1.000000,1.000000,1.000000
F1_lbracket_snug,2,32,0,4480,5643,0.925893,1.000000,1.000000,1.000000,0.973241,1.000000,1.000000,1.000000
F1_lbracket_snug,2,33,0,4480,5643,0.925446,1.000000,1.000000,1.000000,0.972887,1.000000,1.000000,1.000000
F1_lbracket_snug,2,34,0,4480,5643,0.925000,1.000000,1.000000,1.000000,0.972001,1.000000,1.000000,1.000000
F1_lbracket_snug,2,35,0,4480,5643,0.925000,1.000000,1.000000,1.000000,0.972001,1.000000,1.000000,1.000000
F1_lbracket_snug,2,36,0,4480,5643,0.924554,1.000000,1.000000,1.000000,0.971823,1.000000,1.000000,1.000000
F1_lbracket_snug,2,37,0,4480,5643,0.923661,1.000000,1.000000,1.000000,0.971646,1.000000,1.000000,1.000000
F1_lbracket_snug,2,38,0,4480,5643,0.921875,1.000000,1.000000,1.000000,0.970583,1.000000,1.000000,1.000000
F1_lbracket_snug,2,39,0,4480,5643,0.920982,1.000000,1.000000,1.000000,0.969874,1.000000,1.000000,1.000000
F1_lbracket_snug,2,40,0,4480,5643,0.920536,1.000000,1.000000,1.000000,0.969697,1.000000,1.000000,1.000000
F1_lbracket_snug,2,41,0,4480,5643,0.920089,1.000000,1.000000,1.000000,0.969520,1.000000,1.000000,1.000000
F1_lbracket_snug,2,42,0,4480,5643,0.920089,1.000000,1.000000,1.000000,0.969520,1.000000,1.000000,1.000000
F1_lbracket_snug,2,43,0,4480,5643,0.919643,1.000000,1.000000,1.000000,0.969343,1.000000,1.000000,1.000000
F1_lbracket_snug,2,44,0,4480,5643,0.918304,1.000000,1.000000,1.000000,0.968811,1.000000,1.000000,1.000000
F1_lbracket_snug,2,45,0,4480,5643,0.917857,1.000000,1.000000,1.000000,0.968456,1.000000,1.000000,1.000000
F1_lbracket_snug,2,46,0,4480,5643,0.917857,1.000000,1.000000,1.000000,0.968811,1.000000,1.000000,1.000000
F1_lbracket_snug,2,47,0,4480,5643,0.916964,1.000000,1.000000,1.000000,0.968456,1.000000,1.000000,1.000000
F1_lbracket_snug,2,48,0,4480,5643,0.915179,1.000000,1.000000,1.000000,0.967925,1.000000,1.000000,1.000000
F1_lbracket_snug,2,49,0,4480,5643,0.912946,1.000000,1.000000,1.000000,0.967039,1.000000,1.000000,1.000000
F1_lbracket_snug,2,50,0,4480,5643,0.911161,1.000000,1.000000,1.000000,0.966153,1.000000,1.000000,1.000000
F1_lbracket_snug,2,51,0,4480,5643,0.912054,1.000000,1.000000,1.000000,0.966330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,52,0,4480,5643,0.910714,1.000000,1.000000,1.000000,0.967039,1.000000,1.000000,1.000000
F1_lbracket_snug,2,53,0,4480,5643,0.910714,1.000000,1.000000,1.000000,0.966684,1.000000,1.000000,1.000000
F1_lbracket_snug,2,54,0,4480,5643,0.909821,1.000000,1.000000,1.000000,0.966330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,55,0,4480,5643,0.910268,1.000000,1.000000,1.000000,0.966507,1.000000,1.000000,1.000000
F1_lbracket_snug,2,56,0,4480,5643,0.909821,1.000000,1.000000,1.000000,0.966507,1.000000,1.000000,1.000000
F1_lbracket_snug,2,57,0,4480,5643,0.912054,1.000000,1.000000,1.000000,0.966862,1.000000,1.000000,1.000000
F1_lbracket_snug,2,58,0,4480,5643,0.913839,1.000000,1.000000,1.000000,0.968279,1.000000,1.000000,1.000000
F1_lbracket_snug,2,59,0,4480,5643,0.910714,1.000000,1.000000,1.000000,0.968102,1.000000,1.000000,1.000000
F1_lbracket_snug,2,60,0,4480,5643,0.911161,1.000000,1.000000,1.000000,0.967925,1.000000,1.000000,1.000000
F1_lbracket_snug,2,61,0,4480,5643,0.911607,1.000000,1.000000,1.000000,0.968811,1.000000,1.000000,1.000000
F1_lbracket_snug,2,62,0,4480,5643,0.912054,1.000000,1.000000,1.000000,0.968811,1.000000,1.000000,1.000000
F1_lbracket_snug,2,63,0,4480,5643,0.909375,1.000000,1.000000,1.000000,0.968102,1.000000,1.000000,1.000000
F1_lbracket_snug,2,64,0,4480,5643,0.908036,1.000000,1.000000,1.000000,0.967393,1.000000,1.000000,1.000000
F1_lbracket_snug,2,65,0,4480,5643,0.907589,1.000000,1.000000,1.000000,0.967393,1.000000,1.000000,1.000000
F1_lbracket_snug,2,66,0,4480,5643,0.906250,1.000000,1.000000,1.000000,0.966684,1.000000,1.000000,1.000000
F1_lbracket_snug,2,67,0,4480,5643,0.906250,1.000000,1.000000,1.000000,0.966507,1.000000,1.000000,1.000000
F1_lbracket_snug,2,68,0,4480,5643,0.905357,1.000000,1.000000,1.000000,0.966330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,69,0,4480,5643,0.904464,1.000000,1.000000,1.000000,0.965798,1.000000,1.000000,1.000000
F1_lbracket_snug,2,70,0,4480,5643,0.904018,1.000000,1.000000,1.000000,0.965444,1.000000,1.000000,1.000000
F1_lbracket_snug,2,71,0,4480,5643,0.903125,1.000000,1.000000,1.000000,0.965089,1.000000,1.000000,1.000000
F1_lbracket_snug,2,72,0,4480,5643,0.902232,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,73,0,4480,5643,0.902679,1.000000,1.000000,1.000000,0.964912,1.000000,1.000000,1.000000
F1_lbracket_snug,2,74,0,4480,5643,0.902232,1.000000,1.000000,1.000000,0.964558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,75,0,4480,5643,0.902232,1.000000,1.000000,1.000000,0.964558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,76,0,4480,5643,0.902679,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,77,0,4480,5643,0.902679,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,78,0,4480,5643,0.902679,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,79,0,4480,5643,0.902232,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,80,0,4480,5643,0.902232,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,81,0,4480,5643,0.902232,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,82,0,4480,5643,0.902232,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,83,0,4480,5643,0.902679,1.000000,1.000000,1.000000,0.964735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,84,0,4480,5643,0.999554,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,2,85,0,4480,5643,0.992857,1.000000,1.000000,1.000000,0.998760,1.000000,1.000000,1.000000
F1_lbracket_snug,2,86,0,4480,5643,0.974554,1.000000,1.000000,1.000000,0.993443,1.000000,1.000000,1.000000
F1_lbracket_snug,2,87,0,4480,5643,0.967857,1.000000,1.000000,1.000000,0.991317,1.000000,1.000000,1.000000
F1_lbracket_snug,2,88,0,4480,5643,0.960268,1.000000,1.000000,1.000000,0.988127,1.000000,1.000000,1.000000
F1_lbracket_snug,2,89,0,4480,5643,0.954464,1.000000,1.000000,1.000000,0.985823,1.000000,1.000000,1.000000
F1_lbracket_snug,2,90,0,4480,5643,0.949554,1.000000,1.000000,1.000000,0.983697,1.000000,1.000000,1.000000
