rung,iter,wall_ms,compliance,achieved_vf,plateau,cg_iters,cg_multigrid,beta,hier_built,mg_cycles_attempted,infeasible,recycle_dim,active_fraction
0,1,1785147400365,103201.7783,0.008780,0,31,1,0,1,31,0,0,1.000000
0,2,1785147400664,2973.080491,0.008310,0,20,1,0,1,20,0,0,1.000000
0,3,1785147400977,1038.555068,0.007724,0,22,1,0,1,22,0,0,1.000000
0,4,1785147401281,434.7975491,0.008774,0,21,1,0,1,21,0,0,1.000000
0,5,1785147401577,72.13020427,0.010736,0,19,1,0,1,19,0,0,1.000000
0,6,1785147401856,25.86378971,0.012002,0,17,1,0,1,17,0,0,1.000000
0,7,1785147402142,16.16929546,0.012337,0,18,1,0,1,18,0,0,1.000000
0,8,1785147402539,12.32397344,0.012447,0,19,1,0,1,19,0,0,1.000000
0,9,1785147402845,10.25778823,0.012475,0,21,1,0,1,21,0,0,1.000000
0,10,1785147403262,8.822769811,0.012499,0,24,1,0,1,24,0,0,1.000000
0,11,1785147403566,7.691545335,0.012522,0,21,1,0,1,21,0,0,1.000000
0,12,1785147403928,6.808451282,0.012546,0,22,1,0,1,22,0,0,1.000000
0,13,1785147404232,6.148815401,0.012572,0,20,1,0,1,20,0,0,1.000000
0,14,1785147404524,5.65963652,0.012599,0,19,1,0,1,19,0,0,1.000000
0,15,1785147404814,5.312706953,0.012621,0,19,1,0,1,19,0,0,1.000000
0,16,1785147405098,5.082873856,0.012642,0,19,1,0,1,19,0,0,1.000000
0,17,1785147405383,4.938828565,0.012654,0,19,1,0,1,19,0,0,1.000000
0,18,1785147405703,4.844398392,0.012663,0,22,1,0,1,22,0,0,1.000000
0,19,1785147406005,4.783040422,0.012668,0,22,1,0,1,22,0,0,1.000000
0,20,1785147406304,4.740184722,0.012672,0,20,1,0,1,20,0,0,1.000000
0,21,1785147406605,4.709908595,0.012674,0,22,1,0,1,22,0,0,1.000000
0,22,1785147406910,4.689302885,0.012675,0,22,1,0,1,22,0,0,1.000000
0,23,1785147407218,4.672891181,0.012677,0,23,1,0,1,23,0,0,1.000000
0,24,1785147407524,4.660612467,0.012678,0,23,1,0,1,23,0,0,1.000000
0,25,1785147407822,4.651920956,0.012680,0,20,1,0,1,20,0,0,1.000000
0,26,1785147408135,4.647444007,0.012680,0,24,1,0,1,24,0,0,1.000000
0,27,1785147408454,4.645449654,0.012680,0,24,1,0,1,24,0,0,1.000000
0,28,1785147408767,4.643694187,0.012681,0,23,1,0,1,23,0,0,1.000000
0,29,1785147409083,4.642332185,0.012681,0,23,1,0,1,23,0,0,1.000000
0,30,1785147409391,4.641264887,0.012681,0,22,1,0,1,22,0,0,1.000000
0,31,1785147409712,4.640568395,0.012681,0,24,1,0,1,24,0,0,1.000000
0,32,1785147410037,4.640177601,0.012681,0,25,1,0,1,25,0,0,1.000000
0,33,1785147410360,4.639863394,0.012681,0,25,1,0,1,25,0,0,1.000000
0,34,1785147410685,4.639580588,0.012681,0,25,1,0,1,25,0,0,1.000000
0,35,1785147411020,4.639363835,0.012681,0,27,1,0,1,27,0,0,1.000000
0,36,1785147411375,4.639229771,0.012681,0,30,1,0,1,30,0,0,1.000000
0,37,1785147411711,4.639124452,0.012681,0,27,1,0,1,27,0,0,1.000000
0,38,1785147412051,4.63905193,0.012681,1,28,1,0,1,28,0,0,1.000000
1,1,1785147413190,267045.6433,0.006438,0,31,1,0,1,31,0,0,1.000000
1,2,1785147413612,285528.0504,0.005877,0,37,1,0,1,37,0,0,1.000000
1,3,1785147414095,1152273.779,0.005094,0,47,1,0,1,47,0,0,1.000000
1,4,1785147414586,386715.4336,0.004891,0,38,1,0,1,38,0,0,1.000000
1,5,1785147415026,3377628.263,0.004227,0,39,1,0,1,39,0,0,1.000000
1,6,1785147415468,70250.40244,0.004483,0,30,1,0,1,30,0,0,1.000000
1,7,1785147415885,12726.39957,0.004440,0,20,1,0,1,20,0,0,1.000000
1,8,1785147416200,742.9268568,0.006760,0,22,1,0,1,22,0,0,1.000000
1,9,1785147416534,230.578897,0.008119,0,20,1,0,1,20,0,0,1.000000
1,10,1785147416842,111.8979878,0.008726,0,20,1,0,1,20,0,0,1.000000
1,11,1785147417151,71.08041491,0.008944,0,21,1,0,1,21,0,0,1.000000
1,12,1785147417500,52.59928065,0.009022,0,28,1,0,1,28,0,0,1.000000
1,13,1785147417811,41.84027448,0.009047,0,22,1,0,1,22,0,0,1.000000
1,14,1785147418125,34.27161928,0.009065,0,22,1,0,1,22,0,0,1.000000
1,15,1785147418544,28.53156366,0.009084,0,22,1,0,1,22,0,0,1.000000
1,16,1785147418863,24.09992101,0.009099,0,21,1,0,1,21,0,0,1.000000
1,17,1785147419163,20.65475525,0.009111,0,21,1,0,1,21,0,0,1.000000
1,18,1785147419458,17.90100673,0.009121,0,19,1,0,1,19,0,0,1.000000
1,19,1785147419761,15.65944561,0.009132,0,21,1,0,1,21,0,0,1.000000
1,20,1785147420118,13.83761552,0.009149,0,23,1,0,1,23,0,0,1.000000
