iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
1,0.00361753961352,88423,88423,0.79729315444,0.33208378033,0.0483362901927,2.32681625051e-10,2.05401994776e-11,1085,1,0,88179.7471671,13.8385419846,61467,0,0,0.378160863218,0.999915581963,0,0.1,0,0,73803.6123535,0,1.08111144485,0,0,0,882,356,46,572,0,0,0,0,0,0,0,0,0,0,0,131.917623959
2,0.00325814942756,88423,88423,0.79729315444,-0.0425373916177,0.0483362901927,2.57688854878e-10,1.55574038489e-11,1793,1,0,13317.091208,12.7434167862,56678,0,0,0.360139382889,0.999448089757,0,0.1,0,0,69992.9296027,0,1.05960679616,0,0,0,885,-303,57,1245,1,0,0,6,-3,0,0,0,0,0,0,40.4668274592
3,0.00308539373981,88423,88423,0.79729315444,-0.0147694584472,0.0483362901927,2.34790388116e-10,1.34640667285e-11,1793,1,0,13558.165792,12.7176661491,50643,0,0,0.362197754688,0.999867301625,0,0.1,0,0,68010.0171722,0,1.05046999632,0,0,0,861,-791,67,1719,2,0,0,4,-28,0,0,0,0,0,0,40.7975482079
4,0.00310142858833,88424,88424,0.797302171247,0.0463240707414,0.0483362901927,2.32304356159e-10,1.33925193248e-11,1828,1,0,13899.443625,12.9366250038,50526,0,0,0.372152322239,0.999752002793,0,0.1,0,0,69879.9769461,0,1.05197403688,0,0,0,860,-872,64,1796,3,0,0,2,-3,0,0,0,0,0,0,40.5049944171
5,0.00300018023919,88424,88424,0.797302171247,0.000284568207569,0.0483362901927,2.03736905739e-10,1.23100166928e-11,1828,1,0,15673.6567087,12.7046661377,50033,0,0,0.362227294446,0.999697023619,0,0.1,0,0,67443.3221622,0,1.04693575735,0,0,0,571,-466,71,1108,3,0,0,0,-289,0,0,0,0,0,0,56.8440684997
6,0.00285336773745,88424,88424,0.797302171247,-0.0158108896607,0.0483362901927,2.3498310931e-10,1.08493057876e-11,1823,1,0,12591.893292,13.0489578247,43438,0,0,0.361928879519,0.999684818716,0,0.1,0,0,61731.7614273,0,1.03736909054,0,0,0,481,-191,71,743,3,0,0,0,-90,0,0,0,0,0,0,39.4304946247
7,0.00271749491057,88424,88424,0.797302171247,-0.0448523215326,0.0483362901927,1.85469472979e-10,9.09043021696e-12,1814,1,0,13487.182416,12.242166996,41045,0,0,0.363283994281,0.999656997747,0,0.1,0,0,56981.6827507,0,1.030691143,0,0,0,505,-194,72,771,3,0,0,0,24,0,0,0,0,0,0,37.7668752917
8,0.00267061596745,88423,88423,0.79729315444,0.00519165354552,0.0483362901927,1.59899540138e-10,8.37046871616e-12,1844,1,0,10364.3747921,11.8310418129,36672,0,0,0.366114476568,0.999656997747,0,0.1,0,0,55209.5499882,0,1.02831809267,0,0,0,508,5,79,582,4,0,0,8,-5,0,0,0,0,0,0,31.1960553331
9,0.00259287009683,88424,88424,0.797302171247,-0.0254482205575,0.0483362901927,1.27197942661e-10,7.06039870362e-12,1846,1,0,10137.4877501,12.0827088356,35347,0,0,0.313501027372,0.999656997747,0,0.1,0,0,51516.6690335,0,1.02344220317,0,0,0,493,18,79,554,5,0,0,1,-16,0,0,0,0,0,0,30.6801050412
10,0.00256219554102,88424,88424,0.797302171247,0.0101076691861,0.0483362901927,1.25489156995e-10,6.47500585525e-12,1852,1,0,10378.9587498,11.6362080574,34228,0,0,0.318900422595,0.999788916998,0,0.1,0,0,49208.0506736,0,1.02113153762,0,0,0,487,38,79,528,6,0,0,1,-7,0,0,0,0,0,0,41.3897755411
11,0.00250266847854,88424,88424,0.797302171247,0.00287794023413,0.0483362901927,1.07414038736e-10,5.38219896878e-12,1905,1,0,10592.0429583,11.6102499962,29814,0,0,0.31901653237,0.999788916998,0,0.1,0,0,41153.9493079,0,1.0154357347,0,0,0,463,292,98,269,6,0,0,0,-24,0,0,0,0,0,0,32.5971299168
12,0.00248376864656,88423,88423,0.79729315444,0.00963500200826,0.0483362901927,9.66881419791e-11,4.91592206068e-12,2074,1,0,11599.0548749,11.7370409966,28749,0,0,0.319465617495,0.999788916998,0,0.1,0,0,38048.7325151,0,1.01335957935,0,0,0,415,258,142,299,6,0,0,0,-48,0,0,0,0,0,0,34.7873927499
13,0.00246180314122,88423,88423,0.79729315444,-0.00164251478847,0.0483362901927,8.13924883213e-11,4.20111904774e-12,2183,1,0,11757.1077499,11.6111249924,28146,0,0,0.320619006208,0.999788916998,0,0.1,0,0,34893.9457829,0,1.01076269722,0,0,0,376,259,162,279,6,0,0,0,-39,0,0,0,0,0,0,36.4443346672
14,0.00243565482306,88424,88424,0.797302171247,-0.024860850616,0.0483362901927,5.81596694388e-11,3.12110389881e-12,2282,1,0,12272.678916,11.6362919807,24103,0,0,0.319492174634,0.999788916998,0,0.1,0,0,32037.8807447,0,1.00774160532,0,0,0,368,299,159,228,6,0,0,0,-8,0,0,0,0,0,0,36.9767435417
15,0.00242713778305,88423,88423,0.79729315444,0.01114992991,0.0483362901927,4.71869530194e-11,2.84053264117e-12,2403,1,0,13110.6503749,12.0583753586,21735,0,0,0.308786767554,0.999868421895,0,0.1,0,0,29640.6161772,0,1.00662051849,0,0,0,187,136,53,104,6,0,0,0,-181,0,0,0,0,0,0,49.4845630834
16,0.00240720421066,88424,88424,0.797302171247,0.0214563403624,0.0483362901927,1.22200191392e-11,1.70040401807e-12,2591,1,0,14553.9458752,11.9154167175,17366,0,0,0.320857372495,0.999868421895,0,0.1,0,0,24196.3609346,0,1.00299427683,0,0,0,107,82,12,37,7,0,0,2,-82,0,0,0,0,0,0,47.532082458
17,0.0024023354185,88424,88424,0.797302171247,-0.0175575593327,0.0483362901927,1.04418766026e-11,1.58496142163e-12,2718,1,0,14722.9905829,11.9574170113,16011,0,0,0.315873475977,0.999868421895,0,0.1,0,0,22854.2373916,0,1.00261601403,0,0,0,103,83,13,33,7,0,0,0,-4,0,0,0,0,0,0,43.7129822918
18,0.00239811288325,88423,88423,0.79729315444,-0.0180830994001,0.0483362901927,8.43363735498e-12,1.4880303828e-12,2742,1,0,14830.7103748,11.7424588203,15159,0,0,0.289389377764,0.999868421895,0,0.1,0,0,21529.2769274,0,1.00229882297,0,0,0,101,90,11,22,7,0,0,0,-2,0,0,0,0,0,0,44.7242585002
19,0.00239658188202,88424,88424,0.797302171247,0.00585706704107,0.0483362901927,7.12915092589e-12,1.50875841709e-12,2774,1,0,15031.1294594,12.2484998703,14148,0,0,0.300278891702,0.999868421895,0,0.1,0,0,20049.5077995,0,1.00215371802,0,0,0,99,91,12,20,8,0,0,1,-3,0,0,0,0,0,0,45.5845760833
20,0.00239564315665,88423,88423,0.79729315444,0.00903272851412,0.0483362901927,5.92206223591e-12,1.5497999419e-12,2817,1,0,15264.5995002,11.9712910652,13255,0,0,0.276221407897,0.999600780158,0,0.1,0,0,18724.8847365,0,1.002048458,0,0,0,93,88,9,14,8,0,0,0,-6,0,0,0,0,0,0,55.2005244582
21,0.00239449470812,88423,88423,0.79729315444,0.00936154027107,0.0483362901927,6.07582687328e-12,1.7375105306e-12,2830,1,0,15765.5506248,11.7679171562,11268,0,0,0.301656999932,0.999600780158,0,0.1,0,0,15389.6591089,0,1.00192005011,0,0,0,82,64,6,24,9,0,0,1,-12,0,0,0,0,0,0,46.5886850832
22,0.00239376558424,88423,88423,0.79729315444,0.000674487363583,0.0483362901927,7.22854755339e-12,1.73399462504e-12,2838,1,0,15555.2311249,11.6002082825,10947,0,0,0.305565597951,0.999600780158,0,0.1,0,0,15066.6621566,0,1.00185305478,0,0,0,77,57,7,27,10,0,0,1,-6,0,0,0,0,0,0,46.3937589591
23,0.00239312370206,88423,88423,0.79729315444,0.000538596930151,0.0483362901927,9.71999635584e-12,1.73021531084e-12,2833,1,0,15123.5054998,11.5812501907,10567,0,0,0.307779205686,0.999600780158,0,0.1,0,0,14791.4427677,0,1.00178706853,0,0,0,71,57,9,23,10,0,0,0,-6,0,0,0,0,0,0,48.204042084
24,0.00239243783277,88424,88424,0.797302171247,-0.00104082963129,0.0483362901927,1.12477243492e-11,1.71789426691e-12,2843,1,0,15558.249959,16.2746658325,9842,0,0,0.305290072588,0.999600780158,0,0.1,0,0,14571.7217273,0,1.00171813923,0,0,0,70,57,10,23,10,0,0,0,-1,0,0,0,0,0,0,46.814610708
25,0.00239192245377,88423,88423,0.79729315444,-8.66949644118e-06,0.0483362901927,1.1394126179e-11,1.71031473421e-12,2857,1,0,15518.3490005,11.7754998207,9555,0,0,0.253879247789,0.999770420449,0,0.1,0,0,14384.6068063,0,1.00166062035,0,0,0,66,50,8,24,11,0,0,1,-5,0,0,0,0,0,0,56.0475683752
26,0.00239178639558,88423,88423,0.79729315444,0.00756164376052,0.0483362901927,1.02811085872e-11,1.73775923226e-12,2421,1,0,13315.0861249,11.6872501373,9738,0,0,0.27640465042,0.999793734321,0,0.1,0,0,13866.608829,0,1.00171159894,0,0,0,59,50,5,14,11,0,0,0,-7,0,0,0,0,0,0,40.379211125
27,0.00239128195214,88424,88424,0.797302171247,-0.0011166652529,0.0483362901927,9.2746914852e-12,1.71280653238e-12,2412,1,0,13561.3441248,11.8807911873,9464,0,0,0.274061957014,0.999793734321,0,0.1,0,0,13771.3823041,0,1.00164187399,0,0,0,58,46,4,16,12,0,0,1,-2,0,0,0,0,0,0,39.9950762079
28,0.00239072153759,88424,88424,0.797302171247,-0.00281447988143,0.0483362901927,7.7955190952e-12,1.68952791574e-12,2406,1,0,13041.2911253,14.6344585419,9148,0,0,0.267794754193,0.999793734321,0,0.1,0,0,13644.4959625,0,1.00157069009,0,0,0,57,41,4,20,12,0,0,0,-1,0,0,0,0,0,0,39.3541573333
29,0.00239033558385,88424,88424,0.797302171247,-0.000625860350801,0.0483362901927,6.45079770683e-12,1.67678704056e-12,2402,1,0,13001.1663327,11.560874939,8853,0,0,0.265735876776,0.999793734321,0,0.1,0,0,13552.4968373,0,1.00151534134,0,0,0,55,41,4,18,12,0,0,0,-2,0,0,0,0,0,0,39.3104741247
30,0.00238990695089,88424,88424,0.797302171247,-0.00198447722864,0.0483362901927,5.18581856871e-12,1.65853904308e-12,2404,1,0,13148.769125,11.5077910423,8595,0,0,0.205774648876,0.996529384126,0,0.1,0,0,13432.9249221,0,1.00145452288,0,0,0,49,39,2,12,12,0,0,0,-6,0,0,0,0,0,0,49.583205292
31,0.00239011274844,88424,88424,0.797302171247,0.00423383808506,0.0483362901927,4.29312152114e-12,1.68655610983e-12,2413,1,0,13081.763166,11.5979590416,9307,0,0,0.219801358068,0.996529384126,0,0.1,0,0,13248.7223293,0,1.00158345268,0,0,0,47,39,4,12,12,0,0,0,-2,0,0,0,0,0,0,39.653382875
32,0.00238972212706,88423,88423,0.79729315444,-0.00112138729648,0.0483362901927,2.74758307214e-12,1.65997098668e-12,2416,1,0,13156.277709,11.3955001831,9024,0,0,0.21916195284,0.996529384126,0,0.1,0,0,13178.0693499,0,1.00150652223,0,0,0,47,37,4,14,12,0,0,0,0,0,0,0,0,0,0,39.5645788331
33,0.00238947071996,88423,88423,0.79729315444,0.000488604502641,0.0483362901927,1.78930409448e-12,1.64901088727e-12,2421,1,0,13384.188375,13.0700001717,8674,0,0,0.221813067667,0.996529384126,0,0.1,0,0,13137.5699292,0,1.00144716867,0,0,0,46,37,1,10,13,0,0,1,-2,0,0,0,0,0,0,39.8921463327
34,0.00238919468548,88423,88423,0.79729315444,-0.000283296440052,0.0483362901927,1.56437369385e-12,1.63576528012e-12,2431,1,0,13451.973875,11.9715828896,8375,0,0,0.223351864323,0.996529384126,0,0.1,0,0,13085.2581989,0,1.00138981333,0,0,0,47,35,0,12,13,0,0,0,1,0,0,0,0,0,0,40.57521825
