iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,iteration_wall_s
32,0.00238990207019,88424,88424,0.797302171247,0.000909812136163,0.0483362901927,4.8691013741e-12,1.84654187838e-12,2436,1,0,18311.495542,11.8783330917,6831,0,0,0.111003151889,0.920890993336,0,0.1,0,0,10391.1294597,1,1,0,0,0,10,3,0,7,13,0,0,1,-4,0,0,18.4954256658
33,0.00238968259781,88424,88424,0.797302171247,0.000510852695803,0.0483362901927,5.15014626023e-12,1.81815059231e-12,2428,1,0,19160.476625,12.4877090454,6999,0,0,0.118385041527,0.908319442175,0,0.1,0,0,10483.510272,1,1,0,0,0,13,7,0,6,14,0,0,1,2,0,0,19.3652048339
34,0.00238947382409,88424,88424,0.797302171247,0.000235998891294,0.0483362901927,5.81590313774e-12,1.81531470192e-12,2426,1,0,17789.3994999,11.5614581108,7158,0,0,0.129111561705,0.955429847383,0,0.1,0,0,10604.0592265,1,1,0,0,0,11,3,0,8,15,0,0,1,-3,0,0,17.9249844579
35,0.00238925875435,88424,88424,0.797302171247,0.000334540234885,0.0483362901927,5.71845661117e-12,1.78339685251e-12,2423,1,0,17418.5968747,12.1171250343,7333,0,0,0.108488810525,0.939793892707,0,0.1,0,0,10679.9510408,1,1,0,0,0,14,6,0,8,15,0,0,0,3,0,0,29.9614690412
36,0.00238925143228,88424,88424,0.797302171247,-0.000576756564301,0.0483362901927,5.03252320294e-12,1.80466648224e-12,2431,1,0,18178.2391248,15.1017079353,6995,0,0,0.110527406821,0.948448303007,0,0.1,0,0,10699.3502502,1,1,0,0,0,11,4,0,7,15,0,0,0,-3,0,0,18.4260151251
37,0.00238921020211,88423,88423,0.79729315444,0.00330011654327,0.0483362901927,4.21068314588e-12,1.77811993594e-12,2422,1,0,17933.0079594,13.9359579086,7066,0,0,0.114670861223,0.964413734759,0,0.1,0,0,10790.2465538,1,1,0,0,0,16,8,0,8,16,0,0,2,3,0,0,18.1858258331
38,0.0023889787855,88423,88423,0.79729315444,-0.00080303139667,0.0483362901927,3.22329922146e-12,1.76227845391e-12,2420,1,0,18791.9247499,13.6495842934,7260,0,0,0.122282171182,0.959158223904,0,0.1,0,0,10910.7116064,1,1,0,0,0,13,5,0,8,16,0,0,0,-3,0,0,19.0316573749
39,0.00238883879502,88424,88424,0.797302171247,0.00086402996968,0.0483362901927,3.0341672667e-12,1.74262135593e-12,2415,1,0,17890.5700831,12.486749649,7417,0,0,0.131461233118,0.935186937212,0,0.1,0,0,10991.2006221,1,1,0,0,0,16,8,0,8,16,0,0,0,3,0,0,18.1658320837
40,0.00238861292125,88424,88424,0.797302171247,-0.00122283751446,0.0483362901927,2.76391124491e-12,1.73062698451e-12,2412,1,0,17885.0449996,11.9943342209,7661,0,0,0.113713631731,0.885002844962,0,0.1,0,0,11102.3611695,1,1,0,0,0,13,6,0,7,16,0,0,0,-3,0,0,28.7324122922
41,0.00238868393895,88423,88423,0.79729315444,0.00138099961769,0.0483362901927,3.44571842954e-12,1.74498799996e-12,2416,1,0,18299.8279581,15.759624958,7287,0,0,0.115102534158,0.885939632941,0,0.1,0,0,11106.6231651,1,1,0,0,0,14,6,0,8,16,0,0,0,1,0,0,18.6084065828
