iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,iteration_wall_s
17,0.00240554677606,88423,88423,0.79729315444,-0.00982117605352,0.0483362901927,2.88699964588e-11,1.79774700484e-12,2720,1,0,15225.0015001,13.1510839462,13846,0,0,0.314658934827,0.999966951893,0,0.1,0.480199055583,1,18965.2710162,1,1,0,0,0,79,63,21,37,7,0,0,0,-3,15.4384853751
18,0.00239954397168,88423,88423,0.79729315444,-0.0219330132903,0.0483362901927,1.75561546901e-11,1.60392408178e-12,2796,1,0,15256.4523749,13.2379169464,13008,0,0,0.261609987789,0.99884156418,0,0.1,0.478993968284,1,17795.6067507,1,1,0,0,0,83,64,19,38,7,0,0,0,4,15.4745315416
19,0.002398785879,88423,88423,0.79729315444,0.0186463640931,0.0483362901927,1.33422493198e-11,1.79005799511e-12,2863,1,0,15938.3971663,12.1305418015,12075,0,0,0.315269758116,0.999966951893,0,0.1,0.479544108924,1,15986.2515775,1,1,0,0,0,81,63,17,35,8,0,0,1,-3,16.0879990002
20,0.00239801709571,88424,88424,0.797302171247,0.013603652655,0.0483362901927,1.0917886014e-11,1.97549451847e-12,2898,1,0,15749.7484169,11.5311250687,11158,0,0,0.293736538146,0.997675331399,0,0.1,0.479583554441,1,14453.6090113,1,1,0,0,0,79,54,16,41,8,0,0,0,-2,26.0640207087
21,0.00239707033932,88423,88423,0.79729315444,0.0099333593483,0.0483362901927,1.6555458724e-11,2.6843224858e-12,2953,1,0,16122.3791671,16.086124897,8469,0,0,0.309396598918,0.999370648012,0,0.1,0.459328146498,1,11003.2525931,1,1,0,0,0,71,48,9,32,9,0,0,2,-10,16.3555892082
22,0.0023965186728,88423,88423,0.79729315444,0.00321055298982,0.0483362901927,9.32109764204e-12,2.69334143027e-12,2951,1,0,16243.4716249,12.2615423203,8146,0,0,0.311528359064,0.999370648012,0,0.1,0.455296771764,1,10691.1169352,1,1,0,0,0,68,47,9,30,10,0,0,3,-6,16.418290833
23,0.00239578849643,88423,88423,0.79729315444,-0.00215411441263,0.0483362901927,8.72814142291e-12,2.64542420324e-12,2973,1,0,15768.953125,11.3824996948,7498,0,0,0.310695774803,0.999370648012,0,0.1,0.44369721086,1,10412.0933767,1,1,0,0,0,62,47,9,24,11,0,0,1,-7,15.9143183748
24,0.00239559506902,88423,88423,0.79729315444,0.00434392045774,0.0483362901927,8.3754629175e-12,2.62880911007e-12,2991,1,0,16822.5004168,12.2380423546,7227,0,0,0.313009175075,0.999370648012,0,0.1,0.436744349121,1,10196.0972219,1,1,0,0,0,57,49,9,17,12,0,0,2,-7,17.0190012921
25,0.00239511403066,88423,88423,0.79729315444,-0.00105369424866,0.0483362901927,7.48833743939e-12,2.58539532718e-12,2962,1,0,16232.066958,30.9429578781,6978,0,0,0.286497373721,0.999913047591,0,0.1,0.429775441026,1,9954.77542789,1,1,0,0,0,59,50,8,17,13,0,0,4,-2,27.0884063337
26,0.0023952365255,88423,88423,0.79729315444,0.0160235186502,0.0483362901927,1.10874996978e-11,2.60913067318e-12,2564,1,0,13872.886291,11.6484589577,6545,0,0,0.312535451637,0.999913047591,0,0.1,0.404418734373,1,9257.54286568,1,1,0,0,0,59,54,16,21,14,0,0,4,-4,14.013421
