tag,rung,iter,compliance,change,beta,move,osc_fraction,plateau
fixed,0,108,10.818895,0.0341022,32,0.05,-1,1
fixed,0,109,10.818894,0.0223419,32,0.05,-1,1
fixed,0,110,10.818893,0.0181077,32,0.05,-1,1
fixed,0,111,10.818893,0.0187237,32,0.05,-1,1
fixed,0,112,10.818893,0.02191,32,0.05,-1,1
fixed,1,1,67.695978,0.1998,0,0.2,-1,0
fixed,1,2,48.59281,0.1998,0,0.2,-1,0
fixed,1,3,34.756517,0.1998,0,0.2,-1,0
fixed,1,4,26.856522,0.13619,0,0.2,-1,0
fixed,1,5,23.259784,0.150641,0,0.2,-1,0
fixed,1,6,22.284386,0.126802,0,0.2,-1,0
fixed,1,7,21.736095,0.116301,0,0.2,-1,0
fixed,1,8,21.353766,0.145833,0,0.2,-1,0
fixed,1,9,21.040789,0.139575,0,0.2,-1,0
fixed,1,10,20.729552,0.175262,0,0.2,-1,0
fixed,1,11,20.338795,0.1998,0,0.2,-1,0
fixed,1,12,19.888461,0.1998,0,0.2,-1,0
fixed,1,13,19.393996,0.1998,0,0.2,-1,0
fixed,1,14,18.929728,0.1998,0,0.2,-1,0
fixed,1,15,18.541287,0.1998,0,0.2,-1,0
fixed,1,16,18.214884,0.1998,0,0.2,-1,0
fixed,1,17,17.95753,0.1998,0,0.2,-1,0
fixed,1,18,17.746897,0.1998,0,0.2,-1,0
fixed,1,19,17.569362,0.1998,0,0.2,-1,0
fixed,1,20,17.430052,0.1998,0,0.2,-1,0
fixed,1,21,17.330832,0.1998,0,0.2,-1,0
fixed,1,22,17.267795,0.1998,0,0.2,-1,0
fixed,1,23,17.230655,0.1998,0,0.2,-1,0
fixed,1,24,17.20614,0.1998,0,0.2,-1,0
fixed,1,25,17.184724,0.1998,0,0.2,-1,0
fixed,1,26,17.160646,0.1998,0,0.2,-1,0
fixed,1,27,17.140326,0.185258,0,0.2,-1,0
fixed,1,28,17.128221,0.1998,0,0.2,-1,0
fixed,1,29,17.120144,0.1998,0,0.2,-1,0
fixed,1,30,17.112653,0.1998,0,0.2,-1,0
fixed,1,31,17.107166,0.102276,0,0.2,-1,0
fixed,1,32,17.103907,0.0899471,0,0.2,-1,0
fixed,1,33,17.102867,0.076737,0,0.2,-1,0
fixed,1,34,17.102002,0.0993154,0,0.2,-1,0
fixed,1,35,17.101188,0.128119,0,0.2,-1,0
fixed,1,36,17.100122,0.151108,0,0.2,-1,0
fixed,1,37,17.099315,0.153824,0,0.2,-1,0
fixed,1,38,17.09865,0.142163,0,0.2,-1,0
fixed,1,39,17.098036,0.130481,0,0.2,-1,0
fixed,1,40,17.097426,0.108136,0,0.2,-1,1
fixed,1,41,23.821133,0.1998,1,0.2,-1,0
fixed,1,42,20.501119,0.129499,1,0.2,-1,0
fixed,1,43,18.70525,0.114363,1,0.2,-1,0
fixed,1,44,17.913864,0.131735,1,0.2,-1,0
fixed,1,45,17.542585,0.123281,1,0.2,-1,0
fixed,1,46,17.32879,0.129625,1,0.2,-1,0
fixed,1,47,17.184296,0.112388,1,0.2,-1,0
fixed,1,48,17.068947,0.134838,1,0.2,-1,0
fixed,1,49,16.983916,0.118297,1,0.2,-1,0
fixed,1,50,16.923483,0.131659,1,0.2,-1,0
fixed,1,51,16.876637,0.107448,1,0.2,-1,0
fixed,1,52,16.839852,0.102645,1,0.2,-1,0
fixed,1,53,16.817136,0.14024,1,0.2,-1,0
fixed,1,54,16.801616,0.118574,1,0.2,-1,0
fixed,1,55,16.788483,0.0983088,1,0.2,-1,0
fixed,1,56,16.779048,0.0878368,1,0.2,-1,0
fixed,1,57,16.772495,0.11309,1,0.2,-1,0
fixed,1,58,16.765638,0.17379,1,0.2,-1,0
fixed,1,59,16.757672,0.099129,1,0.2,-1,0
fixed,1,60,16.751944,0.101308,1,0.2,-1,0
fixed,1,61,16.748929,0.0693757,1,0.2,-1,0
fixed,1,62,16.7464,0.077771,1,0.2,-1,0
fixed,1,63,16.744295,0.0876316,1,0.2,-1,0
fixed,1,64,16.742399,0.119542,1,0.2,-1,0
fixed,1,65,16.740961,0.152634,1,0.2,-1,0
fixed,1,66,16.739704,0.188788,1,0.2,-1,0
fixed,1,67,16.738438,0.14495,1,0.2,-1,0
fixed,1,68,16.737165,0.0610214,1,0.2,-1,0
fixed,1,69,16.736817,0.0609207,1,0.2,-1,0
fixed,1,70,16.736644,0.0571387,1,0.2,-1,1
fixed,1,71,15.857066,0.0351405,2,0.2,-1,0
fixed,1,72,15.931641,0.0223655,2,0.2,-1,0
fixed,1,73,15.926905,0.0219716,2,0.2,-1,0
fixed,1,74,15.925619,0.0238089,2,0.2,-1,0
fixed,1,75,15.924724,0.0250364,2,0.2,-1,0
fixed,1,76,15.924089,0.0291653,2,0.2,-1,0
fixed,1,77,15.923506,0.0343412,2,0.2,-1,0
fixed,1,78,15.922867,0.0381709,2,0.2,-1,0
fixed,1,79,15.922195,0.0297476,2,0.2,-1,0
fixed,1,80,15.92165,0.0341675,2,0.2,-1,0
fixed,1,81,15.921167,0.0399437,2,0.2,-1,1
fixed,1,82,14.229622,0.0753528,4,0.2,-1,0
fixed,1,83,14.353792,0.0477488,4,0.2,-1,0
fixed,1,84,14.336853,0.0496875,4,0.2,-1,0
fixed,1,85,14.332845,0.0557394,4,0.2,-1,0
fixed,1,86,14.330081,0.0641982,4,0.2,-1,0
fixed,1,87,14.327458,0.0729141,4,0.2,-1,0
fixed,1,88,14.32502,0.0842927,4,0.2,-1,0
fixed,1,89,14.322773,0.0998234,4,0.2,-1,0
fixed,1,90,14.320577,0.123056,4,0.2,-1,0
fixed,1,91,14.31834,0.15302,4,0.2,-1,0
fixed,1,92,14.315882,0.173166,4,0.2,-1,1
fixed,1,93,13.11778,0.141705,8,0.2,-1,0
fixed,1,94,13.162005,0.0911187,8,0.2,-1,0
fixed,1,95,13.150157,0.0863938,8,0.2,-1,0
fixed,1,96,13.144535,0.104339,8,0.2,-1,0
fixed,1,97,13.139942,0.125098,8,0.2,-1,0
fixed,1,98,13.135698,0.131686,8,0.2,-1,0
fixed,1,99,13.132943,0.0764957,8,0.2,-1,0
fixed,1,100,13.131296,0.140617,8,0.2,-1,0
fixed,1,101,13.128436,0.121003,8,0.2,-1,0
fixed,1,102,13.126072,0.0342471,8,0.2,-1,0
fixed,1,103,13.125886,0.0327174,8,0.2,-1,1
fixed,1,104,12.856407,0.0999,16,0.1,-1,0
fixed,1,105,12.882275,0.0999,16,0.1,-1,0
fixed,1,106,12.874199,0.0999,16,0.1,-1,0
fixed,1,107,12.870191,0.0999,16,0.1,-1,0
fixed,1,108,12.867485,0.0968324,16,0.1,-1,0
fixed,1,109,12.865778,0.0847629,16,0.1,-1,0
fixed,1,110,12.863412,0.0999,16,0.1,-1,0
fixed,1,111,12.859571,0.0999,16,0.1,-1,0
fixed,1,112,12.856768,0.0999,16,0.1,-1,0
fixed,1,113,12.856134,0.0999,16,0.1,-1,0
fixed,1,114,12.857385,0.0999,16,0.1,-1,1
fixed,1,115,12.837015,0.04995,32,0.05,-1,0
fixed,1,116,12.83534,0.04995,32,0.05,-1,0
fixed,1,117,12.835003,0.04995,32,0.05,-1,0
fixed,1,118,12.833458,0.04995,32,0.05,-1,0
fixed,1,119,12.835184,0.04995,32,0.05,-1,0
fixed,1,120,12.835184,0.04995,32,0.05,-1,0
fixed,1,121,12.834963,0.04995,32,0.05,-1,0
fixed,1,122,12.833129,0.04995,32,0.05,-1,0
fixed,1,123,12.834986,0.04995,32,0.05,-1,0
fixed,1,124,12.834917,0.04995,32,0.05,-1,0
fixed,1,125,12.834539,0.04995,32,0.05,-1,1
fixed,2,1,172.71757,0.1998,0,0.2,-1,0
fixed,2,2,122.99915,0.1998,0,0.2,-1,0
fixed,2,3,80.790668,0.169037,0,0.2,-1,0
fixed,2,4,60.14911,0.114349,0,0.2,-1,0
fixed,2,5,51.932558,0.128212,0,0.2,-1,0
fixed,2,6,46.056605,0.16457,0,0.2,-1,0
fixed,2,7,40.372634,0.163091,0,0.2,-1,0
fixed,2,8,36.86201,0.130472,0,0.2,-1,0
fixed,2,9,35.654172,0.126097,0,0.2,-1,0
fixed,2,10,34.916057,0.154274,0,0.2,-1,0
fixed,2,11,34.031177,0.1998,0,0.2,-1,0
fixed,2,12,32.918634,0.1998,0,0.2,-1,0
fixed,2,13,31.824744,0.177444,0,0.2,-1,0
fixed,2,14,30.854037,0.1998,0,0.2,-1,0
fixed,2,15,29.955182,0.1998,0,0.2,-1,0
fixed,2,16,29.18976,0.1998,0,0.2,-1,0
fixed,2,17,28.656439,0.1998,0,0.2,-1,0
fixed,2,18,28.221379,0.1998,0,0.2,-1,0
fixed,2,19,27.895951,0.187469,0,0.2,-1,0
fixed,2,20,27.680067,0.179983,0,0.2,-1,0
fixed,2,21,27.54331,0.1998,0,0.2,-1,0
fixed,2,22,27.444045,0.1998,0,0.2,-1,0
fixed,2,23,27.364844,0.1998,0,0.2,-1,0
fixed,2,24,27.29836,0.1998,0,0.2,-1,0
fixed,2,25,27.241262,0.1998,0,0.2,-1,0
fixed,2,26,27.183135,0.1998,0,0.2,-1,0
fixed,2,27,27.128469,0.1998,0,0.2,-1,0
fixed,2,28,27.080441,0.192304,0,0.2,-1,0
fixed,2,29,27.047227,0.1998,0,0.2,-1,0
fixed,2,30,27.018169,0.187766,0,0.2,-1,0
fixed,2,31,26.994391,0.1998,0,0.2,-1,0
fixed,2,32,26.970278,0.1998,0,0.2,-1,0
fixed,2,33,26.941756,0.1998,0,0.2,-1,0
fixed,2,34,26.909448,0.1998,0,0.2,-1,0
fixed,2,35,26.881286,0.1998,0,0.2,-1,0
fixed,2,36,26.867405,0.173364,0,0.2,-1,0
fixed,2,37,26.858144,0.162786,0,0.2,-1,0
fixed,2,38,26.850794,0.176574,0,0.2,-1,0
fixed,2,39,26.843097,0.188593,0,0.2,-1,0
fixed,2,40,26.83323,0.1998,0,0.2,-1,0
fixed,2,41,26.820879,0.188695,0,0.2,-1,0
fixed,2,42,26.803798,0.1998,0,0.2,-1,0
fixed,2,43,26.784019,0.198532,0,0.2,-1,0
fixed,2,44,26.764989,0.1998,0,0.2,-1,0
fixed,2,45,26.743537,0.1998,0,0.2,-1,0
fixed,2,46,26.717704,0.1998,0,0.2,-1,0
fixed,2,47,26.694232,0.1998,0,0.2,-1,0
fixed,2,48,26.672965,0.185827,0,0.2,-1,0
fixed,2,49,26.652083,0.1998,0,0.2,-1,0
fixed,2,50,26.634465,0.1998,0,0.2,-1,0
fixed,2,51,26.614275,0.1998,0,0.2,-1,0
fixed,2,52,26.595273,0.180193,0,0.2,-1,0
fixed,2,53,26.582446,0.160458,0,0.2,-1,0
fixed,2,54,26.570371,0.177119,0,0.2,-1,0
fixed,2,55,26.558055,0.1998,0,0.2,-1,0
fixed,2,56,26.546719,0.1998,0,0.2,-1,0
fixed,2,57,26.535913,0.188564,0,0.2,-1,0
fixed,2,58,26.52837,0.141443,0,0.2,-1,0
fixed,2,59,26.522908,0.126422,0,0.2,-1,0
fixed,2,60,26.517453,0.159729,0,0.2,-1,0
fixed,2,61,26.510414,0.1998,0,0.2,-1,0
fixed,2,62,26.501265,0.1998,0,0.2,-1,0
fixed,2,63,26.48996,0.169497,0,0.2,-1,0
fixed,2,64,26.478123,0.1998,0,0.2,-1,0
fixed,2,65,26.466298,0.1998,0,0.2,-1,0
fixed,2,66,26.454751,0.1998,0,0.2,-1,0
fixed,2,67,26.444042,0.156542,0,0.2,-1,0
fixed,2,68,26.43822,0.106179,0,0.2,-1,0
fixed,2,69,26.433625,0.107932,0,0.2,-1,0
fixed,2,70,26.428398,0.113036,0,0.2,-1,0
fixed,2,71,26.420889,0.166262,0,0.2,-1,0
fixed,2,72,26.410566,0.171237,0,0.2,-1,0
fixed,2,73,26.399737,0.189757,0,0.2,-1,0
fixed,2,74,26.389331,0.1998,0,0.2,-1,0
fixed,2,75,26.377671,0.188006,0,0.2,-1,0
fixed,2,76,26.36828,0.1998,0,0.2,-1,0
fixed,2,77,26.359343,0.1998,0,0.2,-1,0
fixed,2,78,26.349399,0.1998,0,0.2,-1,0
fixed,2,79,26.339155,0.131352,0,0.2,-1,0
fixed,2,80,26.327422,0.1998,0,0.2,-1,0
fixed,2,81,26.314867,0.1998,0,0.2,-1,0
fixed,2,82,26.298629,0.169462,0,0.2,-1,0
fixed,2,83,26.281384,0.18806,0,0.2,-1,0
fixed,2,84,26.262922,0.184469,0,0.2,-1,0
fixed,2,85,26.238167,0.1998,0,0.2,-1,0
fixed,2,86,26.204755,0.1998,0,0.2,-1,0
fixed,2,87,26.159686,0.1998,0,0.2,-1,0
fixed,2,88,26.106472,0.1998,0,0.2,-1,0
fixed,2,89,26.049339,0.1998,0,0.2,-1,0
fixed,2,90,25.978808,0.1998,0,0.2,-1,0
fixed,2,91,25.908332,0.1998,0,0.2,-1,0
fixed,2,92,25.83603,0.1998,0,0.2,-1,0
fixed,2,93,25.762975,0.1998,0,0.2,-1,0
fixed,2,94,25.69534,0.1998,0,0.2,-1,0
fixed,2,95,25.633345,0.1998,0,0.2,-1,0
fixed,2,96,25.584701,0.1998,0,0.2,-1,0
fixed,2,97,25.533283,0.1998,0,0.2,-1,0
fixed,2,98,25.487141,0.1998,0,0.2,-1,0
fixed,2,99,25.434057,0.1998,0,0.2,-1,0
fixed,2,100,25.376648,0.1998,0,0.2,-1,0
fixed,2,101,25.309428,0.1998,0,0.2,-1,0
fixed,2,102,25.254865,0.1998,0,0.2,-1,0
fixed,2,103,25.202676,0.1998,0,0.2,-1,0
fixed,2,104,25.144254,0.1998,0,0.2,-1,0
fixed,2,105,25.072208,0.1998,0,0.2,-1,0
fixed,2,106,24.9809,0.1998,0,0.2,-1,0
fixed,2,107,24.882519,0.1998,0,0.2,-1,0
fixed,2,108,24.817677,0.1998,0,0.2,-1,0
fixed,2,109,24.768885,0.1998,0,0.2,-1,0
fixed,2,110,24.731603,0.178979,0,0.2,-1,0
fixed,2,111,24.704652,0.184566,0,0.2,-1,0
fixed,2,112,24.684892,0.1998,0,0.2,-1,0
fixed,2,113,24.663476,0.1998,0,0.2,-1,0
fixed,2,114,24.641783,0.1998,0,0.2,-1,0
fixed,2,115,24.622384,0.1998,0,0.2,-1,0
fixed,2,116,24.608851,0.1998,0,0.2,-1,0
fixed,2,117,24.600253,0.1998,0,0.2,-1,0
fixed,2,118,24.593605,0.11948,0,0.2,-1,0
fixed,2,119,24.589365,0.107215,0,0.2,-1,0
fixed,2,120,24.586156,0.140104,0,0.2,-1,0
fixed,2,121,24.583997,0.1998,0,0.2,-1,0
fixed,2,122,24.581261,0.1998,0,0.2,-1,0
fixed,2,123,24.57652,0.1998,0,0.2,-1,0
fixed,2,124,24.57017,0.134105,0,0.2,-1,0
fixed,2,125,24.565085,0.181495,0,0.2,-1,0
fixed,2,126,24.561625,0.155637,0,0.2,-1,0
fixed,2,127,24.557744,0.1998,0,0.2,-1,0
fixed,2,128,24.55145,0.1998,0,0.2,-1,0
fixed,2,129,24.54159,0.1998,0,0.2,-1,0
fixed,2,130,24.533348,0.1998,0,0.2,-1,0
fixed,2,131,24.528911,0.117724,0,0.2,-1,0
fixed,2,132,24.52548,0.0412261,0,0.2,-1,0
fixed,2,133,24.524983,0.0430572,0,0.2,-1,0
fixed,2,134,24.5247,0.0404607,0,0.2,-1,0
fixed,2,135,24.524481,0.037404,0,0.2,-1,0
fixed,2,136,24.52431,0.03457,0,0.2,-1,0
fixed,2,137,24.524178,0.0291609,0,0.2,-1,0
fixed,2,138,24.524081,0.0232915,0,0.2,-1,0
fixed,2,139,24.524008,0.0191205,0,0.2,-1,1
fixed,2,140,40.016729,0.1998,1,0.2,-1,0
fixed,2,141,31.025109,0.130338,1,0.2,-1,0
fixed,2,142,27.21834,0.134365,1,0.2,-1,0
fixed,2,143,25.512018,0.113537,1,0.2,-1,0
fixed,2,144,24.763914,0.126999,1,0.2,-1,0
fixed,2,145,24.400104,0.102737,1,0.2,-1,0
fixed,2,146,24.173513,0.105159,1,0.2,-1,0
fixed,2,147,24.044864,0.114604,1,0.2,-1,0
fixed,2,148,23.971957,0.118836,1,0.2,-1,0
fixed,2,149,23.929458,0.0983882,1,0.2,-1,0
fixed,2,150,23.900286,0.0878894,1,0.2,-1,0
fixed,2,151,23.880037,0.0898877,1,0.2,-1,0
fixed,2,152,23.866412,0.0838097,1,0.2,-1,0
fixed,2,153,23.855827,0.0658252,1,0.2,-1,0
fixed,2,154,23.849441,0.0714844,1,0.2,-1,0
fixed,2,155,23.844806,0.0759786,1,0.2,-1,0
fixed,2,156,23.84193,0.0551156,1,0.2,-1,0
fixed,2,157,23.839947,0.0576586,1,0.2,-1,0
fixed,2,158,23.838716,0.058003,1,0.2,-1,0
fixed,2,159,23.837845,0.0612948,1,0.2,-1,0
fixed,2,160,23.837181,0.067355,1,0.2,-1,0
fixed,2,161,23.836745,0.0168455,1,0.2,-1,0
fixed,2,162,23.836569,0.0186229,1,0.2,-1,0
fixed,2,163,23.836525,0.0293736,1,0.2,-1,1
fixed,2,164,22.249735,0.0483591,2,0.2,-1,0
fixed,2,165,22.258803,0.0317555,2,0.2,-1,0
fixed,2,166,22.255795,0.0264499,2,0.2,-1,0
fixed,2,167,22.253637,0.0243229,2,0.2,-1,0
fixed,2,168,22.251844,0.0288352,2,0.2,-1,0
fixed,2,169,22.25016,0.0338017,2,0.2,-1,0
fixed,2,170,22.248491,0.0390241,2,0.2,-1,0
fixed,2,171,22.246811,0.0443723,2,0.2,-1,0
fixed,2,172,22.245124,0.0495017,2,0.2,-1,0
fixed,2,173,22.243439,0.0540184,2,0.2,-1,0
fixed,2,174,22.241767,0.0574753,2,0.2,-1,1
fixed,2,175,19.242622,0.0789408,4,0.2,-1,0
fixed,2,176,19.347843,0.0500691,4,0.2,-1,0
fixed,2,177,19.324915,0.0536268,4,0.2,-1,0
fixed,2,178,19.313378,0.0626048,4,0.2,-1,0
fixed,2,179,19.301912,0.0714778,4,0.2,-1,0
fixed,2,180,19.289229,0.0788803,4,0.2,-1,0
fixed,2,181,19.275129,0.0967979,4,0.2,-1,0
fixed,2,182,19.259158,0.116609,4,0.2,-1,0
fixed,2,183,19.242605,0.133479,4,0.2,-1,0
fixed,2,184,19.226986,0.141911,4,0.2,-1,0
fixed,2,185,19.210437,0.1998,4,0.2,-1,0
fixed,2,186,19.187741,0.1998,4,0.2,-1,0
fixed,2,187,19.155701,0.1998,4,0.2,-1,0
fixed,2,188,19.120164,0.1998,4,0.2,-1,0
fixed,2,189,19.090018,0.1998,4,0.2,-1,0
fixed,2,190,19.064794,0.1998,4,0.2,-1,0
fixed,2,191,19.043218,0.1998,4,0.2,-1,0
fixed,2,192,19.023146,0.1998,4,0.2,-1,0
fixed,2,193,19.010525,0.1998,4,0.2,-1,0
fixed,2,194,19.007302,0.1998,4,0.2,-1,0
fixed,2,195,19.0063,0.198227,4,0.2,-1,0
fixed,2,196,19.004928,0.161217,4,0.2,-1,0
fixed,2,197,19.003356,0.1998,4,0.2,-1,0
fixed,2,198,18.998175,0.1998,4,0.2,-1,0
fixed,2,199,18.992156,0.1998,4,0.2,-1,0
fixed,2,200,18.987007,0.1998,4,0.2,-1,0
fixed,2,201,18.983959,0.1998,4,0.2,-1,0
fixed,2,202,18.980529,0.1998,4,0.2,-1,0
fixed,2,203,18.974714,0.1998,4,0.2,-1,0
fixed,2,204,18.966314,0.1998,4,0.2,-1,0
fixed,2,205,18.95733,0.1998,4,0.2,-1,0
fixed,2,206,18.95021,0.1998,4,0.2,-1,0
fixed,2,207,18.942952,0.1998,4,0.2,-1,0
fixed,2,208,18.935064,0.1998,4,0.2,-1,0
fixed,2,209,18.929866,0.1998,4,0.2,-1,0
fixed,2,210,18.926893,0.167697,4,0.2,-1,0
fixed,2,211,18.926666,0.12243,4,0.2,-1,0
fixed,2,212,18.925388,0.0371617,4,0.2,-1,0
fixed,2,213,18.924854,0.00789588,4,0.2,-1,0
fixed,2,214,18.924785,0.00706862,4,0.2,-1,0
fixed,2,215,18.92478,0.00614398,4,0.2,-1,0
fixed,2,216,18.924777,0.00504668,4,0.2,-1,0
fixed,2,217,18.924775,0.00433866,4,0.2,-1,1
fixed,2,218,16.736041,0.1998,8,0.2,-1,0
fixed,2,219,17.002172,0.085786,8,0.2,-1,0
fixed,2,220,16.888433,0.0986438,8,0.2,-1,0
fixed,2,221,16.872634,0.0931351,8,0.2,-1,0
fixed,2,222,16.866198,0.107955,8,0.2,-1,0
fixed,2,223,16.86016,0.166668,8,0.2,-1,0
fixed,2,224,16.85363,0.150967,8,0.2,-1,0
fixed,2,225,16.849898,0.0897426,8,0.2,-1,0
fixed,2,226,16.847924,0.0732318,8,0.2,-1,0
fixed,2,227,16.846332,0.132386,8,0.2,-1,0
fixed,2,228,16.843641,0.1998,8,0.2,-1,1
fixed,2,229,16.405197,0.0999,16,0.1,-1,0
fixed,2,230,16.647066,0.0999,16,0.1,-1,0
fixed,2,231,16.519638,0.0999,16,0.1,-1,0
fixed,2,232,16.501587,0.0999,16,0.1,-1,0
fixed,2,233,16.486528,0.0975237,16,0.1,-1,0
fixed,2,234,16.482708,0.0682395,16,0.1,-1,0
fixed,2,235,16.478399,0.0999,16,0.1,-1,0
fixed,2,236,16.477333,0.0760891,16,0.1,-1,0
fixed,2,237,16.476464,0.0687582,16,0.1,-1,0
fixed,2,238,16.475886,0.0500775,16,0.1,-1,0
