tag,rung,iter,compliance,change,beta,move,osc_fraction,plateau
adapt,0,34,14.578415,0.191211,1,0.2,-1,0
adapt,0,35,13.360668,0.131716,1,0.2,-1,0
adapt,0,36,12.593564,0.113066,1,0.2,0.155993,0
adapt,0,37,12.287519,0.114054,1,0.24,0.0889423,0
adapt,0,38,12.212213,0.104009,1,0.288,0.0336134,0
adapt,0,39,12.179697,0.118493,1,0.3456,0.0105263,0
adapt,0,40,12.156738,0.104452,1,0.41472,0.0238095,0
adapt,0,41,12.138509,0.111474,1,0.497664,0.027972,0
adapt,0,42,12.124493,0.114754,1,0.5,0.025,0
adapt,0,43,12.114922,0.105189,1,0.5,0.03,0
adapt,0,44,12.108625,0.0806517,1,0.5,0,0
adapt,0,45,12.104989,0.0812299,1,0.5,0.0285714,0
adapt,0,46,12.102594,0.104405,1,0.5,0.0166667,0
adapt,0,47,12.100707,0.0974006,1,0.5,0.0196078,0
adapt,0,48,12.099362,0.128474,1,0.5,0.0888889,0
adapt,0,49,12.098094,0.0829823,1,0.5,0.0243902,0
adapt,0,50,12.097021,0.0876428,1,0.5,0.0769231,0
adapt,0,51,12.096208,0.110626,1,0.5,0.0277778,0
adapt,0,52,12.095318,0.168517,1,0.5,0.0571429,0
adapt,0,53,12.094077,0.131511,1,0.5,0.0606061,0
adapt,0,54,12.09311,0.207785,1,0.5,0,0
adapt,0,55,12.091833,0.248603,1,0.5,0.0357143,0
adapt,0,56,12.089909,0.195321,1,0.5,0.0714286,0
adapt,0,57,12.088939,0.153769,1,0.5,0,1
adapt,0,58,11.808495,0.0464251,2,0.2,-1,0
adapt,0,59,11.833654,0.0212824,2,0.2,-1,0
adapt,0,60,11.831332,0.0211002,2,0.14,0.655556,0
adapt,0,61,11.830857,0.0232825,2,0.14,0.216667,0
adapt,0,62,11.830541,0.0273274,2,0.168,0.122449,0
adapt,0,63,11.830237,0.0321952,2,0.2016,0.0227273,0
adapt,0,64,11.829933,0.039214,2,0.24192,0.0810811,0
adapt,0,65,11.829591,0.0498546,2,0.290304,0,0
adapt,0,66,11.829167,0.0655951,2,0.348365,0.0333333,0
adapt,0,67,11.828606,0.0936644,2,0.418038,0,0
adapt,0,68,11.827911,0.114294,2,0.5,0,1
adapt,0,69,11.268233,0.118094,4,0.2,-1,0
adapt,0,70,11.300996,0.0930011,4,0.2,-1,0
adapt,0,71,11.295509,0.114328,4,0.14,0.762712,0
adapt,0,72,11.293725,0.0382741,4,0.168,0.144578,0
adapt,0,73,11.292642,0.04444,4,0.2016,0,0
adapt,0,74,11.292058,0.0506667,4,0.24192,0.0163934,0
adapt,0,75,11.291486,0.0582718,4,0.290304,0.0181818,0
adapt,0,76,11.290881,0.0689471,4,0.348365,0.0212766,0
adapt,0,77,11.290218,0.0844229,4,0.418038,0.047619,0
adapt,0,78,11.289483,0.111466,4,0.5,0.0833333,0
adapt,0,79,11.28854,0.15733,4,0.5,0.0625,1
adapt,0,80,10.898669,0.150802,8,0.2,-1,0
adapt,0,81,10.895883,0.0986269,8,0.2,-1,0
adapt,0,82,10.893464,0.061697,8,0.2,0.263566,0
adapt,0,83,10.892204,0.113775,8,0.14,0.325,0
adapt,0,84,10.89116,0.097902,8,0.098,0.324324,0
adapt,0,85,10.890509,0.041603,8,0.098,0.288462,0
adapt,0,86,10.890261,0.0461107,8,0.1176,0.141414,0
adapt,0,87,10.890074,0.0513778,8,0.14112,0.0606061,0
adapt,0,88,10.889948,0.0494211,8,0.169344,0,0
adapt,0,89,10.88986,0.0397236,8,0.203213,0.0348837,0
adapt,0,90,10.889804,0.027141,8,0.243855,0.0493827,1
adapt,0,91,10.827674,0.0999,16,0.1,-1,0
adapt,0,92,10.825615,0.0999,16,0.1,-1,0
adapt,0,93,10.825164,0.06993,16,0.07,0.724138,0
adapt,0,94,10.822747,0.048951,16,0.049,0.719368,0
adapt,0,95,10.822726,0.0342657,16,0.0343,0.516245,0
adapt,0,96,10.822187,0.0342657,16,0.0343,0.286957,0
adapt,0,97,10.821853,0.0411188,16,0.04116,0.149194,0
adapt,0,98,10.82161,0.0411188,16,0.04116,0.241379,0
adapt,0,99,10.821421,0.0411188,16,0.04116,0.279503,0
adapt,0,100,10.821299,0.0411188,16,0.04116,0.290541,0
adapt,0,101,10.821224,0.0287832,16,0.028812,0.315789,1
adapt,0,102,10.817123,0.04995,32,0.05,-1,1
adapt,0,103,10.818528,0.04995,32,0.05,-1,1
adapt,0,104,10.819378,0.034965,32,0.035,0.904552,1
adapt,0,105,10.818966,0.0244755,32,0.0245,0.305439,1
adapt,0,106,10.818904,0.0244755,32,0.0245,0.181122,1
adapt,0,107,10.818898,0.0244755,32,0.0245,0.219424,1
adapt,0,108,10.818896,0.0244755,32,0.0245,0.153527,1
adapt,0,109,10.818894,0.0293706,32,0.0294,0.0967742,1
adapt,0,110,10.818894,0.0352447,32,0.03528,0.0909091,1
adapt,0,111,10.818893,0.0422937,32,0.042336,0.0860215,1
adapt,0,112,10.818893,0.0507524,32,0.0508032,0.105556,1
adapt,1,1,67.695978,0.1998,0,0.2,-1,0
adapt,1,2,48.59281,0.1998,0,0.2,-1,0
adapt,1,3,34.756517,0.1998,0,0.2,0.230208,0
adapt,1,4,26.856522,0.13619,0,0.2,0.272917,0
adapt,1,5,23.259784,0.150641,0,0.2,0.158679,0
adapt,1,6,22.284386,0.126802,0,0.24,0.135838,0
adapt,1,7,21.736095,0.116301,0,0.288,0.0769231,0
adapt,1,8,21.353766,0.145833,0,0.3456,0.0987261,0
adapt,1,9,21.040789,0.139575,0,0.41472,0.0734558,0
adapt,1,10,20.729552,0.175262,0,0.497664,0.0710572,0
adapt,1,11,20.338795,0.1998,0,0.5,0.0894454,0
adapt,1,12,19.888461,0.1998,0,0.5,0.119318,0
adapt,1,13,19.393996,0.1998,0,0.5,0.0762887,0
adapt,1,14,18.929728,0.1998,0,0.5,0.0428894,0
adapt,1,15,18.541287,0.1998,0,0.5,0.0626566,0
adapt,1,16,18.214884,0.1998,0,0.5,0.0662824,0
adapt,1,17,17.95753,0.1998,0,0.5,0.0618893,0
adapt,1,18,17.746897,0.1998,0,0.5,0.0754717,0
adapt,1,19,17.569362,0.1998,0,0.5,0.0649351,0
adapt,1,20,17.430052,0.1998,0,0.5,0.0320856,0
adapt,1,21,17.330832,0.1998,0,0.5,0.0273973,0
adapt,1,22,17.267795,0.1998,0,0.5,0.0540541,0
adapt,1,23,17.230655,0.1998,0,0.5,0.147727,0
adapt,1,24,17.20614,0.1998,0,0.5,0.0540541,0
adapt,1,25,17.184724,0.1998,0,0.5,0.126984,0
adapt,1,26,17.160646,0.1998,0,0.5,0.031746,0
adapt,1,27,17.140326,0.185258,0,0.5,0.0714286,0
adapt,1,28,17.128221,0.1998,0,0.5,0.111111,0
adapt,1,29,17.120144,0.1998,0,0.5,0.0909091,0
adapt,1,30,17.112653,0.1998,0,0.5,0.133333,0
adapt,1,31,17.107166,0.102276,0,0.5,0.111111,0
adapt,1,32,17.103907,0.0899471,0,0.5,0.08,0
adapt,1,33,17.102867,0.076737,0,0.5,0.136364,0
adapt,1,34,17.102002,0.0993154,0,0.5,0.142857,0
adapt,1,35,17.101188,0.128119,0,0.5,0.0555556,0
adapt,1,36,17.100122,0.151108,0,0.5,0.166667,0
adapt,1,37,17.099315,0.153824,0,0.5,0.235294,0
adapt,1,38,17.09865,0.142163,0,0.5,0.0555556,0
adapt,1,39,17.098036,0.130481,0,0.35,0.352941,0
adapt,1,40,17.097426,0.108136,0,0.35,0.1875,1
adapt,1,41,23.821133,0.1998,1,0.2,-1,0
adapt,1,42,20.501119,0.129499,1,0.2,-1,0
adapt,1,43,18.70525,0.114363,1,0.2,0.177068,0
adapt,1,44,17.913864,0.131735,1,0.24,0.0500928,0
adapt,1,45,17.542585,0.123281,1,0.288,0.0113379,0
adapt,1,46,17.32879,0.129625,1,0.3456,0.0696379,0
adapt,1,47,17.184296,0.112388,1,0.41472,0.0130719,0
adapt,1,48,17.068947,0.134838,1,0.497664,0.0111111,0
adapt,1,49,16.983916,0.118297,1,0.5,0.0123967,0
adapt,1,50,16.923483,0.131659,1,0.5,0.0330189,0
adapt,1,51,16.876637,0.107448,1,0.5,0.015625,0
adapt,1,52,16.839852,0.102645,1,0.5,0.0479042,0
adapt,1,53,16.817136,0.14024,1,0.5,0.0542636,0
adapt,1,54,16.801616,0.118574,1,0.5,0.0288462,0
adapt,1,55,16.788483,0.0983088,1,0.5,0.075,0
adapt,1,56,16.779048,0.0878368,1,0.5,0.0285714,0
adapt,1,57,16.772495,0.11309,1,0.5,0.0338983,0
adapt,1,58,16.765638,0.17379,1,0.5,0.0363636,0
adapt,1,59,16.757672,0.099129,1,0.5,0.0576923,0
adapt,1,60,16.751944,0.101308,1,0.5,0.125,0
adapt,1,61,16.748929,0.0693757,1,0.5,0.0238095,0
adapt,1,62,16.7464,0.077771,1,0.5,0,0
adapt,1,63,16.744295,0.0876316,1,0.5,0.0810811,0
adapt,1,64,16.742399,0.119542,1,0.5,0.0857143,0
adapt,1,65,16.740961,0.152634,1,0.5,0.0344828,0
adapt,1,66,16.739704,0.188788,1,0.5,0.285714,0
adapt,1,67,16.738438,0.14495,1,0.35,0.307692,0
adapt,1,68,16.737165,0.0610214,1,0.35,0.214286,0
adapt,1,69,16.736817,0.0609207,1,0.35,0.153846,0
adapt,1,70,16.736644,0.0571387,1,0.42,0.0769231,1
adapt,1,71,15.857066,0.0351405,2,0.2,-1,0
adapt,1,72,15.931641,0.0223655,2,0.2,-1,0
adapt,1,73,15.926905,0.0219716,2,0.14,0.710345,0
adapt,1,74,15.925619,0.0238089,2,0.14,0.173913,0
adapt,1,75,15.924724,0.0250364,2,0.168,0.1,0
adapt,1,76,15.924089,0.0291653,2,0.2016,0.0377358,0
adapt,1,77,15.923506,0.0343412,2,0.24192,0,0
adapt,1,78,15.922867,0.0381709,2,0.290304,0,0
adapt,1,79,15.922195,0.0297476,2,0.348365,0,0
adapt,1,80,15.92165,0.0341675,2,0.418038,0.05,0
adapt,1,81,15.921167,0.0399437,2,0.5,0.027027,1
adapt,1,82,14.229622,0.0753528,4,0.2,-1,0
adapt,1,83,14.353792,0.0477488,4,0.2,-1,0
adapt,1,84,14.336853,0.0496875,4,0.14,0.751269,0
adapt,1,85,14.332845,0.0557394,4,0.14,0.178571,0
adapt,1,86,14.330081,0.0641982,4,0.168,0.0449438,0
adapt,1,87,14.327458,0.0729141,4,0.2016,0.025,0
adapt,1,88,14.32502,0.0842927,4,0.24192,0.0684932,0
adapt,1,89,14.322773,0.0998234,4,0.290304,0.0338983,0
adapt,1,90,14.320577,0.123056,4,0.348365,0.0588235,0
adapt,1,91,14.31834,0.15302,4,0.418038,0.0465116,0
adapt,1,92,14.315882,0.173166,4,0.5,0.0243902,1
adapt,1,93,13.11778,0.141705,8,0.2,-1,0
adapt,1,94,13.162005,0.0911187,8,0.2,-1,0
adapt,1,95,13.150157,0.0863938,8,0.14,0.557143,0
adapt,1,96,13.144535,0.104339,8,0.168,0.0833333,0
adapt,1,97,13.139942,0.125098,8,0.2016,0.106195,0
adapt,1,98,13.135698,0.131686,8,0.24192,0.102804,0
adapt,1,99,13.132943,0.0764957,8,0.290304,0.0679612,0
adapt,1,100,13.131296,0.140617,8,0.348365,0.121212,0
adapt,1,101,13.128436,0.121003,8,0.418038,0.122222,0
adapt,1,102,13.126072,0.0342471,8,0.418038,0.258427,0
adapt,1,103,13.125886,0.0327174,8,0.418038,0.252874,1
adapt,1,104,12.856407,0.0999,16,0.1,-1,0
adapt,1,105,12.882275,0.0999,16,0.1,-1,0
adapt,1,106,12.874199,0.06993,16,0.07,0.623853,0
adapt,1,107,12.870429,0.06993,16,0.07,0.296296,0
adapt,1,108,12.867673,0.06993,16,0.07,0.275701,0
adapt,1,109,12.865916,0.0769314,16,0.084,0.136364,0
adapt,1,110,12.86353,0.083916,16,0.084,0.150538,0
adapt,1,111,12.859827,0.100699,16,0.1008,0.142857,0
adapt,1,112,12.856292,0.100699,16,0.1008,0.207865,0
adapt,1,113,12.855173,0.0704894,16,0.07056,0.578313,0
adapt,1,114,12.854847,0.0493426,16,0.049392,0.804734,1
adapt,1,115,12.835775,0.04995,32,0.05,-1,0
adapt,1,116,12.834968,0.04995,32,0.05,-1,0
adapt,1,117,12.83339,0.034965,32,0.035,0.905556,0
adapt,1,118,12.833678,0.0244755,32,0.0245,0.571429,0
adapt,1,119,12.835148,0.01998,32,0.02,0.426506,0
adapt,1,120,12.835059,0.01998,32,0.02,0.508906,0
adapt,1,121,12.834921,0.01998,32,0.02,0.401934,0
adapt,1,122,12.833535,0.01998,32,0.02,0.296073,0
adapt,1,123,12.833821,0.01998,32,0.02,0.396135,0
adapt,1,124,12.833814,0.01998,32,0.02,0.338594,0
adapt,1,125,12.833743,0.01998,32,0.02,0.184953,1
adapt,2,1,172.71757,0.1998,0,0.2,-1,0
adapt,2,2,122.99915,0.1998,0,0.2,-1,0
adapt,2,3,80.790668,0.169037,0,0.14,0.451042,0
adapt,2,4,60.14911,0.114349,0,0.14,0.296025,0
adapt,2,5,51.932558,0.128212,0,0.14,0.278986,0
adapt,2,6,46.056605,0.16457,0,0.168,0.0788835,0
adapt,2,7,40.372634,0.163091,0,0.2016,0.0498753,0
adapt,2,8,36.86201,0.130472,0,0.24192,0.0463215,0
adapt,2,9,35.654172,0.126097,0,0.290304,0.147727,0
adapt,2,10,34.916057,0.154274,0,0.348365,0.127789,0
adapt,2,11,34.031177,0.1998,0,0.418038,0.0528541,0
adapt,2,12,32.918634,0.1998,0,0.5,0.0643016,0
adapt,2,13,31.824744,0.177444,0,0.5,0.0642857,0
adapt,2,14,30.854037,0.1998,0,0.5,0.0510753,0
adapt,2,15,29.955182,0.1998,0,0.5,0.0773994,0
adapt,2,16,29.18976,0.1998,0,0.5,0.0928571,0
adapt,2,17,28.656439,0.1998,0,0.5,0.0403226,0
adapt,2,18,28.221379,0.1998,0,0.5,0.0277778,0
adapt,2,19,27.895951,0.187469,0,0.5,0.0818182,0
adapt,2,20,27.680067,0.179983,0,0.5,0.0721649,0
adapt,2,21,27.54331,0.1998,0,0.5,0.0769231,0
adapt,2,22,27.444045,0.1998,0,0.5,0.111111,0
adapt,2,23,27.364844,0.1998,0,0.5,0.138686,0
adapt,2,24,27.29836,0.1998,0,0.5,0.0793651,0
adapt,2,25,27.241262,0.1998,0,0.5,0.0973451,0
adapt,2,26,27.183135,0.1998,0,0.5,0.12,0
adapt,2,27,27.128469,0.1998,0,0.5,0.144444,0
adapt,2,28,27.080441,0.192304,0,0.5,0.111111,0
adapt,2,29,27.047227,0.1998,0,0.5,0.260274,0
adapt,2,30,27.018169,0.187766,0,0.5,0.287879,0
adapt,2,31,26.994391,0.1998,0,0.5,0.258065,0
adapt,2,32,26.970278,0.1998,0,0.5,0.3,0
adapt,2,33,26.941756,0.1998,0,0.5,0.258621,0
adapt,2,34,26.909448,0.1998,0,0.5,0.175439,0
adapt,2,35,26.881286,0.1998,0,0.5,0.0892857,0
adapt,2,36,26.867405,0.173364,0,0.5,0.137255,0
adapt,2,37,26.858144,0.162786,0,0.5,0.122449,0
adapt,2,38,26.850794,0.176574,0,0.5,0.166667,0
adapt,2,39,26.843097,0.188593,0,0.5,0.0816327,0
adapt,2,40,26.83323,0.1998,0,0.5,0.06,0
adapt,2,41,26.820879,0.188695,0,0.5,0.102041,0
adapt,2,42,26.803798,0.1998,0,0.5,0.122449,0
adapt,2,43,26.784019,0.198532,0,0.5,0.244898,0
adapt,2,44,26.764989,0.1998,0,0.5,0.208333,0
adapt,2,45,26.743537,0.1998,0,0.5,0.18,0
adapt,2,46,26.717704,0.1998,0,0.5,0.0625,0
adapt,2,47,26.694232,0.1998,0,0.5,0.0204082,0
adapt,2,48,26.672965,0.185827,0,0.5,0.0625,0
adapt,2,49,26.652083,0.1998,0,0.5,0.12766,0
adapt,2,50,26.634465,0.1998,0,0.35,0.302326,0
adapt,2,51,26.614275,0.1998,0,0.35,0.195122,0
adapt,2,52,26.595273,0.180193,0,0.245,0.307692,0
adapt,2,53,26.582446,0.160458,0,0.294,0.0810811,0
adapt,2,54,26.570371,0.177119,0,0.3528,0.0769231,0
adapt,2,55,26.558055,0.1998,0,0.3528,0.179487,0
adapt,2,56,26.546719,0.1998,0,0.42336,0.025,0
adapt,2,57,26.535913,0.188564,0,0.5,0.0465116,0
adapt,2,58,26.52837,0.141443,0,0.5,0.0697674,0
adapt,2,59,26.522908,0.126422,0,0.5,0.125,0
adapt,2,60,26.517453,0.159729,0,0.5,0.179487,0
adapt,2,61,26.510414,0.1998,0,0.5,0.3,0
adapt,2,62,26.501265,0.1998,0,0.5,0.275,0
adapt,2,63,26.48996,0.169497,0,0.5,0.263158,0
adapt,2,64,26.478123,0.1998,0,0.5,0.15,0
adapt,2,65,26.466298,0.1998,0,0.5,0.1,0
adapt,2,66,26.454751,0.1998,0,0.5,0.131579,0
adapt,2,67,26.444042,0.156542,0,0.5,0.0277778,0
adapt,2,68,26.43822,0.106179,0,0.5,0.0606061,0
adapt,2,69,26.433625,0.107932,0,0.5,0.1875,0
adapt,2,70,26.428398,0.113036,0,0.5,0.0322581,0
adapt,2,71,26.420889,0.166262,0,0.5,0.0625,0
adapt,2,72,26.410566,0.171237,0,0.5,0.0909091,0
adapt,2,73,26.399737,0.189757,0,0.5,0.0294118,0
adapt,2,74,26.389331,0.1998,0,0.5,0.108108,0
adapt,2,75,26.377671,0.188006,0,0.5,0.230769,0
adapt,2,76,26.36828,0.1998,0,0.5,0.0952381,0
adapt,2,77,26.359343,0.1998,0,0.5,0.139535,0
adapt,2,78,26.349399,0.1998,0,0.5,0.136364,0
adapt,2,79,26.339155,0.131352,0,0.5,0.214286,0
adapt,2,80,26.327422,0.1998,0,0.35,0.326087,0
adapt,2,81,26.314867,0.1998,0,0.35,0.204545,0
adapt,2,82,26.298629,0.169462,0,0.35,0.166667,0
adapt,2,83,26.281384,0.18806,0,0.42,0.0612245,0
adapt,2,84,26.262922,0.184469,0,0.5,0.0204082,0
adapt,2,85,26.238167,0.1998,0,0.5,0.0769231,0
adapt,2,86,26.204755,0.1998,0,0.5,0.134615,0
adapt,2,87,26.159686,0.1998,0,0.5,0.160714,0
adapt,2,88,26.106472,0.1998,0,0.5,0.272727,0
adapt,2,89,26.049339,0.1998,0,0.5,0.290909,0
adapt,2,90,25.978808,0.1998,0,0.35,0.392857,0
adapt,2,91,25.908332,0.1998,0,0.35,0.245614,0
adapt,2,92,25.83603,0.1998,0,0.42,0.145455,0
adapt,2,93,25.762975,0.1998,0,0.5,0.0363636,0
adapt,2,94,25.69534,0.1998,0,0.5,0.0555556,0
adapt,2,95,25.633345,0.1998,0,0.5,0.0175439,0
adapt,2,96,25.584701,0.1998,0,0.5,0.0535714,0
adapt,2,97,25.533283,0.1998,0,0.5,0.0535714,0
adapt,2,98,25.487141,0.1998,0,0.5,0.0192308,0
adapt,2,99,25.434057,0.1998,0,0.5,0.0181818,0
adapt,2,100,25.376648,0.1998,0,0.5,0.0714286,0
adapt,2,101,25.309428,0.1998,0,0.5,0.0517241,0
adapt,2,102,25.254865,0.1998,0,0.5,0.0655738,0
adapt,2,103,25.202676,0.1998,0,0.5,0.196721,0
adapt,2,104,25.144254,0.1998,0,0.5,0.196721,0
adapt,2,105,25.072208,0.1998,0,0.5,0.19403,0
adapt,2,106,24.9809,0.1998,0,0.5,0.2,0
adapt,2,107,24.882519,0.1998,0,0.5,0.15942,0
adapt,2,108,24.817677,0.1998,0,0.5,0.121212,0
adapt,2,109,24.768885,0.1998,0,0.5,0.125,0
adapt,2,110,24.731603,0.178979,0,0.5,0.0923077,0
adapt,2,111,24.704652,0.184566,0,0.5,0.16129,0
adapt,2,112,24.684892,0.1998,0,0.5,0.0833333,0
adapt,2,113,24.663476,0.1998,0,0.5,0.0327869,0
adapt,2,114,24.641783,0.1998,0,0.5,0.103448,0
adapt,2,115,24.622384,0.1998,0,0.5,0.0344828,0
adapt,2,116,24.608851,0.1998,0,0.5,0.101695,0
adapt,2,117,24.600253,0.1998,0,0.5,0.140351,0
adapt,2,118,24.593605,0.11948,0,0.5,0.0862069,0
adapt,2,119,24.589365,0.107215,0,0.5,0.0701754,0
adapt,2,120,24.586156,0.140104,0,0.5,0.125,0
adapt,2,121,24.583997,0.1998,0,0.5,0.145455,0
adapt,2,122,24.581261,0.1998,0,0.5,0.189189,0
adapt,2,123,24.57652,0.1998,0,0.5,0.261682,0
adapt,2,124,24.57017,0.134105,0,0.35,0.302752,0
adapt,2,125,24.565085,0.181495,0,0.35,0.290909,0
adapt,2,126,24.561625,0.155637,0,0.35,0.277778,0
adapt,2,127,24.557744,0.1998,0,0.35,0.268519,0
adapt,2,128,24.55145,0.1998,0,0.35,0.229358,0
adapt,2,129,24.54159,0.1998,0,0.35,0.192661,0
adapt,2,130,24.533348,0.1998,0,0.42,0.135922,0
adapt,2,131,24.528911,0.117724,0,0.5,0.127451,0
adapt,2,132,24.52548,0.0412261,0,0.5,0.156863,0
adapt,2,133,24.524983,0.0430572,0,0.5,0.16,0
adapt,2,134,24.5247,0.0404607,0,0.5,0.126316,0
adapt,2,135,24.524481,0.037404,0,0.5,0.117021,0
adapt,2,136,24.52431,0.03457,0,0.5,0.0543478,0
adapt,2,137,24.524178,0.0291609,0,0.5,0.0531915,0
adapt,2,138,24.524081,0.0232915,0,0.5,0.0217391,0
adapt,2,139,24.524008,0.0191205,0,0.5,0.0666667,1
adapt,2,140,40.016729,0.1998,1,0.2,-1,0
adapt,2,141,31.025109,0.130338,1,0.2,-1,0
adapt,2,142,27.21834,0.134365,1,0.2,0.169369,0
adapt,2,143,25.512018,0.113537,1,0.24,0.0205011,0
adapt,2,144,24.763914,0.126999,1,0.288,0.00904977,0
adapt,2,145,24.400104,0.102737,1,0.3456,0.0193798,0
adapt,2,146,24.173513,0.105159,1,0.41472,0.0322581,0
adapt,2,147,24.044864,0.114604,1,0.497664,0.0681818,0
adapt,2,148,23.971957,0.118836,1,0.5,0.0387324,0
adapt,2,149,23.929458,0.0983882,1,0.5,0.0127119,0
adapt,2,150,23.900286,0.0878894,1,0.5,0.040201,0
adapt,2,151,23.880037,0.0898877,1,0.5,0.0684211,0
adapt,2,152,23.866412,0.0838097,1,0.5,0.0914634,0
adapt,2,153,23.855827,0.0658252,1,0.5,0.111111,0
adapt,2,154,23.849441,0.0714844,1,0.5,0.0955882,0
adapt,2,155,23.844806,0.0759786,1,0.5,0.00763359,0
adapt,2,156,23.84193,0.0551156,1,0.5,0.0247934,0
adapt,2,157,23.839947,0.0576586,1,0.5,0.0743802,0
adapt,2,158,23.838716,0.058003,1,0.5,0.0521739,0
adapt,2,159,23.837845,0.0612948,1,0.5,0.158879,0
adapt,2,160,23.837181,0.067355,1,0.5,0.134615,0
adapt,2,161,23.836745,0.0168455,1,0.5,0.0588235,0
adapt,2,162,23.836569,0.0186229,1,0.5,0.0980392,0
adapt,2,163,23.836525,0.0293736,1,0.5,0.15,1
adapt,2,164,22.249735,0.0483591,2,0.2,-1,0
adapt,2,165,22.258803,0.0317555,2,0.2,-1,0
adapt,2,166,22.255795,0.0264499,2,0.14,0.307018,0
adapt,2,167,22.253637,0.0243229,2,0.168,0.0366972,0
adapt,2,168,22.251844,0.0288352,2,0.2016,0.0566038,0
adapt,2,169,22.25016,0.0338017,2,0.24192,0.0566038,0
adapt,2,170,22.248491,0.0390241,2,0.290304,0.037037,0
adapt,2,171,22.246811,0.0443723,2,0.348365,0,0
adapt,2,172,22.245124,0.0495017,2,0.418038,0.00909091,0
adapt,2,173,22.243439,0.0540184,2,0.5,0.0267857,0
adapt,2,174,22.241767,0.0574753,2,0.5,0,1
adapt,2,175,19.242622,0.0789408,4,0.2,-1,0
adapt,2,176,19.347843,0.0500691,4,0.2,-1,0
adapt,2,177,19.324915,0.0536268,4,0.14,0.653465,0
adapt,2,178,19.313378,0.0626048,4,0.168,0.0210526,0
adapt,2,179,19.301912,0.0714778,4,0.2016,0.00584795,0
adapt,2,180,19.289229,0.0788803,4,0.24192,0.0429448,0
adapt,2,181,19.275129,0.0967979,4,0.290304,0.00628931,0
adapt,2,182,19.259158,0.116609,4,0.348365,0.0182927,0
adapt,2,183,19.242605,0.133479,4,0.418038,0.0290698,0
adapt,2,184,19.226986,0.141911,4,0.5,0.0216216,0
adapt,2,185,19.210437,0.225689,4,0.5,0.0618557,0
adapt,2,186,19.18704,0.320827,4,0.5,0.0703518,0
adapt,2,187,19.151642,0.335589,4,0.5,0.234375,0
adapt,2,188,19.117287,0.238229,4,0.5,0.297436,0
adapt,2,189,19.085859,0.441315,4,0.5,0.105,0
adapt,2,190,19.061048,0.228943,4,0.35,0.338028,0
adapt,2,191,19.039808,0.333871,4,0.35,0.288462,0
adapt,2,192,19.020386,0.244755,4,0.245,0.30137,0
adapt,2,193,19.009867,0.144429,4,0.245,0.294393,0
adapt,2,194,19.007984,0.171328,4,0.1715,0.67907,0
adapt,2,195,19.006518,0.11993,4,0.12005,0.421053,0
adapt,2,196,19.006105,0.083951,4,0.084035,0.483092,0
adapt,2,197,19.005185,0.100741,4,0.100842,0.14433,0
adapt,2,198,19.004298,0.0893119,4,0.12101,0.0706522,0
adapt,2,199,19.003449,0.0965785,4,0.145212,0.0169492,0
adapt,2,200,19.002688,0.0892555,4,0.174255,0.0357143,0
adapt,2,201,19.001834,0.152977,4,0.209106,0.0243902,0
adapt,2,202,18.999544,0.250676,4,0.250927,0.05625,0
adapt,2,203,18.992474,0.271339,4,0.301113,0.044586,1
adapt,2,204,16.822999,0.1998,8,0.2,-1,0
