iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,iteration_wall_s
11,0.00280673216455,75414.72,76008,0.685349491452,0.00407460120136,0.0120840725482,3.336344323e-11,1.34883416755e-11,2782,1,0,21919.787375,13.1639580727,26645,0,0,0.177662485872,0.995810541358,0,0.1,0,22.0647510421
12,0.0028007868045,75414.72,75985,0.685142104884,0.00025442157017,0.0120840725482,3.33361054949e-11,1.33659344125e-11,2790,1,0,22312.1047921,12.4952907562,26654,0,0,0.177619173498,0.995814543654,0,0.1,0,22.458457666
13,0.00279493075423,75414.72,75922,0.684574046022,0.000216536634448,0.0120840725482,3.3272660578e-11,1.32464550497e-11,2797,1,0,22296.113625,12.5595421791,26756,0,0,0.178201349743,0.995769066333,0,0.1,0,22.4001110001
14,0.00278915913375,75414.72,75882,0.684213373729,0.000173688065712,0.0120840725482,3.31740342472e-11,1.31292600242e-11,2807,1,0,22011.0040832,12.306666851,26862,0,0,0.1786860137,0.995675670189,0,0.1,0,22.1232705
15,0.00278347189105,75414.72,75836,0.683798600592,0.000138469687752,0.0120840725482,3.30407185366e-11,1.30139607799e-11,2812,1,0,22441.8210411,12.8756246567,26965,0,0,0.176310191656,0.975478686354,0,0.1,0,39.6437101248
16,0.00278018473529,75414.72,75818,0.68363629806,0.00574204387354,0.0120840725482,3.312471991e-11,1.28858751859e-11,2811,1,0,22238.783041,12.9560418129,27037,0,0,0.176449013351,0.975481191144,0,0.1,0,22.3856650828
17,0.00277468426903,75414.72,75798,0.683455961913,0.000116452840741,0.0120840725482,3.29461339581e-11,1.27702851458e-11,2816,1,0,22315.5037498,11.7291674614,27048,0,0,0.176756831438,0.975474650989,0,0.1,0,22.4063280001
18,0.00276926840276,75414.72,75764,0.683149390464,9.04097651853e-05,0.0120840725482,3.27336188357e-11,1.26575177325e-11,2811,1,0,22006.9255829,12.6873750687,27036,0,0,0.17696222066,0.975459073121,0,0.1,0,22.118215417
19,0.00276393427315,75414.72,75770,0.683203491308,7.20068942956e-05,0.0120840725482,3.24881903877e-11,1.25463130902e-11,2812,1,0,22459.7276673,12.8178329468,26986,0,0,0.177632339661,0.975434474734,0,0.1,0,22.605707542
20,0.00275867499264,75414.72,75796,0.683437928298,3.57250365372e-05,0.0120840725482,3.22101689745e-11,1.24376429185e-11,2809,1,0,22143.5498328,11.7992920876,26885,0,0,0.176312585473,0.957121990161,0,0.1,0,39.1436753748
21,0.00275677551885,75414.72,75760,0.683113323235,0.0053631051003,0.0120840725482,3.30929935696e-11,1.23419525723e-11,2807,1,0,22410.8774171,14.1696252823,26806,0,0,0.176444978404,0.957086797563,0,0.1,0,22.566025666
22,0.00275164862337,75414.72,75774,0.683239558537,3.41773369537e-05,0.0120840725482,3.30866142834e-11,1.22340907901e-11,2801,1,0,21866.8754582,12.0400419235,26629,0,0,0.175823572164,0.95704646987,0,0.1,0,21.957361917
23,0.00274659835283,75414.72,75836,0.683798600592,1.22133064579e-05,0.0120840725482,3.30132440864e-11,1.21280575599e-11,2801,1,0,22167.730792,12.1211671829,26348,0,0,0.174635052617,0.957001021531,0,0.1,0,22.2685582503
24,0.00274162204983,75414.72,75871,0.684114188848,-1.11975304903e-05,0.0120840725482,3.28836088046e-11,1.20236918797e-11,2798,1,0,22207.7548752,11.7763748169,26076,0,0,0.173759247864,0.956950468763,0,0.1,0,22.3125782921
25,0.00273671837602,75414.72,75904,0.68441174349,-3.35761786548e-05,0.0120840725482,3.2708382226e-11,1.19213712102e-11,2799,1,0,22089.7381253,12.4848327637,25897,0,0,0.171741456914,0.955110660845,0,0.1,0,39.261249959
