arm,rung,requested_vf,achieved_vf,iterations,wall_s,compliance,margin_worst_case,margin_effective,max_von_mises_mpa,accepted,verts,tris,n_cad,n_cut,n_ambiguous,n_oblique,obl_all_rms_mm,obl_all_max_mm,obl_all_p99_mm,obl_cad_rms_mm,obl_cut_rms_mm,dihedral_all_deg,dihedral_cut_deg,dihedral_cad_deg,dihedral_refcut_deg,dihedral_refcad_deg,n_refcut,n_refcad,volume_mm3,min_section_mm2,min_feature_violations,field_lattice,field_spacing_mm,boundary_samples,binary_boundary,fractional_samples,crossings,crossing_rms_frac,crossing_rms_mm,midpoint_share
SIMP,0.68,0.680000,0.679951,27,0.000000,0.000000,3254.356637,673.856173,0.016900,1,142354,284704,112583,26191,3580,28365,1.060542,10.333206,4.784076,0.429291,3.745211,8.407493,7.552074,7.584248,10.189099,8.590452,40928,121418,440550.901897,3.410559,5464,design,1.705279,54081,47965,28374,29803,0.076042,0.129674,0.852800
SIMP,0.52,0.520000,0.520005,127,0.000000,0.000000,3389.417071,701.822163,0.016227,1,145550,291100,102843,38975,3732,27041,1.668416,10.386693,6.160131,0.450660,4.169128,9.235320,9.633753,7.902345,10.088480,9.170355,37474,116749,403281.985389,3.410559,5047,design,1.705279,60567,60563,45194,33848,0.001329,0.002266,0.999586
SIMP,0.38,0.380000,0.380000,140,0.000000,0.000000,3290.912400,681.425511,0.016713,1,165096,330212,94724,66549,3823,26963,2.920980,14.315680,10.808754,0.439357,5.795062,9.810777,10.458037,8.055534,9.937820,9.516837,36429,109262,330882.206697,3.410559,5134,design,1.705279,63131,63130,55060,35386,0.003265,0.005568,0.999915
SIMP,0.26,0.260000,0.259996,153,0.000000,0.000000,3014.120054,624.112115,0.018247,1,167778,335588,89254,74646,3878,26388,3.487837,15.599243,12.902407,0.437524,6.419456,9.941336,10.265723,8.303072,9.865943,9.831157,35896,104643,288713.430385,3.410559,5523,design,1.705279,64679,64678,63381,36453,0.001746,0.002978,0.999890
RB1_volcount-f2-stamp,0.68,0.680000,0.680003,60,1701.524384,0.002717,0.000000,0.000000,0.000000,-1,186552,373548,103467,78945,4140,31171,2.774593,14.064840,11.069029,0.555724,5.620263,15.234118,16.128530,13.241394,15.018404,14.407717,40847,115115,372433.274890,3.410559,6381,external,0.852640,283190,209386,221842,160708,0.171225,0.145993,0.586996
RB1_volcount-f2-boolean-tags,0.68,0.680000,0.680012,0,0.000000,0.000000,0.000000,0.000000,0.000000,-1,166086,332188,96838,65005,4243,28593,2.830546,16.047699,10.736692,0.510201,5.352405,13.779755,12.660860,13.157218,14.690353,14.607461,35032,108292,315189.627861,3.410559,5337,external,0.852640,266450,24619,769662,140983,0.114441,0.097577,0.823560
RB1_volcount-f2-boolean-CAD,0.68,0.680000,0.680012,0,0.000000,0.000000,0.000000,0.000000,0.000000,-1,192896,386264,105506,83920,3470,31928,2.722533,14.066347,11.031371,0.323225,5.601201,11.692167,14.966837,7.651993,10.657141,8.569145,38464,120647,366304.412532,3.410559,4175,external,0.852640,281641,1035,872251,167660,0.277542,0.236644,0.063014
RB1_volcount-f2-voxelcontrol,0.68,0.680000,0.680003,0,0.000000,0.000000,0.000000,0.000000,0.000000,-1,185418,371240,103138,78578,3702,31005,2.743742,14.066559,11.043484,0.491210,5.647332,11.482433,13.948192,8.025766,11.261935,9.395433,40926,119575,369928.409417,3.410559,6663,external,0.852640,274734,4209,480472,159880,0.208292,0.177598,0.319127
SIMP-f2-control,0.68,0.680000,0.679951,0,0.000000,0.000000,0.000000,0.000000,0.000000,-1,142354,284704,112583,26191,3580,28365,1.060542,10.333206,4.784076,0.429291,3.745211,8.407493,7.552074,7.584248,10.189099,8.590452,40928,121418,440550.901897,3.410559,5464,external,0.852640,229791,3491,446073,118957,0.165569,0.141171,0.420917
