iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,iteration_wall_s
30,0.00245273306888,88424,88424,0.797302171247,0.00371498369789,0.0483362901927,6.10859551669e-11,3.99704067514e-12,2301,1,0,15025.2774172,13.907916069,14764,0,0,0.137123401112,0.970695021933,0,0.1,0,0,22077.6821604,1,1,0,0,0,70,20,14,64,22,0,0,0,20,26.5685833339
31,0.00243532823688,88424,88424,0.797302171247,0.00936346601443,0.0483362901927,7.9772135543e-11,3.09747272115e-12,2358,1,0,15451.0597081,11.9779996872,13495,0,0,0.138013840531,0.97200823231,0,0.1,0,0,20688.218634,1,1,0,0,0,48,33,7,22,23,0,0,2,-24,15.6066843751
32,0.00242948525681,88423,88423,0.79729315444,0.00518590375896,0.0483362901927,6.59231872054e-11,2.82442993892e-12,2400,1,0,15606.1087923,11.642416954,13304,0,0,0.139434408731,0.973217148713,0,0.1,0,0,20340.743999,1,1,0,0,0,46,29,4,21,23,0,0,0,-2,15.7731868331
33,0.00242405753398,88424,88424,0.797302171247,0.00286097471024,0.0483362901927,5.21465877051e-11,2.57103315137e-12,2432,1,0,15584.1838331,11.5521249771,13218,0,0,0.141241508535,0.974307045062,0,0.1,0,0,19973.7905975,1,1,0,0,0,49,24,4,29,24,0,0,2,1,15.7338980413
34,0.002418907818,88423,88423,0.79729315444,-0.000698260434747,0.0483362901927,3.89104742176e-11,2.33067872817e-12,2474,1,0,16051.3969173,11.5902075768,13129,0,0,0.14363678578,0.98222693199,0,0.1,0,0,19610.923669,1,1,0,0,0,38,19,2,21,24,0,0,0,-11,16.1960418331
35,0.00241527109846,88423,88423,0.79729315444,0.00468479033384,0.0483362901927,2.86947321056e-11,2.159683254e-12,2519,1,0,16171.6301661,12.0348339081,13128,0,0,0.130052698081,0.959203188504,0,0.1,0,0,19295.2059158,1,1,0,0,0,38,11,4,31,24,0,0,0,0,27.4885064159
36,0.00241040981089,88423,88423,0.79729315444,0.00351620091284,0.0483362901927,1.85780378523e-11,1.86127007144e-12,2762,1,0,17648.1174173,12.0114579201,11959,0,0,0.131713587706,0.936661473047,0,0.1,0,0,18352.0153043,1,1,0,0,0,28,5,1,24,24,0,0,0,-10,17.804830417
37,0.00240839474155,88423,88423,0.79729315444,0.00360189152465,0.0483362901927,1.53858558257e-11,1.7933753324e-12,2502,1,0,15909.0909576,11.6025004387,11986,0,0,0.133962922081,0.909208840838,0,0.1,0,0,18236.6547996,1,1,0,0,0,35,6,1,30,24,0,0,0,7,16.0700580422
38,0.00240678333105,88424,88424,0.797302171247,0.00626359241877,0.0483362901927,1.39105161219e-11,1.74164050366e-12,2613,1,0,16432.5232501,11.3914160728,11934,0,0,0.137636436473,0.965935170436,0,0.1,0,0,18152.5235844,1,1,0,0,0,34,8,2,28,24,0,0,0,-1,16.5736326668
39,0.00240494658095,88424,88424,0.797302171247,0.00257507502481,0.0483362901927,1.41798935135e-11,1.68198970223e-12,2633,1,0,16343.9937501,12.0325407982,12000,0,0,0.141935918441,0.95498992726,0,0.1,0,0,18031.4725059,1,1,0,0,0,33,11,2,24,24,0,0,0,-1,16.4912065002
40,0.0024030139205,88423,88423,0.79729315444,-0.000110014554892,0.0483362901927,1.4206915557e-11,1.62139087933e-12,2619,1,0,16312.5770001,11.5767922401,12130,0,0,0.136148585025,0.944167534093,0,0.1,0,0,17897.1886202,1,1,0,0,0,32,11,2,23,24,0,0,0,-1,26.6400837079
41,0.00240150995589,88423,88423,0.79729315444,0.0025648819642,0.0483362901927,1.37229610709e-11,1.59288458181e-12,2653,1,0,16362.039083,11.5819592476,11480,0,0,0.138116520243,0.941971290042,0,0.1,0,0,17389.3543505,1,1,0,0,0,30,6,1,25,25,0,0,1,-3,16.5055970838
42,0.00239994235875,88424,88424,0.797302171247,0.000106636449108,0.0483362901927,1.20391877832e-11,1.54340243413e-12,2654,1,0,18900.008708,14.3468747139,11430,0,0,0.140822035678,0.957306730053,0,0.1,0,0,17297.2179827,1,1,0,0,0,32,1,0,31,26,0,0,1,1,19.1326525412
43,0.00239885380368,88424,88424,0.797302171247,0.00458855403226,0.0483362901927,1.01249164944e-11,1.52183388253e-12,2655,1,0,16778.229084,11.5931663513,11439,0,0,0.144093490375,0.958001531121,0,0.1,0,0,17203.5727753,1,1,0,0,0,35,-5,2,42,27,0,0,2,1,16.9577060831
44,0.00239755806699,88423,88423,0.79729315444,0.000883179128219,0.0483362901927,7.97122911076e-12,1.48765972171e-12,2652,1,0,16317.7747922,11.6536250114,11394,0,0,0.147383366151,0.960167737207,0,0.1,0,0,17036.3309077,1,1,0,0,0,33,-16,1,50,27,0,0,0,-2,16.4583014171
45,0.00239638776521,88424,88424,0.797302171247,0.00142285021154,0.0483362901927,5.92153199655e-12,1.46904441909e-12,2638,1,0,16658.3990002,12.1282906532,11513,0,0,0.142241446377,0.976380176638,0,0.1,0,0,16830.3810633,1,1,0,0,0,35,-17,1,53,28,0,0,3,-1,27.1896637911
46,0.00239551829982,88423,88423,0.79729315444,-0.000593219526618,0.0483362901927,4.79649213412e-12,1.46950573891e-12,2705,1,0,17168.7819166,14.7508330345,10850,0,0,0.143601171963,0.977213340541,0,0.1,0,0,16290.2097101,1,1,0,0,0,36,-1,0,37,28,0,0,0,1,17.3600887908
47,0.00239432683905,88424,88424,0.797302171247,-0.00154560324166,0.0483362901927,4.72446113478e-12,1.44567797273e-12,2684,1,0,17744.6573749,13.1323752403,10803,0,0,0.145245301072,0.991017328085,0,0.1,0,0,16122.6201597,1,1,0,0,0,34,-4,0,38,29,0,0,3,-5,17.952645041
48,0.00239319650969,88424,88424,0.797302171247,-0.00242663577027,0.0483362901927,5.29440651319e-12,1.42166374327e-12,2663,1,0,16635.240416,12.375374794,10781,0,0,0.147538103716,0.972102195568,0,0.1,0,0,15920.9083686,1,1,0,0,0,38,-10,0,48,29,0,0,0,4,16.7767566671
49,0.00239202120533,88424,88424,0.797302171247,-0.00464707884058,0.0483362901927,5.29849867599e-12,1.40067484789e-12,2653,1,0,16477.7972093,11.5414156914,10782,0,0,0.150334375046,0.97627624196,0,0.1,0,0,15727.6153554,1,1,0,0,0,38,-16,0,54,30,0,0,1,-1,16.6705102082
50,0.00239110897295,88423,88423,0.79729315444,-0.00175827694012,0.0483362901927,4.60058376148e-12,1.38734132763e-12,2634,1,0,16732.2971249,11.5836248398,10737,0,0,0.145765902469,0.961076127289,0,0.1,0,0,15490.2274456,1,1,0,0,0,38,-14,0,52,31,0,0,1,-1,26.9059991254
