iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
16,0.00243364424794,88423,88423,0.79729315444,0.000357082119929,0.0483362901927,2.4170407954e-11,3.51892103511e-12,2491,1,0,13145.6760001,11.4967088699,6909,0,0,0.12795115167,0.896606990923,0,0.1,0,0,10374.0719475,1,1,0,0,0,12,9,0,3,15,0,0,1,-5,0,0,0,0,0,0,13.281096458
17,0.00243062098583,88424,88424,0.797302171247,0.000533852857662,0.0483362901927,2.33800237462e-11,3.37672363516e-12,2486,1,0,13472.6973338,12.4654579163,6954,0,0,0.132529229773,0.93671902632,0,0.1,0,0,10464.4859054,1,1,0,0,0,12,7,0,5,16,0,0,1,-1,0,0,0,0,0,0,13.6233518748
18,0.00242761340371,88423,88423,0.79729315444,-0.00135865832291,0.0483362901927,2.23050265546e-11,3.25784854998e-12,2490,1,0,13145.8487921,11.6554579735,6973,0,0,0.137218151375,0.983075447379,0,0.1,0,0,10488.4007009,1,1,0,0,0,12,6,0,6,17,0,0,1,-1,0,0,0,0,0,0,13.276881916
19,0.00242506955199,88424,88424,0.797302171247,0.00157520859199,0.0483362901927,2.02970800713e-11,3.14742406413e-12,2489,1,0,13581.4450412,12.2747497559,7057,0,0,0.142536313039,0.954170834302,0,0.1,0,0,10603.7697396,1,1,0,0,0,12,6,0,6,18,0,0,2,-2,0,0,0,0,0,0,13.767354208
20,0.00242218852056,88424,88424,0.797302171247,-0.00361634203121,0.0483362901927,1.97157538755e-11,3.03849271018e-12,2492,1,0,13352.6659579,11.5478334427,7105,0,0,0.122565677271,0.942207715149,0,0.1,0,0,10614.743312,1,1,0,0,0,12,6,0,6,18,0,0,0,0,0,0,0,0,0,0,23.4329758328
21,0.00241995197172,88424,88424,0.797302171247,0.0027601459609,0.0483362901927,2.05194220184e-11,2.97343857188e-12,2494,1,0,13742.4933748,12.2991251945,7163,0,0,0.126333049156,0.933401831937,0,0.1,0,0,10646.6630851,1,1,0,0,0,10,7,0,3,19,0,0,1,-3,0,0,0,0,0,0,13.924611541
22,0.00241778477834,88423,88423,0.79729315444,0.000255557965807,0.0483362901927,2.01627220386e-11,2.88938352894e-12,2494,1,0,13196.7340002,11.5338330269,7157,0,0,0.130891143377,0.949018484664,0,0.1,0,0,10653.8633712,1,1,0,0,0,11,9,0,2,20,0,0,1,0,0,0,0,0,0,0,13.3285902501
23,0.00241586810197,88424,88424,0.797302171247,0.00167789096122,0.0483362901927,1.97125825677e-11,2.81719869168e-12,2494,1,0,13376.947875,11.7677078247,7144,0,0,0.135092309316,0.943490226973,0,0.1,0,0,10759.4593255,1,1,0,0,0,10,6,0,4,21,0,0,1,-2,0,0,0,0,0,0,13.5119327079
24,0.002413852875,88423,88423,0.79729315444,-0.000824930135107,0.0483362901927,1.93235651283e-11,2.74418909891e-12,2495,1,0,13345.8287501,11.5821657181,7170,0,0,0.140021645487,0.952245359388,0,0.1,0,0,10799.078362,1,1,0,0,0,12,8,0,4,22,0,0,1,1,0,0,0,0,0,0,13.478000958
25,0.00241193455324,88424,88424,0.797302171247,-0.00120163386795,0.0483362901927,1.91646148064e-11,2.66356731159e-12,2494,1,0,13398.3887501,13.5459160805,7201,0,0,0.121578489634,0.929517485879,0,0.1,0,0,10884.973857,1,1,0,0,0,10,7,0,3,23,0,0,1,-3,0,0,0,0,0,0,23.583581584
26,0.00241024060754,88424,88424,0.797302171247,0.000780003391471,0.0483362901927,1.79959415554e-11,2.62395608035e-12,2496,1,0,13284.3969588,11.8382501602,7232,0,0,0.124938380605,0.935951329078,0,0.1,0,0,10840.3821574,1,1,0,0,0,11,7,0,4,23,0,0,0,1,0,0,0,0,0,0,13.419537208
27,0.00240858716628,88423,88423,0.79729315444,-0.000682166186003,0.0483362901927,1.60724656343e-11,2.55088500459e-12,2492,1,0,13780.4614172,11.5122499466,7249,0,0,0.128079949591,0.921285160383,0,0.1,0,0,10923.5081143,1,1,0,0,0,9,6,0,3,23,0,0,0,-2,0,0,0,0,0,0,13.9141173754
28,0.00240692462444,88424,88424,0.797302171247,-0.00238973893286,0.0483362901927,1.56279587311e-11,2.49139136635e-12,2492,1,0,13202.9472923,11.5426249504,7298,0,0,0.132839609475,0.936778555912,0,0.1,0,0,10945.3869799,1,1,0,0,0,10,7,0,3,23,0,0,0,1,0,0,0,0,0,0,13.334151125
29,0.00240545245496,88423,88423,0.79729315444,-0.00112415398678,0.0483362901927,1.5654450229e-11,2.4318825172e-12,2490,1,0,13441.7132921,12.6801671982,7378,0,0,0.1384528979,0.945343660863,0,0.1,0,0,11030.7350685,1,1,0,0,0,11,6,0,5,24,0,0,1,0,0,0,0,0,0,0,13.6422134996
30,0.0024042539282,88424,88424,0.797302171247,0.0012260364213,0.0483362901927,1.53415875547e-11,2.39562038857e-12,2490,1,0,13251.9055829,11.7969169617,7412,0,0,0.120476360916,0.916124969266,0,0.1,0,0,11062.6183857,1,1,0,0,0,11,7,0,4,24,0,0,0,0,0,0,0,0,0,0,23.5420359159
31,0.00240325082304,88423,88423,0.79729315444,0.0032008779164,0.0483362901927,1.57335346028e-11,2.3987440308e-12,2489,1,0,13514.9908342,11.9324998856,7423,0,0,0.124077827311,0.925081259528,0,0.1,0,0,11073.5272448,1,1,0,0,0,9,6,0,3,24,0,0,0,-2,0,0,0,0,0,0,13.6474653338
32,0.00240194784772,88423,88423,0.79729315444,-0.00202846636421,0.0483362901927,1.51606755751e-11,2.33637359169e-12,2488,1,0,13590.1997919,11.8131670952,7450,0,0,0.128145090014,0.931495840695,0,0.1,0,0,11085.7303207,1,1,0,0,0,11,8,0,3,24,0,0,0,2,0,0,0,0,0,0,13.7261799579
33,0.00240095263175,88424,88424,0.797302171247,0.00109146720109,0.0483362901927,1.47503958098e-11,2.28873083316e-12,2488,1,0,13743.1400418,12.2319998741,7500,0,0,0.133861859605,0.944320168905,0,0.1,0,0,11198.6098918,1,1,0,0,0,11,7,0,4,25,0,0,1,-1,0,0,0,0,0,0,13.9513540422
34,0.00239995942748,88423,88423,0.79729315444,-0.000513952411149,0.0483362901927,1.37325098717e-11,2.2419975798e-12,2484,1,0,13128.84975,11.6727919579,7570,0,0,0.140454463981,0.980801177576,0,0.1,0,0,11229.7642754,1,1,0,0,0,10,7,0,3,26,0,0,1,-2,0,0,0,0,0,0,13.2609062921
35,0.00239914749996,88423,88423,0.79729315444,0.00145379289472,0.0483362901927,1.30446854622e-11,2.21315216795e-12,2488,1,0,13219.5267501,11.3557081223,7634,0,0,0.11875396798,0.918060568316,0,0.1,0,0,11332.7546754,1,1,0,0,0,10,4,0,6,27,0,0,1,-1,0,0,0,0,0,0,23.489334166
36,0.00239808331983,88424,88424,0.797302171247,-0.00252441257658,0.0483362901927,1.40856975652e-11,2.19208384128e-12,2482,1,0,13410.0860839,12.3286657333,7623,0,0,0.122410337909,0.912253807551,0,0.1,0,0,11278.8476211,1,1,0,0,0,11,9,0,2,28,0,0,1,0,0,0,0,0,0,0,13.5993342078
37,0.00239734980011,88424,88424,0.797302171247,0.00133946892736,0.0483362901927,1.34903819655e-11,2.16251084922e-12,2483,1,0,13195.7121253,11.4892497063,7663,0,0,0.127411933564,0.913305910987,0,0.1,0,0,11383.6407171,1,1,0,0,0,12,6,0,6,29,0,0,1,0,0,0,0,0,0,0,13.3279215414
38,0.00239638678545,88423,88423,0.79729315444,-0.00303766556864,0.0483362901927,1.29969315204e-11,2.1233557593e-12,2482,1,0,13201.2104998,11.5223751068,7707,0,0,0.133707243967,0.921011327748,0,0.1,0,0,11418.5956435,1,1,0,0,0,13,9,0,4,30,0,0,3,-2,0,0,0,0,0,0,13.3346812911
39,0.00239576980049,88424,88424,0.797302171247,0.00130459663627,0.0483362901927,1.27021332174e-11,2.1120577452e-12,2479,1,0,13321.2012081,11.8746666908,7747,0,0,0.141001319346,0.927095124838,0,0.1,0,0,11520.1523392,1,1,0,0,0,15,8,0,7,31,0,0,1,1,0,0,0,0,0,0,13.456584
40,0.00239526793106,88424,88424,0.797302171247,0.00219454231667,0.0483362901927,1.22112239109e-11,2.090803833e-12,2482,1,0,13159.8032079,11.5694169998,7918,0,0,0.117893970727,0.930752879992,0,0.1,0,0,11552.5437794,1,1,0,0,0,17,8,0,9,32,0,0,2,0,0,0,0,0,0,0,25.6727769589
41,0.00239450245338,88423,88423,0.79729315444,-0.0051863079473,0.0483362901927,1.15203198722e-11,2.08378390319e-12,2479,1,0,13688.0042081,11.5807499886,7738,0,0,0.122511485829,0.939321593146,0,0.1,0,0,11523.7749029,1,1,0,0,0,16,9,0,7,32,0,0,0,-1,0,0,0,0,0,0,13.8638316253
42,0.00239389337112,88424,88424,0.797302171247,0.000323693584181,0.0483362901927,1.04588104722e-11,2.04414932741e-12,2479,1,0,13253.8485003,11.5448746681,7827,0,0,0.127865155789,0.923057319727,0,0.1,0,0,11572.725966,1,1,0,0,0,14,7,0,7,33,0,0,1,-3,0,0,0,0,0,0,13.388738458
43,0.00239344877402,88423,88423,0.79729315444,0.00161769836213,0.0483362901927,9.972378389e-12,2.02649126955e-12,2476,1,0,13387.0259581,12.281416893,7949,0,0,0.134649499598,0.927475912577,0,0.1,0,0,11720.1553853,1,1,0,0,0,12,4,0,8,33,0,0,0,-2,0,0,0,0,0,0,13.5827206671
44,0.00239303472839,88424,88424,0.797302171247,0.0012267588435,0.0483362901927,1.03487789909e-11,2.0127110681e-12,2478,1,0,13167.6300001,11.5509996414,8040,0,0,0.142977219982,0.92176290884,0,0.1,0,0,11746.3849614,1,1,0,0,0,14,6,0,8,34,0,0,1,1,0,0,0,0,0,0,13.302080208
45,0.00239255349428,88423,88423,0.79729315444,0.000114439851441,0.0483362901927,1.01373078086e-11,1.99054654306e-12,2475,1,0,13394.9415836,11.5220413208,8145,0,0,0.119432921753,0.877827311139,0,0.1,0,0,11842.7877333,1,1,0,0,0,16,6,0,10,35,0,0,1,1,0,0,0,0,0,0,23.8094243752
46,0.00239234717309,88423,88423,0.79729315444,-0.00124717724522,0.0483362901927,9.62604520766e-12,2.01899732505e-12,2475,1,0,13806.9616251,12.6649160385,7956,0,0,0.123476457919,0.887068606293,0,0.1,0,0,11746.21489,1,1,0,0,0,15,8,0,7,36,0,0,1,-2,0,0,0,0,0,0,13.998567875
47,0.00239176527015,88424,88424,0.797302171247,-0.000844741149392,0.0483362901927,9.56249032541e-12,1.98387506089e-12,2476,1,0,13380.7625003,11.4839997292,8048,0,0,0.129807671503,0.89746927002,0,0.1,0,0,11867.9973817,1,1,0,0,0,15,7,0,8,37,0,0,1,-1,0,0,0,0,0,0,13.5158932917
48,0.002391330365,88423,88423,0.79729315444,0.000402120738242,0.0483362901927,9.29345517571e-12,1.96078491096e-12,2476,1,0,13362.1157923,11.3197498322,8153,0,0,0.136996487449,0.920363707981,0,0.1,0,0,11929.1594376,1,1,0,0,0,14,9,0,5,38,0,0,1,-2,0,0,0,0,0,0,13.4968257081
49,0.0023909373965,88424,88424,0.797302171247,3.9117027543e-05,0.0483362901927,8.82500231307e-12,1.94362945405e-12,2473,1,0,13380.9363751,11.4113330841,8261,0,0,0.14476315597,0.966387717861,0,0.1,0,0,12026.0786478,1,1,0,0,0,15,6,0,9,38,0,0,0,1,0,0,0,0,0,0,13.5137038338
50,0.00239059603924,88423,88423,0.79729315444,0.000503446245096,0.0483362901927,8.18914975074e-12,1.9225912395e-12,2473,1,0,13359.3407922,11.6052498817,8374,0,0,0.120601312054,0.953727026071,0,0.1,0,0,12046.8114728,1,1,0,0,0,14,7,0,7,38,0,0,0,-1,0,0,0,0,0,0,23.6100276252
51,0.0023905943074,88423,88423,0.79729315444,-7.91636402232e-05,0.0483362901927,7.27060848084e-12,1.94978013979e-12,2473,1,0,13651.504375,11.6672091484,8179,0,0,0.124539295539,0.953553942632,0,0.1,0,0,12043.561751,1,1,0,0,0,15,7,0,8,39,0,0,1,0,0,0,0,0,0,0,13.7910925411
52,0.00239014840946,88423,88423,0.79729315444,-0.000818916689743,0.0483362901927,7.22634665854e-12,1.90834315423e-12,2472,1,0,13311.2663751,11.4963750839,8235,0,0,0.130322924969,0.928850501112,0,0.1,0,0,12102.686053,1,1,0,0,0,17,8,0,9,40,0,0,2,0,0,0,0,0,0,0,13.4457735843
53,0.00238983573717,88423,88423,0.79729315444,0.000228551948298,0.0483362901927,6.88081423507e-12,1.89398581543e-12,2471,1,0,13073.3206248,12.0758748055,8385,0,0,0.138066071008,0.928899919449,0,0.1,0,0,12217.4478487,1,1,0,0,0,18,8,0,10,41,0,0,2,-1,0,0,0,0,0,0,13.2455225
54,0.00238959095127,88423,88423,0.79729315444,0.000783723954151,0.0483362901927,6.87947449553e-12,1.88592314302e-12,2469,1,0,13049.989542,11.3509578705,8453,0,0,0.146265209726,0.937969816944,0,0.1,0,0,12229.1192121,1,1,0,0,0,17,8,0,9,42,0,0,2,-3,0,0,0,0,0,0,13.1871216251
55,0.00238920491542,88424,88424,0.797302171247,-0.00187714270181,0.0483362901927,6.59223696816e-12,1.86736424994e-12,2470,1,0,13382.4917922,12.2599167824,8581,0,0,0.121685119839,0.942334775548,0,0.1,0,0,12312.6733514,1,1,0,0,0,18,7,0,11,43,0,0,1,0,0,0,0,0,0,0,23.3968327087
56,0.00238939806072,88424,88424,0.797302171247,0.0022122472213,0.0483362901927,6.2797283782e-12,1.91098813063e-12,2470,1,0,13141.5479999,11.5844583511,8357,0,0,0.125947751047,0.934928234531,0,0.1,0,0,12285.6968729,1,1,0,0,0,19,7,0,12,44,0,0,1,0,0,0,0,0,0,0,13.3468701658
57,0.0023890776925,88423,88423,0.79729315444,-0.000284670119256,0.0483362901927,5.85397138335e-12,1.87249536673e-12,2470,1,0,13859.5047498,12.1270833015,8444,0,0,0.132196765825,0.922776696792,0,0.1,0,0,12444.1823336,1,1,0,0,0,15,4,0,11,44,0,0,0,-4,0,0,0,0,0,0,14.0512602921
58,0.00238882824588,88424,88424,0.797302171247,0.000381272290531,0.0483362901927,5.22047426655e-12,1.85354595595e-12,2470,1,0,13375.0116673,11.7211251259,8558,0,0,0.139889299445,0.932439091393,0,0.1,0,0,12488.2467263,1,1,0,0,0,18,8,0,10,45,0,0,3,0,0,0,0,0,0,0,13.5397040411
59,0.00238851838231,88423,88423,0.79729315444,-0.00178784436312,0.0483362901927,4.34494558475e-12,1.83242613118e-12,2470,1,0,13570.843792,11.7695832253,8696,0,0,0.148075202946,0.948010911911,0,0.1,0,0,12623.7425066,1,1,0,0,0,19,8,0,11,46,0,0,3,-2,0,0,0,0,0,0,13.7316191662
60,0.00238848280315,88423,88423,0.79729315444,0.00291755889587,0.0483362901927,4.05429283324e-12,1.83457393246e-12,2463,1,0,13464.5264997,12.1210002899,8800,0,0,0.122511274199,0.934169182857,0,0.1,0,0,12597.7652572,1,1,0,0,0,20,7,0,13,47,0,0,4,-3,0,0,0,0,0,0,23.7046754588
61,0.00238864627298,88424,88424,0.797302171247,-0.000260969450674,0.0483362901927,3.94076012981e-12,1.86705277327e-12,2466,1,0,13554.1747499,11.9615831375,8601,0,0,0.126366262138,0.958252789959,0,0.1,0,0,12691.1593326,1,1,0,0,0,19,9,0,10,48,0,0,2,-3,0,0,0,0,0,0,13.7519485001
62,0.00238834552226,88423,88423,0.79729315444,-0.000668693399224,0.0483362901927,3.96566173619e-12,1.83247609455e-12,2464,1,0,13122.7127919,11.4347081184,8632,0,0,0.13250034705,0.987391011174,0,0.1,0,0,12723.2207607,1,1,0,0,0,22,10,0,12,49,0,0,3,0,0,0,0,0,0,0,13.2551286672
63,0.00238816806729,88423,88423,0.79729315444,0.00029939337289,0.0483362901927,3.79748112828e-12,1.82499989283e-12,2465,1,0,13619.1654997,12.1867499352,8767,0,0,0.140074554305,0.987556036136,0,0.1,0,0,12861.9385431,1,1,0,0,0,21,9,0,12,50,0,0,1,-2,0,0,0,0,0,0,13.7845270829
64,0.00238784814846,88424,88424,0.797302171247,-0.00184036381836,0.0483362901927,3.59140468881e-12,1.80722925978e-12,2465,1,0,12947.4814577,11.6294589043,8864,0,0,0.14820744226,0.990337665378,0,0.1,0,0,12823.0310058,1,1,0,0,0,18,8,0,10,51,0,0,1,-4,0,0,0,0,0,0,13.0830771667
65,0.00238790230354,88423,88423,0.79729315444,0.00265001257237,0.0483362901927,3.53900277533e-12,1.8109296374e-12,2455,1,0,13279.513042,11.5776252747,9018,0,0,0.122255082642,0.970327436406,0,0.1,0,0,12979.4184211,1,1,0,0,0,20,7,0,13,52,0,0,2,0,0,0,0,0,0,0,23.4366547088
66,0.00238818687976,88424,88424,0.797302171247,0.00114442305385,0.0483362901927,3.28026093046e-12,1.8475696712e-12,2463,1,0,13570.1738338,11.8132081032,8762,0,0,0.127157707378,0.982496559725,0,0.1,0,0,12923.9030438,1,1,0,0,0,19,7,0,12,53,0,0,1,-2,0,0,0,0,0,0,13.708407708
67,0.00238790600384,88423,88423,0.79729315444,-0.00107071900041,0.0483362901927,2.70435480006e-12,1.81043485004e-12,2460,1,0,13284.422792,11.9432911873,8873,0,0,0.13333438149,0.981898274991,0,0.1,0,0,13054.199752,1,1,0,0,0,18,6,0,12,54,0,0,3,-4,0,0,0,0,0,0,13.4486787501
68,0.00238759310594,88424,88424,0.797302171247,-0.00201296302192,0.0483362901927,2.00651573849e-12,1.79105563844e-12,2455,1,0,13022.6643329,11.3443751335,8989,0,0,0.141289719003,0.969904540676,0,0.1,0,0,13082.7896723,1,1,0,0,0,25,11,0,14,55,0,0,2,5,0,0,0,0,0,0,13.1574201249
69,0.00238749264846,88424,88424,0.797302171247,0.000398906847959,0.0483362901927,1.91711361155e-12,1.78332323726e-12,2450,1,0,13150.609292,11.9307498932,9126,0,0,0.150434686809,0.969730769007,0,0.1,0,0,13181.5833383,1,1,0,0,0,21,8,0,13,56,0,0,1,-5,0,0,0,0,0,0,13.2951692091
70,0.00238728471445,88423,88423,0.79729315444,-0.00102294375884,0.0483362901927,1.90431784751e-12,1.77126052809e-12,2453,1,0,12976.4686656,11.360417366,9294,0,0,0.122758851312,0.987979567041,0,0.1,0,0,13197.5273397,1,1,0,0,0,26,11,0,15,57,0,0,2,3,0,0,0,0,0,0,23.1271797502
71,0.00238779270597,88423,88423,0.79729315444,0.00384648044217,0.0483362901927,2.85918056833e-12,1.82391765838e-12,2454,1,0,13555.742125,11.3819999695,9051,0,0,0.1281397912,0.988586297695,0,0.1,0,0,13289.9840148,1,1,0,0,0,23,10,0,13,58,0,0,2,-5,0,0,0,0,0,0,13.6907075839
72,0.00238749106237,88424,88424,0.797302171247,-0.00129644198819,0.0483362901927,1.90280499261e-12,1.78125010078e-12,2454,1,0,13120.8200831,11.671667099,9123,0,0,0.135191996313,0.992007424472,0,0.1,0,0,13352.1504291,1,1,0,0,0,26,13,0,13,58,0,0,0,3,0,0,0,0,0,0,13.2608021251
73,0.0023873615807,88423,88423,0.79729315444,0.000337482586264,0.0483362901927,1.69635240531e-12,1.76929957656e-12,2447,1,0,13139.8754582,11.6056246758,9301,0,0,0.143485670016,0.990159973799,0,0.1,0,0,13528.3969425,1,1,0,0,0,26,13,0,13,59,0,0,3,-3,0,0,0,0,0,0,13.2739828331
74,0.00238704492294,88423,88423,0.79729315444,-0.00265132275421,0.0483362901927,1.46535259643e-12,1.73696252592e-12,2453,1,0,13022.305625,11.5795001984,9398,0,0,0.152428564867,0.990330734401,0,0.1,0,0,13501.2285381,1,1,0,0,0,24,11,0,13,59,0,0,0,-2,0,0,0,0,0,0,13.169482375
75,0.00238707627168,88423,88423,0.79729315444,0.00168652765643,0.0483362901927,1.37454625814e-12,1.73955323482e-12,2445,1,0,13095.1290832,11.5404577255,9624,0,0,0.124521795459,0.953022064573,0,0.1,0,0,13668.5270549,1,1,0,0,0,28,12,0,16,60,0,0,7,-3,0,0,0,0,0,0,23.2202797499
76,0.0023873635359,88424,88424,0.797302171247,0.00143914574188,0.0483362901927,2.42570572387e-12,1.77875653767e-12,2458,1,0,13280.1551247,12.0873332024,9213,0,0,0.12928725608,0.953022064573,0,0.1,0,0,13649.8922877,1,1,0,0,0,28,18,0,10,61,0,0,4,-4,0,0,0,0,0,0,13.4453969998
77,0.00238704234221,88424,88424,0.797302171247,-0.00229461660756,0.0483362901927,1.55973246403e-12,1.73724694768e-12,2450,1,0,13241.8512077,11.5082092285,9322,0,0,0.136503307646,0.956328317146,0,0.1,0,0,13793.8574682,1,1,0,0,0,30,15,0,15,62,0,0,5,-3,0,0,0,0,0,0,13.3797250418
78,0.00238686827473,88424,88424,0.797302171247,-0.000825744998493,0.0483362901927,1.62221373352e-12,1.72769423347e-12,2453,1,0,13402.8057923,11.7208747864,9476,0,0,0.143942052158,0.964425275771,0,0.1,0,0,13807.7926902,1,1,0,0,0,29,14,0,15,63,0,0,5,-6,0,0,0,0,0,0,13.546746125
79,0.00238692771163,88423,88423,0.79729315444,0.00208449137422,0.0483362901927,1.32448748561e-12,1.72222865112e-12,2446,1,0,13729.2619171,11.6400828362,9652,0,0,0.152751803851,0.956786308386,0,0.1,0,0,13932.8054559,1,1,0,0,0,31,14,0,17,64,0,0,5,-3,0,0,0,0,0,0,13.8698751247
80,0.00238683902519,88424,88424,0.797302171247,-0.000120953081535,0.0483362901927,1.31802793043e-12,1.71855132344e-12,2449,1,0,13008.4104171,11.5947079659,9847,0,0,0.125480348901,0.950291945141,0,0.1,0,0,13914.4676463,1,1,0,0,0,35,16,0,19,65,0,0,7,-3,0,0,0,0,0,0,23.3274437911
