iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,iteration_wall_s
13,0.00265624480902,75414,75414,0.679993507899,-0.0176614388815,0.0483362901927,1.06820347165e-10,8.86718573933e-12,3110,1,0,25309.052917,12.6390423775,29525,0,0,0.352656639547,0.999931455429,0,0.1,0,0,40580.9726225,1,1,0,123132.643451,0.03,25.4936651252
14,0.00261624932105,75415,75415,0.680002524706,-0.0120064258988,0.0483362901927,8.74109735345e-11,7.85963874902e-12,3137,1,0,30555.2364159,12.7372093201,27340,0,0,0.352768532566,0.999931455429,0,0.1,0,0,37865.3446632,1,1,0,123428.040646,0.03,30.8013994996
15,0.00260250164714,75415,75415,0.680002524706,0.00791044855175,0.0483362901927,7.49604006687e-11,7.76564799689e-12,3208,1,0,27229.168417,12.4523329735,26318,0,0,0.361326462212,0.99993362274,0,0.1,0,0,34819.8271313,1,1,0,123955.404895,0.03,44.890674917
16,0.00258417012499,75415,75415,0.680002524706,0.00659950263914,0.0483362901927,6.38745964057e-11,7.76803347043e-12,3332,1,0,28166.6017079,12.9017920494,21704,0,0,0.361901144743,0.99993362274,0,0.1,0,0,28231.3176554,1,1,0,122460.625112,0.03,28.3938987083
17,0.00257221363427,75415,75415,0.680002524706,-0.00113781672161,0.0483362901927,4.83320195685e-11,7.22162412148e-12,3344,1,0,28755.706583,12.6737089157,20879,0,0,0.362819351032,0.99993362274,0,0.1,0,0,27250.5201246,1,1,0,122720.259148,0.03,29.0186073752
18,0.00256411908966,75414,75414,0.679993507899,-0.000470185939611,0.0483362901927,3.49354627186e-11,7.01048247915e-12,3341,1,0,37321.2988329,13.0008339882,20164,0,0,0.363610814201,0.99993362274,0,0.1,0,0,26100.4317207,1,1,0,123174.842294,0.03,37.592655458
19,0.0025582697182,75414,75414,0.679993507899,0.00150018529707,0.0483362901927,2.42097969171e-11,6.75357603303e-12,3333,1,0,41054.4929576,12.907875061,19669,0,0,0.363955316086,0.99993362274,0,0.1,0,0,25256.6470476,1,1,0,123688.512658,0.03,41.2929822919
20,0.00255197128591,75414,75414,0.679993507899,-0.00331879365279,0.0483362901927,1.47331703392e-11,6.59513620031e-12,3341,1,0,34115.80375,13.8445420265,19274,0,0,0.372286005,0.999941473916,0,0.1,0,0,24409.9769019,1,1,0,124219.674636,0.03,53.4707659581
21,0.00254789104388,75415,75415,0.680002524706,0.00161105292211,0.0483362901927,1.10126651527e-11,6.56378733721e-12,3129,1,0,33630.7744169,14.6952080727,16806,0,0,0.372475729786,0.999941473916,0,0.1,0,0,22625.5363285,1,1,0,129528.838664,0.03,33.9543253751
22,0.00254574944903,75415,75415,0.680002524706,0.00127384474706,0.0483362901927,1.18037665288e-11,6.47749341026e-12,3093,1,0,34539.0271249,14.3218750954,16770,0,0,0.372664064163,0.999941473916,0,0.1,0,0,22667.0847669,1,1,0,125947.294581,0.03,34.8001002921
23,0.00254451762819,75415,75415,0.680002524706,0.00268096376743,0.0483362901927,1.07316542984e-11,6.34972954066e-12,3084,1,0,37909.3722501,13.5377912521,16813,0,0,0.372988984714,0.999941473916,0,0.1,0,0,22757.7622226,1,1,0,122827.438204,0.03,38.1628957498
24,0.00254123939683,75415,75415,0.680002524706,-0.00404800518918,0.0483362901927,8.5318573529e-12,6.2905167892e-12,3074,1,0,34083.2205839,14.4211249352,16650,0,0,0.373182073365,0.999941473916,0,0.1,0,0,22617.9093523,1,1,0,119715.059545,0.03,34.370774
25,0.0025413918708,75415,75415,0.680002524706,0.00460862082181,0.0483362901927,7.93134436398e-12,6.2383967592e-12,3059,1,0,40132.2631249,13.2931671143,16705,0,0,0.370124645811,0.999887047888,0,0.1,0,0,22694.9081214,1,1,0,116942.330706,0.03,61.364560917
26,0.00254054993744,75414,75414,0.679993507899,-0.00689024775401,0.0483362901927,1.26762640184e-11,6.4987543971e-12,2894,1,0,34997.4519997,13.8787083626,16120,0,0,0.368493816604,0.999887047888,0,0.1,0,0,21965.0463373,1,1,0,125034.26006,0.03,35.2576754587
27,0.00253897482079,75414,75414,0.679993507899,0.00365873047954,0.0483362901927,1.03607899747e-11,6.25072911284e-12,2872,1,0,37425.4675422,14.0738749504,16330,0,0,0.369923563366,0.999887047888,0,0.1,0,0,22302.4389427,1,1,0,122215.183633,0.03,37.7775207083
28,0.00253801037432,75414,75414,0.679993507899,0.00149737266888,0.0483362901927,1.00985064794e-11,6.1914019941e-12,2890,1,0,35070.4136252,13.3867497444,16429,0,0,0.370499038461,0.999887047888,0,0.1,0,0,22449.0736639,1,1,0,119273.979422,0.03,35.3880220833
29,0.00253639960396,75415,75415,0.680002524706,-0.000102462272106,0.0483362901927,9.18611594901e-12,6.06377660947e-12,2833,1,0,35815.0038333,13.6418747902,16582,0,0,0.37080658498,0.999887047888,0,0.1,0,0,22668.2356776,1,1,0,116713.658198,0.03,36.3007154162
30,0.00253439365186,75414,75414,0.679993507899,-0.00369372713575,0.0483362901927,7.46049221377e-12,6.07238740784e-12,2919,1,0,31776.6240001,14.0840001106,16576,0,0,0.317797702539,0.999803618705,0,0.1,0,0,22547.7743077,1,1,0,113799.791368,0.03,52.8509497922
31,0.00253574573829,75414,75414,0.679993507899,0.00237515346068,0.0483362901927,9.0375797208e-12,6.14346609104e-12,2883,1,0,36637.1395001,14.3521251678,16247,0,0,0.321298896274,0.999803618705,0,0.1,0,0,22470.9465325,1,1,0,124878.638626,0.03,36.9737939169
32,0.00253399426286,75415,75415,0.680002524706,-0.00144361310821,0.0483362901927,6.5108019107e-12,6.05816790713e-12,2861,1,0,27730.7137499,15.0316252708,16316,0,0,0.319317549687,0.999803618705,0,0.1,0,0,22551.5299852,1,1,0,121765.527339,0.03,27.9763873746
33,0.00253457732469,75414,75414,0.679993507899,0.00423508399737,0.0483362901927,6.58378752356e-12,6.037033715e-12,2842,1,0,31529.6662922,14.3129577637,16565,0,0,0.330875396664,0.999803618705,0,0.1,0,0,22732.873002,1,1,0,118854.721844,0.03,31.8497855831
34,0.00253257902434,75414,75414,0.679993507899,-0.00357787049381,0.0483362901927,7.21098129597e-12,5.97076770424e-12,2880,1,0,31733.6574168,15.8959999084,16611,0,0,0.320906514288,0.999803618705,0,0.1,0,0,22732.3768685,1,1,0,115785.92579,0.03,32.1076150839
35,0.0025330579175,75414,75414,0.679993507899,0.00344537826977,0.0483362901927,6.62914949396e-12,5.9839693631e-12,2822,1,0,32592.9624171,13.1000418663,16757,0,0,0.310617596084,0.999808907821,0,0.1,0,0,22822.5176539,1,1,0,112782.582697,0.03,51.8704918339
36,0.00253361264945,75415,75415,0.680002524706,-0.00598934875167,0.0483362901927,1.13644956608e-11,6.13533801273e-12,2880,1,0,28781.460916,13.2138342857,16253,0,0,0.310879704443,0.999808907821,0,0.1,0,0,22460.5984711,1,1,0,123861.23875,0.03,29.0194552918
37,0.00253245486607,75415,75415,0.680002524706,0.00175628209631,0.0483362901927,8.67044693013e-12,5.99788076953e-12,2915,1,0,34041.7095828,13.0385832787,16415,0,0,0.31121959306,0.999808907821,0,0.1,0,0,22714.6338669,1,1,0,120906.984978,0.03,34.2839852083
38,0.00253122750818,75415,75415,0.680002524706,-0.000993008157075,0.0483362901927,1.05615341764e-11,5.90227293698e-12,2855,1,0,29672.7449579,15.0246248245,16605,0,0,0.311616813356,0.999808907821,0,0.1,0,0,22827.5416692,1,1,0,117739.719021,0.03,30.01887675
39,0.00253163399498,75415,75415,0.680002524706,0.00290464230978,0.0483362901927,1.12469607414e-11,5.92858474634e-12,2903,1,0,34596.8324575,14.9615831375,16747,0,0,0.311937759504,0.999808907821,0,0.1,0,0,22955.3619081,1,1,0,114807.602787,0.03,34.8418954578
40,0.00252970603462,75414,75414,0.679993507899,-0.0042956728277,0.0483362901927,1.05667907775e-11,5.85879428242e-12,2911,1,0,31138.5194159,13.3273749352,16905,0,0,0.295484805105,0.999404916522,0,0.1,0,0,22952.6023506,1,1,0,111756.510498,0.03,50.4267986254
41,0.00253170624151,75415,75415,0.680002524706,0.000348435295717,0.0483362901927,9.99369840376e-12,6.02411364389e-12,2873,1,0,33907.968709,16.5374584198,16334,0,0,0.295818972528,0.999404916522,0,0.1,0,0,22747.9522232,1,1,0,124283.790019,0.03,34.2494972497
42,0.00253043618707,75414,75414,0.679993507899,-0.000925408761445,0.0483362901927,9.85713412722e-12,5.9106846285e-12,2915,1,0,29850.1863751,13.9755001068,16590,0,0,0.295594410005,0.999404916522,0,0.1,0,0,22942.0306457,1,1,0,121250.894948,0.03,30.0420261254
43,0.00253068160884,75414,75414,0.679993507899,0.00281542165,0.0483362901927,9.08150929435e-12,5.89776477244e-12,2849,1,0,29428.9555831,12.4844999313,16674,0,0,0.29776660527,0.999404916522,0,0.1,0,0,23062.4681231,1,1,0,118037.133141,0.03,29.6067460841
44,0.00252955178184,75415,75415,0.680002524706,-0.00240226536239,0.0483362901927,7.44916444508e-12,5.86381663623e-12,2929,1,0,26749.6131663,12.3845419884,16851,0,0,0.296810071847,0.999404916522,0,0.1,0,0,23109.4634941,1,1,0,115026.911368,0.03,26.9091516668
45,0.00252945213972,75415,75415,0.680002524706,0.00154915668518,0.0483362901927,6.57189472692e-12,5.85044259975e-12,2891,1,0,26453.091208,16.8494591713,16918,0,0,0.258640105753,0.999114694751,0,0.1,0,0,23214.1632086,1,1,0,111838.64772,0.03,44.896437333
46,0.00253047010841,75415,75415,0.680002524706,-0.00515690170362,0.0483362901927,8.15011874974e-12,5.99690113732e-12,2847,1,0,25757.99475,12.6140828133,16477,0,0,0.243032309,0.999023278715,0,0.1,0,0,22921.2524773,1,1,0,123779.60941,0.03,25.9772566669
47,0.00252974256801,75414,75414,0.679993507899,0.00172395949226,0.0483362901927,5.89417233115e-12,5.89068741826e-12,2867,1,0,24349.7592497,11.6761250496,16650,0,0,0.249481495901,0.999023278715,0,0.1,0,0,23172.216991,1,1,0,120868.998013,0.03,24.5066382084
48,0.00252866593233,75414,75414,0.679993507899,-0.00133561075874,0.0483362901927,5.45336567474e-12,5.81001454305e-12,2836,1,0,28919.3299999,13.0555830002,16864,0,0,0.24615554429,0.999023278715,0,0.1,0,0,23267.2841892,1,1,0,117628.472599,0.03,29.1850448344
49,0.00252855755839,75414,75414,0.679993507899,0.00155570885797,0.0483362901927,6.1748125662e-12,5.80719862908e-12,2872,1,0,28866.7756672,13.50745821,16972,0,0,0.251640518891,0.999023278715,0,0.1,0,0,23384.5605261,1,1,0,114621.357425,0.03,29.1075201663
50,0.00252836486673,75415,75415,0.680002524706,-0.00121392561638,0.0483362901927,5.94867712705e-12,5.84801388143e-12,2862,1,0,24171.5220833,12.2880830765,17056,0,0,0.205890049753,0.994862927973,0,0.1,0,0,23287.2651483,1,1,0,111369.405988,0.03,41.3299132087
51,0.00252869612339,75414,75414,0.679993507899,-0.00293266427206,0.0483362901927,5.86920740599e-12,5.89006930653e-12,2866,1,0,32650.1082501,13.9562911987,16542,0,0,0.202897785109,0.994141346328,0,0.1,0,0,23164.5892909,1,1,0,124104.349641,0.03,33.0037829997
52,0.00252843872433,75414,75414,0.679993507899,0.000489167569255,0.0483362901927,6.73652960386e-12,5.87697522872e-12,2895,1,0,29257.8295832,12.8921246529,16732,0,0,0.204757499509,0.994141346328,0,0.1,0,0,23233.5275297,1,1,0,120899.695755,0.03,29.4274587082
53,0.00252775013545,75415,75415,0.680002524706,0.000794722450366,0.0483362901927,5.01902337544e-12,5.7757280525e-12,2886,1,0,29055.6055832,13.7194590569,16919,0,0,0.206887647155,0.994141346328,0,0.1,0,0,23448.8912002,1,1,0,117955.968116,0.03,29.3455037917
54,0.00252779179762,75414,75414,0.679993507899,-0.000546322692494,0.0483362901927,6.61911764572e-12,5.84445463964e-12,2917,1,0,32431.058917,12.2364578247,17014,0,0,0.20731910702,0.994141346328,0,0.1,0,0,23358.5083181,1,1,0,114593.321778,0.03,32.6061264588
55,0.00252754881615,75414,75414,0.679993507899,0.00146820470679,0.0483362901927,5.23841336918e-12,5.77412675756e-12,2936,1,0,31481.7768331,14.736333847,17197,0,0,0.185707949039,0.983909538086,0,0.1,0,0,23549.2293418,1,1,0,111641.878111,0.03,49.9808216249
56,0.00252854658261,75414,75414,0.679993507899,-0.00506969913955,0.0483362901927,8.42889527735e-12,5.96572319185e-12,2818,1,0,28967.2242918,13.8240833282,16488,0,0,0.184998660282,0.98154250277,0,0.1,0,0,23137.5103797,1,1,0,123834.696199,0.03,29.2334543332
57,0.00252891167877,75414,75414,0.679993507899,0.00446227509975,0.0483362901927,4.69410721429e-12,5.8650002022e-12,2830,1,0,29612.402791,12.5980000496,16760,0,0,0.187581515124,0.983909538086,0,0.1,0,0,23468.3903655,1,1,0,120989.900102,0.03,29.7968720002
58,0.00252739323424,75414,75414,0.679993507899,-0.00305082055767,0.0483362901927,5.86097870408e-12,5.80260371097e-12,2876,1,0,31785.850709,15.6152501106,16986,0,0,0.188011685913,0.983359459805,0,0.1,0,0,23426.325376,1,1,0,117617.441186,0.03,32.0048669581
59,0.00252788942186,75414,75414,0.679993507899,0.00318361134888,0.0483362901927,4.42546526173e-12,5.77801333497e-12,2912,1,0,29793.5201249,13.7518749237,17145,0,0,0.190518370041,0.983909538086,0,0.1,0,0,23641.5858076,1,1,0,114488.969953,0.03,30.0735552078
60,0.00252672825091,75415,75415,0.680002524706,-0.00365314339046,0.0483362901927,6.15169375561e-12,5.80254585029e-12,2943,1,0,30040.5735421,14.0947918892,17253,0,0,0.189516854417,0.984700203607,0,0.1,0,0,23446.5312023,1,1,0,111138.642659,0.03,48.4422288327
