field,printed_voxels,achieved_vf,fractional_samples,max_von_mises_mpa,margin_worst_case,margin_effective,accepted,min_feature_violations,load_path_connected,frozen_solid_below_iso,frozen_solid_total,frozen_void_above_iso,frozen_restored,mass_grams
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/simpfit/W2_vm_f1,88501,0.797996465412,84748,0.0177689783823,3095.28205937,640.917746506,1,390,1,116,40216,39,1,544.228099479
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/simpfit/G2_vm_f1,88474,0.797753011614,84515,0.0180992685736,3038.79683184,629.221757562,1,388,1,60,40216,10,1,544.07437315
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/simpfit/A424_vm_f1,88898,0.801576137921,85343,0.0169330720599,3248.08161245,672.556848645,1,371,1,994,40216,520,1,546.706167905
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/simpfit/W4_vm_f1,89411,0.806201760081,85772,0.0169256215847,3249.51138276,672.852900878,1,410,1,1917,40216,930,1,549.848334072
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/sources/simp/rung_0.68,88424,0.797302171247,28374,0.0169004939895,3254.3427449,673.853296213,1,407,1,0,40216,0,1,543.723877119
