source,C11,C12,C44,h,rel_err,integrator_bitmatch
random,0.0015946285016371243,0.0010409131446254666,0.0034714685082658852,0.5,2.286e-16,1
random,0.0011579960616679718,0.00040507764368645982,0.00034606522748253883,0.5,2.637e-16,1
random,0.6352492699245148,-0.27204587221905396,0.089167692574707205,0.5,2.303e-16,1
random,0.0078299032817139447,0.00015578250669853093,0.011460463304353295,0.5,2.539e-16,1
random,0.060207713364083239,0.043972838289341898,0.0007100680496229286,0.5,5.067e-16,1
random,7.1170855715010131,-1.9928207534783253,1.381445517632818,0.5,2.023e-16,1
random,0.01610578776584258,0.0056812786135218328,0.090937024212792636,0.5,4.732e-16,1
random,233.00859599084882,-76.433998203477216,906.52311014755514,0.5,2.500e-16,1
random,0.58090092589889775,0.085873096665595269,0.75744609355922776,0.5,1.192e-16,1
random,9050.9527722719813,3970.5345760877117,651.15347494490879,0.5,1.977e-16,1
random,4.779915339671633,2.6704135354270533,1.3441592321241387,0.5,2.676e-16,1
random,2.5118429268389213,1.3472969375675659,7.4855493978689127,0.5,3.429e-16,1
random,0.02776712078716893,0.00019526961855700681,0.17678859703450595,0.5,3.275e-16,1
random,0.0020002377071467047,0.0017274679894604954,0.0016228391794185419,0.5,3.720e-16,1
random,549.67832640785662,-24.466121395163078,10.282423660389206,0.5,3.364e-16,1
random,120.20480808964035,45.753532952810147,985.20864285832977,0.5,3.671e-16,1
random,310.52233924688795,128.05388245522482,30.934297671480394,0.5,1.717e-16,1
random,0.11929317932639906,-0.046735161927200085,0.14366897905384526,0.5,4.607e-16,1
random,12.446154025446413,11.889335998135065,9.7193741375060174,0.5,3.761e-16,1
random,0.52356606763387581,0.052013211199387739,0.079486348265663906,0.5,3.660e-16,1
random,0.0014171080709352395,0.0006336798241445529,0.0027232247620227338,0.5,2.843e-16,1
random,9.2596435761401619,4.4628882803694747,1.5894039617175821,0.5,1.607e-16,1
random,0.005407245923510222,0.0017849457243308687,0.0053973738954225248,0.5,2.409e-16,1
random,47.339472128667111,15.229529985555988,203.67154249520178,0.5,1.406e-16,1
random,2.1679634632731219,-0.1450900023295511,1.1983732878155395,0.5,2.189e-16,1
random,0.019773468257443128,-0.0049275155331058558,0.0046857298455000298,0.5,2.678e-16,1
random,2.7306897482376797,1.8031955910985735,0.29439039186953198,0.5,4.515e-16,1
random,35.195283266750792,10.067597654857749,1.1480510019540426,0.5,4.264e-16,1
random,2342.2411489639048,1171.9396209687382,2148.872586227681,0.5,4.623e-16,1
random,974.69505628625541,890.15253963892098,12.625904763724007,0.5,2.558e-16,1
random,0.14288534266312614,-0.0685282115119,0.00330478520506357,0.5,4.177e-16,1
random,2190.7825491999565,846.22108317557968,466.36875551027953,0.5,3.276e-16,1
random,0.0078889502197420063,0.0075420758406277632,0.01919509651809212,0.5,3.374e-16,1
random,0.0076816810200975166,0.00044087490425651462,0.012321166901193852,0.5,2.415e-16,1
random,0.14754420394029588,-0.038995448542226634,0.31079913966413991,0.5,3.248e-16,1
random,0.2009136444845353,0.1276445741078181,0.018464443381734235,0.5,3.939e-16,1
random,0.030878689160188537,0.012549567514855142,0.074915928683209274,0.5,5.184e-16,1
random,0.29390209644179288,0.23681913462348245,0.0094141677866435378,0.5,3.994e-16,1
random,350.9960953431995,232.23800105556433,1620.559219503351,0.5,2.848e-16,1
random,9.6942169253721548,0.30608252227804011,0.2936817344370059,0.5,3.887e-16,1
random,0.1252594762417843,0.021569143884268553,0.0021648124931586857,0.5,2.410e-16,1
random,0.21714332945779727,0.17253677222310784,0.078131713840156311,0.5,3.345e-16,1
random,2.2783458935612337,2.2297942468883845,0.037157414312232531,0.5,4.247e-16,1
random,100.15140612044237,87.754757804460382,47.49240701097991,0.5,1.639e-16,1
random,0.0010775366082188505,-0.00027015946310635281,0.00064516874653241987,0.5,2.060e-16,1
random,0.063612363189593624,-0.013067423903126346,0.010071216312276358,0.5,3.728e-16,1
random,17.831670256096217,13.018011051747974,4.6201366017443108,0.5,2.953e-16,1
random,159.82574260310469,-31.34290576233348,227.037414278721,0.5,4.167e-16,1
random,0.0020344374657801055,0.0019143989955861872,0.0044408406922198619,0.5,3.576e-16,1
random,779.36998447610995,638.03176655140874,745.02979797950593,0.5,2.254e-16,1
random,0.0094497358297150023,-0.0010901473300710398,0.00013282520790131088,0.5,4.017e-16,1
random,2912.3335225156557,-997.05285884105149,10070.904826318301,0.5,1.775e-16,1
random,29.418374061563558,11.101902141536968,104.81305950657531,0.5,2.675e-16,1
random,0.0031573886174955479,0.00094508939619393007,0.00098458477240675481,0.5,3.807e-16,1
random,0.018829091979274175,-0.0074780990481491056,0.013732162832679569,0.5,3.373e-16,1
random,0.15464278949858087,0.00020495940719877885,0.47799207986020059,0.5,4.498e-16,1
random,442.27522703064972,254.25904094402475,199.22685568540703,0.5,1.521e-16,1
random,0.0077787680593219789,-0.0026258750227171721,0.00014341548788726567,0.5,4.839e-16,1
random,541.62405588977731,-31.494055837098454,741.97067666626219,0.5,2.526e-16,1
random,0.029179620947342919,0.026310739583172975,0.013454363277467796,0.5,4.175e-16,1
random,0.0099741839294089155,0.00034696776461242497,0.00051529068191138105,0.5,1.773e-16,1
random,12.278423143343042,7.1015064597307918,4.0910078845095299,0.5,3.907e-16,1
random,17.310479386786469,14.244603705991878,103.1392939978527,0.5,2.860e-16,1
random,12.739114883665762,5.9940588123391114,0.14742781830417254,0.5,6.133e-16,1
random,773.72015809358163,291.14145434003967,7378.1060258886664,0.5,1.318e-16,1
random,0.039848271340468422,0.0050829011541478229,0.012455150540980849,0.5,1.205e-16,1
random,0.015453384074616572,-0.004538999801332988,0.0027420754385653686,0.5,4.660e-16,1
random,0.019598450376124916,0.010296769247621526,0.015863596521001704,0.5,3.042e-16,1
random,1075.0315295749399,-513.38203542918961,1940.7377467402762,0.5,2.064e-16,1
random,42.200043094810525,37.318113642441347,3.688059163089243,0.5,1.612e-16,1
random,0.0011872380878722617,-0.00056551120553394217,0.00015671739535110275,0.5,1.626e-16,1
random,65.593627747754041,49.497468791403563,44.468271049601668,0.5,4.138e-16,1
random,65.808347439201512,-18.728123230699858,40.558094891769485,0.5,4.352e-16,1
random,21.052054431191003,19.187367867904811,6.2204584589000218,0.5,3.580e-16,1
random,55.083126732893582,37.462132473540812,3.2326799227564798,0.5,1.948e-16,1
random,0.016910615530520211,0.016463451900113509,0.004544481249946517,0.5,3.002e-16,1
random,102.22666261949192,-47.178962993304332,366.80211323828058,0.5,4.591e-16,1
random,2200.8171905550435,-411.55628639757913,16959.929397218722,0.5,2.266e-16,1
random,0.16032172004847339,-0.0085361324260572451,0.021884941294260135,0.5,4.590e-16,1
random,19.697666677748401,3.4086978476117173,3.9988904057547972,0.5,2.886e-16,1
random,0.030481949369449264,-0.0032772899835343625,0.0013019764313178387,0.5,2.359e-16,1
random,2.4589359732931211,1.0334848916280712,0.14121783713610817,0.5,3.645e-16,1
random,0.036291059231835197,0.0054588801482913646,0.070873661758968171,0.5,1.754e-16,1
random,0.028071913353792315,0.026650138926064885,0.094794303233275451,0.5,2.869e-16,1
random,0.0022473482735863859,-0.0001140517232313209,0.0025313925310089967,0.5,2.670e-16,1
random,2.1154133406354281,1.8400428797868549,0.029669513386995295,0.5,3.446e-16,1
random,0.58684826673064772,-0.23178459299668777,0.2213417651844099,0.5,2.426e-16,1
random,0.10050617263778386,0.066062008573966449,0.023800786986101979,0.5,2.108e-16,1
random,0.0044035894291124004,6.6670016928205999e-05,8.0177670337882711e-05,0.5,2.138e-16,1
random,53.110101946995506,37.501374579595073,2.9658076559737712,0.5,4.062e-16,1
random,0.0014373748526007337,-0.00051396045449105291,0.00052755296270826026,0.5,3.915e-16,1
random,5291.5880182006249,4542.0043091098796,1644.4307724194896,0.5,2.385e-16,1
random,3689.0645299666485,1087.8456818841237,279.93723540207765,0.5,3.612e-16,1
random,16.00987319160183,9.2933931149713072,3.0492107326207214,0.5,3.616e-16,1
random,0.0083433757259413124,0.0076118303838414334,0.0008177617098398532,0.5,5.867e-16,1
random,5124.5149951505264,-292.9519098837178,39761.04901958858,0.5,1.934e-16,1
random,0.0036424529094423318,0.0018383060719175958,0.00088923819387836918,0.5,3.600e-16,1
random,0.39099014099198226,0.19482424155999881,0.0080715721495385525,0.5,3.068e-16,1
random,0.020957315728597291,0.0071000812539483748,0.1911821636437134,0.5,4.645e-16,1
random,0.42598249698712726,-0.18849808170146062,0.0070260242007813495,0.5,2.838e-16,1
random,0.0066752128738640911,0.00549658425387794,0.044146670038511117,0.5,4.932e-16,1
random,0.0076610264363768266,0.0034310098657407361,0.052810986558933647,0.5,1.378e-16,1
random,38.22013412290444,20.578830908897942,189.46763908452013,0.5,4.599e-16,1
random,259.81794189953285,215.83755978102019,6.3465824794070294,0.5,3.520e-16,1
random,221.07769018347693,42.66369198837193,896.60440441467051,0.5,2.540e-16,1
random,17.148845719103882,-7.7984537068993287,2.2963022938716597,0.5,3.677e-16,1
random,0.72851009361276953,0.23023897738513133,0.0073071847076536956,0.5,3.361e-16,1
random,0.14685482976428507,0.10387953594766057,0.99602368391741447,0.5,3.504e-16,1
random,0.42178468879826486,0.088885471929502968,1.0476688631284952,0.5,1.985e-16,1
random,1.0649600989774759,0.60020833756733971,5.1243558959778976,0.5,3.533e-16,1
random,111.35018343189495,37.728834759876172,3.705740427261826,0.5,2.692e-16,1
random,0.0033848509194118422,0.0015959673373959061,0.00028849553200733374,0.5,2.463e-16,1
random,0.0040246122516039221,-0.00067827933089596639,0.00097048497564347657,0.5,1.636e-16,1
random,285.25485987068629,-69.324094170198407,2130.6712172889011,0.5,2.250e-16,1
random,4.9560477451570417,2.6117814401059971,7.3740011520489759,0.5,2.028e-16,1
random,1878.2885365714769,-670.14023941883988,287.07563338578962,0.5,3.129e-16,1
random,1016.474711196657,-33.596825144033076,7765.1690283532125,0.5,2.473e-16,1
random,0.029032465978559591,-0.0011514445457456296,0.1291733211962425,0.5,2.173e-16,1
random,20.167973717278095,-0.24720261262110862,0.41296550400459614,0.5,5.711e-16,1
random,0.072011850700951327,0.031621697611203751,0.0081214476702498681,0.5,3.538e-16,1
random,60.426482170070706,-14.683212091060701,261.87486229646339,0.5,2.189e-16,1
random,10.766696470454731,-3.4077985736937206,2.3911116878093219,0.5,2.570e-16,1
random,0.013747223774880466,-4.469798322333067e-05,0.00079432069606023869,0.5,2.545e-16,1
random,0.0018105545038113167,0.00030729694946890224,0.00022622448037942279,0.5,2.156e-16,1
random,0.0095470417339017979,0.0039481636807011875,0.044318728171436693,0.5,3.180e-16,1
random,0.0017611329804427297,-0.00021998772642651426,0.0028935918063203508,0.5,1.293e-16,1
random,0.75722689585516811,0.30128940013319955,0.82046186452505576,0.5,4.167e-16,1
random,0.31316211652568504,0.16291728967068758,0.21319204596542543,0.5,1.689e-16,1
random,8055.4378420728899,3925.0201739434042,13912.548402704502,0.5,1.141e-16,1
random,0.99973814557772556,0.30714376733442661,0.046735800455160507,0.5,2.285e-16,1
random,0.064121934318571286,0.052841722055296129,0.0027758475457390587,0.5,2.241e-16,1
random,0.87899554667125268,-0.2409781053996882,0.66747018505428257,0.5,4.513e-16,1
random,9066.4524678344224,672.20146739054326,80698.066358002689,0.5,3.842e-16,1
random,2.784794911608381,1.8714139898004671,5.824960382663245,0.5,4.153e-16,1
random,0.039120573911460454,0.01660258769585073,0.029785255883562636,0.5,3.164e-16,1
random,6141.0909295592464,-701.23475163313481,2985.5118417158083,0.5,3.379e-16,1
random,2.716807319940362,-1.1029567549714121,0.50652886742671133,0.5,2.679e-16,1
random,621.49233132777385,247.77386473561177,3565.3705618616314,0.5,2.640e-16,1
random,2.0692809300808817,0.90487207312418827,0.14924746159843977,0.5,2.110e-16,1
random,0.43176221513600094,0.17685929677137577,3.9963311823160677,0.5,3.558e-16,1
random,0.76953108645130308,0.067626077776277424,0.46044242854170642,0.5,1.478e-16,1
random,4500.8307018089827,1221.5201026003974,1671.2304405761593,0.5,2.609e-16,1
random,50.128057905899574,37.230791365274747,68.790520844665551,0.5,5.110e-16,1
random,0.0040264185599775473,0.0026974374541904045,0.00034822680048395037,0.5,2.066e-16,1
random,2.7778465139760438,0.41429135935561334,0.8307108714535375,0.5,1.688e-16,1
random,674.23335487146232,518.05927344543193,14.844507982613555,0.5,3.634e-16,1
random,0.18090431258889433,0.064324412907568684,0.15329693245888573,0.5,2.562e-16,1
random,0.0014493841026998093,0.0013522224380036888,0.00215266471807274,0.5,1.696e-16,1
random,0.0087045396088682361,0.0051399804242968188,0.0005097067472927282,0.5,2.007e-16,1
random,2960.5584292722792,2669.2866018768254,191.97773283887599,0.5,2.294e-16,1
random,0.0034619138223422512,0.0020043857010958038,0.0023204428885857027,0.5,2.409e-16,1
random,1.0574781438644059,0.57849895129250806,0.27632236256625081,0.5,3.103e-16,1
random,0.0022716969202864284,0.0008882244045295499,0.0032876493055622675,0.5,4.412e-16,1
random,3.4808918142068617,1.8573923659793283,0.14523518742534777,0.5,1.987e-16,1
random,0.10368786858613677,0.078893620367247008,0.17909624679274513,0.5,2.704e-16,1
random,10.831389964426331,8.2498850645585708,79.528302420836653,0.5,1.882e-16,1
random,841.49365552121594,407.40176305161623,1631.1735538311641,0.5,2.493e-16,1
random,1.2735414738143276,-0.56567765455152574,0.49936089977898096,0.5,4.397e-16,1
random,0.02729306071488145,0.023238382522059869,0.0042926370576778705,0.5,2.176e-16,1
random,0.3625235055918003,0.16133356016668787,0.12422920961530937,0.5,4.089e-16,1
random,0.010732844769186511,0.006504447763251632,0.013434652861789553,0.5,4.152e-16,1
random,0.27534652496239925,0.25206721330992016,1.0766542916901485,0.5,2.057e-16,1
random,274.13968688543895,265.38395874994944,278.69556781948017,0.5,1.538e-16,1
random,23.777588481390424,-9.2435292338679691,0.8739220227108172,0.5,6.263e-16,1
random,1199.8411719235492,313.63359545664269,2212.9097324703607,0.5,3.638e-16,1
random,0.004915681486526751,3.300656616835899e-05,0.00012681587661890768,0.5,3.775e-16,1
random,5.478609744855417,3.8872573312364858,3.5654661791858717,0.5,3.170e-16,1
random,8.081915021051822,5.5332124119839063,14.165634152528245,0.5,4.391e-16,1
random,139.63159873409808,21.413370132609614,645.11721396025018,0.5,1.789e-16,1
random,698.67822464534049,486.73573769563586,83.917010543067903,0.5,4.428e-16,1
random,0.044700214428636621,0.0076312287330968231,0.0006121653357725684,0.5,3.400e-16,1
random,7.0421882718197457,1.7597296984782003,1.3649975480499452,0.5,2.045e-16,1
random,8.0099726395272199,6.438433590699951,0.96406234967071869,0.5,4.022e-16,1
random,7471.5615178125227,-3526.3715493984168,602.76133279547287,0.5,3.538e-16,1
random,450.75663851726114,226.19532269572807,8.6912779214864191,0.5,5.464e-16,1
random,83.340322418710031,53.82908146987382,24.293871531958551,0.5,2.424e-16,1
random,1017.9042837619434,-103.81320046971813,2081.8338161893294,0.5,1.975e-16,1
random,1.6798150875695146,-0.58470947997471989,0.38043618629796977,0.5,2.047e-16,1
random,0.011316900439772884,0.0075256162699214911,0.00011972798143627901,0.5,5.066e-16,1
random,0.85807865809852424,0.53579947890519386,1.1635155133059099,0.5,1.569e-16,1
random,7099.5747445024526,3537.2747814497511,838.67497609087434,0.5,4.663e-16,1
random,0.043942396511837976,0.032289420991816961,0.0097335493649777036,0.5,2.462e-16,1
random,0.014883160706889316,0.0069981069494531086,0.00060597530890006441,0.5,2.425e-16,1
random,0.035946385526633373,0.030850531640517282,0.27753982202481403,0.5,2.113e-16,1
random,0.024314198670237465,0.015499297355272229,0.00054432001553467169,0.5,3.073e-16,1
random,0.047267105716469138,0.044985608247313735,0.0009378947824851009,0.5,3.177e-16,1
random,0.0067361257872625329,0.0026636258003305811,0.0062866237559127238,0.5,4.043e-16,1
random,1.3909858186659076,1.3311046226526169,0.11974021091482102,0.5,3.064e-16,1
random,75.360272729356069,60.377756253198271,39.146289613002864,0.5,4.162e-16,1
random,2921.9280001589896,2581.7637099792078,41.577562785682929,0.5,1.702e-16,1
random,4.9250119450445125,2.2947078540794563,10.714420476502353,0.5,3.033e-16,1
random,345.95005463332598,-70.39961478636809,880.28232034774817,0.5,2.429e-16,1
random,0.56428949616994051,0.44015082854800103,0.25257707377553751,0.5,2.336e-16,1
random,0.12249965761134374,0.0068983095411945293,0.0019179895675842835,0.5,2.472e-16,1
random,1.7327168214688944,1.277076795024447,0.11059391527140737,0.5,2.557e-16,1
random,1.8222650355881065,0.5245629132706966,0.02700636783311099,0.5,1.331e-16,1
random,4.9471811779167219,-1.6663980092565591,2.7132939464100549,0.5,3.853e-16,1
random,0.13352884960713191,0.032769510926795101,0.11086846358479077,0.5,1.758e-16,1
random,444.157394693198,53.85931785510936,8.4298376225349987,0.5,4.161e-16,1
random,3.2578785132402857,2.8928444852086845,0.25942662398517508,0.5,2.646e-16,1
random,0.044733193583945688,0.020703092024433958,0.18909969322829964,0.5,1.477e-16,1
random,0.44450006620083937,0.037602917018230916,0.014524021618488541,0.5,5.275e-16,1
random,3.5683067998929641,1.2470264085616494,1.1985785391104855,0.5,3.350e-16,1
random,1458.839350205466,319.82067239201012,105.56044829426634,0.5,4.595e-16,1
random,11.555287640325911,-1.367110709537896,0.45822878046321014,0.5,3.205e-16,1
random,14.590967506691959,1.118497542428478,20.226585155174185,0.5,1.452e-16,1
random,2551.5232220034345,739.50139030115315,1434.6585878806372,0.5,3.775e-16,1
random,0.0016116605400218649,0.00070336158476075176,1.6580931514642657e-05,0.5,2.966e-16,1
random,0.024411210541815231,0.0012336375735272781,0.040563245854533386,0.5,4.438e-16,1
random,0.25167962826404705,0.23145123932220033,0.018367927636925446,0.5,4.331e-16,1
random,12.169459550073679,-1.9113421958825632,15.764104388383833,0.5,3.659e-16,1
random,397.6757561601292,254.66609650475445,420.62220509274823,0.5,2.065e-16,1
random,0.010241598831525934,-1.261350526992706e-05,0.028232785294687909,0.5,3.511e-16,1
random,490.90516834183268,332.63723927176926,302.26440210804992,0.5,2.335e-16,1
random,0.36154252630079875,-0.11119154104977964,0.3677597369598869,0.5,1.272e-16,1
random,1062.3260312435139,502.41140169414291,731.69530928316499,0.5,2.026e-16,1
random,0.048133306180578768,-0.017994088111751117,0.016121453490534874,0.5,3.885e-16,1
random,1.7169020172010443,1.5480078992292312,16.272909258281661,0.5,4.666e-16,1
random,58.248962894404933,25.837781906929557,11.316798016121393,0.5,3.953e-16,1
random,0.16072265636948452,-0.03364531195572,0.17669773433060951,0.5,1.215e-16,1
random,0.0038694871618080314,-0.001244183143327914,0.029878437360609231,0.5,2.454e-16,1
random,3.4611125637709854,-1.3709365394484845,0.22358133004115502,0.5,3.835e-16,1
random,0.45342967762660197,0.12021358417856003,3.9515096566881729,0.5,3.587e-16,1
random,17.1374762542974,7.2306964467950898,2.9758410990013973,0.5,3.462e-16,1
random,247.30557558991617,79.968078489505345,16.734756643761592,0.5,4.555e-16,1
random,0.062265772285635262,-0.028920471298876042,0.15947376197465232,0.5,3.276e-16,1
random,27.585342473950444,9.3450031064717347,0.63913285785578422,0.5,4.154e-16,1
random,52.355490778457664,18.434363777176987,5.383529540757249,0.5,2.533e-16,1
random,6995.6431438196205,4106.6518306668331,4534.2062883858744,0.5,3.822e-16,1
random,0.28112719943828213,0.20654313518994025,0.026334340615704138,0.5,3.742e-16,1
random,0.051514117249026339,-0.018868649845690359,0.0019837485498069938,0.5,2.814e-16,1
random,0.002853466707405015,-0.0011781335847549439,0.0013622187307380422,0.5,3.499e-16,1
random,0.063213319443992139,0.012532947043353518,0.030705572306810175,0.5,2.506e-16,1
random,19.618298927965384,13.001722828126224,5.9201891516020604,0.5,3.811e-16,1
random,2.9154506950549921,1.7361075933630408,4.1020690494615399,0.5,3.594e-16,1
random,3.3643335033057196,2.8242113005199321,0.22567647071046934,0.5,5.237e-16,1
random,1.1487969793898249,-0.42238545117037268,1.4016546378323178,0.5,2.528e-16,1
random,0.11437519381940522,0.10731048273406078,0.075555997340977427,0.5,3.528e-16,1
random,392.08527324706927,9.6856217119990617,50.273164901735747,0.5,2.596e-16,1
random,0.0018755416162411591,0.0014095630319373089,0.00014486424525188336,0.5,3.380e-16,1
random,1665.030059387364,1274.4623957358956,580.93171256724111,0.5,1.810e-16,1
random,303.24368897633491,-2.9619374735088626,934.71581117243397,0.5,2.355e-16,1
random,11.22402382221482,3.4086131250084164,0.12623968725420742,0.5,5.224e-16,1
random,117.90096603346556,-33.616705567325305,16.340416164140748,0.5,3.185e-16,1
random,0.023678139376640078,-0.0024408975213655012,0.00038306143678974421,0.5,4.790e-16,1
random,0.0040410984794521923,0.0020064546655209517,0.00035395176199653014,0.5,4.109e-16,1
random,124.09031684286593,55.649344687462488,24.549253838812575,0.5,1.846e-16,1
random,2.5795744674274173,-0.50499785527158003,7.426744887079562,0.5,2.293e-16,1
random,504.17813461375476,457.5782929297888,40.480699623775912,0.5,4.372e-16,1
random,1.7837492288214432,-0.3012831043195216,0.46366298953369223,0.5,3.686e-16,1
random,27.046158666139061,14.921911379852833,63.164414210531902,0.5,4.169e-16,1
random,503.42133686909091,29.246226061171029,26.996049016933323,0.5,4.589e-16,1
random,1530.3699622648371,468.30218303050384,3977.1856544773968,0.5,2.158e-16,1
random,0.80441492594856168,-0.081322025825797978,1.9242519592933363,0.5,2.147e-16,1
random,0.0010384952737587771,0.00011544168836245794,0.0042307855455559224,0.5,4.109e-16,1
random,71.458132903388773,29.505271741485291,180.04936661036683,0.5,5.927e-16,1
random,0.2822872239504931,0.13390656811450097,0.044006840402940617,0.5,5.059e-16,1
random,0.075683156897544124,0.038436256154135449,0.023295020459026056,0.5,2.554e-16,1
random,3629.237898148986,1968.4396855037048,17340.565869639406,0.5,4.273e-16,1
random,71.724026271086629,29.800786728542384,8.2751045234965854,0.5,3.622e-16,1
random,7208.0181611829184,3103.0473252708211,23638.072563063499,0.5,1.502e-16,1
random,180.70791169892388,141.7969880946041,2.3723748114606233,0.5,3.448e-16,1
random,829.45728761086889,-143.62475083420182,74.430708115822014,0.5,2.615e-16,1
random,0.11392370252301667,-0.025064497174286354,0.9371622264443833,0.5,2.513e-16,1
random,28.692527526536878,17.552501553948776,9.8899373776732347,0.5,1.649e-16,1
random,181.20619269434391,-41.206210337896593,1.9196625862796817,0.5,1.728e-16,1
random,3468.676630265114,-141.48493049474837,328.85768527609531,0.5,1.240e-16,1
random,0.0074437655771790361,0.005391705660041793,0.034467431819384858,0.5,2.044e-16,1
random,3.4356626152045528,2.5533870536655456,0.80259383720629585,0.5,1.982e-16,1
random,0.0024073614810132802,-0.000513029008085722,0.0059027863759670753,0.5,4.119e-16,1
random,0.0021767328944270934,1.824713226273552e-05,0.010006514893230409,0.5,3.518e-16,1
random,338.8646824765662,180.31978740976052,3.6346514388988016,0.5,7.390e-16,1
random,4534.3514780720634,-985.04850612029452,236.78448415623103,0.5,4.086e-16,1
random,575.16693372585371,504.79978769389464,182.10861070129377,0.5,2.723e-16,1
random,991.28900420656578,-372.51165437781412,126.43479824626996,0.5,4.112e-16,1
random,832.75091450812306,-255.64035698553843,334.47787290526179,0.5,3.407e-16,1
random,0.0091355497754727778,-0.0017493920774319226,0.014272438807737764,0.5,2.072e-16,1
random,8135.8099463410626,7069.364171156989,145.90392042685198,0.5,2.428e-16,1
random,0.0052282483982012736,0.0049451602050160672,0.00067190577507877155,0.5,5.939e-16,1
random,5.2329642180095703,0.64296553983318083,26.596723625971066,0.5,2.736e-16,1
random,32.247119068319364,-11.788147456888247,0.33323640183316328,0.5,4.857e-16,1
random,3.4668076492679973,1.8538682758613532,0.068486260896876566,0.5,2.773e-16,1
random,13.280437449214659,4.9764471161271704,2.8249096618641922,0.5,2.111e-16,1
random,83.774950224772496,-26.227887603844149,2.3859922362745181,0.5,1.806e-16,1
random,28.189491601921301,16.266533351418111,141.02510114183207,0.5,2.061e-16,1
random,0.0093483106803984063,-0.0034390673487894015,0.00017409015898082547,0.5,2.013e-16,1
random,346.62047504929461,12.883123658729735,27.330860640667815,0.5,1.594e-16,1
random,0.16435393887356314,-0.057863598953607445,0.0042160916659755143,0.5,3.614e-16,1
random,965.87563037414793,525.31750700873079,3279.6324159674377,0.5,2.719e-16,1
random,255.67586280303905,-121.04423013423465,313.13001291584141,0.5,2.900e-16,1
random,2157.2476428386367,1219.1115983556333,406.58268320328301,0.5,3.445e-16,1
random,14.542393632476491,8.0956787374874626,109.85510246497711,0.5,2.730e-16,1
random,105.71565381363827,-20.470188255396589,570.56817447698552,0.5,4.103e-16,1
random,16.494231524945661,-1.1657789975299431,0.36509019679110588,0.5,4.641e-16,1
random,0.60995391509742536,0.58837431206751156,1.0138942476054262,0.5,3.788e-16,1
random,375.17555295257807,141.06310488259678,3706.5697902913284,0.5,2.627e-16,1
random,1.08864411217458,0.43447488176588772,2.8176080799910759,0.5,1.486e-16,1
random,9469.2631201621589,5140.0725344725524,265.22240129711264,0.5,4.093e-16,1
random,0.62187311220706787,0.13240407302222815,0.023234761025437051,0.5,3.738e-16,1
random,1.4000579592039737,0.33667690270241796,0.022473061601514265,0.5,5.186e-16,1
random,1.6790715718442797,0.1423059721468361,0.14632741019613391,0.5,3.801e-16,1
random,0.045416872187062855,-0.0032536327912872465,0.0158133783317016,0.5,2.026e-16,1
random,3135.450749025501,1495.9662800413953,26761.835831714892,0.5,2.889e-16,1
random,0.03442158863441222,0.02646763134116541,0.007245608092926588,0.5,3.192e-16,1
random,518.18023054512253,234.42063723038777,125.94922128876492,0.5,3.322e-16,1
random,0.4282896910503205,0.21553099852204982,0.022834096897455924,0.5,3.953e-16,1
random,0.3834478066267587,-0.15487493885629264,0.013930879181470431,0.5,3.037e-16,1
random,0.06179992300261318,0.030417018506886117,0.0013289932997255273,0.5,2.422e-16,1
random,0.027100896224492625,0.020779803516421048,0.0020819084489933299,0.5,2.497e-16,1
random,56.993475056893118,-15.117625090564918,49.688481706139349,0.5,2.045e-16,1
random,31.832129821130682,2.1349204612501853,313.43169267049939,0.5,1.942e-16,1
random,0.82411029645380929,0.48118828519806406,1.3799598796159098,0.5,4.182e-16,1
random,26.671671494597216,7.5744515826453869,16.63675288404734,0.5,2.667e-16,1
random,0.0013609362753164652,0.00012769221255513812,1.4283353159657653e-05,0.5,1.756e-16,1
random,0.74972677180760416,0.31069420619267085,5.9845591362661859,0.5,3.142e-16,1
random,127.29573310681296,41.291493356859554,73.127720492826469,0.5,2.338e-16,1
random,4.8051399800917709,4.1383192212091489,28.819757923417729,0.5,2.560e-16,1
random,4134.2054973324011,-1507.7726039572849,574.42221952402838,0.5,3.873e-16,1
random,1517.2861969675969,159.69613710466169,494.7025049065353,0.5,2.041e-16,1
random,0.0027563192873376286,0.0016062156458424507,0.00060150588246373903,0.5,2.465e-16,1
random,1012.9150062256132,746.93447098682122,4168.9051643829562,0.5,2.188e-16,1
random,3.9223785170100967,-0.55851695522778433,0.31867537556962383,0.5,2.191e-16,1
random,204.65601550766092,-70.154637753622467,354.91658154555188,0.5,2.797e-16,1
random,80.202620140487369,-10.078187157469644,12.535487370985928,0.5,1.519e-16,1
random,0.11750246790727994,0.063330938940889106,0.047409673129197451,0.5,2.941e-16,1
random,1.2699917545648278,0.25301932601609955,0.8738684031170012,0.5,3.311e-16,1
random,11.617352593019991,1.2308115099819517,0.22868975599012989,0.5,3.310e-16,1
random,0.16236561658684287,-0.037521204170183273,0.0036494419202084288,0.5,3.681e-16,1
random,991.07372105753734,-169.50595464892675,339.50488574627241,0.5,1.532e-16,1
random,0.017686452488986426,-0.0031108963735029418,0.00067126851467745022,0.5,2.051e-16,1
random,1102.0366848571405,-308.09318461056489,4368.0377826656422,0.5,4.160e-16,1
random,0.67944022150248196,-0.2953564192403999,0.051885623615410673,0.5,3.189e-16,1
random,1.7209430083097061,-0.42893612667224207,0.021896570455183131,0.5,2.831e-16,1
